"","DateTime","Date","AirPres_kpa","AirTemp_c","WLTemp_c","DOTemp_c","WL_m","Q_m3s","DO_mgL","DO_umol.L","DO_departure","CO2_ppm","CO2_umol.L","CO2_departure"
"1","2019-07-12 12:30:00","2019-07-12",62.4312,7.776,11.169,NA,0.183773938400001,0.0102871020910609,NA,NA,NA,NA,NA,NA
"2","2019-07-12 12:45:00","2019-07-12",62.4272,7.179,11.537,NA,0.1899636388,0.0114893084674301,NA,NA,NA,4061.450046,212.019754749576,198.228760593793
"3","2019-07-12 13:00:00","2019-07-12",62.4094,6.879,11.942,NA,0.195296774400001,0.0127203764595994,NA,NA,NA,3958.247798,202.463234093504,188.955669630868
"4","2019-07-12 13:15:00","2019-07-12",62.4052,6.719,12.033,NA,0.191758346,0.0118834128401772,NA,NA,NA,7045.991513,359.381177847733,345.909335247707
"5","2019-07-12 13:30:00","2019-07-12",62.3852,6.626,12.125,NA,0.1953885492,0.0127431428694577,NA,NA,NA,6756.427215,344.601772264707,331.132806102522
"6","2019-07-12 13:45:00","2019-07-12",62.3634,6.582,12.197,NA,0.1971832564,0.0131991086380219,NA,NA,NA,6460.744818,326.486884293971,313.144593509725
"7","2019-07-12 14:00:00","2019-07-12",62.3492,6.558,12.486,NA,0.200793065199999,0.0141782006023477,NA,NA,NA,6205.304452,311.272927265272,298.034017002827
"8","2019-07-12 14:15:00","2019-07-12",62.3541,6.539,12.7,NA,0.2040357748,0.015128316920577,NA,NA,NA,6015.285969,301.369159295003,288.14616406266
"9","2019-07-12 14:30:00","2019-07-12",62.3493,6.527,12.713,NA,0.2034239428,0.0149439359774233,NA,NA,NA,6085.387072,304.210689304177,291.01738499154
"10","2019-07-12 14:45:00","2019-07-12",62.3299,6.523,12.776,NA,0.205555157599999,0.0155964834814657,NA,NA,NA,5811.312521,289.191684741816,276.059845447616
"11","2019-07-12 15:00:00","2019-07-12",62.3266,6.53,12.966,NA,0.205167664,0.015475691910381,NA,NA,NA,5616.863768,276.48712694824,263.503132657136
"12","2019-07-12 15:15:00","2019-07-12",62.3161,6.524,13.307,NA,0.197397397600001,0.0132548802744674,NA,NA,NA,6091.568236,300.380889106728,287.376885048437
"13","2019-07-12 15:30:00","2019-07-12",62.3047,6.523,13.2,NA,0.195419140800001,0.0127507435651006,NA,NA,NA,5915.774171,291.268966504202,278.284526921651
"14","2019-07-12 15:45:00","2019-07-12",62.2973,6.516,13.254,NA,0.1941138992,0.0124317327094622,NA,NA,NA,6056.957726,299.400537295006,286.369715115854
"15","2019-07-12 16:00:00","2019-07-12",62.2976,6.508,13.09,NA,0.1952049996,0.012697663565345,NA,NA,NA,6366.949077,316.331734661148,303.238558426672
"16","2019-07-12 16:15:00","2019-07-12",62.2973,6.509,12.927,NA,0.191044542,0.0117242156360207,NA,NA,NA,4019.93225,200.280974941138,187.151684996576
"17","2019-07-12 16:30:00","2019-07-12",62.2931,6.506,12.821,NA,0.188576819599999,0.0111987903945134,NA,NA,NA,NA,NA,NA
"18","2019-07-12 16:45:00","2019-07-12",62.2939,6.503,12.672,NA,0.1876488744,0.0110112235253695,NA,NA,NA,NA,NA,NA
"19","2019-07-12 17:00:00","2019-07-12",62.3012,6.496,12.491,12.555,0.185894956,0.010671644937584,5.3,165.625,-37.2995729677658,3993.760443,202.427336560827,189.079416261916
"20","2019-07-12 17:15:00","2019-07-12",62.3065,6.496,12.253,12.395,0.1847018836,0.0104518224219771,5.28,165,-39.0660927079439,3990.834512,203.216901696538,189.810393808869
"21","2019-07-12 17:30:00","2019-07-12",62.3216,6.495,12.119,12.23,0.183131514800001,0.0101762699289676,5.2,162.5,-42.2541948016813,4011.947836,205.385692992513,191.911145633536
"22","2019-07-12 17:45:00","2019-07-12",62.3222,6.487,11.906,12,0.181714104,0.0099410108534858,5.04,157.5,-48.2764234859041,4162.838783,214.956977133796,201.370062310727
"23","2019-07-12 18:00:00","2019-07-12",62.3312,6.483,11.642,11.765,0.176533926399999,0.00918979098917028,4.92,153.75,-53.3333386864701,4230.5825,220.06480021921,206.375870970613
"24","2019-07-12 18:15:00","2019-07-12",62.3413,6.48,11.398,11.55,0.172648793200001,0.00873826631818453,4.8,150,-58.309475672295,4328.24016,226.651882415447,212.869407710719
"25","2019-07-12 18:30:00","2019-07-12",62.3474,6.478,11.176,11.33,0.173658316,0.00884636910392012,4.67,145.9375,-63.4872904922351,4445.993771,234.581292739178,220.694015140351
"26","2019-07-12 18:45:00","2019-07-12",62.35,6.478,10.927,11.115,0.172251102399999,0.00869745827958668,4.54,141.875,-68.7978612446485,4481.054215,238.019244502824,224.033093761541
"27","2019-07-12 19:00:00","2019-07-12",62.3513,6.479,10.725,10.935,0.171210987999999,0.00859548055967989,4.43,138.4375,-73.2541694636029,4547.161861,242.822283275772,228.761340022067
"28","2019-07-12 19:15:00","2019-07-12",62.3621,6.479,10.541,10.755,0.1708846776,0.00856490406131064,4.34,135.625,-77.0353411504382,4642.773446,249.396947363484,235.251825441528
"29","2019-07-12 19:30:00","2019-07-12",62.3722,6.481,10.354,10.61,0.171160002000001,0.00859065838547289,4.24,132.5,-81.1491134001516,4737.793596,255.659360465472,241.448554927039
"30","2019-07-12 19:45:00","2019-07-12",62.3739,6.484,10.201,10.47,0.171506706800001,0.00862377488851229,4.15,129.6875,-84.7531459910948,4833.813421,262.06827671397,247.790155509039
"31","2019-07-12 20:00:00","2019-07-12",62.3839,6.486,10.051,10.34,0.1694162808,0.00843568203763183,4.08,127.5,-87.7507392391451,4885.322246,265.973223701238,251.634034571543
"32","2019-07-12 20:15:00","2019-07-12",62.3852,6.49,9.916,10.235,0.170140282000001,0.00849768350531276,4.01,125.3125,-90.6443619184065,4981.207187,272.219332984634,257.824797787363
"33","2019-07-12 20:30:00","2019-07-12",62.3958,6.492,9.797,10.11,0.168763659999999,0.00838264755627051,3.95,123.4375,-93.1784714829416,5032.554666,276.050106409625,261.602385398318
"34","2019-07-12 20:45:00","2019-07-12",62.4031,6.494,9.672,10,0.168712673999999,0.0083786182058307,3.88,121.25,-96.0481538986915,5098.170088,280.565713303488,266.069086630776
"35","2019-07-12 21:00:00","2019-07-12",62.4098,6.498,9.569,9.93,0.1674176296,0.00828181057867453,3.83,119.6875,-98.1778278835299,5165.158394,285.090223804869,270.548625753988
"36","2019-07-12 21:15:00","2019-07-12",62.427,6.501,9.455,9.8,0.167285066,0.00827250236121489,3.79,118.4375,-100.093276039162,5139.003985,284.774416141665,270.173429343873
"37","2019-07-12 21:30:00","2019-07-12",62.4312,6.503,9.338,9.695,0.166234754400001,0.00820269957925378,3.74,116.875,-102.293863941483,5190.489815,288.693924125933,274.038124388198
"38","2019-07-12 21:45:00","2019-07-12",62.4377,6.505,9.218,9.605,0.1635732852,0.00805720461398683,3.71,115.9375,-103.896859715837,5258.180297,293.270167094459,278.572129129585
"39","2019-07-12 22:00:00","2019-07-12",62.4452,6.511,9.126,9.53,0.1657962748,0.0081756325068652,3.67,114.6875,-105.668346420129,5269.194288,294.558183383335,279.824865563582
"40","2019-07-12 22:15:00","2019-07-12",62.4415,6.514,9.053,9.46,0.1650824708,0.00813418284588366,3.62,113.125,-107.611286054689,5306.626687,297.42083022342,282.650626964626
"41","2019-07-12 22:30:00","2019-07-12",62.449,6.517,8.962,9.37,0.1632469748,0.00804246344899663,3.59,112.1875,-109.068335934136,5358.85349,301.291775915958,286.475387818619
"42","2019-07-12 22:45:00","2019-07-12",62.4474,6.521,8.872,9.3,0.164735766,0.00811521824709069,3.56,111.25,-110.48898849426,5431.799073,305.974313662165,291.129723073367
"43","2019-07-12 23:00:00","2019-07-12",62.4448,6.526,8.815,9.245,0.163512102,0.0080543891120063,3.53,110.3125,-111.72766307349,5439.530644,307.021156256173,292.147406312234
"44","2019-07-12 23:15:00","2019-07-12",62.4462,6.531,8.752,9.19,0.1622680436,0.00800229921171469,3.5,109.375,-113.014358998496,5499.848116,310.970066919895,296.070688858136
"45","2019-07-12 23:30:00","2019-07-12",62.4482,6.535,8.688,9.135,0.164735766,0.00811521824709069,3.47,108.4375,-114.309626821404,5519.032922,312.640129335818,297.711657125515
"46","2019-07-12 23:45:00","2019-07-12",62.434,6.539,8.625,9.065,0.163807820800001,0.00806821771051761,3.46,108.125,-114.91641551784,5519.832258,313.319553306057,298.363334465978
"47","2019-07-13","2019-07-13",62.424,6.543,8.564,9.03,0.1650824708,0.00813418284588366,3.45,107.8125,-115.528231584213,5525.988301,314.134286274602,299.15680224625
"48","2019-07-13 00:15:00","2019-07-13",62.4059,6.548,8.524,8.975,0.1651334568,0.00813703617440192,3.45,107.8125,-115.682821116403,5564.596266,316.83678927073,301.836878022899
"49","2019-07-13 00:30:00","2019-07-13",62.3786,6.555,8.463,8.92,0.167193291199999,0.00826612361862672,3.44,107.5,-116.232638715756,5518.595095,314.769796317751,299.748606394108
"50","2019-07-13 00:45:00","2019-07-13",62.3781,6.558,8.41,8.865,0.165990021599999,0.00818744173954432,3.44,107.5,-116.524181072606,5518.63003,315.31565931226,300.268515410458
"51","2019-07-13 01:00:00","2019-07-13",62.3623,6.56,8.357,8.83,0.1680396588,0.00832697876843111,3.43,107.1875,-117.072857602103,5509.647026,315.241444387339,300.177254718261
"52","2019-07-13 01:15:00","2019-07-13",62.3619,6.562,8.307,8.795,0.1669485584,0.00824937527023482,3.43,107.1875,-117.349285992147,5539.908481,317.395864323334,302.313197307605
"53","2019-07-13 01:30:00","2019-07-13",62.3489,6.563,8.255,8.74,0.1673258548,0.00827535453576909,3.42,106.875,-117.903705059334,5547.26781,318.396171299403,303.287902192286
"54","2019-07-13 01:45:00","2019-07-13",62.3338,6.562,8.196,8.685,0.1678051232,0.00830965941951793,3.41,106.5625,-118.490019801738,5562.152537,319.754425436145,304.625568924253
"55","2019-07-13 02:00:00","2019-07-13",62.3293,6.563,8.148,8.63,0.167030136,0.00825491576909786,3.39,105.9375,-119.366902791118,5562.268731,320.295173703665,305.143381287485
"56","2019-07-13 02:15:00","2019-07-13",62.3244,6.565,8.096,8.595,0.1658268664,0.00817748126607606,3.37,105.3125,-120.265246403399,5615.689327,323.724852680693,308.557896315111
"57","2019-07-13 02:30:00","2019-07-13",62.3272,6.565,8.057,8.56,0.1640117648,0.00807807841137977,3.36,105,-120.807009018539,5616.244656,324.268415255167,309.078897676873
"58","2019-07-13 02:45:00","2019-07-13",62.3163,6.558,8.004,8.505,0.1650212876,0.00813078065431533,3.36,105,-121.064893015511,5668.248859,327.838099196417,312.625307219379
"59","2019-07-13 03:00:00","2019-07-13",62.2992,6.558,7.951,8.45,0.1661225852,0.00819565916363747,3.35,104.6875,-121.612920647371,5667.745569,328.387219793653,313.151113985708
"60","2019-07-13 03:15:00","2019-07-13",62.3012,6.545,7.87,8.345,0.1699771268,0.00848342064153375,3.4,106.25,-120.515524813303,5586.938933,325.115930760305,309.814373008029
"61","2019-07-13 03:30:00","2019-07-13",62.2899,6.537,7.752,8.29,0.168437349599999,0.00835714513001205,3.39,105.9375,-121.45563085363,5602.04775,326.41201783184,311.093017044275
"62","2019-07-13 03:45:00","2019-07-13",62.2739,6.537,7.704,8.235,0.168580110400001,0.00836821919500466,3.39,105.9375,-121.669413825863,5609.94644,327.49967390293,312.154342591014
"63","2019-07-13 04:00:00","2019-07-13",62.2726,6.537,7.649,8.18,0.1677031512,0.00830223828108456,3.39,105.9375,-121.978287195157,5624.847868,328.88996976218,313.519846687199
"64","2019-07-13 04:15:00","2019-07-13",62.2847,6.535,7.591,8.13,0.1689778012,0.00839975119552477,3.4,106.25,-122.042492569199,5583.714799,327.151951234891,311.751136114695
"65","2019-07-13 04:30:00","2019-07-13",62.2923,6.531,7.54,8.09,0.167590982,0.00829415133809541,3.39,105.9375,-122.675659188346,5613.45108,329.25524357025,313.834671686872
"66","2019-07-13 04:45:00","2019-07-13",62.3047,6.527,7.493,8.04,0.1678153204,0.00831040516713689,3.39,105.9375,-122.991952870096,5611.212587,329.646092151412,314.19915221628
"67","2019-07-13 05:00:00","2019-07-13",62.3012,6.523,7.438,7.985,0.1730260896,0.00877791056203472,3.41,106.5625,-122.670510052411,5620.975271,330.834517380082,315.35833746542
"68","2019-07-13 05:15:00","2019-07-13",62.3099,6.517,7.376,7.91,0.174198767599999,0.00890690355755754,3.41,106.5625,-123.060919729173,5587.772857,329.754543352703,314.233878306186
"69","2019-07-13 05:30:00","2019-07-13",62.3217,6.506,7.28,7.82,0.1727201736,0.0087456972084549,3.44,107.5,-122.723685627098,5518.250908,326.577825873026,311.010629111121
"70","2019-07-13 05:45:00","2019-07-13",62.3367,6.501,7.183,7.75,0.174045809599999,0.00888958286937391,3.48,108.75,-122.094283294947,5498.832708,326.354632458929,310.739052601878
"71","2019-07-13 06:00:00","2019-07-13",62.3335,6.483,7.079,7.66,0.175279670800001,0.00903354006973849,3.52,110,-121.439761549495,5428.258802,322.974744897703,307.319245807035
"72","2019-07-13 06:15:00","2019-07-13",62.3228,6.485,7.048,7.64,0.1756671644,0.00908074570286067,3.52,110,-121.580957320361,5420.72158,322.61507372114,306.955265020771
"73","2019-07-13 06:30:00","2019-07-13",62.3319,6.488,7.038,7.64,0.178043112,0.00939104963208469,3.52,110,-121.673956367352,5425.276244,322.994791536082,307.327784321033
"74","2019-07-13 06:45:00","2019-07-13",62.3576,6.492,7.018,7.625,0.174657641600001,0.00895975754884683,3.52,110,-121.888423978888,5455.632048,325.120118063579,309.43342267066
"75","2019-07-13 07:00:00","2019-07-13",62.3635,6.499,6.987,7.57,0.1787671132,0.0094927358934382,3.58,111.875,-120.21788185262,5383.378182,321.226795773479,305.516061552032
"76","2019-07-13 07:15:00","2019-07-13",62.3781,6.504,6.953,7.57,0.181816076,0.00995750982405483,3.66,114.375,-117.973210326081,5333.867779,318.408896108007,302.686351371077
"77","2019-07-13 07:30:00","2019-07-13",62.3995,6.51,6.94,7.55,0.180949314,0.00981937451234963,3.81,119.0625,-113.443329799443,5182.321779,309.504313495534,293.767775325698
"78","2019-07-13 07:45:00","2019-07-13",62.3994,6.52,6.933,7.57,0.1801437352,0.0096952698554999,3.94,123.125,-109.421722051181,5130.267069,306.179840407118,290.450991313543
"79","2019-07-13 08:00:00","2019-07-13",62.4063,6.531,6.969,7.59,0.1791444096,0.00954704737698367,4.08,127.5,-104.86071047617,5048.522232,301.043176515635,285.325382757536
"80","2019-07-13 08:15:00","2019-07-13",62.4247,6.542,6.993,7.625,0.1823667248,0.0100477459313527,4.24,132.5,-99.7890437032093,4872.302419,290.117760469355,274.416278808227
"81","2019-07-13 08:30:00","2019-07-13",62.4305,6.551,7.045,7.68,0.1855584484,0.0106087280037822,4.38,136.875,-95.1303136680559,4802.817279,285.552101214627,269.871240421276
"82","2019-07-13 08:45:00","2019-07-13",62.4426,6.564,7.096,7.73,0.184977208000001,0.0105017479607451,4.52,141.25,-90.5018241735237,4750.672189,281.770560558227,266.121754604021
"83","2019-07-13 09:00:00","2019-07-13",62.442,6.575,7.193,7.82,0.1832640784,0.0101989253345497,4.66,145.625,-85.5572934864705,4663.505256,275.697936064923,260.096363894436
"84","2019-07-13 09:15:00","2019-07-13",62.4466,6.584,7.307,7.93,0.1859867308,0.0106889289710916,4.79,149.6875,-80.8483315496092,4588.010962,270.325685626437,254.77330652457
"85","2019-07-13 09:30:00","2019-07-13",62.46,6.587,7.396,8.02,0.181816075999999,0.00995750982405472,4.91,153.4375,-76.6325164926263,4501.281778,264.432096053127,248.920189061119
"86","2019-07-13 09:45:00","2019-07-13",62.4667,6.593,7.524,8.145,0.1882301148,0.0111280702601907,5.05,157.8125,-71.5436429964879,4423.301445,258.65809076117,243.211477328788
"87","2019-07-13 10:00:00","2019-07-13",62.4665,6.599,7.685,8.29,0.184467347999999,0.0104096731540444,5.2,162.5,-65.9315361713086,4323.168038,251.520830007115,236.149003590373
"88","2019-07-13 10:15:00","2019-07-13",62.4769,6.601,7.811,8.36,0.1904633016,0.0115969749816101,5.28,165,-62.751410815479,4260.287187,247.455673182854,232.105308905562
"89","2019-07-13 10:30:00","2019-07-13",62.4634,6.602,7.88,8.45,0.1899840332,0.0114936719667651,5.38,168.125,-59.1844026413685,4194.895691,242.932653690989,227.627013478813
"90","2019-07-13 10:45:00","2019-07-13",62.4564,6.602,7.981,8.54,0.1912892748,0.0117784328356557,5.46,170.625,-56.0868595859181,4158.422135,239.929638450934,224.676405939263
"91","2019-07-13 11:00:00","2019-07-13",62.4616,6.609,8.159,8.775,0.1894231872,0.0113746386855879,5.58,174.375,-51.3543932787817,4086.654256,233.738101514687,218.607105485772
"92","2019-07-13 11:15:00","2019-07-13",62.4512,6.615,8.536,9.1,0.185497265200001,0.01059736586159,5.66,176.875,-46.7192503304471,4027.410097,227.991558036852,213.008805373456
"93","2019-07-13 11:30:00","2019-07-13",62.456,6.614,8.723,9.225,0.197234242399999,0.0132123611716211,5.72,178.75,-43.8336326543461,3947.156375,222.720416190165,207.783962285451
"94","2019-07-13 11:45:00","2019-07-13",62.451,6.61,8.797,9.28,0.19145243,0.0118147890550837,5.76,180,-42.1608538905757,3906.776803,220.089442234278,205.175962219043
"95","2019-07-13 12:00:00","2019-07-13",62.4509,6.614,8.928,9.48,0.186710732,0.0108271571405667,5.86,183.125,-38.3221965515116,3873.707678,216.469477090989,201.675843567415
"96","2019-07-13 12:15:00","2019-07-13",62.4531,6.615,9.237,9.71,0.1882097204,0.0111239340370024,5.91,184.6875,-35.100188085102,3816.462091,211.703051834508,197.015448622884
"97","2019-07-13 12:30:00","2019-07-13",62.4386,6.615,9.394,9.89,0.188056762399999,0.0110929966006151,5.97,186.5625,-32.334197790895,3774.16708,208.058207434355,193.471987029458
"98","2019-07-13 12:45:00","2019-07-13",62.4278,6.617,9.647,10.11,0.19400173,0.0124048228088641,6.02,188.125,-29.3925666386513,3699.077317,202.491582387081,188.001015662552
"99","2019-07-13 13:00:00","2019-07-13",62.4116,6.613,9.805,10.2,0.190799809200001,0.0116703789917942,6.03,188.4375,-28.1925096590401,3635.750904,198.726871506873,184.25956245196
"100","2019-07-13 13:15:00","2019-07-13",62.3943,6.614,9.915,10.36,0.195072436,0.0126649505295879,6.08,190,-25.9942026673906,3613.032253,196.10572207478,181.742320542416
"101","2019-07-13 13:30:00","2019-07-13",62.3727,6.612,10.076,10.47,0.1926047136,0.0120763702681499,6.1,190.625,-24.4568448474326,3511.518437,190.117402569747,175.793344672365
"102","2019-07-13 13:45:00","2019-07-13",62.3641,6.614,10.178,10.61,0.1888215524,0.0112491703271148,6.16,192.5,-22.0247644430202,3522.908541,189.568949619108,175.343290427684
"103","2019-07-13 14:00:00","2019-07-13",62.3645,6.615,10.515,10.845,0.1986822448,0.0135956287105633,6.14,191.875,-20.9258408170771,3453.3979,184.601418560594,170.461472099258
"104","2019-07-13 14:15:00","2019-07-13",62.3443,6.617,10.698,11.06,0.195684268,0.0128168653394705,6.18,193.125,-18.6785852044374,3435.5265,182.348380504604,168.307278000122
"105","2019-07-13 14:30:00","2019-07-13",62.3369,6.612,10.793,11.08,0.180041763200001,0.0096798544107463,6.16,192.5,-18.7994583499385,3346.316084,177.84088948246,163.78287415036
"106","2019-07-13 14:45:00","2019-07-13",62.3235,6.608,10.7,11.025,0.193389898,0.012259448795062,6.18,193.125,-18.5963446689602,3300.98976,175.646372617664,161.571610644717
"107","2019-07-13 15:00:00","2019-07-13",62.319,6.61,10.781,11.135,0.18278481,0.010117545218244,6.2,193.75,-17.5478189097996,3269.486955,173.184579821731,159.173154623634
"108","2019-07-13 15:15:00","2019-07-13",62.307,6.617,11.11,11.44,0.191870515199999,0.0119087238795109,6.21,194.0625,-15.5506784731543,3261.674023,170.886458077841,157.029966402215
"109","2019-07-13 15:30:00","2019-07-13",62.3007,6.62,11.288,11.6,0.193899758000001,0.0123804286349457,6.21,194.0625,-14.6490417829454,3255.393336,169.664306998212,155.889238808751
"110","2019-07-13 15:45:00","2019-07-13",62.305,6.623,11.512,11.82,0.187679466,0.0110173198379136,6.2,193.75,-13.8775532214705,3222.69198,166.824600091641,153.137197256764
"111","2019-07-13 16:00:00","2019-07-13",62.2992,6.621,11.611,11.87,0.184773264,0.0104647198321229,6.18,193.125,-14.000328775026,3217.917018,166.473932999091,152.794614530337
"112","2019-07-13 16:15:00","2019-07-13",62.2958,6.617,11.605,11.835,0.186027519599999,0.0106966279416097,6.14,191.875,-15.2679569867738,3255.608104,168.743161176856,155.042105139401
"113","2019-07-13 16:30:00","2019-07-13",62.2872,6.611,11.555,11.745,0.193134968000001,0.0121995782686887,6.06,189.375,-17.9821676941301,3236.630082,168.466566734015,154.713456586423
"114","2019-07-13 16:45:00","2019-07-13",62.2912,6.605,11.347,11.585,0.1848650388,0.0104813497860225,6.01,187.8125,-20.576245298345,3261.116497,170.644429251769,156.824697077804
"115","2019-07-13 17:00:00","2019-07-13",62.2969,6.599,11.148,11.37,0.1859255476,0.0106774003359082,5.92,185,-24.390092801837,3280.895282,173.005012514935,159.085833710116
"116","2019-07-13 17:15:00","2019-07-13",62.2989,6.597,10.945,11.19,0.195449732399999,0.0127583502069211,5.86,183.125,-27.281593538298,3357.361243,177.998123813433,164.008114342269
"117","2019-07-13 17:30:00","2019-07-13",62.3045,6.594,10.761,11.025,0.1865883656,0.0108035607500385,5.78,180.625,-30.7231899459755,3389.965635,180.719712221101,166.657806215042
"118","2019-07-13 17:45:00","2019-07-13",62.3117,6.591,10.559,10.83,0.1861702804,0.0107236575849194,5.68,177.5,-34.893565683917,3417.834984,183.459669075339,169.306619018826
"119","2019-07-13 18:00:00","2019-07-13",62.3127,6.584,10.315,10.575,0.1917481488,0.0118811158007202,5.53,172.8125,-40.8282171427051,3556.270982,192.436723980175,178.171445950864
"120","2019-07-13 18:15:00","2019-07-13",62.3222,6.574,10.078,10.38,0.186965661999999,0.0108766218549943,5.41,169.0625,-45.8313498789555,3600.976334,196.096133324408,181.737184947178
"121","2019-07-13 18:30:00","2019-07-13",62.3436,6.564,9.858,10.18,0.1866699432,0.0108192811060737,5.31,165.9375,-50.1748741580702,3673.01576,201.264047796511,186.811069077477
"122","2019-07-13 18:45:00","2019-07-13",62.3488,6.562,9.669,10.02,0.1794503256,0.00959174770489868,5.19,162.1875,-54.9336466037415,3765.466227,207.466356305122,192.932878492886
"123","2019-07-13 19:00:00","2019-07-13",62.3621,6.559,9.517,9.89,0.1877202548,0.0110254575042499,5.07,158.4375,-59.5330662201374,3863.904092,213.69112477807,199.102508074542
"124","2019-07-13 19:15:00","2019-07-13",62.3825,6.556,9.398,9.765,0.196132944799999,0.0129297811840336,4.96,155,-63.6749569190044,3924.06361,217.914267619113,203.261591520168
"125","2019-07-13 19:30:00","2019-07-13",62.3836,6.555,9.247,9.64,0.191085330799999,0.0117332254085008,4.87,152.1875,-67.2973987611239,4000.583144,223.048209694202,208.337642135133
"126","2019-07-13 19:45:00","2019-07-13",62.3891,6.552,9.134,9.53,0.188342283999999,0.0111508667268092,4.79,149.6875,-70.4236041618576,4083.513662,228.537950231375,213.770971911806
"127","2019-07-13 20:00:00","2019-07-13",62.3984,6.55,9.002,9.425,0.1884340588,0.0111695778430981,4.7,146.875,-73.9816603236902,4148.962496,233.091950053735,218.268302234874
"128","2019-07-13 20:15:00","2019-07-13",62.4143,6.552,8.887,9.315,0.194715534000001,0.0125774319484178,4.63,144.6875,-76.8502067921633,4210.114137,237.278321730729,222.40487877221
"129","2019-07-13 20:30:00","2019-07-13",62.4289,6.552,8.793,9.225,0.1835292056,0.0102445711137561,4.56,142.5,-79.6026198363507,4283.006785,242.028952161897,227.113862552765
"130","2019-07-13 20:45:00","2019-07-13",62.4396,6.553,8.7,9.135,0.187118620000001,0.010906498889593,4.51,140.9375,-81.7126069799453,4301.133615,243.84062791684,228.875385407707
"131","2019-07-13 21:00:00","2019-07-13",62.4471,6.556,8.598,9.065,0.1912688804,0.0117739002005837,4.45,139.0625,-84.1751008798151,4326.462222,245.907964413906,230.902125606153
"132","2019-07-13 21:15:00","2019-07-13",62.4491,6.559,8.516,8.975,0.1900554136,0.0115089650260614,4.4,137.5,-86.1970130043837,4386.167755,249.905836168746,234.863391528095
"133","2019-07-13 21:30:00","2019-07-13",62.4499,6.556,8.433,8.9,0.1865373796,0.0107937569998269,4.36,136.25,-87.9091453890363,4424.893969,252.716125071307,237.637883968106
"134","2019-07-13 21:45:00","2019-07-13",62.4488,6.554,8.353,8.83,0.1841512348,0.0103534162657569,4.3,134.375,-90.2242304057853,4425.344713,253.370580112711,238.257150043973
"135","2019-07-13 22:00:00","2019-07-13",62.4399,6.551,8.283,8.775,0.191370852399999,0.0117965898034023,4.26,133.125,-91.8313957317699,4495.227541,257.816770054882,242.678597302401
"136","2019-07-13 22:15:00","2019-07-13",62.4401,6.551,8.218,8.705,0.1843959676,0.0103969144880579,4.22,131.875,-93.4450525083766,4566.845613,262.480942899936,247.312228841584
"137","2019-07-13 22:30:00","2019-07-13",62.4476,6.552,8.151,8.65,0.187781438,0.0110376838243484,4.17,130.3125,-95.4102566703191,4570.359073,263.193469826145,247.993872017187
"138","2019-07-13 22:45:00","2019-07-13",62.4526,6.553,8.085,8.595,0.1809595112,0.0098209718848319,4.14,129.375,-96.7367607444658,4634.026997,267.460060201254,252.226981288574
"139","2019-07-13 23:00:00","2019-07-13",62.4441,6.553,8.019,8.525,0.1865781684,0.0108015986786231,4.1,128.125,-98.3270286050117,4659.647239,269.462035658269,254.201192285653
"140","2019-07-13 23:15:00","2019-07-13",62.444,6.554,7.959,8.49,0.184518334,0.0104188063074865,4.06,126.875,-99.915348699998,4705.314283,272.491754126742,257.209571554352
"141","2019-07-13 23:30:00","2019-07-13",62.4483,6.557,7.91,8.435,0.190004427599999,0.0114980381088459,4.04,126.25,-100.8334811589,4730.269752,274.453683818055,259.143144834794
"142","2019-07-13 23:45:00","2019-07-13",62.4507,6.554,7.835,8.345,0.180898328,0.00981139756023508,4.04,126.25,-101.26782710269,4735.488382,275.626894156435,260.265965661031
"143","2019-07-14","2019-07-14",62.4453,6.552,7.746,8.29,0.189076482399999,0.0113020540940387,4.01,125.3125,-102.691892404319,4743.443981,276.611344981917,261.224241708243
"144","2019-07-14 00:15:00","2019-07-14",62.4342,6.55,7.673,8.2,0.186884084400001,0.0108607482196976,4.02,125.625,-102.755013897935,4729.608787,276.58664406587,261.157329306431
"145","2019-07-14 00:30:00","2019-07-14",62.4274,6.542,7.585,8.13,0.1918705152,0.011908723879511,4,125,-103.858857405322,4732.502484,277.388966589125,261.925068383933
"146","2019-07-14 00:45:00","2019-07-14",62.4089,6.533,7.497,8.055,0.185691012,0.0106334275733111,4.01,125.3125,-103.983245928588,4729.401154,277.960291063193,262.458190249971
"147","2019-07-14 01:00:00","2019-07-14",62.4005,6.517,7.397,7.95,0.1912586832,0.0117716348740773,4.02,125.625,-104.216401221511,4701.740621,277.238050854414,261.686700577
"148","2019-07-14 01:15:00","2019-07-14",62.3897,6.512,7.313,7.895,0.1894231872,0.0113746386855879,4.02,125.625,-104.662463427954,4672.41871,276.098399315707,260.51546015484
"149","2019-07-14 01:30:00","2019-07-14",62.3721,6.509,7.244,7.82,0.189382398399999,0.0113660596806877,4.03,125.9375,-104.684728994924,4665.082465,276.297033301026,260.682438488326
"150","2019-07-14 01:45:00","2019-07-14",62.3584,6.511,7.182,7.77,0.185640026,0.0106239145251473,4.01,125.3125,-105.619300436525,4682.793654,277.702133957464,262.070852141202
"151","2019-07-14 02:00:00","2019-07-14",62.3492,6.513,7.138,7.73,0.188964313199999,0.0112787343637337,4,125,-106.153945395332,4717.89251,280.194338537317,264.54275471652
"152","2019-07-14 02:15:00","2019-07-14",62.3408,6.518,7.103,7.695,0.1902083716,0.0115418448806786,3.97,124.0625,-107.264359590611,4709.509088,279.901737382939,264.240351000625
