"DateTime","WLPres_kpa","WLTemp_c","Station"
2021-06-12 05:45:00,66.685,6.674,"Stn05"
2021-06-12 06:00:00,66.685,6.674,"Stn05"
2021-06-12 06:15:00,66.697,6.674,"Stn05"
2021-06-12 06:30:00,66.72,6.674,"Stn05"
2021-06-12 06:45:00,66.75,6.573,"Stn05"
2021-06-12 07:00:00,66.75,6.573,"Stn05"
2021-06-12 07:15:00,66.773,6.573,"Stn05"
2021-06-12 07:30:00,66.789,6.674,"Stn05"
2021-06-12 07:45:00,66.777,6.674,"Stn05"
2021-06-12 08:00:00,66.789,6.674,"Stn05"
2021-06-12 08:15:00,66.793,6.775,"Stn05"
2021-06-12 08:30:00,66.804,6.775,"Stn05"
2021-06-12 08:45:00,66.831,6.877,"Stn05"
2021-06-12 09:00:00,66.824,6.978,"Stn05"
2021-06-12 09:15:00,66.835,6.978,"Stn05"
2021-06-12 09:30:00,66.843,7.179,"Stn05"
2021-06-12 09:45:00,66.858,7.28,"Stn05"
2021-06-12 10:00:00,66.847,7.28,"Stn05"
2021-06-12 10:15:00,66.839,7.381,"Stn05"
2021-06-12 10:30:00,66.832,7.481,"Stn05"
2021-06-12 10:45:00,66.839,7.381,"Stn05"
2021-06-12 11:00:00,66.828,7.381,"Stn05"
2021-06-12 11:15:00,66.832,7.481,"Stn05"
2021-06-12 11:30:00,66.793,7.682,"Stn05"
2021-06-12 11:45:00,66.801,7.882,"Stn05"
2021-06-12 12:00:00,66.793,7.983,"Stn05"
2021-06-12 12:15:00,66.782,7.983,"Stn05"
2021-06-12 12:30:00,66.778,8.182,"Stn05"
2021-06-12 12:45:00,66.782,8.282,"Stn05"
2021-06-12 13:00:00,66.77,8.282,"Stn05"
2021-06-12 13:15:00,66.736,8.282,"Stn05"
2021-06-12 13:30:00,66.724,8.581,"Stn05"
2021-06-12 13:45:00,66.709,8.779,"Stn05"
2021-06-12 14:00:00,66.689,8.879,"Stn05"
2021-06-12 14:15:00,66.685,9.077,"Stn05"
2021-06-12 14:30:00,66.662,9.373,"Stn05"
2021-06-12 14:45:00,66.642,9.472,"Stn05"
2021-06-12 15:00:00,66.619,9.472,"Stn05"
2021-06-12 15:15:00,66.626,9.669,"Stn05"
2021-06-12 15:30:00,66.611,9.866,"Stn05"
2021-06-12 15:45:00,66.603,9.669,"Stn05"
2021-06-12 16:00:00,66.573,9.472,"Stn05"
2021-06-12 16:15:00,66.589,9.275,"Stn05"
2021-06-12 16:30:00,66.593,9.373,"Stn05"
2021-06-12 16:45:00,66.577,9.275,"Stn05"
2021-06-12 17:00:00,66.608,9.176,"Stn05"
2021-06-12 17:15:00,66.616,9.077,"Stn05"
2021-06-12 17:30:00,66.624,8.978,"Stn05"
2021-06-12 17:45:00,66.624,8.978,"Stn05"
2021-06-12 18:00:00,66.632,8.879,"Stn05"
2021-06-12 18:15:00,66.628,8.779,"Stn05"
2021-06-12 18:30:00,66.636,8.68,"Stn05"
2021-06-12 18:45:00,66.659,8.68,"Stn05"
2021-06-12 19:00:00,66.655,8.581,"Stn05"
2021-06-12 19:15:00,66.667,8.581,"Stn05"
2021-06-12 19:30:00,66.655,8.581,"Stn05"
2021-06-12 19:45:00,66.686,8.481,"Stn05"
2021-06-12 20:00:00,66.686,8.481,"Stn05"
2021-06-12 20:15:00,66.705,8.382,"Stn05"
2021-06-12 20:30:00,66.717,8.382,"Stn05"
2021-06-12 20:45:00,66.724,8.282,"Stn05"
2021-06-12 21:00:00,66.736,8.282,"Stn05"
2021-06-12 21:15:00,66.755,8.182,"Stn05"
2021-06-12 21:30:00,66.778,8.182,"Stn05"
2021-06-12 21:45:00,66.774,8.082,"Stn05"
2021-06-12 22:00:00,66.782,7.983,"Stn05"
2021-06-12 22:15:00,66.793,7.983,"Stn05"
2021-06-12 22:30:00,66.824,7.882,"Stn05"
2021-06-12 22:45:00,66.813,7.882,"Stn05"
2021-06-12 23:00:00,66.82,7.782,"Stn05"
2021-06-12 23:15:00,66.832,7.782,"Stn05"
2021-06-12 23:30:00,66.839,7.682,"Stn05"
2021-06-12 23:45:00,66.816,7.682,"Stn05"
2021-06-13,66.805,7.682,"Stn05"
2021-06-13 00:15:00,66.801,7.582,"Stn05"
2021-06-13 00:30:00,66.801,7.582,"Stn05"
2021-06-13 00:45:00,66.786,7.481,"Stn05"
2021-06-13 01:00:00,66.797,7.481,"Stn05"
2021-06-13 01:15:00,66.805,7.381,"Stn05"
2021-06-13 01:30:00,66.839,7.381,"Stn05"
2021-06-13 01:45:00,66.893,7.28,"Stn05"
2021-06-13 02:00:00,66.927,7.28,"Stn05"
2021-06-13 02:15:00,66.973,7.28,"Stn05"
2021-06-13 02:30:00,67.038,7.179,"Stn05"
2021-06-13 02:45:00,67.119,7.179,"Stn05"
2021-06-13 03:00:00,67.195,7.079,"Stn05"
2021-06-13 03:15:00,67.26,6.978,"Stn05"
2021-06-13 03:30:00,67.295,6.978,"Stn05"
2021-06-13 03:45:00,67.341,6.978,"Stn05"
2021-06-13 04:00:00,67.418,6.877,"Stn05"
2021-06-13 04:15:00,67.494,6.775,"Stn05"
2021-06-13 04:30:00,67.605,6.674,"Stn05"
2021-06-13 04:45:00,67.716,6.573,"Stn05"
2021-06-13 05:00:00,67.923,6.573,"Stn05"
2021-06-13 05:15:00,68.126,6.471,"Stn05"
2021-06-13 05:30:00,68.333,6.471,"Stn05"
2021-06-13 05:45:00,68.467,6.37,"Stn05"
2021-06-13 06:00:00,68.559,6.37,"Stn05"
2021-06-13 06:15:00,68.593,6.37,"Stn05"
2021-06-13 06:30:00,68.624,6.268,"Stn05"
2021-06-13 06:45:00,68.624,6.268,"Stn05"
2021-06-13 07:00:00,68.635,6.268,"Stn05"
2021-06-13 07:15:00,68.635,6.268,"Stn05"
2021-06-13 07:30:00,68.658,6.268,"Stn05"
2021-06-13 07:45:00,68.647,6.268,"Stn05"
2021-06-13 08:00:00,68.658,6.268,"Stn05"
2021-06-13 08:15:00,68.624,6.268,"Stn05"
2021-06-13 08:30:00,68.605,6.37,"Stn05"
2021-06-13 08:45:00,68.57,6.37,"Stn05"
2021-06-13 09:00:00,68.528,6.471,"Stn05"
2021-06-13 09:15:00,68.486,6.573,"Stn05"
2021-06-13 09:30:00,68.44,6.573,"Stn05"
2021-06-13 09:45:00,68.387,6.674,"Stn05"
2021-06-13 10:00:00,68.345,6.775,"Stn05"
2021-06-13 10:15:00,68.31,6.775,"Stn05"
2021-06-13 10:30:00,68.28,6.877,"Stn05"
2021-06-13 10:45:00,68.238,6.978,"Stn05"
2021-06-13 11:00:00,68.192,6.978,"Stn05"
2021-06-13 11:15:00,68.173,7.079,"Stn05"
2021-06-13 11:30:00,68.15,7.079,"Stn05"
2021-06-13 11:45:00,68.085,7.179,"Stn05"
2021-06-13 12:00:00,68.043,7.28,"Stn05"
2021-06-13 12:15:00,67.978,7.381,"Stn05"
2021-06-13 12:30:00,67.913,7.481,"Stn05"
2021-06-13 12:45:00,67.859,7.582,"Stn05"
2021-06-13 13:00:00,67.802,7.582,"Stn05"
2021-06-13 13:15:00,67.759,7.682,"Stn05"
2021-06-13 13:30:00,67.71,7.882,"Stn05"
2021-06-13 13:45:00,67.645,7.983,"Stn05"
2021-06-13 14:00:00,67.61,7.983,"Stn05"
2021-06-13 14:15:00,67.579,8.082,"Stn05"
2021-06-13 14:30:00,67.545,8.082,"Stn05"
2021-06-13 14:45:00,67.476,8.082,"Stn05"
2021-06-13 15:00:00,67.464,8.082,"Stn05"
2021-06-13 15:15:00,67.434,8.182,"Stn05"
2021-06-13 15:30:00,67.403,8.282,"Stn05"
2021-06-13 15:45:00,67.357,8.282,"Stn05"
2021-06-13 16:00:00,67.322,8.282,"Stn05"
2021-06-13 16:15:00,67.311,8.282,"Stn05"
2021-06-13 16:30:00,67.288,8.282,"Stn05"
2021-06-13 16:45:00,67.265,8.282,"Stn05"
2021-06-13 17:00:00,67.242,8.282,"Stn05"
2021-06-13 17:15:00,67.219,8.282,"Stn05"
2021-06-13 17:30:00,67.219,8.282,"Stn05"
2021-06-13 17:45:00,67.181,8.182,"Stn05"
2021-06-13 18:00:00,67.181,8.182,"Stn05"
2021-06-13 18:15:00,67.177,8.082,"Stn05"
2021-06-13 18:30:00,67.177,8.082,"Stn05"
2021-06-13 18:45:00,67.138,7.983,"Stn05"
2021-06-13 19:00:00,67.15,7.983,"Stn05"
2021-06-13 19:15:00,67.146,7.882,"Stn05"
2021-06-13 19:30:00,67.158,7.882,"Stn05"
2021-06-13 19:45:00,67.142,7.782,"Stn05"
2021-06-13 20:00:00,67.142,7.782,"Stn05"
2021-06-13 20:15:00,67.154,7.782,"Stn05"
2021-06-13 20:30:00,67.138,7.682,"Stn05"
2021-06-13 20:45:00,67.15,7.682,"Stn05"
2021-06-13 21:00:00,67.15,7.682,"Stn05"
2021-06-13 21:15:00,67.135,7.582,"Stn05"
2021-06-13 21:30:00,67.135,7.582,"Stn05"
2021-06-13 21:45:00,67.123,7.582,"Stn05"
2021-06-13 22:00:00,67.131,7.481,"Stn05"
2021-06-13 22:15:00,67.131,7.481,"Stn05"
2021-06-13 22:30:00,67.108,7.481,"Stn05"
2021-06-13 22:45:00,67.104,7.381,"Stn05"
2021-06-13 23:00:00,67.104,7.381,"Stn05"
2021-06-13 23:15:00,67.115,7.381,"Stn05"
2021-06-13 23:30:00,67.115,7.381,"Stn05"
2021-06-13 23:45:00,67.104,7.381,"Stn05"
2021-06-14,67.1,7.28,"Stn05"
2021-06-14 00:15:00,67.1,7.28,"Stn05"
2021-06-14 00:30:00,67.077,7.28,"Stn05"
2021-06-14 00:45:00,67.054,7.28,"Stn05"
2021-06-14 01:00:00,67.05,7.179,"Stn05"
2021-06-14 01:15:00,67.038,7.179,"Stn05"
2021-06-14 01:30:00,67.027,7.179,"Stn05"
2021-06-14 01:45:00,67.015,7.179,"Stn05"
2021-06-14 02:00:00,66.981,7.179,"Stn05"
2021-06-14 02:15:00,66.942,7.079,"Stn05"
2021-06-14 02:30:00,66.92,7.079,"Stn05"
2021-06-14 02:45:00,66.908,7.079,"Stn05"
2021-06-14 03:00:00,66.92,7.079,"Stn05"
2021-06-14 03:15:00,66.908,7.079,"Stn05"
2021-06-14 03:30:00,66.904,6.978,"Stn05"
2021-06-14 03:45:00,66.881,6.978,"Stn05"
2021-06-14 04:00:00,66.87,6.978,"Stn05"
2021-06-14 04:15:00,66.881,6.978,"Stn05"
2021-06-14 04:30:00,66.881,6.978,"Stn05"
2021-06-14 04:45:00,66.881,6.978,"Stn05"
2021-06-14 05:00:00,66.87,6.978,"Stn05"
2021-06-14 05:15:00,66.858,6.978,"Stn05"
2021-06-14 05:30:00,66.866,6.877,"Stn05"
2021-06-14 05:45:00,66.877,6.877,"Stn05"
2021-06-14 06:00:00,66.889,6.877,"Stn05"
2021-06-14 06:15:00,66.9,6.877,"Stn05"
2021-06-14 06:30:00,66.9,6.877,"Stn05"
2021-06-14 06:45:00,66.912,6.877,"Stn05"
2021-06-14 07:00:00,66.912,6.877,"Stn05"
2021-06-14 07:15:00,66.923,6.877,"Stn05"
2021-06-14 07:30:00,66.935,6.877,"Stn05"
2021-06-14 07:45:00,66.95,6.978,"Stn05"
2021-06-14 08:00:00,66.962,6.978,"Stn05"
2021-06-14 08:15:00,66.973,6.978,"Stn05"
2021-06-14 08:30:00,66.977,7.079,"Stn05"
2021-06-14 08:45:00,66.981,7.179,"Stn05"
2021-06-14 09:00:00,66.985,7.28,"Stn05"
2021-06-14 09:15:00,66.981,7.481,"Stn05"
2021-06-14 09:30:00,66.981,7.481,"Stn05"
2021-06-14 09:45:00,66.977,7.682,"Stn05"
2021-06-14 10:00:00,66.97,7.782,"Stn05"
2021-06-14 10:15:00,66.966,7.983,"Stn05"
2021-06-14 10:30:00,66.985,8.182,"Stn05"
2021-06-14 10:45:00,66.981,8.382,"Stn05"
2021-06-14 11:00:00,66.966,8.581,"Stn05"
2021-06-14 11:15:00,66.946,8.68,"Stn05"
2021-06-14 11:30:00,66.95,8.779,"Stn05"
2021-06-14 11:45:00,66.954,8.879,"Stn05"
2021-06-14 12:00:00,66.931,8.879,"Stn05"
2021-06-14 12:15:00,66.935,8.978,"Stn05"
2021-06-14 12:30:00,66.923,9.275,"Stn05"
2021-06-14 12:45:00,66.907,9.472,"Stn05"
2021-06-14 13:00:00,66.899,9.571,"Stn05"
2021-06-14 13:15:00,66.88,9.669,"Stn05"
2021-06-14 13:30:00,66.876,9.571,"Stn05"
2021-06-14 13:45:00,66.853,9.571,"Stn05"
2021-06-14 14:00:00,66.814,9.768,"Stn05"
2021-06-14 14:15:00,66.806,10.161,"Stn05"
2021-06-14 14:30:00,66.812,10.651,"Stn05"
2021-06-14 14:45:00,66.812,10.651,"Stn05"
2021-06-14 15:00:00,66.77,10.455,"Stn05"
2021-06-14 15:15:00,66.778,10.357,"Stn05"
2021-06-14 15:30:00,66.778,10.357,"Stn05"
2021-06-14 15:45:00,66.775,10.259,"Stn05"
2021-06-14 16:00:00,66.767,10.063,"Stn05"
2021-06-14 16:15:00,66.764,9.965,"Stn05"
2021-06-14 16:30:00,66.76,9.866,"Stn05"
2021-06-14 16:45:00,66.757,9.768,"Stn05"
2021-06-14 17:00:00,66.776,9.669,"Stn05"
2021-06-14 17:15:00,66.795,9.571,"Stn05"
2021-06-14 17:30:00,66.769,9.472,"Stn05"
2021-06-14 17:45:00,66.777,9.373,"Stn05"
2021-06-14 18:00:00,66.773,9.275,"Stn05"
2021-06-14 18:15:00,66.804,9.176,"Stn05"
2021-06-14 18:30:00,66.812,9.077,"Stn05"
2021-06-14 18:45:00,66.808,8.978,"Stn05"
2021-06-14 19:00:00,66.819,8.978,"Stn05"
2021-06-14 19:15:00,66.839,8.879,"Stn05"
2021-06-14 19:30:00,66.847,8.779,"Stn05"
2021-06-14 19:45:00,66.843,8.68,"Stn05"
2021-06-14 20:00:00,66.866,8.68,"Stn05"
2021-06-14 20:15:00,66.885,8.581,"Stn05"
2021-06-14 20:30:00,66.904,8.481,"Stn05"
2021-06-14 20:45:00,66.904,8.481,"Stn05"
2021-06-14 21:00:00,66.912,8.382,"Stn05"
2021-06-14 21:15:00,66.885,8.282,"Stn05"
2021-06-14 21:30:00,66.893,8.182,"Stn05"
2021-06-14 21:45:00,66.905,8.182,"Stn05"
2021-06-14 22:00:00,66.901,8.082,"Stn05"
2021-06-14 22:15:00,66.885,7.983,"Stn05"
2021-06-14 22:30:00,66.897,7.983,"Stn05"
2021-06-14 22:45:00,66.916,7.882,"Stn05"
2021-06-14 23:00:00,66.928,7.882,"Stn05"
2021-06-14 23:15:00,66.912,7.782,"Stn05"
2021-06-14 23:30:00,66.935,7.782,"Stn05"
2021-06-14 23:45:00,66.92,7.682,"Stn05"
2021-06-15,66.928,7.582,"Stn05"
2021-06-15 00:15:00,66.939,7.582,"Stn05"
2021-06-15 00:30:00,66.97,7.481,"Stn05"
2021-06-15 00:45:00,66.947,7.481,"Stn05"
2021-06-15 01:00:00,66.931,7.381,"Stn05"
2021-06-15 01:15:00,66.931,7.381,"Stn05"
2021-06-15 01:30:00,66.931,7.381,"Stn05"
2021-06-15 01:45:00,66.927,7.28,"Stn05"
2021-06-15 02:00:00,66.916,7.28,"Stn05"
2021-06-15 02:15:00,66.9,7.179,"Stn05"
2021-06-15 02:30:00,66.877,7.179,"Stn05"
2021-06-15 02:45:00,66.854,7.179,"Stn05"
2021-06-15 03:00:00,66.843,7.179,"Stn05"
2021-06-15 03:15:00,66.839,7.079,"Stn05"
2021-06-15 03:30:00,66.839,7.079,"Stn05"
2021-06-15 03:45:00,66.828,7.079,"Stn05"
2021-06-15 04:00:00,66.828,7.079,"Stn05"
2021-06-15 04:15:00,66.828,7.079,"Stn05"
2021-06-15 04:30:00,66.824,6.978,"Stn05"
2021-06-15 04:45:00,66.847,6.978,"Stn05"
2021-06-15 05:00:00,66.858,6.978,"Stn05"
2021-06-15 05:15:00,66.881,6.978,"Stn05"
2021-06-15 05:30:00,66.927,6.978,"Stn05"
2021-06-15 05:45:00,66.95,6.978,"Stn05"
2021-06-15 06:00:00,67.004,6.877,"Stn05"
2021-06-15 06:15:00,67.015,6.877,"Stn05"
2021-06-15 06:30:00,67.027,6.877,"Stn05"
2021-06-15 06:45:00,67.084,6.877,"Stn05"
2021-06-15 07:00:00,67.142,6.877,"Stn05"
2021-06-15 07:15:00,67.188,6.877,"Stn05"
2021-06-15 07:30:00,67.234,6.877,"Stn05"
2021-06-15 07:45:00,67.268,6.877,"Stn05"
2021-06-15 08:00:00,67.326,6.877,"Stn05"
2021-06-15 08:15:00,67.337,6.877,"Stn05"
2021-06-15 08:30:00,67.352,6.978,"Stn05"
2021-06-15 08:45:00,67.375,6.978,"Stn05"
2021-06-15 09:00:00,67.375,6.978,"Stn05"
2021-06-15 09:15:00,67.375,6.978,"Stn05"
2021-06-15 09:30:00,67.398,6.978,"Stn05"
2021-06-15 09:45:00,67.398,6.978,"Stn05"
2021-06-15 10:00:00,67.414,7.079,"Stn05"
2021-06-15 10:15:00,67.429,7.179,"Stn05"
2021-06-15 10:30:00,67.418,7.179,"Stn05"
2021-06-15 10:45:00,67.406,7.179,"Stn05"
2021-06-15 11:00:00,67.418,7.179,"Stn05"
2021-06-15 11:15:00,67.395,7.179,"Stn05"
2021-06-15 11:30:00,67.387,7.28,"Stn05"
2021-06-15 11:45:00,67.399,7.28,"Stn05"
2021-06-15 12:00:00,67.399,7.28,"Stn05"
2021-06-15 12:15:00,67.403,7.381,"Stn05"
2021-06-15 12:30:00,67.426,7.381,"Stn05"
2021-06-15 12:45:00,67.426,7.381,"Stn05"
2021-06-15 13:00:00,67.426,7.381,"Stn05"
2021-06-15 13:15:00,67.46,7.381,"Stn05"
2021-06-15 13:30:00,67.487,7.481,"Stn05"
2021-06-15 13:45:00,67.503,7.582,"Stn05"
2021-06-15 14:00:00,67.533,7.782,"Stn05"
2021-06-15 14:15:00,67.572,7.882,"Stn05"
2021-06-15 14:30:00,67.618,7.882,"Stn05"
2021-06-15 14:45:00,67.664,7.882,"Stn05"
2021-06-15 15:00:00,67.717,7.782,"Stn05"
2021-06-15 15:15:00,67.752,7.782,"Stn05"
2021-06-15 15:30:00,67.786,7.782,"Stn05"
2021-06-15 15:45:00,67.775,7.782,"Stn05"
2021-06-15 16:00:00,67.775,7.782,"Stn05"
2021-06-15 16:15:00,67.756,7.882,"Stn05"
2021-06-15 16:30:00,67.706,7.782,"Stn05"
2021-06-15 16:45:00,67.66,7.782,"Stn05"
2021-06-15 17:00:00,67.625,7.782,"Stn05"
2021-06-15 17:15:00,67.591,7.782,"Stn05"
2021-06-15 17:30:00,67.568,7.782,"Stn05"
2021-06-15 17:45:00,67.541,7.682,"Stn05"
2021-06-15 18:00:00,67.503,7.582,"Stn05"
2021-06-15 18:15:00,67.491,7.582,"Stn05"
2021-06-15 18:30:00,67.464,7.481,"Stn05"
2021-06-15 18:45:00,67.464,7.481,"Stn05"
2021-06-15 19:00:00,67.472,7.381,"Stn05"
2021-06-15 19:15:00,67.449,7.381,"Stn05"
2021-06-15 19:30:00,67.433,7.28,"Stn05"
2021-06-15 19:45:00,67.433,7.28,"Stn05"
2021-06-15 20:00:00,67.418,7.179,"Stn05"
2021-06-15 20:15:00,67.418,7.179,"Stn05"
2021-06-15 20:30:00,67.383,7.179,"Stn05"
2021-06-15 20:45:00,67.379,7.079,"Stn05"
2021-06-15 21:00:00,67.379,7.079,"Stn05"
2021-06-15 21:15:00,67.352,6.978,"Stn05"
2021-06-15 21:30:00,67.352,6.978,"Stn05"
2021-06-15 21:45:00,67.341,6.978,"Stn05"
2021-06-15 22:00:00,67.314,6.877,"Stn05"
2021-06-15 22:15:00,67.314,6.877,"Stn05"
2021-06-15 22:30:00,67.268,6.877,"Stn05"
2021-06-15 22:45:00,67.28,6.877,"Stn05"
2021-06-15 23:00:00,67.245,6.877,"Stn05"
2021-06-15 23:15:00,67.23,6.775,"Stn05"
2021-06-15 23:30:00,67.207,6.775,"Stn05"
2021-06-15 23:45:00,67.207,6.775,"Stn05"
2021-06-16,67.184,6.775,"Stn05"
2021-06-16 00:15:00,67.172,6.775,"Stn05"
2021-06-16 00:30:00,67.149,6.775,"Stn05"
2021-06-16 00:45:00,67.138,6.775,"Stn05"
2021-06-16 01:00:00,67.115,6.775,"Stn05"
2021-06-16 01:15:00,67.08,6.775,"Stn05"
2021-06-16 01:30:00,67.069,6.775,"Stn05"
2021-06-16 01:45:00,67.046,6.775,"Stn05"
2021-06-16 02:00:00,67.034,6.775,"Stn05"
2021-06-16 02:15:00,67,6.775,"Stn05"
2021-06-16 02:30:00,66.988,6.775,"Stn05"
2021-06-16 02:45:00,66.984,6.674,"Stn05"
2021-06-16 03:00:00,66.973,6.674,"Stn05"
2021-06-16 03:15:00,66.961,6.674,"Stn05"
2021-06-16 03:30:00,66.961,6.674,"Stn05"
2021-06-16 03:45:00,66.938,6.674,"Stn05"
2021-06-16 04:00:00,66.961,6.674,"Stn05"
2021-06-16 04:15:00,66.961,6.674,"Stn05"
2021-06-16 04:30:00,66.938,6.674,"Stn05"
2021-06-16 04:45:00,66.95,6.674,"Stn05"
2021-06-16 05:00:00,66.938,6.674,"Stn05"
2021-06-16 05:15:00,66.915,6.674,"Stn05"
2021-06-16 05:30:00,66.927,6.674,"Stn05"
2021-06-16 05:45:00,66.927,6.674,"Stn05"
2021-06-16 06:00:00,66.904,6.674,"Stn05"
2021-06-16 06:15:00,66.927,6.674,"Stn05"
2021-06-16 06:30:00,66.938,6.674,"Stn05"
2021-06-16 06:45:00,66.938,6.674,"Stn05"
2021-06-16 07:00:00,66.95,6.674,"Stn05"
2021-06-16 07:15:00,66.95,6.674,"Stn05"
2021-06-16 07:30:00,66.973,6.674,"Stn05"
2021-06-16 07:45:00,66.95,6.674,"Stn05"
2021-06-16 08:00:00,66.965,6.775,"Stn05"
2021-06-16 08:15:00,66.977,6.775,"Stn05"
2021-06-16 08:30:00,67.004,6.877,"Stn05"
2021-06-16 08:45:00,67.004,6.877,"Stn05"
2021-06-16 09:00:00,67.008,6.978,"Stn05"
2021-06-16 09:15:00,67.008,6.978,"Stn05"
2021-06-16 09:30:00,67,7.079,"Stn05"
2021-06-16 09:45:00,67,7.079,"Stn05"
2021-06-16 10:00:00,66.992,7.179,"Stn05"
2021-06-16 10:15:00,67,7.381,"Stn05"
2021-06-16 10:30:00,66.97,7.481,"Stn05"
2021-06-16 10:45:00,66.985,7.582,"Stn05"
2021-06-16 11:00:00,66.974,7.582,"Stn05"
2021-06-16 11:15:00,66.997,7.582,"Stn05"
2021-06-16 11:30:00,66.989,7.682,"Stn05"
2021-06-16 11:45:00,66.966,7.682,"Stn05"
2021-06-16 12:00:00,66.958,7.782,"Stn05"
2021-06-16 12:15:00,66.939,7.882,"Stn05"
2021-06-16 12:30:00,66.939,7.882,"Stn05"
2021-06-16 12:45:00,66.908,7.983,"Stn05"
2021-06-16 13:00:00,66.924,8.082,"Stn05"
2021-06-16 13:15:00,66.897,8.282,"Stn05"
2021-06-16 13:30:00,66.897,8.581,"Stn05"
2021-06-16 13:45:00,66.87,8.779,"Stn05"
2021-06-16 14:00:00,66.854,8.978,"Stn05"
2021-06-16 14:15:00,66.827,9.176,"Stn05"
2021-06-16 14:30:00,66.804,9.176,"Stn05"
2021-06-16 14:45:00,66.812,9.077,"Stn05"
2021-06-16 15:00:00,66.781,8.879,"Stn05"
2021-06-16 15:15:00,66.77,8.879,"Stn05"
2021-06-16 15:30:00,66.755,8.779,"Stn05"
2021-06-16 15:45:00,66.732,8.779,"Stn05"
2021-06-16 16:00:00,66.732,8.779,"Stn05"
2021-06-16 16:15:00,66.72,8.779,"Stn05"
2021-06-16 16:30:00,66.724,8.879,"Stn05"
2021-06-16 16:45:00,66.739,8.978,"Stn05"
2021-06-16 17:00:00,66.735,8.879,"Stn05"
2021-06-16 17:15:00,66.705,8.68,"Stn05"
2021-06-16 17:30:00,66.736,8.581,"Stn05"
