"DateTime","WLPres_kpa","WLTemp_c","Station"
2021-06-10 17:00:00,63.192,9.768,"Stn04"
2021-06-10 17:15:00,63.19,9.669,"Stn04"
2021-06-10 17:30:00,63.185,9.472,"Stn04"
2021-06-10 17:45:00,63.207,9.373,"Stn04"
2021-06-10 18:00:00,63.227,9.176,"Stn04"
2021-06-10 18:15:00,63.212,9.077,"Stn04"
2021-06-10 18:30:00,63.222,8.978,"Stn04"
2021-06-10 18:45:00,63.244,8.879,"Stn04"
2021-06-10 19:00:00,63.254,8.779,"Stn04"
2021-06-10 19:15:00,63.276,8.68,"Stn04"
2021-06-10 19:30:00,63.261,8.581,"Stn04"
2021-06-10 19:45:00,63.296,8.481,"Stn04"
2021-06-10 20:00:00,63.296,8.481,"Stn04"
2021-06-10 20:15:00,63.293,8.382,"Stn04"
2021-06-10 20:30:00,63.318,8.382,"Stn04"
2021-06-10 20:45:00,63.303,8.282,"Stn04"
2021-06-10 21:00:00,63.328,8.282,"Stn04"
2021-06-10 21:15:00,63.362,8.182,"Stn04"
2021-06-10 21:30:00,63.325,8.182,"Stn04"
2021-06-10 21:45:00,63.325,8.182,"Stn04"
2021-06-10 22:00:00,63.335,8.082,"Stn04"
2021-06-10 22:15:00,63.335,8.082,"Stn04"
2021-06-10 22:30:00,63.347,8.082,"Stn04"
2021-06-10 22:45:00,63.345,7.983,"Stn04"
2021-06-10 23:00:00,63.328,7.782,"Stn04"
2021-06-10 23:15:00,63.315,7.782,"Stn04"
2021-06-10 23:30:00,63.288,7.682,"Stn04"
2021-06-10 23:45:00,63.301,7.682,"Stn04"
2021-06-11,63.286,7.582,"Stn04"
2021-06-11 00:15:00,63.286,7.582,"Stn04"
2021-06-11 00:30:00,63.281,7.381,"Stn04"
2021-06-11 00:45:00,63.266,7.28,"Stn04"
2021-06-11 01:00:00,63.266,7.28,"Stn04"
2021-06-11 01:15:00,63.242,7.28,"Stn04"
2021-06-11 01:30:00,63.239,7.179,"Stn04"
2021-06-11 01:45:00,63.239,7.179,"Stn04"
2021-06-11 02:00:00,63.252,7.179,"Stn04"
2021-06-11 02:15:00,63.239,7.179,"Stn04"
2021-06-11 02:30:00,63.227,7.179,"Stn04"
2021-06-11 02:45:00,63.237,7.079,"Stn04"
2021-06-11 03:00:00,63.212,7.079,"Stn04"
2021-06-11 03:15:00,63.188,7.079,"Stn04"
2021-06-11 03:30:00,63.161,6.978,"Stn04"
2021-06-11 03:45:00,63.124,6.978,"Stn04"
2021-06-11 04:00:00,63.137,6.978,"Stn04"
2021-06-11 04:15:00,63.149,6.978,"Stn04"
2021-06-11 04:30:00,63.149,6.978,"Stn04"
2021-06-11 04:45:00,63.137,6.978,"Stn04"
2021-06-11 05:00:00,63.149,6.978,"Stn04"
2021-06-11 05:15:00,63.158,6.877,"Stn04"
2021-06-11 05:30:00,63.122,6.877,"Stn04"
2021-06-11 05:45:00,63.134,6.877,"Stn04"
2021-06-11 06:00:00,63.144,6.775,"Stn04"
2021-06-11 06:15:00,63.144,6.775,"Stn04"
2021-06-11 06:30:00,63.144,6.775,"Stn04"
2021-06-11 06:45:00,63.193,6.775,"Stn04"
2021-06-11 07:00:00,63.205,6.775,"Stn04"
2021-06-11 07:15:00,63.205,6.775,"Stn04"
2021-06-11 07:30:00,63.22,6.877,"Stn04"
2021-06-11 07:45:00,63.247,6.978,"Stn04"
2021-06-11 08:00:00,63.274,7.079,"Stn04"
2021-06-11 08:15:00,63.249,7.079,"Stn04"
2021-06-11 08:30:00,63.286,7.079,"Stn04"
2021-06-11 08:45:00,63.274,7.079,"Stn04"
2021-06-11 09:00:00,63.252,7.179,"Stn04"
2021-06-11 09:15:00,63.288,7.179,"Stn04"
2021-06-11 09:30:00,63.288,7.179,"Stn04"
2021-06-11 09:45:00,63.325,7.179,"Stn04"
2021-06-11 10:00:00,63.325,7.179,"Stn04"
2021-06-11 10:15:00,63.301,7.179,"Stn04"
2021-06-11 10:30:00,63.318,7.381,"Stn04"
2021-06-11 10:45:00,63.296,7.481,"Stn04"
2021-06-11 11:00:00,63.274,7.582,"Stn04"
2021-06-11 11:15:00,63.291,7.782,"Stn04"
2021-06-11 11:30:00,NA,NA,"Stn04"
2021-06-11 11:45:00,63.318,8.879,"Stn04"
2021-06-11 12:00:00,63.306,8.382,"Stn04"
2021-06-11 12:15:00,63.291,8.282,"Stn04"
2021-06-11 12:30:00,63.279,8.282,"Stn04"
2021-06-11 12:45:00,63.281,8.382,"Stn04"
2021-06-11 13:00:00,63.269,8.382,"Stn04"
2021-06-11 13:15:00,63.269,8.382,"Stn04"
2021-06-11 13:30:00,63.271,8.481,"Stn04"
2021-06-11 13:45:00,63.259,8.481,"Stn04"
2021-06-11 14:00:00,63.237,8.581,"Stn04"
2021-06-11 14:15:00,63.215,8.68,"Stn04"
2021-06-11 14:30:00,63.217,8.779,"Stn04"
2021-06-11 14:45:00,63.207,8.879,"Stn04"
2021-06-11 15:00:00,63.198,8.978,"Stn04"
2021-06-11 15:15:00,63.188,9.077,"Stn04"
2021-06-11 15:30:00,63.153,9.176,"Stn04"
2021-06-11 15:45:00,63.166,9.176,"Stn04"
2021-06-11 16:00:00,63.188,9.077,"Stn04"
2021-06-11 16:15:00,63.173,8.978,"Stn04"
2021-06-11 16:30:00,63.181,8.779,"Stn04"
2021-06-11 16:45:00,63.166,8.68,"Stn04"
2021-06-11 17:00:00,63.163,8.581,"Stn04"
2021-06-11 17:15:00,63.186,8.481,"Stn04"
2021-06-11 17:30:00,63.195,8.382,"Stn04"
2021-06-11 17:45:00,63.181,8.282,"Stn04"
2021-06-11 18:00:00,63.191,8.182,"Stn04"
2021-06-11 18:15:00,63.188,8.082,"Stn04"
2021-06-11 18:30:00,63.198,7.983,"Stn04"
2021-06-11 18:45:00,63.22,7.882,"Stn04"
2021-06-11 19:00:00,63.257,7.882,"Stn04"
2021-06-11 19:15:00,63.266,7.782,"Stn04"
2021-06-11 19:30:00,63.266,7.782,"Stn04"
2021-06-11 19:45:00,63.303,7.782,"Stn04"
2021-06-11 20:00:00,63.313,7.682,"Stn04"
2021-06-11 20:15:00,63.313,7.682,"Stn04"
2021-06-11 20:30:00,63.325,7.682,"Stn04"
2021-06-11 20:45:00,63.335,7.582,"Stn04"
2021-06-11 21:00:00,63.323,7.582,"Stn04"
2021-06-11 21:15:00,63.359,7.582,"Stn04"
2021-06-11 21:30:00,63.345,7.481,"Stn04"
2021-06-11 21:45:00,63.345,7.481,"Stn04"
2021-06-11 22:00:00,63.357,7.481,"Stn04"
2021-06-11 22:15:00,63.354,7.381,"Stn04"
2021-06-11 22:30:00,63.342,7.381,"Stn04"
2021-06-11 22:45:00,63.367,7.381,"Stn04"
2021-06-11 23:00:00,63.354,7.381,"Stn04"
2021-06-11 23:15:00,63.352,7.28,"Stn04"
2021-06-11 23:30:00,63.352,7.28,"Stn04"
2021-06-11 23:45:00,63.325,7.179,"Stn04"
2021-06-12,63.335,7.079,"Stn04"
2021-06-12 00:15:00,63.323,7.079,"Stn04"
2021-06-12 00:30:00,63.323,7.079,"Stn04"
2021-06-12 00:45:00,63.298,7.079,"Stn04"
2021-06-12 01:00:00,63.274,7.079,"Stn04"
2021-06-12 01:15:00,63.249,7.079,"Stn04"
2021-06-12 01:30:00,63.249,7.079,"Stn04"
2021-06-12 01:45:00,63.222,6.978,"Stn04"
2021-06-12 02:00:00,63.21,6.978,"Stn04"
2021-06-12 02:15:00,63.222,6.978,"Stn04"
2021-06-12 02:30:00,63.173,6.978,"Stn04"
2021-06-12 02:45:00,63.198,6.978,"Stn04"
2021-06-12 03:00:00,63.171,6.877,"Stn04"
2021-06-12 03:15:00,63.171,6.877,"Stn04"
2021-06-12 03:30:00,63.183,6.877,"Stn04"
2021-06-12 03:45:00,63.171,6.877,"Stn04"
2021-06-12 04:00:00,63.161,6.978,"Stn04"
2021-06-12 04:15:00,63.149,6.978,"Stn04"
2021-06-12 04:30:00,63.158,6.877,"Stn04"
2021-06-12 04:45:00,63.158,6.877,"Stn04"
2021-06-12 05:00:00,63.171,6.877,"Stn04"
2021-06-12 05:15:00,63.158,6.877,"Stn04"
2021-06-12 05:30:00,63.171,6.877,"Stn04"
2021-06-12 05:45:00,63.18,6.775,"Stn04"
2021-06-12 06:00:00,63.168,6.775,"Stn04"
2021-06-12 06:15:00,63.193,6.775,"Stn04"
2021-06-12 06:30:00,63.217,6.775,"Stn04"
2021-06-12 06:45:00,63.217,6.775,"Stn04"
2021-06-12 07:00:00,63.229,6.775,"Stn04"
2021-06-12 07:15:00,63.266,6.775,"Stn04"
2021-06-12 07:30:00,63.278,6.775,"Stn04"
2021-06-12 07:45:00,63.281,6.877,"Stn04"
2021-06-12 08:00:00,63.281,6.877,"Stn04"
2021-06-12 08:15:00,63.296,6.978,"Stn04"
2021-06-12 08:30:00,63.308,6.978,"Stn04"
2021-06-12 08:45:00,63.298,7.079,"Stn04"
2021-06-12 09:00:00,63.323,7.079,"Stn04"
2021-06-12 09:15:00,63.313,7.179,"Stn04"
2021-06-12 09:30:00,63.33,7.381,"Stn04"
2021-06-12 09:45:00,63.332,7.481,"Stn04"
2021-06-12 10:00:00,63.335,7.582,"Stn04"
2021-06-12 10:15:00,63.337,7.682,"Stn04"
2021-06-12 10:30:00,63.313,7.682,"Stn04"
2021-06-12 10:45:00,63.325,7.682,"Stn04"
2021-06-12 11:00:00,63.337,7.682,"Stn04"
2021-06-12 11:15:00,63.318,7.882,"Stn04"
2021-06-12 11:30:00,63.308,7.983,"Stn04"
2021-06-12 11:45:00,63.308,7.983,"Stn04"
2021-06-12 12:00:00,63.298,8.082,"Stn04"
2021-06-12 12:15:00,63.288,8.182,"Stn04"
2021-06-12 12:30:00,63.281,8.382,"Stn04"
2021-06-12 12:45:00,63.269,8.382,"Stn04"
2021-06-12 13:00:00,63.259,8.481,"Stn04"
2021-06-12 13:15:00,63.232,8.879,"Stn04"
2021-06-12 13:30:00,63.241,9.275,"Stn04"
2021-06-12 13:45:00,63.205,9.275,"Stn04"
2021-06-12 14:00:00,63.205,9.275,"Stn04"
2021-06-12 14:15:00,63.207,9.373,"Stn04"
2021-06-12 14:30:00,63.183,9.373,"Stn04"
2021-06-12 14:45:00,63.173,9.472,"Stn04"
2021-06-12 15:00:00,63.148,9.472,"Stn04"
2021-06-12 15:15:00,63.148,9.472,"Stn04"
2021-06-12 15:30:00,63.136,9.472,"Stn04"
2021-06-12 15:45:00,63.146,9.373,"Stn04"
2021-06-12 16:00:00,63.131,9.275,"Stn04"
2021-06-12 16:15:00,63.107,9.275,"Stn04"
2021-06-12 16:30:00,63.119,9.275,"Stn04"
2021-06-12 16:45:00,63.117,9.176,"Stn04"
2021-06-12 17:00:00,63.141,9.176,"Stn04"
2021-06-12 17:15:00,63.151,9.077,"Stn04"
2021-06-12 17:30:00,63.161,8.978,"Stn04"
2021-06-12 17:45:00,63.181,8.779,"Stn04"
2021-06-12 18:00:00,63.154,8.68,"Stn04"
2021-06-12 18:15:00,63.149,8.481,"Stn04"
2021-06-12 18:30:00,63.171,8.382,"Stn04"
2021-06-12 18:45:00,63.193,8.282,"Stn04"
2021-06-12 19:00:00,63.191,8.182,"Stn04"
2021-06-12 19:15:00,63.203,8.182,"Stn04"
2021-06-12 19:30:00,63.188,8.082,"Stn04"
2021-06-12 19:45:00,63.222,7.983,"Stn04"
2021-06-12 20:00:00,63.222,7.983,"Stn04"
2021-06-12 20:15:00,63.232,7.882,"Stn04"
2021-06-12 20:30:00,63.242,7.782,"Stn04"
2021-06-12 20:45:00,63.266,7.782,"Stn04"
2021-06-12 21:00:00,63.264,7.682,"Stn04"
2021-06-12 21:15:00,63.276,7.682,"Stn04"
2021-06-12 21:30:00,63.276,7.682,"Stn04"
2021-06-12 21:45:00,63.301,7.682,"Stn04"
2021-06-12 22:00:00,63.262,7.582,"Stn04"
2021-06-12 22:15:00,63.262,7.582,"Stn04"
2021-06-12 22:30:00,63.296,7.481,"Stn04"
2021-06-12 22:45:00,63.284,7.481,"Stn04"
2021-06-12 23:00:00,63.284,7.481,"Stn04"
2021-06-12 23:15:00,63.308,7.481,"Stn04"
2021-06-12 23:30:00,63.318,7.381,"Stn04"
2021-06-12 23:45:00,63.281,7.381,"Stn04"
2021-06-13,63.293,7.381,"Stn04"
2021-06-13 00:15:00,63.306,7.381,"Stn04"
2021-06-13 00:30:00,63.279,7.28,"Stn04"
2021-06-13 00:45:00,63.279,7.28,"Stn04"
2021-06-13 01:00:00,63.291,7.28,"Stn04"
2021-06-13 01:15:00,63.315,7.28,"Stn04"
2021-06-13 01:30:00,63.328,7.28,"Stn04"
2021-06-13 01:45:00,63.315,7.28,"Stn04"
2021-06-13 02:00:00,63.337,7.179,"Stn04"
2021-06-13 02:15:00,63.337,7.179,"Stn04"
2021-06-13 02:30:00,63.335,7.079,"Stn04"
2021-06-13 02:45:00,63.372,7.079,"Stn04"
2021-06-13 03:00:00,63.369,6.978,"Stn04"
2021-06-13 03:15:00,63.403,6.877,"Stn04"
2021-06-13 03:30:00,63.403,6.877,"Stn04"
2021-06-13 03:45:00,63.401,6.775,"Stn04"
2021-06-13 04:00:00,63.423,6.674,"Stn04"
2021-06-13 04:15:00,63.408,6.573,"Stn04"
2021-06-13 04:30:00,63.442,6.471,"Stn04"
2021-06-13 04:45:00,63.415,6.37,"Stn04"
2021-06-13 05:00:00,63.427,6.37,"Stn04"
2021-06-13 05:15:00,63.44,6.37,"Stn04"
2021-06-13 05:30:00,63.44,6.37,"Stn04"
2021-06-13 05:45:00,63.464,6.37,"Stn04"
2021-06-13 06:00:00,63.489,6.37,"Stn04"
2021-06-13 06:15:00,63.501,6.37,"Stn04"
2021-06-13 06:30:00,63.525,6.37,"Stn04"
2021-06-13 06:45:00,63.537,6.37,"Stn04"
2021-06-13 07:00:00,63.55,6.37,"Stn04"
2021-06-13 07:15:00,63.562,6.37,"Stn04"
2021-06-13 07:30:00,63.574,6.37,"Stn04"
2021-06-13 07:45:00,63.586,6.37,"Stn04"
2021-06-13 08:00:00,63.638,6.471,"Stn04"
2021-06-13 08:15:00,63.626,6.471,"Stn04"
2021-06-13 08:30:00,63.653,6.573,"Stn04"
2021-06-13 08:45:00,63.677,6.573,"Stn04"
2021-06-13 09:00:00,63.68,6.674,"Stn04"
2021-06-13 09:15:00,63.716,6.674,"Stn04"
2021-06-13 09:30:00,63.719,6.775,"Stn04"
2021-06-13 09:45:00,63.709,6.877,"Stn04"
2021-06-13 10:00:00,63.712,6.978,"Stn04"
2021-06-13 10:15:00,63.726,7.079,"Stn04"
2021-06-13 10:30:00,63.717,7.179,"Stn04"
2021-06-13 10:45:00,63.682,7.28,"Stn04"
2021-06-13 11:00:00,63.675,7.481,"Stn04"
2021-06-13 11:15:00,63.68,7.682,"Stn04"
2021-06-13 11:30:00,63.67,7.782,"Stn04"
2021-06-13 11:45:00,63.651,7.983,"Stn04"
2021-06-13 12:00:00,63.619,8.182,"Stn04"
2021-06-13 12:15:00,63.602,8.481,"Stn04"
2021-06-13 12:30:00,63.572,8.779,"Stn04"
2021-06-13 12:45:00,63.582,9.176,"Stn04"
2021-06-13 13:00:00,63.562,9.373,"Stn04"
2021-06-13 13:15:00,63.567,9.571,"Stn04"
2021-06-13 13:30:00,63.584,9.768,"Stn04"
2021-06-13 13:45:00,63.528,9.965,"Stn04"
2021-06-13 14:00:00,63.505,10.063,"Stn04"
2021-06-13 14:15:00,63.508,10.161,"Stn04"
2021-06-13 14:30:00,63.476,10.357,"Stn04"
2021-06-13 14:45:00,63.476,10.357,"Stn04"
2021-06-13 15:00:00,63.424,10.259,"Stn04"
2021-06-13 15:15:00,63.449,10.259,"Stn04"
2021-06-13 15:30:00,63.449,10.259,"Stn04"
2021-06-13 15:45:00,63.447,10.161,"Stn04"
2021-06-13 16:00:00,63.456,10.063,"Stn04"
2021-06-13 16:15:00,63.427,9.866,"Stn04"
2021-06-13 16:30:00,63.415,9.866,"Stn04"
2021-06-13 16:45:00,63.425,9.768,"Stn04"
2021-06-13 17:00:00,63.435,9.669,"Stn04"
2021-06-13 17:15:00,63.42,9.571,"Stn04"
2021-06-13 17:30:00,63.454,9.472,"Stn04"
2021-06-13 17:45:00,63.428,9.373,"Stn04"
2021-06-13 18:00:00,63.44,9.373,"Stn04"
2021-06-13 18:15:00,63.437,9.275,"Stn04"
2021-06-13 18:30:00,63.447,9.176,"Stn04"
2021-06-13 18:45:00,63.445,9.077,"Stn04"
2021-06-13 19:00:00,63.442,8.978,"Stn04"
2021-06-13 19:15:00,63.477,8.879,"Stn04"
2021-06-13 19:30:00,63.452,8.879,"Stn04"
2021-06-13 19:45:00,63.462,8.779,"Stn04"
2021-06-13 20:00:00,63.487,8.779,"Stn04"
2021-06-13 20:15:00,63.472,8.68,"Stn04"
2021-06-13 20:30:00,63.494,8.581,"Stn04"
2021-06-13 20:45:00,63.506,8.581,"Stn04"
2021-06-13 21:00:00,63.494,8.581,"Stn04"
2021-06-13 21:15:00,63.492,8.481,"Stn04"
2021-06-13 21:30:00,63.479,8.481,"Stn04"
2021-06-13 21:45:00,63.501,8.382,"Stn04"
2021-06-13 22:00:00,63.501,8.382,"Stn04"
2021-06-13 22:15:00,63.487,8.282,"Stn04"
2021-06-13 22:30:00,63.511,8.282,"Stn04"
2021-06-13 22:45:00,63.509,8.182,"Stn04"
2021-06-13 23:00:00,63.509,8.182,"Stn04"
2021-06-13 23:15:00,63.509,8.182,"Stn04"
2021-06-13 23:30:00,63.519,8.082,"Stn04"
2021-06-13 23:45:00,63.494,8.082,"Stn04"
2021-06-14,63.494,8.082,"Stn04"
2021-06-14 00:15:00,63.479,7.983,"Stn04"
2021-06-14 00:30:00,63.455,7.983,"Stn04"
2021-06-14 00:45:00,63.443,7.983,"Stn04"
2021-06-14 01:00:00,63.428,7.882,"Stn04"
2021-06-14 01:15:00,63.428,7.882,"Stn04"
2021-06-14 01:30:00,63.416,7.882,"Stn04"
2021-06-14 01:45:00,63.404,7.882,"Stn04"
2021-06-14 02:00:00,63.389,7.782,"Stn04"
2021-06-14 02:15:00,63.352,7.782,"Stn04"
2021-06-14 02:30:00,63.34,7.782,"Stn04"
2021-06-14 02:45:00,63.337,7.682,"Stn04"
2021-06-14 03:00:00,63.313,7.682,"Stn04"
2021-06-14 03:15:00,63.313,7.682,"Stn04"
2021-06-14 03:30:00,63.313,7.682,"Stn04"
2021-06-14 03:45:00,63.31,7.582,"Stn04"
2021-06-14 04:00:00,63.298,7.582,"Stn04"
2021-06-14 04:15:00,63.31,7.582,"Stn04"
2021-06-14 04:30:00,63.31,7.582,"Stn04"
2021-06-14 04:45:00,63.31,7.582,"Stn04"
2021-06-14 05:00:00,63.296,7.481,"Stn04"
2021-06-14 05:15:00,63.332,7.481,"Stn04"
2021-06-14 05:30:00,63.32,7.481,"Stn04"
2021-06-14 05:45:00,63.32,7.481,"Stn04"
2021-06-14 06:00:00,63.332,7.481,"Stn04"
2021-06-14 06:15:00,63.33,7.381,"Stn04"
2021-06-14 06:30:00,63.342,7.381,"Stn04"
2021-06-14 06:45:00,63.354,7.381,"Stn04"
2021-06-14 07:00:00,63.367,7.381,"Stn04"
2021-06-14 07:15:00,63.367,7.381,"Stn04"
2021-06-14 07:30:00,63.394,7.481,"Stn04"
2021-06-14 07:45:00,63.406,7.481,"Stn04"
2021-06-14 08:00:00,63.408,7.582,"Stn04"
2021-06-14 08:15:00,63.421,7.582,"Stn04"
2021-06-14 08:30:00,63.435,7.682,"Stn04"
2021-06-14 08:45:00,63.426,7.782,"Stn04"
2021-06-14 09:00:00,63.443,7.983,"Stn04"
2021-06-14 09:15:00,63.435,8.182,"Stn04"
2021-06-14 09:30:00,63.413,8.282,"Stn04"
2021-06-14 09:45:00,63.43,8.481,"Stn04"
2021-06-14 10:00:00,63.445,8.581,"Stn04"
2021-06-14 10:15:00,63.44,8.879,"Stn04"
2021-06-14 10:30:00,63.437,9.275,"Stn04"
2021-06-14 10:45:00,63.41,9.669,"Stn04"
2021-06-14 11:00:00,63.407,10.063,"Stn04"
2021-06-14 11:15:00,63.392,10.455,"Stn04"
2021-06-14 11:30:00,63.399,10.748,"Stn04"
2021-06-14 11:45:00,63.416,10.944,"Stn04"
2021-06-14 12:00:00,63.413,11.334,"Stn04"
2021-06-14 12:15:00,63.401,11.334,"Stn04"
2021-06-14 12:30:00,63.389,11.334,"Stn04"
2021-06-14 12:45:00,63.381,11.528,"Stn04"
2021-06-14 13:00:00,63.342,11.431,"Stn04"
2021-06-14 13:15:00,63.352,11.334,"Stn04"
2021-06-14 13:30:00,63.337,11.236,"Stn04"
2021-06-14 13:45:00,63.325,11.236,"Stn04"
2021-06-14 14:00:00,63.303,11.334,"Stn04"
2021-06-14 14:15:00,63.269,11.431,"Stn04"
2021-06-14 14:30:00,NA,NA,"Stn04"
2021-06-14 14:30:00,63.283,11.528,"Stn04"
2021-06-14 14:45:00,63.249,11.139,"Stn04"
2021-06-14 15:00:00,63.242,10.846,"Stn04"
2021-06-14 15:15:00,63.228,10.748,"Stn04"
2021-06-14 15:30:00,63.225,10.651,"Stn04"
2021-06-14 15:45:00,63.223,10.553,"Stn04"
2021-06-14 16:00:00,63.233,10.455,"Stn04"
2021-06-14 16:15:00,63.218,10.357,"Stn04"
2021-06-14 16:30:00,63.218,10.357,"Stn04"
2021-06-14 16:45:00,63.216,10.259,"Stn04"
2021-06-14 17:00:00,63.214,10.161,"Stn04"
2021-06-14 17:15:00,63.234,9.965,"Stn04"
2021-06-14 17:30:00,63.217,9.768,"Stn04"
2021-06-14 17:45:00,63.214,9.669,"Stn04"
2021-06-14 18:00:00,63.234,9.472,"Stn04"
2021-06-14 18:15:00,63.256,9.373,"Stn04"
