Serial_number:,,,,,,,
2020421,,,,,,,3.7733
Project ID:,,,,,,,3.7733
,,,,,,,3.7733
Location:,,,,,,,
,,,,,,,
LEVEL,,,,,,,
UNIT: kPa,,,,,,,
Offset: 0.000000 kPa,,,,,,,
TEMPERATURE,,,,,,,
UNIT: °C,,,,,,,
Date,Time,ms,LEVEL,TEMPERATURE,Level mH2O,,
7/14/2019,4:45:00 PM,0,3.0298,6.489,,,
7/14/2019,5:00:00 PM,0,2.9742,6.442,,,
7/14/2019,5:15:00 PM,0,3.0396,6.371,,,
7/14/2019,5:30:00 PM,0,2.9223,6.3,,,
7/14/2019,5:45:00 PM,0,2.9586,6.226,,,
7/14/2019,6:00:00 PM,0,2.9059,6.079,,,
7/14/2019,6:15:00 PM,0,2.8512,5.979,,,
7/14/2019,6:30:00 PM,0,2.8333,5.921,,,
7/14/2019,6:45:00 PM,0,2.8556,5.832,,,
7/14/2019,7:00:00 PM,0,2.8035,5.764,,,
7/14/2019,7:15:00 PM,0,2.7185,5.699,,,
7/14/2019,7:30:00 PM,0,2.7785,5.616,,,
7/14/2019,7:45:00 PM,0,2.7874,5.556,,,
7/14/2019,8:00:00 PM,0,2.7516,5.514,,,
7/14/2019,8:15:00 PM,0,2.6918,5.459,,,
7/14/2019,8:30:00 PM,0,2.6599,5.427,,,
7/14/2019,8:45:00 PM,0,2.6427,5.391,,,
7/14/2019,9:00:00 PM,0,2.6867,5.342,,,
7/14/2019,9:15:00 PM,0,2.6166,5.288,,,
7/14/2019,9:30:00 PM,0,2.622,5.243,,,
7/14/2019,9:45:00 PM,0,2.6467,5.209,,,
7/14/2019,10:00:00 PM,0,2.5661,5.153,,,
7/14/2019,10:15:00 PM,0,2.5944,5.119,,,
7/14/2019,10:30:00 PM,0,2.5675,5.087,,,
7/14/2019,10:45:00 PM,0,2.5485,5.033,,,
7/14/2019,11:00:00 PM,0,2.646,4.975,,,
7/14/2019,11:15:00 PM,0,2.614,4.953,,,
7/14/2019,11:30:00 PM,0,2.5868,4.927,,,
7/14/2019,11:45:00 PM,0,2.5415,4.897,,,
7/15/2019,12:00:00 AM,0,2.5459,4.859,,,
7/15/2019,12:15:00 AM,0,2.5336,4.822,,,
7/15/2019,12:30:00 AM,0,2.5739,4.803,,,
7/15/2019,12:45:00 AM,0,2.5795,4.756,,,
7/15/2019,1:00:00 AM,0,2.5676,4.678,,,
7/15/2019,1:15:00 AM,0,2.5816,4.577,,,
7/15/2019,1:30:00 AM,0,2.5394,4.567,,,
7/15/2019,1:45:00 AM,0,2.5675,4.558,,,
7/15/2019,2:00:00 AM,0,2.5572,4.547,,,
7/15/2019,2:15:00 AM,0,2.6093,4.484,,,
7/15/2019,2:30:00 AM,0,2.5723,4.467,,,
7/15/2019,2:45:00 AM,0,2.5523,4.453,,,
7/15/2019,3:00:00 AM,0,2.6084,4.434,,,
7/15/2019,3:15:00 AM,0,2.6423,4.351,,,
7/15/2019,3:30:00 AM,0,2.5945,4.198,,,
7/15/2019,3:45:00 AM,0,2.6752,4.217,,,
7/15/2019,4:00:00 AM,0,2.564,4.211,,,
7/15/2019,4:15:00 AM,0,2.614,4.195,,,
7/15/2019,4:30:00 AM,0,2.6695,4.19,,,
7/15/2019,4:45:00 AM,0,2.6524,4.19,,,
7/15/2019,5:00:00 AM,0,2.6841,4.151,,,
7/15/2019,5:15:00 AM,0,2.6536,4.119,,,
7/15/2019,5:30:00 AM,0,2.7289,4.067,,,
7/15/2019,5:45:00 AM,0,2.7515,4.004,,,
7/15/2019,6:00:00 AM,0,2.6793,3.959,,,
7/15/2019,6:15:00 AM,0,2.7592,3.93,,,
7/15/2019,6:30:00 AM,0,2.7762,3.923,,,
7/15/2019,6:45:00 AM,0,2.7871,3.901,,,
7/15/2019,7:00:00 AM,0,2.7333,3.942,,,
7/15/2019,7:15:00 AM,0,2.7598,3.937,,,
7/15/2019,7:30:00 AM,0,2.7895,3.96,,,
7/15/2019,7:45:00 AM,0,2.777,4.023,,,
7/15/2019,8:00:00 AM,0,2.7936,4.04,,,
7/15/2019,8:15:00 AM,0,2.8446,4.064,,,
7/15/2019,8:30:00 AM,0,2.8437,4.141,,,
7/15/2019,8:45:00 AM,0,2.7858,4.205,,,
7/15/2019,9:00:00 AM,0,2.7615,4.364,,,
7/15/2019,9:15:00 AM,0,2.8246,4.478,,,
7/15/2019,9:30:00 AM,0,2.7724,4.564,,,
7/15/2019,9:45:00 AM,0,2.7977,4.573,,,
7/15/2019,10:00:00 AM,0,2.9161,4.617,,,
7/15/2019,10:15:00 AM,0,2.8774,4.604,,,
7/15/2019,10:30:00 AM,0,2.9309,4.655,,,
7/15/2019,10:45:00 AM,0,2.926,4.645,,,
7/15/2019,11:00:00 AM,0,2.8747,4.816,,,
7/15/2019,11:15:00 AM,0,2.9947,4.926,,,
7/15/2019,11:30:00 AM,0,2.942,5.065,,,
7/15/2019,11:45:00 AM,0,3.285,5.12,,,
7/15/2019,12:00:00 PM,0,3.2236,5.423,,,
7/15/2019,12:15:00 PM,0,3.3063,5.714,,,
7/15/2019,12:30:00 PM,0,3.302,5.918,,,
7/15/2019,12:45:00 PM,0,3.2362,5.895,,,
7/15/2019,1:00:00 PM,0,3.2034,5.731,,,
7/15/2019,1:15:00 PM,0,3.3753,5.783,,,
7/15/2019,1:30:00 PM,0,3.4489,5.921,,,
7/15/2019,1:45:00 PM,0,3.5223,6.136,,,
7/15/2019,2:00:00 PM,0,3.6632,6.427,,,
7/15/2019,2:15:00 PM,0,3.2793,6.366,,,
7/15/2019,2:30:00 PM,0,3.4005,6.491,,,
7/15/2019,2:45:00 PM,0,3.3746,6.658,,,
7/15/2019,3:00:00 PM,0,3.2039,6.805,,,
7/15/2019,3:15:00 PM,0,2.9812,6.836,,,
7/15/2019,3:30:00 PM,0,3.0607,6.825,,,
7/15/2019,3:45:00 PM,0,2.9816,6.994,,,
7/15/2019,4:00:00 PM,0,3.0078,7.09,,,
7/15/2019,4:15:00 PM,0,3.0224,7.117,,,
7/15/2019,4:30:00 PM,0,3.053,7.113,,,
7/15/2019,4:45:00 PM,0,2.9906,7.127,,,
7/15/2019,5:00:00 PM,0,2.9627,7.265,,,
7/15/2019,5:15:00 PM,0,2.9095,7.274,,,
7/15/2019,5:30:00 PM,0,2.8989,7.154,,,
7/15/2019,5:45:00 PM,0,2.8492,7.013,,,
7/15/2019,6:00:00 PM,0,2.7993,6.928,,,
7/15/2019,6:15:00 PM,0,2.8423,6.786,,,
7/15/2019,6:30:00 PM,0,2.7067,6.641,,,
7/15/2019,6:45:00 PM,0,2.7544,6.491,,,
7/15/2019,7:00:00 PM,0,2.708,6.332,,,
7/15/2019,7:15:00 PM,0,2.71,6.256,,,
7/15/2019,7:30:00 PM,0,2.7317,6.163,,,
7/15/2019,7:45:00 PM,0,2.6585,6.018,,,
7/15/2019,8:00:00 PM,0,2.6523,5.928,,,
7/15/2019,8:15:00 PM,0,2.5902,5.804,,,
7/15/2019,8:30:00 PM,0,2.5736,5.625,,,
7/15/2019,8:45:00 PM,0,2.5265,5.455,,,
7/15/2019,9:00:00 PM,0,2.5431,5.306,,,
7/15/2019,9:15:00 PM,0,2.5423,5.233,,,
7/15/2019,9:30:00 PM,0,2.5418,5.145,,,
7/15/2019,9:45:00 PM,0,2.5412,4.992,,,
7/15/2019,10:00:00 PM,0,2.5124,4.847,,,
7/15/2019,10:15:00 PM,0,2.542,4.698,,,
7/15/2019,10:30:00 PM,0,2.5528,4.56,,,
7/15/2019,10:45:00 PM,0,2.5214,4.466,,,
7/15/2019,11:00:00 PM,0,2.5373,4.41,,,
7/15/2019,11:15:00 PM,0,2.5181,4.365,,,
7/15/2019,11:30:00 PM,0,2.5059,4.351,,,
7/15/2019,11:45:00 PM,0,2.4609,4.338,,,
7/16/2019,12:00:00 AM,0,2.4989,4.32,,,
7/16/2019,12:15:00 AM,0,2.5331,4.291,,,
7/16/2019,12:30:00 AM,0,2.46,4.246,,,
7/16/2019,12:45:00 AM,0,2.5079,4.187,,,
7/16/2019,1:00:00 AM,0,2.5076,4.14,,,
7/16/2019,1:15:00 AM,0,2.454,4.079,,,
7/16/2019,1:30:00 AM,0,2.4944,3.998,,,
7/16/2019,1:45:00 AM,0,2.4272,3.925,,,
7/16/2019,2:00:00 AM,0,2.464,3.855,,,
7/16/2019,2:15:00 AM,0,2.4561,3.803,,,
7/16/2019,2:30:00 AM,0,2.4705,3.722,,,
7/16/2019,2:45:00 AM,0,2.4283,3.66,,,
7/16/2019,3:00:00 AM,0,2.4341,3.606,,,
7/16/2019,3:15:00 AM,0,2.4308,3.558,,,
7/16/2019,3:30:00 AM,0,2.3886,3.497,,,
7/16/2019,3:45:00 AM,0,2.4252,3.441,,,
7/16/2019,4:00:00 AM,0,2.4037,3.399,,,
7/16/2019,4:15:00 AM,0,2.3867,3.357,,,
7/16/2019,4:30:00 AM,0,2.3339,3.298,,,
7/16/2019,4:45:00 AM,0,2.364,3.24,,,
7/16/2019,5:00:00 AM,0,2.3534,3.224,,,
7/16/2019,5:15:00 AM,0,2.3937,3.2,,,
7/16/2019,5:30:00 AM,0,2.3522,3.183,,,
7/16/2019,5:45:00 AM,0,2.364,3.153,,,
7/16/2019,6:00:00 AM,0,2.3546,3.132,,,
7/16/2019,6:15:00 AM,0,2.3373,3.136,,,
7/16/2019,6:30:00 AM,0,2.3396,3.143,,,
7/16/2019,6:45:00 AM,0,2.3249,3.161,,,
7/16/2019,7:00:00 AM,0,2.332,3.18,,,
7/16/2019,7:15:00 AM,0,2.3262,3.207,,,
7/16/2019,7:30:00 AM,0,2.3128,3.241,,,
7/16/2019,7:45:00 AM,0,2.3238,3.273,,,
7/16/2019,8:00:00 AM,0,2.3388,3.302,,,
7/16/2019,8:15:00 AM,0,2.3176,3.33,,,
7/16/2019,8:30:00 AM,0,2.3087,3.389,,,
7/16/2019,8:45:00 AM,0,2.327,3.483,,,
7/16/2019,9:00:00 AM,0,2.3095,3.657,,,
7/16/2019,9:15:00 AM,0,2.3103,3.969,,,
7/16/2019,9:30:00 AM,0,2.3259,4.243,,,
7/16/2019,9:45:00 AM,0,2.4106,4.46,,,
7/16/2019,10:00:00 AM,0,2.3552,4.532,,,
7/16/2019,10:15:00 AM,0,2.3685,4.643,,,
7/16/2019,10:30:00 AM,0,2.3777,4.696,,,
7/16/2019,10:45:00 AM,0,2.4266,4.739,,,
7/16/2019,11:00:00 AM,0,2.3599,4.81,,,
7/16/2019,11:15:00 AM,0,2.3823,4.973,,,
7/16/2019,11:30:00 AM,0,2.371,5.244,,,
7/16/2019,11:45:00 AM,0,2.3566,5.802,,,
7/16/2019,12:00:00 PM,0,2.3169,6.048,,,
7/16/2019,12:15:00 PM,0,2.3366,5.997,,,
7/16/2019,12:30:00 PM,0,2.2887,5.945,,,
7/16/2019,12:45:00 PM,0,2.2917,5.98,,,
7/16/2019,1:00:00 PM,0,2.2757,6.086,,,
7/16/2019,1:15:00 PM,0,2.2992,6.308,,,
7/16/2019,1:30:00 PM,0,2.3117,6.585,,,
7/16/2019,1:45:00 PM,0,0.0544,7.461,,,
7/16/2019,2:00:00 PM,0,2.1912,6.962,,,
7/16/2019,2:15:00 PM,0,2.1465,7.018,,,
7/16/2019,2:30:00 PM,0,2.1484,7.042,,,
7/16/2019,2:45:00 PM,0,2.2363,7.089,,,
7/16/2019,3:00:00 PM,0,2.1945,7.405,,,
7/16/2019,3:15:00 PM,0,2.2597,7.67,,,
7/16/2019,3:30:00 PM,0,2.1996,7.928,,,
7/16/2019,3:45:00 PM,0,2.2748,8.143,,,
7/16/2019,4:00:00 PM,0,2.2187,8.339,,,
7/16/2019,4:15:00 PM,0,2.2078,8.462,,,
7/16/2019,4:30:00 PM,0,2.2309,8.517,,,
7/16/2019,4:45:00 PM,0,2.2511,8.414,,,
7/16/2019,5:00:00 PM,0,2.1945,8.313,,,
7/16/2019,5:15:00 PM,0,2.2102,8.175,,,
7/16/2019,5:30:00 PM,0,2.197,7.983,,,
7/16/2019,5:45:00 PM,0,2.1715,7.843,,,
7/16/2019,6:00:00 PM,0,2.2085,7.695,,,
7/16/2019,6:15:00 PM,0,2.1297,7.529,,,
7/16/2019,6:30:00 PM,0,2.0696,7.354,,,
7/16/2019,6:45:00 PM,0,2.1627,7.199,,,
7/16/2019,7:00:00 PM,0,2.1066,7.065,,,
7/16/2019,7:15:00 PM,0,2.1448,6.944,,,
7/16/2019,7:30:00 PM,0,2.1588,6.842,,,
7/16/2019,7:45:00 PM,0,2.1117,6.745,,,
7/16/2019,8:00:00 PM,0,2.1452,6.666,,,
7/16/2019,8:15:00 PM,0,2.0888,6.583,,,
7/16/2019,8:30:00 PM,0,2.2127,6.503,,,
7/16/2019,8:45:00 PM,0,2.1827,6.426,,,
7/16/2019,9:00:00 PM,0,2.1848,6.323,,,
7/16/2019,9:15:00 PM,0,2.1951,6.251,,,
7/16/2019,9:30:00 PM,0,2.1585,6.181,,,
7/16/2019,9:45:00 PM,0,2.1453,6.115,,,
7/16/2019,10:00:00 PM,0,2.1393,6.04,,,
7/16/2019,10:15:00 PM,0,2.122,5.982,,,
7/16/2019,10:30:00 PM,0,2.1269,5.935,,,
7/16/2019,10:45:00 PM,0,2.1226,5.894,,,
7/16/2019,11:00:00 PM,0,2.1363,5.855,,,
7/16/2019,11:15:00 PM,0,2.1364,5.804,,,
7/16/2019,11:30:00 PM,0,2.1281,5.748,,,
7/16/2019,11:45:00 PM,0,2.1411,5.697,,,
7/17/2019,12:00:00 AM,0,2.1642,5.647,,,
7/17/2019,12:15:00 AM,0,2.1447,5.592,,,
7/17/2019,12:30:00 AM,0,2.1424,5.546,,,
7/17/2019,12:45:00 AM,0,2.12,5.509,,,
7/17/2019,1:00:00 AM,0,2.1292,5.485,,,
7/17/2019,1:15:00 AM,0,2.1279,5.454,,,
7/17/2019,1:30:00 AM,0,2.1308,5.428,,,
7/17/2019,1:45:00 AM,0,2.1363,5.39,,,
7/17/2019,2:00:00 AM,0,2.1413,5.359,,,
7/17/2019,2:15:00 AM,0,2.0927,5.324,,,
7/17/2019,2:30:00 AM,0,2.1252,5.279,,,
7/17/2019,2:45:00 AM,0,2.1153,5.242,,,
