Plot Title: LUXarriba_04,,,,,,,
#,"Date Time, GMT-05:00",temp,"Intensity, Lux (LGR S/N: 10801151, SEN S/N: 10801151)",Coupler Attached (LGR S/N: 10801151),Host Connected (LGR S/N: 10801151),Stopped (LGR S/N: 10801151),End Of File (LGR S/N: 10801151)
108,7/15/2021 17:00,,6200,,,,
109,7/15/2021 17:15,,4822.3,,,,
110,7/15/2021 17:30,,3961.1,,,,
111,7/15/2021 17:45,,5166.7,,,,
112,7/15/2021 18:00,,914.9,,,,
113,7/15/2021 18:15,,258.3,,,,
114,7/15/2021 18:30,,43.1,,,,
115,7/15/2021 18:45,,0,,,,
116,7/15/2021 19:00,,0,,,,
117,7/15/2021 19:15,,0,,,,
118,7/15/2021 19:30,,0,,,,
119,7/15/2021 19:45,,0,,,,
120,7/15/2021 20:00,,0,,,,
121,7/15/2021 20:15,,0,,,,
122,7/15/2021 20:30,,0,,,,
123,7/15/2021 20:45,,0,,,,
124,7/15/2021 21:00,,0,,,,
125,7/15/2021 21:15,,0,,,,
126,7/15/2021 21:30,,0,,,,
127,7/15/2021 21:45,,0,,,,
128,7/15/2021 22:00,,0,,,,
129,7/15/2021 22:15,,0,,,,
130,7/15/2021 22:30,,0,,,,
131,7/15/2021 22:45,,0,,,,
132,7/15/2021 23:00,,0,,,,
133,7/15/2021 23:15,,0,,,,
134,7/15/2021 23:30,,0,,,,
135,7/15/2021 23:45,,0,,,,
136,7/16/2021 0:00,,0,,,,
137,7/16/2021 0:15,,0,,,,
138,7/16/2021 0:30,,0,,,,
139,7/16/2021 0:45,,0,,,,
140,7/16/2021 1:00,,0,,,,
141,7/16/2021 1:15,,0,,,,
142,7/16/2021 1:30,,0,,,,
143,7/16/2021 1:45,,0,,,,
144,7/16/2021 2:00,,0,,,,
145,7/16/2021 2:15,,0,,,,
146,7/16/2021 2:30,,0,,,,
147,7/16/2021 2:45,,0,,,,
148,7/16/2021 3:00,,0,,,,
149,7/16/2021 3:15,,0,,,,
150,7/16/2021 3:30,,0,,,,
151,7/16/2021 3:45,,0,,,,
152,7/16/2021 4:00,,0,,,,
153,7/16/2021 4:15,,0,,,,
154,7/16/2021 4:30,,0,,,,
155,7/16/2021 4:45,,0,,,,
156,7/16/2021 5:00,,0,,,,
157,7/16/2021 5:15,,0,,,,
158,7/16/2021 5:30,,0,,,,
159,7/16/2021 5:45,,0,,,,
160,7/16/2021 6:00,,0,,,,
161,7/16/2021 6:15,,258.3,,,,
162,7/16/2021 6:30,,753.5,,,,
163,7/16/2021 6:45,,1894.5,,,,
164,7/16/2021 7:00,,2927.8,,,,
165,7/16/2021 7:15,,4650,,,,
166,7/16/2021 7:30,,8611.2,,,,
167,7/16/2021 7:45,,5511.1,,,,
168,7/16/2021 8:00,,11711.2,,,,
169,7/16/2021 8:15,,7577.8,,,,
170,7/16/2021 8:30,,9300.1,,,,
171,7/16/2021 8:45,,19977.9,,,,
172,7/16/2021 9:00,,9644.5,,,,
173,7/16/2021 9:15,,13777.9,,,,
174,7/16/2021 9:30,,12400.1,,,,
175,7/16/2021 9:45,,9300.1,,,,
176,7/16/2021 10:00,,17911.2,,,,
177,7/16/2021 10:15,,15844.5,,,,
178,7/16/2021 10:30,,14466.8,,,,
179,7/16/2021 10:45,,17222.3,,,,
180,7/16/2021 11:00,,15155.7,,,,
181,7/16/2021 11:15,,9644.5,,,,
182,7/16/2021 11:30,,17911.2,,,,
183,7/16/2021 11:45,,23422.4,,,,
184,7/16/2021 12:00,,20666.8,,,,
185,7/16/2021 12:15,,18600.1,,,,
186,7/16/2021 12:30,,27555.7,,,,
187,7/16/2021 12:45,,42711.4,,,,
188,7/16/2021 13:00,,14466.8,,,,
189,7/16/2021 13:15,,16533.4,,,,
190,7/16/2021 13:30,,18600.1,,,,
191,7/16/2021 13:45,,14466.8,,,,
192,7/16/2021 14:00,,242490.5,,,,
193,7/16/2021 14:15,,24800.2,,,,
194,7/16/2021 14:30,,16533.4,,,,
195,7/16/2021 14:45,,23422.4,,,,
196,7/16/2021 15:00,,28933.5,,,,
197,7/16/2021 15:15,,22044.6,,,,
198,7/16/2021 15:30,,13777.9,,,,
199,7/16/2021 15:45,,68889.3,,,,
200,7/16/2021 16:00,,176356.7,,,,
201,7/16/2021 16:15,,74400.5,,,,
202,7/16/2021 16:30,,9300.1,,,,
203,7/16/2021 16:45,,6544.5,,,,
204,7/16/2021 17:00,,44089.2,,,,
205,7/16/2021 17:15,,4477.8,,,,
206,7/16/2021 17:30,,8611.2,,,,
207,7/16/2021 17:45,,2927.8,,,,
208,7/16/2021 18:00,,4305.6,,,,
209,7/16/2021 18:15,,688.9,,,,
210,7/16/2021 18:30,,53.8,,,,
211,7/16/2021 18:45,,0,,,,
212,7/16/2021 19:00,,0,,,,
213,7/16/2021 19:15,,0,,,,
214,7/16/2021 19:30,,0,,,,
215,7/16/2021 19:45,,0,,,,
216,7/16/2021 20:00,,0,,,,
217,7/16/2021 20:15,,0,,,,
218,7/16/2021 20:30,,0,,,,
219,7/16/2021 20:45,,0,,,,
220,7/16/2021 21:00,,0,,,,
221,7/16/2021 21:15,,0,,,,
222,7/16/2021 21:30,,0,,,,
223,7/16/2021 21:45,,0,,,,
224,7/16/2021 22:00,,0,,,,
225,7/16/2021 22:15,,0,,,,
226,7/16/2021 22:30,,0,,,,
227,7/16/2021 22:45,,0,,,,
228,7/16/2021 23:00,,0,,,,
229,7/16/2021 23:15,,0,,,,
230,7/16/2021 23:30,,0,,,,
231,7/16/2021 23:45,,0,,,,
232,7/17/2021 0:00,,0,,,,
233,7/17/2021 0:15,,0,,,,
234,7/17/2021 0:30,,0,,,,
235,7/17/2021 0:45,,0,,,,
236,7/17/2021 1:00,,0,,,,
237,7/17/2021 1:15,,0,,,,
238,7/17/2021 1:30,,0,,,,
239,7/17/2021 1:45,,0,,,,
240,7/17/2021 2:00,,0,,,,
241,7/17/2021 2:15,,0,,,,
242,7/17/2021 2:30,,0,,,,
243,7/17/2021 2:45,,0,,,,
244,7/17/2021 3:00,,0,,,,
245,7/17/2021 3:15,,0,,,,
246,7/17/2021 3:30,,0,,,,
247,7/17/2021 3:45,,0,,,,
248,7/17/2021 4:00,,0,,,,
249,7/17/2021 4:15,,0,,,,
250,7/17/2021 4:30,,0,,,,
251,7/17/2021 4:45,,0,,,,
252,7/17/2021 5:00,,0,,,,
253,7/17/2021 5:15,,0,,,,
254,7/17/2021 5:30,,0,,,,
255,7/17/2021 5:45,,0,,,,
256,7/17/2021 6:00,,0,,,,
257,7/17/2021 6:15,,107.6,,,,
258,7/17/2021 6:30,,441.3,,,,
259,7/17/2021 6:45,,1162.5,,,,
260,7/17/2021 7:00,,1377.8,,,,
261,7/17/2021 7:15,,1377.8,,,,
262,7/17/2021 7:30,,4650,,,,
263,7/17/2021 7:45,,5511.1,,,,
264,7/17/2021 8:00,,13777.9,,,,
265,7/17/2021 8:15,,5511.1,,,,
266,7/17/2021 8:30,,7233.4,,,,
267,7/17/2021 8:45,,15844.5,,,,
268,7/17/2021 9:00,,6544.5,,,,
269,7/17/2021 9:15,,14466.8,,,,
270,7/17/2021 9:30,,15155.7,,,,
271,7/17/2021 9:45,,15844.5,,,,
272,7/17/2021 10:00,,37200.2,,,,
273,7/17/2021 10:15,,13089,,,,
274,7/17/2021 10:30,,16533.4,,,,
275,7/17/2021 10:45,,15844.5,,,,
276,7/17/2021 11:00,,15844.5,,,,
277,7/17/2021 11:15,,12400.1,,,,
278,7/17/2021 11:30,,35822.5,,,,
279,7/17/2021 11:45,,30311.3,,,,
280,7/17/2021 12:00,,26178,,,,
281,7/17/2021 12:15,,55111.5,,,,
282,7/17/2021 12:30,,46844.8,,,,
283,7/17/2021 12:45,,52355.9,,,,
284,7/17/2021 13:00,,44089.2,,,,
285,7/17/2021 13:15,,57867,,,,
286,7/17/2021 13:30,,44089.2,,,,
287,7/17/2021 13:45,,44089.2,,,,
288,7/17/2021 14:00,,41333.6,,,,
289,7/17/2021 14:15,,28933.5,,,,
290,7/17/2021 14:30,,46844.8,,,,
291,7/17/2021 14:45,,42711.4,,,,
292,7/17/2021 15:00,,17222.3,,,,
293,7/17/2021 15:15,,14466.8,,,,
294,7/17/2021 15:30,,24800.2,,,,
295,7/17/2021 15:45,,38578,,,,
296,7/17/2021 16:00,,33066.9,,,,
297,7/17/2021 16:15,,22044.6,,,,
298,7/17/2021 16:30,,11022.3,,,,
299,7/17/2021 16:45,,15155.7,,,,
300,7/17/2021 17:00,,16533.4,,,,
301,7/17/2021 17:15,,11022.3,,,,
302,7/17/2021 17:30,,4994.5,,,,
303,7/17/2021 17:45,,5511.1,,,,
304,7/17/2021 18:00,,2669.5,,,,
305,7/17/2021 18:15,,301.4,,,,
306,7/17/2021 18:30,,32.3,,,,
307,7/17/2021 18:45,,0,,,,
308,7/17/2021 19:00,,0,,,,
309,7/17/2021 19:15,,0,,,,
310,7/17/2021 19:30,,0,,,,
311,7/17/2021 19:45,,0,,,,
312,7/17/2021 20:00,,0,,,,
313,7/17/2021 20:15,,0,,,,
314,7/17/2021 20:30,,0,,,,
315,7/17/2021 20:45,,0,,,,
316,7/17/2021 21:00,,0,,,,
317,7/17/2021 21:15,,0,,,,
318,7/17/2021 21:30,,0,,,,
319,7/17/2021 21:45,,0,,,,
320,7/17/2021 22:00,,0,,,,
321,7/17/2021 22:15,,0,,,,
322,7/17/2021 22:30,,0,,,,
323,7/17/2021 22:45,,0,,,,
324,7/17/2021 23:00,,0,,,,
325,7/17/2021 23:15,,0,,,,
326,7/17/2021 23:30,,0,,,,
327,7/17/2021 23:45,,0,,,,
328,7/18/2021 0:00,,0,,,,
329,7/18/2021 0:15,,0,,,,
330,7/18/2021 0:30,,0,,,,
331,7/18/2021 0:45,,0,,,,
332,7/18/2021 1:00,,0,,,,
333,7/18/2021 1:15,,0,,,,
334,7/18/2021 1:30,,0,,,,
335,7/18/2021 1:45,,0,,,,
336,7/18/2021 2:00,,0,,,,
337,7/18/2021 2:15,,0,,,,
338,7/18/2021 2:30,,0,,,,
339,7/18/2021 2:45,,0,,,,
340,7/18/2021 3:00,,0,,,,
341,7/18/2021 3:15,,0,,,,
342,7/18/2021 3:30,,0,,,,
343,7/18/2021 3:45,,0,,,,
344,7/18/2021 4:00,,0,,,,
345,7/18/2021 4:15,,0,,,,
346,7/18/2021 4:30,,0,,,,
347,7/18/2021 4:45,,0,,,,
348,7/18/2021 5:00,,0,,,,
349,7/18/2021 5:15,,0,,,,
350,7/18/2021 5:30,,0,,,,
351,7/18/2021 5:45,,0,,,,
352,7/18/2021 6:00,,0,,,,
353,7/18/2021 6:15,,86.1,,,,
354,7/18/2021 6:30,,882.6,,,,
355,7/18/2021 6:45,,3272.2,,,,
356,7/18/2021 7:00,,4305.6,,,,
357,7/18/2021 7:15,,8611.2,,,,
358,7/18/2021 7:30,,5166.7,,,,
359,7/18/2021 7:45,,5166.7,,,,
360,7/18/2021 8:00,,4305.6,,,,
361,7/18/2021 8:15,,9644.5,,,,
362,7/18/2021 8:30,,17222.3,,,,
363,7/18/2021 8:45,,8611.2,,,,
364,7/18/2021 9:00,,9300.1,,,,
365,7/18/2021 9:15,,11711.2,,,,
366,7/18/2021 9:30,,13089,,,,
367,7/18/2021 9:45,,11022.3,,,,
368,7/18/2021 10:00,,20666.8,,,,
369,7/18/2021 10:15,,19289,,,,
370,7/18/2021 10:30,,21355.7,,,,
371,7/18/2021 10:45,,22044.6,,,,
372,7/18/2021 11:00,,20666.8,,,,
373,7/18/2021 11:15,,20666.8,,,,
374,7/18/2021 11:30,,22044.6,,,,
375,7/18/2021 11:45,,20666.8,,,,
376,7/18/2021 12:00,,15844.5,,,,
377,7/18/2021 12:15,,30311.3,,,,
378,7/18/2021 12:30,,33066.9,,,,
379,7/18/2021 12:45,,28933.5,,,,
380,7/18/2021 13:00,,28933.5,,,,
381,7/18/2021 13:15,,21355.7,,,,
382,7/18/2021 13:30,,39955.8,,,,
383,7/18/2021 13:45,,49600.3,,,,
384,7/18/2021 14:00,,31689.1,,,,
385,7/18/2021 14:15,,22044.6,,,,
386,7/18/2021 14:30,,28933.5,,,,
387,7/18/2021 14:45,,19289,,,,
388,7/18/2021 15:00,,27555.7,,,,
389,7/18/2021 15:15,,24800.2,,,,
390,7/18/2021 15:30,,22044.6,,,,
391,7/18/2021 15:45,,10677.8,,,,
392,7/18/2021 16:00,,10333.4,,,,
393,7/18/2021 16:15,,12400.1,,,,
394,7/18/2021 16:30,,9300.1,,,,
395,7/18/2021 16:45,,10333.4,,,,
396,7/18/2021 17:00,,7233.4,,,,
397,7/18/2021 17:15,,2238.9,,,,
398,7/18/2021 17:30,,6544.5,,,,
399,7/18/2021 17:45,,1894.5,,,,
400,7/18/2021 18:00,,527.4,,,,
401,7/18/2021 18:15,,204.5,,,,
402,7/18/2021 18:30,,21.5,,,,
403,7/18/2021 18:45,,0,,,,
404,7/18/2021 19:00,,0,,,,
405,7/18/2021 19:15,,0,,,,
406,7/18/2021 19:30,,0,,,,
407,7/18/2021 19:45,,0,,,,
408,7/18/2021 20:00,,0,,,,
409,7/18/2021 20:15,,0,,,,
410,7/18/2021 20:30,,0,,,,
411,7/18/2021 20:45,,0,,,,
412,7/18/2021 21:00,,0,,,,
413,7/18/2021 21:15,,0,,,,
414,7/18/2021 21:30,,0,,,,
415,7/18/2021 21:45,,0,,,,
416,7/18/2021 22:00,,0,,,,
417,7/18/2021 22:15,,0,,,,
418,7/18/2021 22:30,,0,,,,
419,7/18/2021 22:45,,0,,,,
420,7/18/2021 23:00,,0,,,,
421,7/18/2021 23:15,,0,,,,
422,7/18/2021 23:30,,0,,,,
423,7/18/2021 23:45,,0,,,,
424,7/19/2021 0:00,,0,,,,
425,7/19/2021 0:15,,0,,,,
426,7/19/2021 0:30,,0,,,,
427,7/19/2021 0:45,,0,,,,
428,7/19/2021 1:00,,0,,,,
429,7/19/2021 1:15,,0,,,,
430,7/19/2021 1:30,,0,,,,
431,7/19/2021 1:45,,0,,,,
432,7/19/2021 2:00,,0,,,,
433,7/19/2021 2:15,,0,,,,
434,7/19/2021 2:30,,0,,,,
435,7/19/2021 2:45,,0,,,,
436,7/19/2021 3:00,,0,,,,
437,7/19/2021 3:15,,0,,,,
438,7/19/2021 3:30,,0,,,,
439,7/19/2021 3:45,,0,,,,
440,7/19/2021 4:00,,0,,,,
441,7/19/2021 4:15,,0,,,,
442,7/19/2021 4:30,,0,,,,
443,7/19/2021 4:45,,0,,,,
444,7/19/2021 5:00,,0,,,,
445,7/19/2021 5:15,,0,,,,
446,7/19/2021 5:30,,0,,,,
447,7/19/2021 5:45,,0,,,,
448,7/19/2021 6:00,,0,,,,
449,7/19/2021 6:15,,107.6,,,,
450,7/19/2021 6:30,,958,,,,
451,7/19/2021 6:45,,893.4,,,,
452,7/19/2021 7:00,,1808.3,,,,
453,7/19/2021 7:15,,5166.7,,,,
454,7/19/2021 7:30,,6200,,,,
455,7/19/2021 7:45,,6200,,,,
456,7/19/2021 8:00,,9300.1,,,,
457,7/19/2021 8:15,,9644.5,,,,
458,7/19/2021 8:30,,12400.1,,,,
459,7/19/2021 8:45,,16533.4,,,,
460,7/19/2021 9:00,,16533.4,,,,
461,7/19/2021 9:15,,11022.3,,,,
462,7/19/2021 9:30,,20666.8,,,,
463,7/19/2021 9:45,,15155.7,,,,
464,7/19/2021 10:00,,24800.2,,,,
465,7/19/2021 10:15,,31689.1,,,,
466,7/19/2021 10:30,,28933.5,,,,
467,7/19/2021 10:45,,22044.6,,,,
468,7/19/2021 11:00,,28933.5,,,,
469,7/19/2021 11:15,,37200.2,,,,
470,7/19/2021 11:30,,63378.2,,,,
471,7/19/2021 11:45,,30311.3,,,,
472,7/19/2021 12:00,,42711.4,,,,
473,7/19/2021 12:15,,49600.3,,,,
474,7/19/2021 12:30,,37200.2,,,,
475,7/19/2021 12:45,,46844.8,,,,
476,7/19/2021 13:00,,39955.8,,,,
477,7/19/2021 13:15,,33066.9,,,,
478,7/19/2021 13:30,,24800.2,,,,
479,7/19/2021 13:45,,28933.5,,,,
480,7/19/2021 14:00,,28933.5,,,,
481,7/19/2021 14:15,,28933.5,,,,
482,7/19/2021 14:30,,33066.9,,,,
483,7/19/2021 14:45,,14466.8,,,,
484,7/19/2021 15:00,,12400.1,,,,
485,7/19/2021 15:15,,13089,,,,
486,7/19/2021 15:30,,21355.7,,,,
487,7/19/2021 15:45,,18600.1,,,,
488,7/19/2021 16:00,,15155.7,,,,
489,7/19/2021 16:15,,9300.1,,,,
490,7/19/2021 16:30,,13089,,,,
491,7/19/2021 16:45,,12400.1,,,,
492,7/19/2021 17:00,,14466.8,,,,
493,7/19/2021 17:15,,6544.5,,,,
494,7/19/2021 17:30,,10333.4,,,,
495,7/19/2021 17:45,,3272.2,,,,
496,7/19/2021 18:00,,3272.2,,,,
497,7/19/2021 18:15,,1022.6,,,,
498,7/19/2021 18:30,,43.1,,,,
499,7/19/2021 18:45,,0,,,,
500,7/19/2021 19:00,,0,,,,
501,7/19/2021 19:15,,0,,,,
502,7/19/2021 19:30,,0,,,,
503,7/19/2021 19:45,,0,,,,
504,7/19/2021 20:00,,0,,,,
505,7/19/2021 20:15,,0,,,,
506,7/19/2021 20:30,,0,,,,
507,7/19/2021 20:45,,0,,,,
508,7/19/2021 21:00,,0,,,,
509,7/19/2021 21:15,,0,,,,
510,7/19/2021 21:30,,0,,,,
511,7/19/2021 21:45,,0,,,,
512,7/19/2021 22:00,,0,,,,
513,7/19/2021 22:15,,0,,,,
514,7/19/2021 22:30,,0,,,,
515,7/19/2021 22:45,,0,,,,
516,7/19/2021 23:00,,0,,,,
517,7/19/2021 23:15,,0,,,,
518,7/19/2021 23:30,,0,,,,
519,7/19/2021 23:45,,0,,,,
520,7/20/2021 0:00,,0,,,,
521,7/20/2021 0:15,,0,,,,
522,7/20/2021 0:30,,0,,,,
523,7/20/2021 0:45,,0,,,,
524,7/20/2021 1:00,,0,,,,
525,7/20/2021 1:15,,0,,,,
526,7/20/2021 1:30,,0,,,,
527,7/20/2021 1:45,,0,,,,
528,7/20/2021 2:00,,0,,,,
529,7/20/2021 2:15,,0,,,,
530,7/20/2021 2:30,,0,,,,
531,7/20/2021 2:45,,0,,,,
532,7/20/2021 3:00,,0,,,,
533,7/20/2021 3:15,,0,,,,
534,7/20/2021 3:30,,0,,,,
535,7/20/2021 3:45,,0,,,,
536,7/20/2021 4:00,,0,,,,
537,7/20/2021 4:15,,0,,,,
538,7/20/2021 4:30,,0,,,,
539,7/20/2021 4:45,,0,,,,
540,7/20/2021 5:00,,0,,,,
541,7/20/2021 5:15,,0,,,,
542,7/20/2021 5:30,,0,,,,
543,7/20/2021 5:45,,0,,,,
544,7/20/2021 6:00,,0,,,,
545,7/20/2021 6:15,,107.6,,,,
546,7/20/2021 6:30,,366,,,,
547,7/20/2021 6:45,,1141,,,,
548,7/20/2021 7:00,,2238.9,,,,
549,7/20/2021 7:15,,5166.7,,,,
550,7/20/2021 7:30,,3961.1,,,,
551,7/20/2021 7:45,,6200,,,,
552,7/20/2021 8:00,,5511.1,,,,
553,7/20/2021 8:15,,8611.2,,,,
554,7/20/2021 8:30,,14466.8,,,,
555,7/20/2021 8:45,,13777.9,,,,
556,7/20/2021 9:00,,17222.3,,,,
557,7/20/2021 9:15,,15844.5,,,,
558,7/20/2021 9:30,,17222.3,,,,
559,7/20/2021 9:45,,24800.2,,,,
560,7/20/2021 10:00,,19289,,,,
561,7/20/2021 10:15,,22044.6,,,,
562,7/20/2021 10:30,,26178,,,,
563,7/20/2021 10:45,,24800.2,,,,
564,7/20/2021 11:00,,28933.5,,,,
565,7/20/2021 11:15,,35822.5,,,,
566,7/20/2021 11:30,,57867,,,,
567,7/20/2021 11:45,,34444.7,,,,
568,7/20/2021 12:00,,34444.7,,,,
569,7/20/2021 12:15,,49600.3,,,,
570,7/20/2021 12:30,,66133.8,,,,
571,7/20/2021 12:45,,52355.9,,,,
572,7/20/2021 13:00,,44089.2,,,,
573,7/20/2021 13:15,,57867,,,,
574,7/20/2021 13:30,,46844.8,,,,
575,7/20/2021 13:45,,187379,,,,
576,7/20/2021 14:00,,66133.8,,,,
577,7/20/2021 14:15,,30311.3,,,,
578,7/20/2021 14:30,,49600.3,,,,
579,7/20/2021 14:45,,24800.2,,,,
580,7/20/2021 15:00,,35822.5,,,,
581,7/20/2021 15:15,,33066.9,,,,
582,7/20/2021 15:30,,22044.6,,,,
583,7/20/2021 15:45,,44089.2,,,,
584,7/20/2021 16:00,,39955.8,,,,
585,7/20/2021 16:15,,39955.8,,,,
586,7/20/2021 16:30,,24800.2,,,,
587,7/20/2021 16:45,,28933.5,,,,
588,7/20/2021 17:00,,20666.8,,,,
589,7/20/2021 17:15,,12400.1,,,,
590,7/20/2021 17:30,,15844.5,,,,
591,7/20/2021 17:45,,11022.3,,,,
592,7/20/2021 18:00,,3961.1,,,,
593,7/20/2021 18:15,,1463.9,,,,
594,7/20/2021 18:30,,107.6,,,,
595,7/20/2021 18:45,,0,,,,
596,7/20/2021 19:00,,0,,,,
597,7/20/2021 19:15,,0,,,,
598,7/20/2021 19:30,,0,,,,
599,7/20/2021 19:45,,0,,,,
600,7/20/2021 20:00,,0,,,,
601,7/20/2021 20:15,,0,,,,
602,7/20/2021 20:30,,0,,,,
603,7/20/2021 20:45,,0,,,,
604,7/20/2021 21:00,,0,,,,
605,7/20/2021 21:15,,0,,,,
606,7/20/2021 21:30,,0,,,,
607,7/20/2021 21:45,,0,,,,
608,7/20/2021 22:00,,0,,,,
609,7/20/2021 22:15,,0,,,,
610,7/20/2021 22:30,,0,,,,
611,7/20/2021 22:45,,0,,,,
612,7/20/2021 23:00,,0,,,,
613,7/20/2021 23:15,,0,,,,
614,7/20/2021 23:30,,0,,,,
615,7/20/2021 23:45,,0,,,,
616,7/21/2021 0:00,,0,,,,
617,7/21/2021 0:15,,0,,,,
618,7/21/2021 0:30,,0,,,,
619,7/21/2021 0:45,,0,,,,
620,7/21/2021 1:00,,0,,,,
621,7/21/2021 1:15,,0,,,,
622,7/21/2021 1:30,,0,,,,
623,7/21/2021 1:45,,0,,,,
624,7/21/2021 2:00,,0,,,,
625,7/21/2021 2:15,,0,,,,
626,7/21/2021 2:30,,0,,,,
627,7/21/2021 2:45,,0,,,,
628,7/21/2021 3:00,,0,,,,
629,7/21/2021 3:15,,0,,,,
630,7/21/2021 3:30,,0,,,,
631,7/21/2021 3:45,,0,,,,
632,7/21/2021 4:00,,0,,,,
633,7/21/2021 4:15,,0,,,,
634,7/21/2021 4:30,,0,,,,
635,7/21/2021 4:45,,0,,,,
636,7/21/2021 5:00,,0,,,,
637,7/21/2021 5:15,,0,,,,
638,7/21/2021 5:30,,0,,,,
639,7/21/2021 5:45,,0,,,,
640,7/21/2021 6:00,,0,,,,
641,7/21/2021 6:15,,107.6,,,,
