Plot Title: LUXarriba_04,,,,,,,
#,"Date Time, GMT-05:00",temp,"Intensity, Lux (LGR S/N: 10801151, SEN S/N: 10801151)",Coupler Attached (LGR S/N: 10801151),Host Connected (LGR S/N: 10801151),Stopped (LGR S/N: 10801151),End Of File (LGR S/N: 10801151)
1,6/25/2021 14:00,,37200.2,,,,
2,6/25/2021 14:15,,198401.3,,,,
3,6/25/2021 14:30,,49600.3,,,,
4,6/25/2021 14:45,,68889.3,,,,
5,6/25/2021 15:00,,110223,,,,
6,6/25/2021 15:15,,198401.3,,,,
7,6/25/2021 15:30,,198401.3,,,,
8,6/25/2021 15:45,,63378.2,,,,
9,6/25/2021 16:00,,39955.8,,,,
10,6/25/2021 16:15,,31689.1,,,,
11,6/25/2021 16:30,,22044.6,,,,
