Plot Title: LUXarriba_04,,,,,,,
#,"Date Time, GMT-05:00",temp,"Intensity, Lux (LGR S/N: 10801151, SEN S/N: 10801151)",Coupler Attached (LGR S/N: 10801151),Host Connected (LGR S/N: 10801151),Stopped (LGR S/N: 10801151),End Of File (LGR S/N: 10801151)
73,7/10/2021 7:00,,1550,,,,
74,7/10/2021 7:15,,3788.9,,,,
75,7/10/2021 7:30,,4650,,,,
76,7/10/2021 7:45,,4822.3,,,,
77,7/10/2021 8:00,,10677.8,,,,
78,7/10/2021 8:15,,14466.8,,,,
79,7/10/2021 8:30,,18600.1,,,,
80,7/10/2021 8:45,,22044.6,,,,
81,7/10/2021 9:00,,22044.6,,,,
82,7/10/2021 9:15,,19289,,,,
83,7/10/2021 9:30,,22044.6,,,,
84,7/10/2021 9:45,,24800.2,,,,
85,7/10/2021 10:00,,23422.4,,,,
86,7/10/2021 10:15,,34444.7,,,,
87,7/10/2021 10:30,,30311.3,,,,
88,7/10/2021 10:45,,49600.3,,,,
89,7/10/2021 11:00,,30311.3,,,,
90,7/10/2021 11:15,,30311.3,,,,
91,7/10/2021 11:30,,24800.2,,,,
92,7/10/2021 11:45,,24800.2,,,,
93,7/10/2021 12:00,,23422.4,,,,
94,7/10/2021 12:15,,22044.6,,,,
95,7/10/2021 12:30,,19289,,,,
96,7/10/2021 12:45,,26178,,,,
97,7/10/2021 13:00,,71644.9,,,,
98,7/10/2021 13:15,,20666.8,,,,
99,7/10/2021 13:30,,24800.2,,,,
100,7/10/2021 13:45,,63378.2,,,,
101,7/10/2021 14:00,,88178.4,,,,
102,7/10/2021 14:15,,37200.2,,,,
103,7/10/2021 14:30,,31689.1,,,,
104,7/10/2021 14:45,,24800.2,,,,
105,7/10/2021 15:00,,31689.1,,,,
106,7/10/2021 15:15,,38578,,,,
107,7/10/2021 15:30,,17911.2,,,,
108,7/10/2021 15:45,,35822.5,,,,
109,7/10/2021 16:00,,14466.8,,,,
110,7/10/2021 16:15,,16533.4,,,,
111,7/10/2021 16:30,,20666.8,,,,
112,7/10/2021 16:45,,22044.6,,,,
113,7/10/2021 17:00,,13777.9,,,,
114,7/10/2021 17:15,,33066.9,,,,
115,7/10/2021 17:30,,3961.1,,,,
116,7/10/2021 17:45,,4822.3,,,,
117,7/10/2021 18:00,,1550,,,,
118,7/10/2021 18:15,,495.1,,,,
119,7/10/2021 18:30,,118.4,,,,
120,7/10/2021 18:45,,0,,,,
121,7/10/2021 19:00,,0,,,,
122,7/10/2021 19:15,,0,,,,
123,7/10/2021 19:30,,0,,,,
124,7/10/2021 19:45,,0,,,,
125,7/10/2021 20:00,,0,,,,
126,7/10/2021 20:15,,0,,,,
127,7/10/2021 20:30,,0,,,,
128,7/10/2021 20:45,,0,,,,
129,7/10/2021 21:00,,0,,,,
130,7/10/2021 21:15,,0,,,,
131,7/10/2021 21:30,,0,,,,
132,7/10/2021 21:45,,0,,,,
133,7/10/2021 22:00,,0,,,,
134,7/10/2021 22:15,,0,,,,
135,7/10/2021 22:30,,0,,,,
136,7/10/2021 22:45,,0,,,,
137,7/10/2021 23:00,,0,,,,
138,7/10/2021 23:15,,0,,,,
139,7/10/2021 23:30,,0,,,,
140,7/10/2021 23:45,,0,,,,
141,7/11/2021 0:00,,0,,,,
142,7/11/2021 0:15,,0,,,,
143,7/11/2021 0:30,,0,,,,
144,7/11/2021 0:45,,0,,,,
145,7/11/2021 1:00,,0,,,,
146,7/11/2021 1:15,,0,,,,
147,7/11/2021 1:30,,0,,,,
148,7/11/2021 1:45,,0,,,,
149,7/11/2021 2:00,,0,,,,
150,7/11/2021 2:15,,0,,,,
151,7/11/2021 2:30,,0,,,,
152,7/11/2021 2:45,,0,,,,
153,7/11/2021 3:00,,0,,,,
154,7/11/2021 3:15,,0,,,,
155,7/11/2021 3:30,,0,,,,
156,7/11/2021 3:45,,0,,,,
157,7/11/2021 4:00,,0,,,,
158,7/11/2021 4:15,,0,,,,
159,7/11/2021 4:30,,0,,,,
160,7/11/2021 4:45,,0,,,,
161,7/11/2021 5:00,,0,,,,
162,7/11/2021 5:15,,0,,,,
163,7/11/2021 5:30,,0,,,,
164,7/11/2021 5:45,,0,,,,
165,7/11/2021 6:00,,0,,,,
166,7/11/2021 6:15,,107.6,,,,
167,7/11/2021 6:30,,247.6,,,,
168,7/11/2021 6:45,,861.1,,,,
169,7/11/2021 7:00,,4822.3,,,,
170,7/11/2021 7:15,,3100,,,,
171,7/11/2021 7:30,,4477.8,,,,
172,7/11/2021 7:45,,6544.5,,,,
173,7/11/2021 8:00,,5511.1,,,,
174,7/11/2021 8:15,,5511.1,,,,
175,7/11/2021 8:30,,13089,,,,
176,7/11/2021 8:45,,17222.3,,,,
177,7/11/2021 9:00,,17911.2,,,,
178,7/11/2021 9:15,,22044.6,,,,
179,7/11/2021 9:30,,20666.8,,,,
180,7/11/2021 9:45,,20666.8,,,,
181,7/11/2021 10:00,,21355.7,,,,
182,7/11/2021 10:15,,30311.3,,,,
183,7/11/2021 10:30,,17911.2,,,,
184,7/11/2021 10:45,,31689.1,,,,
185,7/11/2021 11:00,,34444.7,,,,
186,7/11/2021 11:15,,41333.6,,,,
187,7/11/2021 11:30,,28933.5,,,,
188,7/11/2021 11:45,,33066.9,,,,
189,7/11/2021 12:00,,55111.5,,,,
190,7/11/2021 12:15,,63378.2,,,,
191,7/11/2021 12:30,,93689.5,,,,
192,7/11/2021 12:45,,28933.5,,,,
193,7/11/2021 13:00,,24800.2,,,,
194,7/11/2021 13:15,,26178,,,,
195,7/11/2021 13:30,,33066.9,,,,
196,7/11/2021 13:45,,20666.8,,,,
197,7/11/2021 14:00,,30311.3,,,,
198,7/11/2021 14:15,,46844.8,,,,
199,7/11/2021 14:30,,37200.2,,,,
200,7/11/2021 14:45,,17222.3,,,,
201,7/11/2021 15:00,,24800.2,,,,
202,7/11/2021 15:15,,21355.7,,,,
203,7/11/2021 15:30,,26178,,,,
204,7/11/2021 15:45,,22044.6,,,,
205,7/11/2021 16:00,,16533.4,,,,
206,7/11/2021 16:15,,13089,,,,
207,7/11/2021 16:30,,24800.2,,,,
208,7/11/2021 16:45,,10677.8,,,,
209,7/11/2021 17:00,,12400.1,,,,
210,7/11/2021 17:15,,5511.1,,,,
211,7/11/2021 17:30,,4822.3,,,,
212,7/11/2021 17:45,,2755.6,,,,
213,7/11/2021 18:00,,710.4,,,,
214,7/11/2021 18:15,,333.7,,,,
215,7/11/2021 18:30,,53.8,,,,
216,7/11/2021 18:45,,0,,,,
217,7/11/2021 19:00,,0,,,,
218,7/11/2021 19:15,,0,,,,
219,7/11/2021 19:30,,0,,,,
220,7/11/2021 19:45,,0,,,,
221,7/11/2021 20:00,,0,,,,
222,7/11/2021 20:15,,0,,,,
223,7/11/2021 20:30,,0,,,,
224,7/11/2021 20:45,,0,,,,
225,7/11/2021 21:00,,0,,,,
226,7/11/2021 21:15,,0,,,,
227,7/11/2021 21:30,,0,,,,
228,7/11/2021 21:45,,0,,,,
229,7/11/2021 22:00,,0,,,,
230,7/11/2021 22:15,,0,,,,
231,7/11/2021 22:30,,0,,,,
232,7/11/2021 22:45,,0,,,,
233,7/11/2021 23:00,,0,,,,
234,7/11/2021 23:15,,0,,,,
235,7/11/2021 23:30,,0,,,,
236,7/11/2021 23:45,,0,,,,
237,7/12/2021 0:00,,0,,,,
238,7/12/2021 0:15,,0,,,,
239,7/12/2021 0:30,,0,,,,
240,7/12/2021 0:45,,0,,,,
241,7/12/2021 1:00,,0,,,,
242,7/12/2021 1:15,,0,,,,
243,7/12/2021 1:30,,0,,,,
244,7/12/2021 1:45,,0,,,,
245,7/12/2021 2:00,,0,,,,
246,7/12/2021 2:15,,0,,,,
247,7/12/2021 2:30,,0,,,,
248,7/12/2021 2:45,,0,,,,
249,7/12/2021 3:00,,0,,,,
250,7/12/2021 3:15,,0,,,,
251,7/12/2021 3:30,,0,,,,
252,7/12/2021 3:45,,0,,,,
253,7/12/2021 4:00,,0,,,,
254,7/12/2021 4:15,,0,,,,
255,7/12/2021 4:30,,0,,,,
256,7/12/2021 4:45,,0,,,,
257,7/12/2021 5:00,,0,,,,
258,7/12/2021 5:15,,0,,,,
259,7/12/2021 5:30,,0,,,,
260,7/12/2021 5:45,,0,,,,
261,7/12/2021 6:00,,0,,,,
262,7/12/2021 6:15,,96.9,,,,
263,7/12/2021 6:30,,183,,,,
264,7/12/2021 6:45,,549,,,,
265,7/12/2021 7:00,,958,,,,
266,7/12/2021 7:15,,1356.3,,,,
267,7/12/2021 7:30,,4650,,,,
268,7/12/2021 7:45,,4822.3,,,,
269,7/12/2021 8:00,,6544.5,,,,
270,7/12/2021 8:15,,14466.8,,,,
271,7/12/2021 8:30,,9300.1,,,,
272,7/12/2021 8:45,,8266.7,,,,
273,7/12/2021 9:00,,10677.8,,,,
274,7/12/2021 9:15,,12400.1,,,,
275,7/12/2021 9:30,,22044.6,,,,
276,7/12/2021 9:45,,30311.3,,,,
277,7/12/2021 10:00,,49600.3,,,,
278,7/12/2021 10:15,,17911.2,,,,
279,7/12/2021 10:30,,37200.2,,,,
280,7/12/2021 10:45,,41333.6,,,,
281,7/12/2021 11:00,,66133.8,,,,
282,7/12/2021 11:15,,99200.7,,,,
283,7/12/2021 11:30,,38578,,,,
284,7/12/2021 11:45,,99200.7,,,,
285,7/12/2021 12:00,,71644.9,,,,
286,7/12/2021 12:15,,115734.1,,,,
287,7/12/2021 12:30,,68889.3,,,,
288,7/12/2021 12:45,,132267.5,,,,
289,7/12/2021 13:00,,23422.4,,,,
290,7/12/2021 13:15,,60622.6,,,,
291,7/12/2021 13:30,,88178.4,,,,
292,7/12/2021 13:45,,99200.7,,,,
293,7/12/2021 14:00,,42711.4,,,,
294,7/12/2021 14:15,,68889.3,,,,
295,7/12/2021 14:30,,44089.2,,,,
296,7/12/2021 14:45,,154312.1,,,,
297,7/12/2021 15:00,,68889.3,,,,
298,7/12/2021 15:15,,63378.2,,,,
299,7/12/2021 15:30,,57867,,,,
300,7/12/2021 15:45,,19977.9,,,,
301,7/12/2021 16:00,,20666.8,,,,
302,7/12/2021 16:15,,11711.2,,,,
303,7/12/2021 16:30,,9644.5,,,,
304,7/12/2021 16:45,,16533.4,,,,
305,7/12/2021 17:00,,17222.3,,,,
306,7/12/2021 17:15,,9300.1,,,,
307,7/12/2021 17:30,,6544.5,,,,
308,7/12/2021 17:45,,4477.8,,,,
309,7/12/2021 18:00,,818.1,,,,
310,7/12/2021 18:15,,452.1,,,,
311,7/12/2021 18:30,,139.9,,,,
312,7/12/2021 18:45,,0,,,,
313,7/12/2021 19:00,,0,,,,
314,7/12/2021 19:15,,0,,,,
315,7/12/2021 19:30,,0,,,,
316,7/12/2021 19:45,,0,,,,
317,7/12/2021 20:00,,0,,,,
318,7/12/2021 20:15,,0,,,,
319,7/12/2021 20:30,,0,,,,
320,7/12/2021 20:45,,0,,,,
321,7/12/2021 21:00,,0,,,,
322,7/12/2021 21:15,,0,,,,
323,7/12/2021 21:30,,0,,,,
324,7/12/2021 21:45,,0,,,,
325,7/12/2021 22:00,,0,,,,
326,7/12/2021 22:15,,0,,,,
327,7/12/2021 22:30,,0,,,,
328,7/12/2021 22:45,,0,,,,
329,7/12/2021 23:00,,0,,,,
330,7/12/2021 23:15,,0,,,,
331,7/12/2021 23:30,,0,,,,
332,7/12/2021 23:45,,0,,,,
333,7/13/2021 0:00,,0,,,,
334,7/13/2021 0:15,,0,,,,
335,7/13/2021 0:30,,0,,,,
336,7/13/2021 0:45,,0,,,,
337,7/13/2021 1:00,,0,,,,
338,7/13/2021 1:15,,0,,,,
339,7/13/2021 1:30,,0,,,,
340,7/13/2021 1:45,,0,,,,
341,7/13/2021 2:00,,0,,,,
342,7/13/2021 2:15,,0,,,,
343,7/13/2021 2:30,,0,,,,
344,7/13/2021 2:45,,0,,,,
345,7/13/2021 3:00,,0,,,,
346,7/13/2021 3:15,,0,,,,
347,7/13/2021 3:30,,0,,,,
348,7/13/2021 3:45,,0,,,,
349,7/13/2021 4:00,,0,,,,
350,7/13/2021 4:15,,0,,,,
351,7/13/2021 4:30,,0,,,,
352,7/13/2021 4:45,,0,,,,
353,7/13/2021 5:00,,0,,,,
354,7/13/2021 5:15,,0,,,,
355,7/13/2021 5:30,,0,,,,
356,7/13/2021 5:45,,0,,,,
357,7/13/2021 6:00,,0,,,,
358,7/13/2021 6:15,,139.9,,,,
359,7/13/2021 6:30,,1377.8,,,,
360,7/13/2021 6:45,,2497.2,,,,
361,7/13/2021 7:00,,3100,,,,
362,7/13/2021 7:15,,3961.1,,,,
363,7/13/2021 7:30,,6200,,,,
364,7/13/2021 7:45,,5511.1,,,,
365,7/13/2021 8:00,,17222.3,,,,
366,7/13/2021 8:15,,13089,,,,
367,7/13/2021 8:30,,19977.9,,,,
368,7/13/2021 8:45,,37200.2,,,,
369,7/13/2021 9:00,,39955.8,,,,
370,7/13/2021 9:15,,22044.6,,,,
371,7/13/2021 9:30,,15844.5,,,,
372,7/13/2021 9:45,,22044.6,,,,
373,7/13/2021 10:00,,23422.4,,,,
374,7/13/2021 10:15,,38578,,,,
375,7/13/2021 10:30,,41333.6,,,,
376,7/13/2021 10:45,,52355.9,,,,
377,7/13/2021 11:00,,57867,,,,
378,7/13/2021 11:15,,52355.9,,,,
379,7/13/2021 11:30,,30311.3,,,,
380,7/13/2021 11:45,,21355.7,,,,
381,7/13/2021 12:00,,39955.8,,,,
382,7/13/2021 12:15,,38578,,,,
383,7/13/2021 12:30,,23422.4,,,,
384,7/13/2021 12:45,,28933.5,,,,
385,7/13/2021 13:00,,27555.7,,,,
386,7/13/2021 13:15,,18600.1,,,,
387,7/13/2021 13:30,,16533.4,,,,
388,7/13/2021 13:45,,18600.1,,,,
389,7/13/2021 14:00,,11711.2,,,,
390,7/13/2021 14:15,,22044.6,,,,
391,7/13/2021 14:30,,16533.4,,,,
392,7/13/2021 14:45,,15155.7,,,,
393,7/13/2021 15:00,,26178,,,,
394,7/13/2021 15:15,,16533.4,,,,
395,7/13/2021 15:30,,9300.1,,,,
396,7/13/2021 15:45,,14466.8,,,,
397,7/13/2021 16:00,,7233.4,,,,
398,7/13/2021 16:15,,9644.5,,,,
399,7/13/2021 16:30,,8611.2,,,,
400,7/13/2021 16:45,,4477.8,,,,
401,7/13/2021 17:00,,3616.7,,,,
402,7/13/2021 17:15,,3616.7,,,,
403,7/13/2021 17:30,,1980.6,,,,
404,7/13/2021 17:45,,1356.3,,,,
405,7/13/2021 18:00,,710.4,,,,
406,7/13/2021 18:15,,107.6,,,,
407,7/13/2021 18:30,,0,,,,
408,7/13/2021 18:45,,0,,,,
409,7/13/2021 19:00,,0,,,,
410,7/13/2021 19:15,,0,,,,
411,7/13/2021 19:30,,0,,,,
412,7/13/2021 19:45,,0,,,,
413,7/13/2021 20:00,,0,,,,
414,7/13/2021 20:15,,0,,,,
415,7/13/2021 20:30,,0,,,,
416,7/13/2021 20:45,,0,,,,
417,7/13/2021 21:00,,0,,,,
418,7/13/2021 21:15,,0,,,,
419,7/13/2021 21:30,,0,,,,
420,7/13/2021 21:45,,0,,,,
421,7/13/2021 22:00,,0,,,,
422,7/13/2021 22:15,,0,,,,
423,7/13/2021 22:30,,0,,,,
424,7/13/2021 22:45,,0,,,,
425,7/13/2021 23:00,,0,,,,
426,7/13/2021 23:15,,0,,,,
427,7/13/2021 23:30,,0,,,,
428,7/13/2021 23:45,,0,,,,
429,7/14/2021 0:00,,0,,,,
430,7/14/2021 0:15,,0,,,,
431,7/14/2021 0:30,,0,,,,
432,7/14/2021 0:45,,0,,,,
433,7/14/2021 1:00,,0,,,,
434,7/14/2021 1:15,,0,,,,
435,7/14/2021 1:30,,0,,,,
436,7/14/2021 1:45,,0,,,,
437,7/14/2021 2:00,,0,,,,
438,7/14/2021 2:15,,0,,,,
439,7/14/2021 2:30,,0,,,,
440,7/14/2021 2:45,,0,,,,
441,7/14/2021 3:00,,0,,,,
442,7/14/2021 3:15,,0,,,,
443,7/14/2021 3:30,,0,,,,
444,7/14/2021 3:45,,0,,,,
445,7/14/2021 4:00,,0,,,,
446,7/14/2021 4:15,,0,,,,
447,7/14/2021 4:30,,0,,,,
448,7/14/2021 4:45,,0,,,,
449,7/14/2021 5:00,,0,,,,
450,7/14/2021 5:15,,0,,,,
451,7/14/2021 5:30,,0,,,,
452,7/14/2021 5:45,,0,,,,
453,7/14/2021 6:00,,0,,,,
454,7/14/2021 6:15,,107.6,,,,
455,7/14/2021 6:30,,495.1,,,,
456,7/14/2021 6:45,,1237.9,,,,
457,7/14/2021 7:00,,2927.8,,,,
458,7/14/2021 7:15,,2927.8,,,,
459,7/14/2021 7:30,,7233.4,,,,
460,7/14/2021 7:45,,10677.8,,,,
461,7/14/2021 8:00,,9644.5,,,,
462,7/14/2021 8:15,,15155.7,,,,
463,7/14/2021 8:30,,16533.4,,,,
464,7/14/2021 8:45,,16533.4,,,,
465,7/14/2021 9:00,,21355.7,,,,
466,7/14/2021 9:15,,26178,,,,
467,7/14/2021 9:30,,26178,,,,
468,7/14/2021 9:45,,23422.4,,,,
469,7/14/2021 10:00,,33066.9,,,,
470,7/14/2021 10:15,,44089.2,,,,
471,7/14/2021 10:30,,34444.7,,,,
472,7/14/2021 10:45,,38578,,,,
473,7/14/2021 11:00,,137778.7,,,,
474,7/14/2021 11:15,,60622.6,,,,
475,7/14/2021 11:30,,121245.2,,,,
476,7/14/2021 11:45,,57867,,,,
477,7/14/2021 12:00,,126756.4,,,,
478,7/14/2021 12:15,,74400.5,,,,
479,7/14/2021 12:30,,198401.3,,,,
480,7/14/2021 12:45,,308624.3,,,,
481,7/14/2021 13:00,,187379,,,,
482,7/14/2021 13:15,,63378.2,,,,
483,7/14/2021 13:30,,99200.7,,,,
484,7/14/2021 13:45,,52355.9,,,,
485,7/14/2021 13:58,,,Logged,,,
486,7/14/2021 13:58,,,,Logged,,
487,7/14/2021 13:58,,,,,Logged,Logged
