Date,Time,ms,LEVEL_m,TEMP_c
7/12/2019,12:30:00,0,0.183773938,11.169
7/12/2019,12:45:00,0,0.189963639,11.537
7/12/2019,13:00:00,0,0.195296774,11.942
7/12/2019,13:15:00,0,0.191758346,12.033
7/12/2019,13:30:00,0,0.195388549,12.125
7/12/2019,13:45:00,0,0.197183256,12.197
7/12/2019,14:00:00,0,0.200793065,12.486
7/12/2019,14:15:00,0,0.204035775,12.7
7/12/2019,14:30:00,0,0.203423943,12.713
7/12/2019,14:45:00,0,0.205555158,12.776
7/12/2019,15:00:00,0,0.205167664,12.966
7/12/2019,15:15:00,0,0.197397398,13.307
7/12/2019,15:30:00,0,0.195419141,13.2
7/12/2019,15:45:00,0,0.194113899,13.254
7/12/2019,16:00:00,0,0.195205,13.09
7/12/2019,16:15:00,0,0.191044542,12.927
7/12/2019,16:30:00,0,0.18857682,12.821
7/12/2019,16:45:00,0,0.187648874,12.672
7/12/2019,17:00:00,0,0.185894956,12.491
7/12/2019,17:15:00,0,0.184701884,12.253
7/12/2019,17:30:00,0,0.183131515,12.119
7/12/2019,17:45:00,0,0.181714104,11.906
7/12/2019,18:00:00,0,0.176533926,11.642
7/12/2019,18:15:00,0,0.172648793,11.398
7/12/2019,18:30:00,0,0.173658316,11.176
7/12/2019,18:45:00,0,0.172251102,10.927
7/12/2019,19:00:00,0,0.171210988,10.725
7/12/2019,19:15:00,0,0.170884678,10.541
7/12/2019,19:30:00,0,0.171160002,10.354
7/12/2019,19:45:00,0,0.171506707,10.201
7/12/2019,20:00:00,0,0.169416281,10.051
7/12/2019,20:15:00,0,0.170140282,9.916
7/12/2019,20:30:00,0,0.16876366,9.797
7/12/2019,20:45:00,0,0.168712674,9.672
7/12/2019,21:00:00,0,0.16741763,9.569
7/12/2019,21:15:00,0,0.167285066,9.455
7/12/2019,21:30:00,0,0.166234754,9.338
7/12/2019,21:45:00,0,0.163573285,9.218
7/12/2019,22:00:00,0,0.165796275,9.126
7/12/2019,22:15:00,0,0.165082471,9.053
7/12/2019,22:30:00,0,0.163246975,8.962
7/12/2019,22:45:00,0,0.164735766,8.872
7/12/2019,23:00:00,0,0.163512102,8.815
7/12/2019,23:15:00,0,0.162268044,8.752
7/12/2019,23:30:00,0,0.164735766,8.688
7/12/2019,23:45:00,0,0.163807821,8.625
7/13/2019,0:00:00,0,0.165082471,8.564
7/13/2019,0:15:00,0,0.165133457,8.524
7/13/2019,0:30:00,0,0.167193291,8.463
7/13/2019,0:45:00,0,0.165990022,8.41
7/13/2019,1:00:00,0,0.168039659,8.357
7/13/2019,1:15:00,0,0.166948558,8.307
7/13/2019,1:30:00,0,0.167325855,8.255
7/13/2019,1:45:00,0,0.167805123,8.196
7/13/2019,2:00:00,0,0.167030136,8.148
7/13/2019,2:15:00,0,0.165826866,8.096
7/13/2019,2:30:00,0,0.164011765,8.057
7/13/2019,2:45:00,0,0.165021288,8.004
7/13/2019,3:00:00,0,0.166122585,7.951
7/13/2019,3:15:00,0,0.169977127,7.87
7/13/2019,3:30:00,0,0.16843735,7.752
7/13/2019,3:45:00,0,0.16858011,7.704
7/13/2019,4:00:00,0,0.167703151,7.649
7/13/2019,4:15:00,0,0.168977801,7.591
7/13/2019,4:30:00,0,0.167590982,7.54
7/13/2019,4:45:00,0,0.16781532,7.493
7/13/2019,5:00:00,0,0.17302609,7.438
7/13/2019,5:15:00,0,0.174198768,7.376
7/13/2019,5:30:00,0,0.172720174,7.28
7/13/2019,5:45:00,0,0.17404581,7.183
7/13/2019,6:00:00,0,0.175279671,7.079
7/13/2019,6:15:00,0,0.175667164,7.048
7/13/2019,6:30:00,0,0.178043112,7.038
7/13/2019,6:45:00,0,0.174657642,7.018
7/13/2019,7:00:00,0,0.178767113,6.987
7/13/2019,7:15:00,0,0.181816076,6.953
7/13/2019,7:30:00,0,0.180949314,6.94
7/13/2019,7:45:00,0,0.180143735,6.933
7/13/2019,8:00:00,0,0.17914441,6.969
7/13/2019,8:15:00,0,0.182366725,6.993
7/13/2019,8:30:00,0,0.185558448,7.045
7/13/2019,8:45:00,0,0.184977208,7.096
7/13/2019,9:00:00,0,0.183264078,7.193
7/13/2019,9:15:00,0,0.185986731,7.307
7/13/2019,9:30:00,0,0.181816076,7.396
7/13/2019,9:45:00,0,0.188230115,7.524
7/13/2019,10:00:00,0,0.184467348,7.685
7/13/2019,10:15:00,0,0.190463302,7.811
7/13/2019,10:30:00,0,0.189984033,7.88
7/13/2019,10:45:00,0,0.191289275,7.981
7/13/2019,11:00:00,0,0.189423187,8.159
7/13/2019,11:15:00,0,0.185497265,8.536
7/13/2019,11:30:00,0,0.197234242,8.723
7/13/2019,11:45:00,0,0.19145243,8.797
7/13/2019,12:00:00,0,0.186710732,8.928
7/13/2019,12:15:00,0,0.18820972,9.237
7/13/2019,12:30:00,0,0.188056762,9.394
7/13/2019,12:45:00,0,0.19400173,9.647
7/13/2019,13:00:00,0,0.190799809,9.805
7/13/2019,13:15:00,0,0.195072436,9.915
7/13/2019,13:30:00,0,0.192604714,10.076
7/13/2019,13:45:00,0,0.188821552,10.178
7/13/2019,14:00:00,0,0.198682245,10.515
7/13/2019,14:15:00,0,0.195684268,10.698
7/13/2019,14:30:00,0,0.180041763,10.793
7/13/2019,14:45:00,0,0.193389898,10.7
7/13/2019,15:00:00,0,0.18278481,10.781
7/13/2019,15:15:00,0,0.191870515,11.11
7/13/2019,15:30:00,0,0.193899758,11.288
7/13/2019,15:45:00,0,0.187679466,11.512
7/13/2019,16:00:00,0,0.184773264,11.611
7/13/2019,16:15:00,0,0.18602752,11.605
7/13/2019,16:30:00,0,0.193134968,11.555
7/13/2019,16:45:00,0,0.184865039,11.347
7/13/2019,17:00:00,0,0.185925548,11.148
7/13/2019,17:15:00,0,0.195449732,10.945
7/13/2019,17:30:00,0,0.186588366,10.761
7/13/2019,17:45:00,0,0.18617028,10.559
7/13/2019,18:00:00,0,0.191748149,10.315
7/13/2019,18:15:00,0,0.186965662,10.078
7/13/2019,18:30:00,0,0.186669943,9.858
7/13/2019,18:45:00,0,0.179450326,9.669
7/13/2019,19:00:00,0,0.187720255,9.517
7/13/2019,19:15:00,0,0.196132945,9.398
7/13/2019,19:30:00,0,0.191085331,9.247
7/13/2019,19:45:00,0,0.188342284,9.134
7/13/2019,20:00:00,0,0.188434059,9.002
7/13/2019,20:15:00,0,0.194715534,8.887
7/13/2019,20:30:00,0,0.183529206,8.793
7/13/2019,20:45:00,0,0.18711862,8.7
7/13/2019,21:00:00,0,0.19126888,8.598
7/13/2019,21:15:00,0,0.190055414,8.516
7/13/2019,21:30:00,0,0.18653738,8.433
7/13/2019,21:45:00,0,0.184151235,8.353
7/13/2019,22:00:00,0,0.191370852,8.283
7/13/2019,22:15:00,0,0.184395968,8.218
7/13/2019,22:30:00,0,0.187781438,8.151
7/13/2019,22:45:00,0,0.180959511,8.085
7/13/2019,23:00:00,0,0.186578168,8.019
7/13/2019,23:15:00,0,0.184518334,7.959
7/13/2019,23:30:00,0,0.190004428,7.91
7/13/2019,23:45:00,0,0.180898328,7.835
7/14/2019,0:00:00,0,0.189076482,7.746
7/14/2019,0:15:00,0,0.186884084,7.673
7/14/2019,0:30:00,0,0.191870515,7.585
7/14/2019,0:45:00,0,0.185691012,7.497
7/14/2019,1:00:00,0,0.191258683,7.397
7/14/2019,1:15:00,0,0.189423187,7.313
7/14/2019,1:30:00,0,0.189382398,7.244
7/14/2019,1:45:00,0,0.185640026,7.182
7/14/2019,2:00:00,0,0.188964313,7.138
7/14/2019,2:15:00,0,0.190208372,7.103
7/14/2019,2:30:00,0,0.185650223,7.073
7/14/2019,2:45:00,0,0.185558448,7.042
7/14/2019,3:00:00,0,0.186731126,7.012
7/14/2019,3:15:00,0,0.188801158,6.979
7/14/2019,3:30:00,0,0.191146514,6.95
7/14/2019,3:45:00,0,0.194205674,6.892
7/14/2019,4:00:00,0,0.18668014,6.852
7/14/2019,4:15:00,0,0.189647526,6.8
7/14/2019,4:30:00,0,0.192563925,6.746
7/14/2019,4:45:00,0,0.188760369,6.694
7/14/2019,5:00:00,0,0.191044542,6.629
7/14/2019,5:15:00,0,0.188087354,6.558
7/14/2019,5:30:00,0,0.190187977,6.503
7/14/2019,5:45:00,0,0.189637328,6.453
7/14/2019,6:00:00,0,0.189749498,6.405
7/14/2019,6:15:00,0,0.192584319,6.343
7/14/2019,6:30:00,0,0.193807983,6.284
7/14/2019,6:45:00,0,0.195470127,6.238
7/14/2019,7:00:00,0,0.196540833,6.214
7/14/2019,7:15:00,0,0.196785566,6.197
7/14/2019,7:30:00,0,0.197152665,6.229
7/14/2019,7:45:00,0,0.201353911,6.236
7/14/2019,8:00:00,0,0.205004509,6.161
7/14/2019,8:15:00,0,0.208808064,6.078
7/14/2019,8:30:00,0,0.212560634,6.07
7/14/2019,8:45:00,0,0.212988916,6.04
7/14/2019,9:00:00,0,0.21650695,5.956
7/14/2019,9:15:00,0,0.21643557,5.769
7/14/2019,9:30:00,0,0.220228928,5.678
7/14/2019,9:45:00,0,0.223022961,5.786
7/14/2019,10:00:00,0,0.231211313,5.918
7/14/2019,10:15:00,0,0.237798704,5.88
7/14/2019,10:30:00,0,0.246027844,5.933
7/14/2019,10:45:00,0,0.262108829,6.126
7/14/2019,11:00:00,0,0.263179535,6.251
7/14/2019,11:15:00,0,0.269420221,6.339
7/14/2019,11:30:00,0,0.304427209,6.389
7/14/2019,11:45:00,0,0.30522259,6.311
7/14/2019,12:00:00,0,0.321762449,6.531
7/14/2019,12:15:00,0,0.32434234,6.7
7/14/2019,12:30:00,0,0.334274413,6.76
7/14/2019,12:45:00,0,0.349376466,6.858
7/14/2019,13:00:00,0,0.341759158,6.885
7/14/2019,13:15:00,0,0.348112014,6.812
7/14/2019,13:30:00,0,0.36691565,6.811
7/14/2019,13:45:00,0,0.384770948,6.811
7/14/2019,14:00:00,0,0.37263628,6.777
7/14/2019,14:15:00,0,0.37882598,6.73
7/14/2019,14:30:00,0,0.373095154,6.715
7/14/2019,14:45:00,0,0.363642349,6.697
7/14/2019,15:00:00,0,0.351405709,6.748
7/14/2019,15:15:00,0,0.344553191,6.783
7/14/2019,15:30:00,0,0.342931836,6.738
7/14/2019,15:45:00,0,0.325270286,6.683
7/14/2019,16:00:00,0,0.326830457,6.647
7/14/2019,16:15:00,0,0.319039796,6.586
7/14/2019,16:30:00,0,0.308577469,6.533
7/14/2019,16:45:00,0,0.308954766,6.489
7/14/2019,17:00:00,0,0.303285122,6.442
7/14/2019,17:15:00,0,0.309954091,6.371
7/14/2019,17:30:00,0,0.297992776,6.3
7/14/2019,17:45:00,0,0.301694359,6.226
7/14/2019,18:00:00,0,0.296320435,6.079
7/14/2019,18:15:00,0,0.290742566,5.979
7/14/2019,18:30:00,0,0.288917268,5.921
7/14/2019,18:45:00,0,0.291191243,5.832
7/14/2019,19:00:00,0,0.285878502,5.764
7/14/2019,19:15:00,0,0.277210882,5.699
7/14/2019,19:30:00,0,0.283329202,5.616
7/14/2019,19:45:00,0,0.284236753,5.556
7/14/2019,20:00:00,0,0.280586155,5.514
7/14/2019,20:15:00,0,0.27448823,5.459
7/14/2019,20:30:00,0,0.271235323,5.427
7/14/2019,20:45:00,0,0.269481404,5.391
7/14/2019,21:00:00,0,0.273968172,5.342
7/14/2019,21:15:00,0,0.266819935,5.288
7/14/2019,21:30:00,0,0.267370584,5.243
7/14/2019,21:45:00,0,0.269889292,5.209
7/14/2019,22:00:00,0,0.261670349,5.153
7/14/2019,22:15:00,0,0.264556157,5.119
7/14/2019,22:30:00,0,0.26181311,5.087
7/14/2019,22:45:00,0,0.259875642,5.033
7/14/2019,23:00:00,0,0.269817912,4.975
7/14/2019,23:15:00,0,0.266554808,4.953
7/14/2019,23:30:00,0,0.26378117,4.927
7/14/2019,23:45:00,0,0.259161838,4.897
7/15/2019,0:00:00,0,0.259610515,4.859
7/15/2019,0:15:00,0,0.258356259,4.822
7/15/2019,0:30:00,0,0.262465731,4.803
7/15/2019,0:45:00,0,0.263036774,4.756
7/15/2019,1:00:00,0,0.261823307,4.678
7/15/2019,1:15:00,0,0.263250915,4.577
7/15/2019,1:30:00,0,0.258947697,4.567
7/15/2019,1:45:00,0,0.26181311,4.558
7/15/2019,2:00:00,0,0.260762798,4.547
7/15/2019,2:15:00,0,0.26607554,4.484
7/15/2019,2:30:00,0,0.262302576,4.467
7/15/2019,2:45:00,0,0.260263136,4.453
