"solar.time","DO.obs","DO.sat","depth","temp.water","light","discharge"
2021-06-11 10:48:46.77153,7.38,7.33823232052751,0.0945453276206831,7.582,2561.84584111477,0.00214813292075178
2021-06-11 11:03:46.77153,7.31,7.30237658256357,0.0960251969260492,7.782,2609.46030416369,0.0022581729945272
2021-06-11 11:18:46.77153,7.06,7.16689226982976,0.101220918552196,8.53264969637518,2645.93444969612,0.00268883685286236
2021-06-11 11:33:46.77153,6.07,7.10390556227608,0.103669851408472,8.879,2671.11217559654,0.00288910291588876
2021-06-11 11:48:46.77153,6.42,7.19247239404914,0.100468803873662,8.382,2684.88572674234,0.00261185830720434
2021-06-11 12:03:46.77153,6.66,7.20896845982959,0.0999248968861675,8.282,2687.19615613432,0.00256664925585395
2021-06-11 12:18:46.77153,6.77,7.2082761366944,0.099009990070882,8.282,2678.03357717537,0.00249182421788099
2021-06-11 12:33:46.77153,6.85,7.19079833772409,0.098860806582463,8.382,2657.43720595676,0.00247976764351929
2021-06-11 12:48:46.77153,6.92,7.19000228296812,0.0980886683022262,8.382,2625.49519343649,0.00241800747449441
2021-06-11 13:03:46.77153,6.98,7.18958084221495,0.09862258040768,8.382,2582.34424809818,0.00246059834421724
2021-06-11 13:18:46.77153,7.01,7.17043968094842,0.100939539967844,8.481,2528.16905087986,0.00265142590150992
2021-06-11 13:33:46.77153,7,7.16872279727893,0.101351332617367,8.481,2463.20146472614,0.002686376074354
2021-06-11 13:48:46.77153,7.01,7.14958156662314,0.0999248968861675,8.581,2387.71954226345,0.00256664925585395
2021-06-11 14:03:46.77153,6.97,7.13037008510527,0.0989353702076727,8.68,2302.04633580199,0.0024857886211099
2021-06-11 14:18:46.77153,6.89,7.11282679049922,0.0994888917265407,8.779,2206.54851457219,0.0025308005806699
2021-06-11 14:33:46.77153,6.84,7.09343353986442,0.100514262871181,8.879,2101.63479552015,0.00261566148103149
2021-06-11 14:48:46.77153,6.79,7.07473291128253,0.101122351959775,8.978,1987.7541940919,0.00266690282049991
2021-06-11 15:03:46.77153,6.75,7.05521047569996,0.102782631190461,9.077,1865.39410242982,0.00281032441209097
2021-06-11 15:18:46.77153,6.7,7.03697497001437,0.0990249207958157,9.176,1735.07820338737,0.00249303309465898
2021-06-11 15:33:46.77153,6.7,7.03807818189191,0.0995339073444006,9.176,1597.36422937696,0.00253448572488442
2021-06-11 15:48:46.77153,6.75,7.05583245725167,0.101949111847988,9.077,1452.84157503032,0.00273767457911366
2021-06-11 16:03:46.77153,6.84,7.07324364777184,0.0992940591899341,8.978,1302.1287751095,0.00251489343946846
2021-06-11 16:18:46.77153,6.92,7.10870939419785,0.0994139109343372,8.779,1145.87085698136,0.0025246705769146
2021-06-11 16:33:46.77153,7,7.12558052297786,0.0977785553984659,8.68,984.736580066914,0.00239350407251825
2021-06-11 16:48:46.77153,7.06,7.14434976491474,0.0956350444806694,8.581,819.4155736063,0.00222879381071746
2021-06-11 17:03:46.77153,7.13,7.16323344132883,0.0974547267433544,8.481,650.615385236027,0.00236810012745676
2021-06-11 17:18:46.77153,7.16,7.18037938577093,0.0993090327525438,8.382,479.058452756937,0.00251611350798544
2021-06-11 17:33:46.77153,7.21,7.19864228425382,0.0966644142283392,8.282,305.479012208369,0.00230688225595656
2021-06-11 17:48:46.77153,7.25,7.21679315395838,0.0977933004228228,8.182,130.619955412453,0.00239466525053022
2021-06-11 18:03:46.77153,7.31,7.23448918909235,0.0976754024592837,8.082,0,0.0023853915767662
2021-06-11 18:18:46.77153,7.32,7.25281087601604,0.0985631136144393,7.983,0,0.00245582921804924
2021-06-11 18:33:46.77153,7.39,7.27518446112136,0.0967227354656037,7.882,0,0.00231136213283582
2021-06-11 18:48:46.77153,7.41,7.27847763045329,0.098073878743055,7.882,0,0.00241683497779102
2021-06-11 19:03:46.77153,7.41,7.29780503305869,0.0979999643894522,7.782,0,0.00241098101695232
2021-06-11 19:18:46.77153,7.39,7.29785252967692,0.0979408730171128,7.782,0,0.00240630805897626
2021-06-11 19:33:46.77153,7.4,7.30010861904296,0.100635587448308,7.782,0,0.00262583037384073
2021-06-11 19:48:46.77153,7.41,7.32053484866876,0.0994289025706134,7.682,0,0.00252589538868536
2021-06-11 20:03:46.77153,7.4,7.32035631113786,0.0996540485947423,7.682,0,0.00254433903115131
2021-06-11 20:18:46.77153,7.41,7.32192744140971,0.0994738910452537,7.682,0,0.00252957339036174
2021-06-11 20:33:46.77153,7.42,7.34196671602668,0.0988757148104999,7.582,5.42101086242752e-20,0.00248097067120389
2021-06-11 20:48:46.77153,7.45,7.34268257458882,0.096228124406842,7.582,0,0.00227355878722263
2021-06-11 21:03:46.77153,7.46,7.3426109887326,0.101688109157943,7.582,0,0.00271519434492303
2021-06-11 21:18:46.77153,7.46,7.36090072645786,0.100000263078474,7.481,0,0.00257288118556423
2021-06-11 21:33:46.77153,7.49,7.36133128155574,0.0994588926257301,7.481,0,0.00252834679512054
2021-06-11 21:48:46.77153,7.51,7.36221631147915,0.100151166035919,7.481,0,0.00258539047586747
2021-06-11 22:03:46.77153,7.52,7.38185168011366,0.0983256047942822,7.381,2.64697796016969e-23,0.0024368449694892
2021-06-11 22:18:46.77153,7.53,7.38315843687103,0.0949883098851396,7.381,0,0.00218067544102867
2021-06-11 22:33:46.77153,7.55,7.38308650530641,0.0987267336415816,7.381,-1.65436122510606e-24,0.00246896661121767
2021-06-11 22:48:46.77153,7.55,7.38213940637217,0.0979704142481235,7.381,0,0.00240864340472623
2021-06-11 23:03:46.77153,7.56,7.39999041169175,0.0988459006022507,7.28,-1.03397576569128e-25,0.00247856519918524
2021-06-11 23:18:46.77153,7.58,7.39987023426999,0.0989950615971639,7.28,0,0.0024906159272897
2021-06-11 23:33:46.77153,7.6,7.41738687549898,0.0966789912400002,7.179,0,0.00230800141049762
