"","date","meanCO2dep","meanO2dep","minCO2dep","minO2dep","offset","EQ","width","stretch","n.obs","Q_ave","DO_ave","WLTemp_ave"
"53",2021-08-29,432.255470984725,-182.956766615116,401.974053313149,-212.117478692953,249.298704369609,0.565342787574811,34.582481747332,124.349823526043,96,0.0059705841455012,1.65541666666667,6.63553819444444
"54",2021-08-28,384.788153811688,-120.659408497173,349.346167482941,-144.939058686874,264.128745314515,1.7970195638865,34.469853756349,156.883961359065,96,0.0074531861415917,3.6896875,6.39972800925926
"55",2021-08-27,471.324951871877,-191.710420252069,397.949285976875,-233.402932203441,279.614531619808,1.28596222836476,57.9617296273075,311.960950794447,96,0.00634271388176698,1.36510416666667,6.61960069444445
"56",2021-08-25,515.262063612368,-203.851027911495,485.610043002143,-220.843197357671,311.411035700872,1.67115880625725,28.2515011875948,93.397473225047,96,0.00537873595618013,0.663958333333333,8.29659722222222
"57",2021-08-24,420.955976997536,-138.471201163554,382.018172762217,-171.1156677308,282.484775833982,3.81882103767139,48.2600033886185,143.447690225269,96,0.00627011698930185,2.86708333333333,7.68018518518518
"58",2021-08-23,379.10823480539,-127.149124762664,356.218180973107,-143.04706481404,251.959110042727,1.72573790227947,20.2871826359933,76.0507448611971,96,0.00714635675225085,3.32239583333333,7.16431712962963
"59",2021-08-20,379.670808511777,-144.24412334799,339.835731977199,-204.723872114124,235.426685163786,1.11053704058974,32.0677518734486,174.790316468457,96,0.00687180978946521,2.6646875,7.88290509259259
"60",2021-08-19,305.535699291701,-108.285545286725,285.010370522484,-122.309396307015,197.250154004975,1.7436029800984,33.1901496938806,71.4825364943157,96,0.00946422734718711,3.97614583333333,6.9995775462963
"61",2021-08-18,281.174795204127,-95.5748916418461,251.003213174752,-113.92161467708,185.599903562281,1.1178832690116,16.2172495936962,107.055892499919,96,0.0126922087723197,4.3971875,6.92728587962963
"62",2021-08-17,286.554953002177,-91.4919610440932,262.272437478417,-111.484722895161,195.062991958083,0.987410932701266,11.4076281103648,108.888263900114,96,0.0142056360911313,4.36677083333333,7.75233217592593
"63",2021-08-15,456.254919850885,-194.41064335555,423.321037486289,-216.026444329033,261.844276495336,3.94534326195697,43.9303240994762,80.1334875587469,96,0.00626864359094603,0.827916666666667,9.19201967592593
"64",2021-08-14,371.663980171442,-151.838314972702,332.777502388804,-174.880850365748,219.82566519874,3.62331086172889,66.8053816679251,126.213520725526,96,0.00784979346944876,2.32489583333333,8.51433449074074
"65",2021-08-13,293.703184554528,-94.2062613727426,249.607401707314,-121.204055997053,199.496923181785,1.33155982071101,44.7950373874756,167.541394581028,96,0.0124487757627691,4.3509375,7.55392939814815
"66",2021-08-12,332.042311069658,-105.240032486059,289.862464868965,-125.072031216456,226.802278583599,2.02215428863753,30.6318363000111,151.257047339307,96,0.0107875911644952,4.32104166666667,5.70671296296296
"67",2021-08-11,416.545738956837,-130.26700937638,322.991057690535,-219.041001982056,286.278729580457,1.88921242249318,31.97886713845,464.622240611081,96,0.00986768495489392,3.33385416666667,6.66879050925926
"68",2021-08-10,657.846801998546,-215.448879894503,591.923436413119,-225.827501899715,442.397922104042,5.79941768350447,39.1736314485269,107.94806820862,96,0.00484244248902087,0.4146875,7.71431134259259
"69",2021-08-09,653.863270438393,-193.274158567816,635.796185123807,-200.582989153538,460.589111870577,25.7500657425145,25.0726000657404,43.0331365460281,96,0.00458488343647697,1.1003125,7.84893518518518
"70",2021-08-08,599.30349829643,-191.77108332679,565.820874655757,-208.798901956178,407.532414969639,3.49738321515718,48.8164750412781,99.495117140574,96,0.00476783588967378,1.09802083333333,8.14130787037037
"71",2021-08-07,533.497185501474,-182.050848036894,508.120242414245,-209.7842347833,351.446337464579,1.39608729241131,21.4493468869865,83.4712403258445,96,0.0050894668264922,1.49666666666667,7.66401041666667
"72",2021-08-06,476.316556412824,-171.02304629369,442.680383494964,-183.643451718905,305.293510119134,12.5094781997585,35.4122408544944,83.9245220822294,96,0.00565340936645623,1.82645833333333,7.79936342592592
"73",2021-08-05,378.142211565287,-130.391601358621,345.882226291761,-152.747584457478,247.750610206666,2.84583072059933,60.7723256938622,131.684379823158,96,0.00704303536806299,3.08041666666667,8.16079282407407
"74",2021-08-04,286.755772114141,-99.4624555927311,253.984540385868,-125.616794401543,187.29331652141,1.80905183001685,46.2208634767776,140.217830324678,96,0.0102293319272756,4.28510416666667,7.00321759259259
"75",2021-08-03,228.671824694181,-82.9532345560371,199.045688872749,-95.4151045748758,145.718590138144,1.75765041903171,29.6125020590796,99.8522761365162,96,0.0177226783832807,5.03885416666667,5.76147569444444
"76",2021-08-02,269.459472844318,-94.8680346953246,192.763171604133,-169.686678330171,174.591438148994,1.59021999092086,32.7335711315298,376.493201146852,96,0.0186202299333038,4.49020833333333,6.58651041666667
"77",2021-08-01,466.308703990304,-160.025328354571,415.251047677716,-178.513543104769,306.283375635734,26.4042229206145,35.896482661627,101.013077387812,96,0.00648086950261369,2.11854166666667,8.15361111111111
"78",2021-07-31,405.723590729658,-136.804802101349,382.433261324997,-154.512932282938,268.918788628309,1.67551698194575,57.0042065075572,95.8168651957458,96,0.00744214186971217,2.74666666666667,8.82347800925926
"79",2021-07-30,358.284545645806,-123.692106424005,338.61250014438,-145.705965698906,234.592439221802,0.777125789106541,26.6907841122107,100.205971747907,96,0.00867006918295632,3.200625,8.56261574074074
"80",2021-07-29,316.589588865776,-111.962597485055,286.254033133732,-136.438493198638,204.626991380721,0.836263051797871,40.8609501915426,129.197168621339,96,0.010487357047511,3.55895833333333,8.65295138888889
"81",2021-07-12,202.019267203122,-63.2768358206239,146.812074750404,-92.2899816808222,138.742431382498,1.27938299893281,16.761839212488,195.944889838965,96,0.0341895579875837,5.26864583333333,7.83096875
"82",2021-07-11,208.723081619425,-62.441015770554,146.544254677305,-115.714139245847,146.282065848871,1.22763005799973,25.5598835545593,277.543860355477,96,0.0373704917077932,5.3621875,7.36686458333333
"83",2021-07-10,267.050786666593,-116.858767627406,197.803367143384,-146.159448812099,150.192019039188,3.12452437807198,82.0491408364702,237.599743726873,96,0.0240063252721333,3.54177083333333,7.80772916666667
"84",2021-07-09,346.722734865114,-111.43771981305,255.130696333331,-145.998842156753,235.285015052064,2.40326257813444,46.3549423547097,353.48263155197,90,0.0163036050267048,3.63473684210526,8.10041052631579
"85",2021-07-08,472.577119101736,-162.125821574928,444.853764929484,-177.342386616966,310.451297526808,1.82441492910662,23.1845506103904,96.5436191943628,96,0.00960460284361518,2.04177083333333,8.06827083333333
"86",2021-07-07,420.075497339356,-151.284102523158,393.748667556554,-189.552948739363,268.791394816199,1.71076351500317,26.9850541608082,120.162858495023,96,0.0103496259142052,2.3940625,8.07797916666667
"87",2021-07-06,344.983843116816,-117.574630602027,303.168718745802,-140.995560145856,227.409212514789,1.23285309331608,30.8637066958998,154.598601510081,96,0.0127595681361106,3.46395833333333,8.17060416666667
"88",2021-07-05,285.65000009866,-99.6945107910751,235.64673674892,-132.894677782226,185.955489307585,1.18846949867849,58.2635449508295,194.543349542505,96,0.0163197497161288,4.11260416666667,7.92547916666667
"89",2021-07-04,212.577343280601,-69.5817604747031,159.104766013406,-109.771344420128,142.995582805898,1.11033918532111,25.342161466058,204.124604044244,96,0.0260316590567789,5.04958333333333,8.11928125
"90",2021-07-03,199.940539948494,-65.272841174199,157.181425927388,-96.2173153990481,134.667698774295,1.01131300620597,21.0249000035739,173.703164497734,96,0.0314305186246372,5.39604166666667,6.82820833333333
"91",2021-07-02,181.504363897468,-58.6580098218755,132.058072598646,-94.0274982287248,122.846354075593,0.962565082647636,21.9561315491362,203.332694521529,95,0.0418535023736446,5.6028125,6.94336458333333
"92",2021-07-01,163.857114425032,-49.1115572659677,108.549597550767,-86.1192493421427,114.745557159064,1.10026153617971,19.4123902773326,214.510809683567,96,0.0847744256746574,6.08197916666667,5.9394375
"93",2021-06-30,243.73501152803,-72.5656792097603,145.87698009242,-145.418370236346,171.16933231827,1.83918170909622,55.8728013240418,483.020347794685,96,0.0484472910772637,5.12145833333333,6.95870833333333
"94",2021-06-29,404.656817456413,-129.07824020464,376.108158733649,-145.926204121015,275.578577251772,1.61803986035918,56.2777970568947,90.0107830169603,96,0.0171570563709242,3.1378125,7.9696875
"95",2021-06-28,371.735084725644,-121.720745378549,322.14067258275,-147.771620597486,250.014339347095,1.48071400634657,24.3014824525459,163.019930421843,96,0.0186393631971511,3.319375,8.24129166666667
"96",2021-06-27,333.061366875094,-107.975029130246,305.757811956082,-134.526338912164,225.086337744848,1.32722785535637,46.4704520333517,121.910445317013,96,0.0210658880245894,3.68322916666667,8.64188541666667
"97",2021-06-26,298.634318512561,-95.455122145717,249.817246350487,-123.770700891689,203.179196366844,1.22265980622805,25.8545002719868,171.561592637236,96,0.0238745829389963,4.00135416666667,9.09734375
"98",2021-06-18,469.687559291835,-139.40308823569,426.973622216994,-156.029370576281,330.284471056145,3.52821242446703,19.6856479410422,165.84439760993,92,0.0137736430267706,2.71957894736842,8.45155319148936
"99",2021-06-17,490.651656363039,-143.483908633473,460.56236372383,-156.939915549683,347.167747729566,42.3283996461846,47.4943782477083,81.8370502146037,96,0.0141867031302061,2.4771875,9.03065625
"100",2021-06-16,399.174884716876,-126.565695120115,348.219589996737,-167.751011899168,272.60918959676,1.64983734524847,47.0868003454625,163.060034472843,96,0.0174123860247809,3.04864583333333,8.90735416666667
"101",2021-06-15,377.78239335043,-120.835361499971,283.438772568161,-209.094101830945,256.947031850459,1.65116677476906,45.4135291767498,423.828261975926,96,0.0200088795491005,3.17072916666667,9.28585416666667
"102",2021-06-14,432.151135509956,-132.208746384329,368.458061809347,-178.075618617741,299.942389125627,3.04626396564923,63.9573851679381,199.838975541369,90,0.0168730837240052,2.7484375,10.0945483870968
"103",2021-06-13,391.333182763039,-121.448603022657,293.343644299713,-211.351799054033,269.884579740382,2.17722456746408,67.937188286973,534.622388816114,96,0.0208983489325796,3.21302083333333,8.94005208333333
"104",2021-06-12,629.79787958503,-210.505270806194,592.381938120791,-222.544169711595,419.292608778836,2.41023262031428,27.0878983483588,90.958810312808,94,0.0143507908774141,0.329148936170213,9.06633333333333
"105",2019-08-13,247.341380847738,-92.1121041679655,172.960902332511,-129.329055709579,155.229276679772,1.99077267803947,30.7102663678291,297.104722932409,96,0.00934850849971073,4.873125,4.98802083333333
"106",2019-08-12,267.208350154839,-91.2799940709816,213.872274293708,-126.071468578006,175.928356083858,1.04929668842867,23.1249389437268,201.193976689229,96,0.00849617019054799,4.57791666666667,6.70770833333333
"107",2019-08-11,236.723659827151,-78.9218844803683,173.861058399286,-117.768303078888,157.801775346782,1.22771577276532,13.6893173378853,240.885486839407,96,0.00825791879113263,5.02770833333333,6.4575
"108",2019-08-10,239.774954134917,-79.0269378960342,180.16261704279,-114.853671496297,160.748016238883,1.22616509788522,17.2136554553726,235.00312257032,96,0.00827284191864938,5.1428125,5.85567708333333
"109",2019-08-09,247.171985063792,-85.0639585887996,193.889659684535,-115.339517456758,162.108026474993,1.31600301530716,13.9399781948468,211.487728509431,93,0.00838414425071088,5.05425531914894,5.33092553191489
"110",2019-08-07,237.172615621044,-87.5913741838005,183.285269780744,-124.448560727083,149.581241437244,1.00479459214722,20.695970799966,207.473743469618,96,0.00808118416573475,4.89697916666667,5.75898958333333
"111",2019-08-06,198.470257997426,-77.4297560607942,147.683156738596,-114.929612352282,121.040501936632,0.965277471967939,21.3623023097472,215.364348337471,95,0.0083687417476777,5.1009375,6.43141666666667
"112",2019-08-04,150.063461600134,-59.4029911373478,89.7169875621648,-93.9339171442869,90.6604704627857,1.23279849161341,21.4768024247506,218.111588141097,96,0.01514914646227,5.71572916666667,6.12194791666667
"113",2019-08-03,176.924409063179,-60.305116423459,103.732767156139,-105.475816265781,116.61929263972,1.57257907672302,35.4137778135704,309.984494748753,96,0.0112400623319436,5.5028125,7.04035416666667
"114",2019-08-02,267.498858775949,-96.7401988942421,213.551781105168,-135.104971344623,170.758659881707,1.09683397165986,20.9851400236367,217.424549742205,94,0.00821329669155907,4.27031578947368,7.49071578947368
"115",2019-07-31,216.831400888989,-79.2254792109023,145.117327259623,-129.767730935088,137.605921678086,1.34080262771892,41.9849537384042,299.214100016732,96,0.0115717313730614,5.25375,5.20921875
"116",2019-07-30,256.277283627126,-95.7660210523401,191.352116675293,-142.945028962219,160.511262574786,1.05630989699873,24.5423446040146,265.44387425725,96,0.00867543083381247,4.43552083333333,6.72015625
"117",2019-07-29,208.859206532427,-80.5621001876717,135.227758711924,-124.456380457114,128.297106344755,1.07774158856074,31.8651498511299,277.642821573546,96,0.0116006575340831,4.64177083333333,8.38972916666667
"118",2019-07-28,166.846677460287,-65.2948958199708,106.346086414325,-103.934688276505,101.551781640316,1.04209179084103,20.7355833145442,237.363629830553,96,0.0165829363564792,5.33927083333333,7.14640625
"119",2019-07-27,158.97591119288,-64.5553159932414,106.595161632213,-108.403442897344,94.4205951996383,1.03053762736316,21.047562341805,231.316524541133,96,0.0199190733810332,5.48197916666667,6.48865625
"120",2019-07-25,137.146445083694,-57.7792483005688,77.3896090492268,-95.9537054739103,79.3671967831256,1.08322712153069,13.7279249091544,224.413456247434,89,0.0425272105352464,5.72777777777778,6.39772222222222
"121",2019-07-24,117.541128450398,-50.8384439805346,56.082488788001,-87.8967814799847,66.7026844698632,1.24472560680571,15.7335034265814,246.321556606746,96,0.062559922777765,5.90833333333333,6.53705208333333
"122",2019-07-23,134.269359312258,-57.1361709631381,70.2158694093829,-98.0709823381881,77.1331883491203,1.31968081290853,20.3234813903686,265.743596400745,93,0.043490085040429,5.69957446808511,6.60913829787234
"123",2019-07-15,113.835980611117,-49.0265509294182,61.5289721242106,-79.517121537837,64.8094296816991,1.28477722067129,12.3470968966784,219.493108054428,96,0.0641178493973036,6.22052083333333,5.193375
"124",2019-07-14,173.857397615501,-63.7579439131125,85.677321249359,-110.73936872935,110.099453702389,2.05783817854753,44.7237269204062,390.897515008244,96,0.0510847852872437,5.52270833333333,6.30195833333333
"125",2019-07-13,241.433071814432,-77.2185324324238,152.794614530337,-123.060919729173,164.214539382008,1.4505526552754,32.0627377881807,332.322143545859,96,0.0103286889965198,4.65458333333333,8.69130208333333
"126",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
