"date","meanCO2dep","meanO2dep","minCO2dep","minO2dep","offset","EQ","width","stretch","slope","n.obs","Q_m3s_ave","Q_m3s_min","Q_m3s_max","DO_mgL_ave","WLTemp_c_ave","Q_mgL_delta"
2021-08-19,305.535699291701,-108.285545286725,285.010370522484,-122.309396307015,197.250154004975,1.7436029800984,33.1901496938807,71.4825364943157,-0.573525057833732,96,0.00946422734718711,0.00741391085767788,0.0115757747887231,3.97614583333333,6.9995775462963,0.00416186393104522
2021-08-18,281.174795204127,-95.5748916418462,251.003213174752,-113.92161467708,185.599903562281,1.11788326901161,16.2172495936961,107.055892499919,-0.8945477830473,96,0.0126922087723197,0.0105093159518525,0.0148317964872759,4.3971875,6.92728587962963,0.0043224805354234
2021-08-17,286.554953002177,-91.4919610440932,262.272437478417,-111.484722895161,195.062991958083,0.987410932701267,11.4076281103646,108.888263900114,-1.01274957252528,96,0.0142056360911313,0.0120092273144131,0.0163444189521981,4.36677083333333,7.75233217592593,0.004335191637785
2021-08-15,456.254919850885,-194.41064335555,423.321037486289,-216.026444329033,261.844276495336,3.94534326195707,43.9303240994761,80.1334875587469,-0.253463370257917,96,0.00626864359094603,0.00554590644521525,0.00699835414793661,0.827916666666667,9.19201967592593,0.00145244770272136
2021-08-14,371.663980171442,-151.838314972702,332.777502388804,-174.880850365748,219.82566519874,3.62331086172888,66.8053816679252,126.213520725526,-0.275990672112203,96,0.00784979346944876,0.00667280056533651,0.00984462759312098,2.32489583333333,8.51433449074074,0.00317182702778447
2021-08-13,293.703184554528,-94.2062613727426,249.607401707314,-121.204055997053,199.496923181785,1.33155982071101,44.7950373874758,167.541394581028,-0.750998929560693,96,0.0124487757627691,0.00884775791535208,0.0161342680243951,4.3509375,7.55392939814815,0.00728651010904302
2021-08-12,332.042311069658,-105.240032486059,289.862464868965,-125.072031216456,226.802278583599,2.02215428863753,30.631836300011,151.257047339307,-0.494522107249182,96,0.0107875911644952,0.00912550324553353,0.0134031867827916,4.32104166666667,5.70671296296296,0.00427768353725807
2021-08-11,416.545738956837,-130.26700937638,322.991057690535,-219.041001982056,286.278729580457,1.88921242249318,31.9788671384502,464.622240611081,-0.529321101266266,96,0.00986768495489392,0.00577767868060569,0.014203664222814,3.33385416666667,6.66879050925926,0.00842598554220831
2021-08-10,657.846801998546,-215.448879894503,591.923436413119,-225.827501899715,442.397922104042,5.79941768350449,39.173631448527,107.94806820862,0.172431105082212,96,0.00484244248902087,0.00435676831377936,0.0056520337492658,0.4146875,7.71431134259259,0.00129526543548644
2021-08-09,653.863270438393,-193.274158567816,635.796185123807,-200.582989153538,460.589111870577,25.7500657425181,25.0726000657403,43.0331365460281,0.0388348523067581,96,0.00458488343647697,0.00438441539823941,0.00483557139334271,1.1003125,7.84893518518518,0.0004511559951033
