Date,Time,ms,LEVEL_m,TEMP_c
7/18/2019,19:15:00,0,0.3707,5.459
7/18/2019,19:30:00,0,0.3709,5.451
7/18/2019,19:45:00,0,0.3703,5.442
7/18/2019,20:00:00,0,0.3698,5.435
7/18/2019,20:15:00,0,0.3694,5.429
7/18/2019,20:30:00,0,0.3694,5.425
7/18/2019,20:45:00,0,0.3696,5.419
7/18/2019,21:00:00,0,0.3685,5.411
7/18/2019,21:15:00,0,0.369,5.401
7/18/2019,21:30:00,0,0.3677,5.39
7/18/2019,21:45:00,0,0.3682,5.382
7/18/2019,22:00:00,0,0.3692,5.374
7/18/2019,22:15:00,0,0.3688,5.366
7/18/2019,22:30:00,0,0.3694,5.36
7/18/2019,22:45:00,0,0.3678,5.352
7/18/2019,23:00:00,0,0.3679,5.343
7/18/2019,23:15:00,0,0.3674,5.334
7/18/2019,23:30:00,0,0.369,5.33
7/18/2019,23:45:00,0,0.3692,5.328
7/19/2019,0:00:00,0,0.3696,5.323
7/19/2019,0:15:00,0,0.3722,5.32
7/19/2019,0:30:00,0,0.3693,5.317
7/19/2019,0:45:00,0,0.3692,5.315
7/19/2019,1:00:00,0,0.3688,5.314
7/19/2019,1:15:00,0,0.3699,5.311
7/19/2019,1:30:00,0,0.37,5.307
7/19/2019,1:45:00,0,0.3703,5.3
7/19/2019,2:00:00,0,0.3699,5.294
7/19/2019,2:15:00,0,0.3699,5.284
7/19/2019,2:30:00,0,0.3699,5.283
7/19/2019,2:45:00,0,0.3707,5.282
7/19/2019,3:00:00,0,0.3711,5.279
7/19/2019,3:15:00,0,0.3699,5.274
7/19/2019,3:30:00,0,0.3706,5.269
7/19/2019,3:45:00,0,0.3696,5.265
7/19/2019,4:00:00,0,0.3705,5.261
7/19/2019,4:15:00,0,0.3698,5.254
7/19/2019,4:30:00,0,0.3697,5.243
7/19/2019,4:45:00,0,0.3717,5.23
7/19/2019,5:00:00,0,0.3701,5.214
7/19/2019,5:15:00,0,0.3701,5.197
7/19/2019,5:30:00,0,0.3694,5.18
7/19/2019,5:45:00,0,0.3692,5.167
7/19/2019,6:00:00,0,0.3671,5.151
7/19/2019,6:15:00,0,0.3662,5.142
7/19/2019,6:30:00,0,0.3655,5.138
7/19/2019,6:45:00,0,0.3653,5.136
7/19/2019,7:00:00,0,0.3652,5.132
7/19/2019,7:15:00,0,0.3659,5.125
7/19/2019,7:30:00,0,0.3641,5.122
7/19/2019,7:45:00,0,0.3638,5.123
7/19/2019,8:00:00,0,0.3648,5.124
7/19/2019,8:15:00,0,0.3634,5.125
7/19/2019,8:30:00,0,0.3638,5.127
7/19/2019,8:45:00,0,0.3626,5.13
7/19/2019,9:00:00,0,0.3604,5.134
7/19/2019,9:15:00,0,0.3605,5.138
7/19/2019,9:30:00,0,0.3608,5.147
7/19/2019,9:45:00,0,0.3613,5.157
7/19/2019,10:00:00,0,0.3615,5.17
7/19/2019,10:15:00,0,0.3613,5.185
7/19/2019,10:30:00,0,0.3619,5.2
7/19/2019,10:45:00,0,0.3625,5.214
7/19/2019,11:00:00,0,0.3606,5.227
7/19/2019,11:15:00,0,0.3627,5.241
7/19/2019,11:30:00,0,0.3614,5.256
7/19/2019,11:45:00,0,0.3616,5.271
7/19/2019,12:00:00,0,0.363,5.283
7/19/2019,12:15:00,0,0.3629,5.293
7/19/2019,12:30:00,0,0.3626,5.305
7/19/2019,12:45:00,0,0.3632,5.32
7/19/2019,13:00:00,0,0.3631,5.336
7/19/2019,13:15:00,0,0.3644,5.353
7/19/2019,13:30:00,0,0.3647,5.369
7/19/2019,13:45:00,0,0.3651,5.385
7/19/2019,14:00:00,0,0.3656,5.402
7/19/2019,14:15:00,0,0.3657,5.415
7/19/2019,14:30:00,0,0.3657,5.429
7/19/2019,14:45:00,0,0.3654,5.442
7/19/2019,15:00:00,0,0.3659,5.453
7/19/2019,15:15:00,0,0.3655,5.46
7/19/2019,15:30:00,0,0.3658,5.464
7/19/2019,15:45:00,0,0.3662,5.467
7/19/2019,16:00:00,0,0.3669,5.47
7/19/2019,16:15:00,0,0.3667,5.47
7/19/2019,16:30:00,0,0.3638,5.468
7/19/2019,16:45:00,0,0.3618,5.464
7/19/2019,17:00:00,0,0.3614,5.46
7/19/2019,17:15:00,0,0.3627,5.454
7/19/2019,17:30:00,0,0.3632,5.447
7/19/2019,17:45:00,0,0.3632,5.439
7/19/2019,18:00:00,0,0.3619,5.431
7/19/2019,18:15:00,0,0.3619,5.422
7/19/2019,18:30:00,0,0.3608,5.414
7/19/2019,18:45:00,0,0.3621,5.404
7/19/2019,19:00:00,0,0.3609,5.394
7/19/2019,19:15:00,0,0.3616,5.386
7/19/2019,19:30:00,0,0.3612,5.378
7/19/2019,19:45:00,0,0.3615,5.372
7/19/2019,20:00:00,0,0.36,5.364
7/19/2019,20:15:00,0,0.3597,5.357
7/19/2019,20:30:00,0,0.3608,5.35
7/19/2019,20:45:00,0,0.3585,5.344
7/19/2019,21:00:00,0,0.3593,5.335
7/19/2019,21:15:00,0,0.3584,5.329
7/19/2019,21:30:00,0,0.3579,5.325
7/19/2019,21:45:00,0,0.3584,5.321
7/19/2019,22:00:00,0,0.3575,5.318
7/19/2019,22:15:00,0,0.3582,5.315
7/19/2019,22:30:00,0,0.3579,5.311
7/19/2019,22:45:00,0,0.3569,5.307
7/19/2019,23:00:00,0,0.3602,5.304
7/19/2019,23:15:00,0,0.3587,5.3
7/19/2019,23:30:00,0,0.361,5.296
7/19/2019,23:45:00,0,0.3623,5.29
7/20/2019,0:00:00,0,0.3611,5.285
7/20/2019,0:15:00,0,0.3617,5.279
7/20/2019,0:30:00,0,0.3625,5.274
7/20/2019,0:45:00,0,0.3624,5.27
7/20/2019,1:00:00,0,0.3641,5.265
7/20/2019,1:15:00,0,0.364,5.262
7/20/2019,1:30:00,0,0.366,5.257
7/20/2019,1:45:00,0,0.3671,5.253
7/20/2019,2:00:00,0,0.3658,5.25
7/20/2019,2:15:00,0,0.3673,5.246
7/20/2019,2:30:00,0,0.3688,5.242
7/20/2019,2:45:00,0,0.3694,5.239
7/20/2019,3:00:00,0,0.3697,5.236
7/20/2019,3:15:00,0,0.3704,5.233
7/20/2019,3:30:00,0,0.3691,5.229
7/20/2019,3:45:00,0,0.3704,5.225
7/20/2019,4:00:00,0,0.3705,5.222
7/20/2019,4:15:00,0,0.3716,5.218
7/20/2019,4:30:00,0,0.3706,5.214
7/20/2019,4:45:00,0,0.3717,5.21
7/20/2019,5:00:00,0,0.3712,5.205
7/20/2019,5:15:00,0,0.3724,5.2
7/20/2019,5:30:00,0,0.3742,5.195
7/20/2019,5:45:00,0,0.3758,5.189
7/20/2019,6:00:00,0,0.378,5.183
7/20/2019,6:15:00,0,0.3798,5.174
7/20/2019,6:30:00,0,0.3822,5.162
7/20/2019,6:45:00,0,0.3833,5.146
7/20/2019,7:00:00,0,0.3832,5.132
7/20/2019,7:15:00,0,0.3862,5.121
7/20/2019,7:30:00,0,0.3872,5.118
7/20/2019,7:45:00,0,0.3852,5.123
7/20/2019,8:00:00,0,0.3858,5.126
7/20/2019,8:15:00,0,0.3861,5.128
7/20/2019,8:30:00,0,0.3871,5.128
7/20/2019,8:45:00,0,0.3878,5.126
7/20/2019,9:00:00,0,0.3868,5.122
7/20/2019,9:15:00,0,0.3874,5.118
7/20/2019,9:30:00,0,0.3883,5.118
7/20/2019,9:45:00,0,0.389,5.12
7/20/2019,10:00:00,0,0.3892,5.123
7/20/2019,10:15:00,0,0.3906,5.128
7/20/2019,10:30:00,0,0.3882,5.128
7/20/2019,10:45:00,0,0.3908,5.129
7/20/2019,11:00:00,0,0.3917,5.13
7/20/2019,11:15:00,0,0.3936,5.133
7/20/2019,11:30:00,0,0.3925,5.141
7/20/2019,11:45:00,0,0.3938,5.151
7/20/2019,12:00:00,0,0.3942,5.162
7/20/2019,12:15:00,0,0.395,5.173
7/20/2019,12:30:00,0,0.4004,5.186
7/20/2019,12:45:00,0,0.398,5.198
7/20/2019,13:00:00,0,0.3994,5.209
7/20/2019,13:15:00,0,0.4007,5.219
7/20/2019,13:30:00,0,0.4029,5.228
7/20/2019,13:45:00,0,0.4031,5.237
7/20/2019,14:00:00,0,0.4043,5.246
7/20/2019,14:15:00,0,0.4059,5.256
7/20/2019,14:30:00,0,0.4069,5.264
7/20/2019,14:45:00,0,0.408,5.273
7/20/2019,15:00:00,0,0.4086,5.282
7/20/2019,15:15:00,0,0.4096,5.29
7/20/2019,15:30:00,0,0.4102,5.299
7/20/2019,15:45:00,0,0.4096,5.305
7/20/2019,16:00:00,0,0.4108,5.311
7/20/2019,16:15:00,0,0.4099,5.315
7/20/2019,16:30:00,0,0.4101,5.319
7/20/2019,16:45:00,0,0.4113,5.322
7/20/2019,17:00:00,0,0.4111,5.325
7/20/2019,17:15:00,0,0.4102,5.329
7/20/2019,17:30:00,0,0.4117,5.33
7/20/2019,17:45:00,0,0.4109,5.332
7/20/2019,18:00:00,0,0.409,5.333
7/20/2019,18:15:00,0,0.4098,5.333
7/20/2019,18:30:00,0,0.41,5.332
7/20/2019,18:45:00,0,0.4089,5.33
7/20/2019,19:00:00,0,0.4091,5.328
7/20/2019,19:15:00,0,0.4098,5.324
7/20/2019,19:30:00,0,0.4096,5.321
7/20/2019,19:45:00,0,0.4086,5.318
7/20/2019,20:00:00,0,0.4069,5.313
7/20/2019,20:15:00,0,0.4059,5.31
7/20/2019,20:30:00,0,0.4059,5.307
7/20/2019,20:45:00,0,0.4053,5.303
7/20/2019,21:00:00,0,0.4047,5.3
7/20/2019,21:15:00,0,0.4037,5.296
7/20/2019,21:30:00,0,0.4043,5.293
7/20/2019,21:45:00,0,0.4031,5.289
7/20/2019,22:00:00,0,0.4021,5.285
7/20/2019,22:15:00,0,0.4019,5.282
7/20/2019,22:30:00,0,0.4038,5.281
7/20/2019,22:45:00,0,0.403,5.277
7/20/2019,23:00:00,0,0.4028,5.273
7/20/2019,23:15:00,0,0.4035,5.269
7/20/2019,23:30:00,0,0.4045,5.266
7/20/2019,23:45:00,0,0.405,5.26
7/21/2019,0:00:00,0,0.4038,5.257
7/21/2019,0:15:00,0,0.4046,5.252
7/21/2019,0:30:00,0,0.4042,5.249
7/21/2019,0:45:00,0,0.4052,5.244
7/21/2019,1:00:00,0,0.4055,5.24
7/21/2019,1:15:00,0,0.4078,5.238
7/21/2019,1:30:00,0,0.4084,5.23
7/21/2019,1:45:00,0,0.4084,5.226
7/21/2019,2:00:00,0,0.4084,5.223
7/21/2019,2:15:00,0,0.407,5.219
7/21/2019,2:30:00,0,0.409,5.217
7/21/2019,2:45:00,0,0.4091,5.215
7/21/2019,3:00:00,0,0.4087,5.211
7/21/2019,3:15:00,0,0.4086,5.207
7/21/2019,3:30:00,0,0.4094,5.204
7/21/2019,3:45:00,0,0.409,5.202
7/21/2019,4:00:00,0,0.4092,5.199
7/21/2019,4:15:00,0,0.4099,5.196
7/21/2019,4:30:00,0,0.4087,5.194
7/21/2019,4:45:00,0,0.4091,5.192
7/21/2019,5:00:00,0,0.4072,5.188
7/21/2019,5:15:00,0,0.4104,5.186
7/21/2019,5:30:00,0,0.407,5.182
7/21/2019,5:45:00,0,0.407,5.18
7/21/2019,6:00:00,0,0.4073,5.176
7/21/2019,6:15:00,0,0.4063,5.173
7/21/2019,6:30:00,0,0.4081,5.169
7/21/2019,6:45:00,0,0.4069,5.165
7/21/2019,7:00:00,0,0.4059,5.163
7/21/2019,7:15:00,0,0.4047,5.159
7/21/2019,7:30:00,0,0.404,5.156
7/21/2019,7:45:00,0,0.4043,5.154
7/21/2019,8:00:00,0,0.4045,5.153
7/21/2019,8:15:00,0,0.405,5.151
7/21/2019,8:30:00,0,0.4047,5.152
7/21/2019,8:45:00,0,0.4052,5.152
7/21/2019,9:00:00,0,0.404,5.153
7/21/2019,9:15:00,0,0.4064,5.155
7/21/2019,9:30:00,0,0.4068,5.159
7/21/2019,9:45:00,0,0.4074,5.164
7/21/2019,10:00:00,0,0.4066,5.169
7/21/2019,10:15:00,0,0.4071,5.176
7/21/2019,10:30:00,0,0.4064,5.181
7/21/2019,10:45:00,0,0.406,5.187
7/21/2019,11:00:00,0,0.4058,5.192
7/21/2019,11:15:00,0,0.4071,5.199
7/21/2019,11:30:00,0,0.4086,5.206
7/21/2019,11:45:00,0,0.4088,5.212
7/21/2019,12:00:00,0,0.4099,5.22
7/21/2019,12:15:00,0,0.4089,5.225
7/21/2019,12:30:00,0,0.4115,5.232
7/21/2019,12:45:00,0,0.4122,5.239
7/21/2019,13:00:00,0,0.413,5.245
7/21/2019,13:15:00,0,0.4129,5.252
7/21/2019,13:30:00,0,0.4136,5.258
7/21/2019,13:45:00,0,0.4141,5.264
7/21/2019,14:00:00,0,0.4151,5.271
7/21/2019,14:15:00,0,0.4147,5.279
7/21/2019,14:30:00,0,0.4147,5.286
7/21/2019,14:45:00,0,0.418,5.294
7/21/2019,15:00:00,0,0.4192,5.301
7/21/2019,15:15:00,0,0.4182,5.309
7/21/2019,15:30:00,0,0.4189,5.316
7/21/2019,15:45:00,0,0.4187,5.322
7/21/2019,16:00:00,0,0.4184,5.33
7/21/2019,16:15:00,0,0.4177,5.335
7/21/2019,16:30:00,0,0.4162,5.34
7/21/2019,16:45:00,0,0.417,5.345
7/21/2019,17:00:00,0,0.4176,5.35
7/21/2019,17:15:00,0,0.4189,5.354
7/21/2019,17:30:00,0,0.4176,5.357
7/21/2019,17:45:00,0,0.4164,5.359
7/21/2019,18:00:00,0,0.4162,5.361
7/21/2019,18:15:00,0,0.4155,5.362
7/21/2019,18:30:00,0,0.4166,5.362
7/21/2019,18:45:00,0,0.4162,5.362
7/21/2019,19:00:00,0,0.4159,5.358
7/21/2019,19:15:00,0,0.4143,5.356
7/21/2019,19:30:00,0,0.4134,5.352
7/21/2019,19:45:00,0,0.4133,5.349
7/21/2019,20:00:00,0,0.4133,5.346
7/21/2019,20:15:00,0,0.412,5.343
7/21/2019,20:30:00,0,0.4113,5.339
7/21/2019,20:45:00,0,0.4105,5.336
7/21/2019,21:00:00,0,0.4091,5.334
7/21/2019,21:15:00,0,0.4096,5.333
7/21/2019,21:30:00,0,0.4082,5.331
7/21/2019,21:45:00,0,0.4077,5.329
7/21/2019,22:00:00,0,0.408,5.326
7/21/2019,22:15:00,0,0.4079,5.323
7/21/2019,22:30:00,0,0.4075,5.319
7/21/2019,22:45:00,0,0.4081,5.317
7/21/2019,23:00:00,0,0.409,5.314
7/21/2019,23:15:00,0,0.408,5.31
7/21/2019,23:30:00,0,0.409,5.305
7/21/2019,23:45:00,0,0.4074,5.302
7/22/2019,0:00:00,0,0.4079,5.299
7/22/2019,0:15:00,0,0.4074,5.297
7/22/2019,0:30:00,0,0.4087,5.295
7/22/2019,0:45:00,0,0.4101,5.293
7/22/2019,1:00:00,0,0.4097,5.29
7/22/2019,1:15:00,0,0.4097,5.287
7/22/2019,1:30:00,0,0.4111,5.283
7/22/2019,1:45:00,0,0.4103,5.28
7/22/2019,2:00:00,0,0.4106,5.276
7/22/2019,2:15:00,0,0.4124,5.274
7/22/2019,2:30:00,0,0.413,5.27
7/22/2019,2:45:00,0,0.4131,5.268
7/22/2019,3:00:00,0,0.4149,5.264
7/22/2019,3:15:00,0,0.413,5.263
7/22/2019,3:30:00,0,0.4131,5.261
7/22/2019,3:45:00,0,0.4137,5.26
7/22/2019,4:00:00,0,0.4131,5.258
7/22/2019,4:15:00,0,0.4135,5.256
7/22/2019,4:30:00,0,0.4127,5.255
7/22/2019,4:45:00,0,0.4117,5.252
7/22/2019,5:00:00,0,0.4116,5.248
7/22/2019,5:15:00,0,0.411,5.242
7/22/2019,5:30:00,0,0.4103,5.231
7/22/2019,5:45:00,0,0.4104,5.224
7/22/2019,6:00:00,0,0.4094,5.224
7/22/2019,6:15:00,0,0.4098,5.223
7/22/2019,6:30:00,0,0.4092,5.22
7/22/2019,6:45:00,0,0.4091,5.214
7/22/2019,7:00:00,0,0.4071,5.213
7/22/2019,7:15:00,0,0.4071,5.213
7/22/2019,7:30:00,0,0.4069,5.213
7/22/2019,7:45:00,0,0.4051,5.212
7/22/2019,8:00:00,0,0.4058,5.213
7/22/2019,8:15:00,0,0.4044,5.214
7/22/2019,8:30:00,0,0.4043,5.215
7/22/2019,8:45:00,0,0.4035,5.216
7/22/2019,9:00:00,0,0.4027,5.218
7/22/2019,9:15:00,0,0.4014,5.222
7/22/2019,9:30:00,0,0.4009,5.225
7/22/2019,9:45:00,0,0.4013,5.23
7/22/2019,10:00:00,0,0.4014,5.235
7/22/2019,10:15:00,0,0.4011,5.24
7/22/2019,10:30:00,0,0.4014,5.246
7/22/2019,10:45:00,0,0.4021,5.252
7/22/2019,11:00:00,0,0.403,5.258
7/22/2019,11:15:00,0,0.4018,5.263
7/22/2019,11:30:00,0,0.4024,5.27
7/22/2019,11:45:00,0,0.4023,5.277
7/22/2019,12:00:00,0,0.404,5.283
7/22/2019,12:15:00,0,0.4037,5.29
7/22/2019,12:30:00,0,0.4032,5.297
7/22/2019,12:45:00,0,0.4046,5.303
7/22/2019,13:00:00,0,0.4052,5.309
7/22/2019,13:15:00,0,0.4055,5.316
7/22/2019,13:30:00,0,0.406,5.323
7/22/2019,13:45:00,0,0.4066,5.33
7/22/2019,14:00:00,0,0.4076,5.337
7/22/2019,14:15:00,0,0.4087,5.345
7/22/2019,14:30:00,0,0.4083,5.352
7/22/2019,14:45:00,0,0.4085,5.359
7/22/2019,15:00:00,0,0.4089,5.366
7/22/2019,15:15:00,0,0.4091,5.373
7/22/2019,15:30:00,0,0.4089,5.38
7/22/2019,15:45:00,0,0.4102,5.388
7/22/2019,16:00:00,0,0.411,5.394
7/22/2019,16:15:00,0,0.4111,5.4
7/22/2019,16:30:00,0,0.4118,5.405
7/22/2019,16:45:00,0,0.4118,5.409
7/22/2019,17:00:00,0,0.4105,5.413
7/22/2019,17:15:00,0,0.4098,5.416
7/22/2019,17:30:00,0,0.4092,5.42
7/22/2019,17:45:00,0,0.4102,5.422
7/22/2019,18:00:00,0,0.409,5.424
7/22/2019,18:15:00,0,0.408,5.426
7/22/2019,18:30:00,0,0.4073,5.427
7/22/2019,18:45:00,0,0.4075,5.427
7/22/2019,19:00:00,0,0.4062,5.427
7/22/2019,19:15:00,0,0.4062,5.427
7/22/2019,19:30:00,0,0.4062,5.427
7/22/2019,19:45:00,0,0.4041,5.426
7/22/2019,20:00:00,0,0.4047,5.425
7/22/2019,20:15:00,0,0.4035,5.425
7/22/2019,20:30:00,0,0.4026,5.423
7/22/2019,20:45:00,0,0.4031,5.422
7/22/2019,21:00:00,0,0.4022,5.42
7/22/2019,21:15:00,0,0.4012,5.418
7/22/2019,21:30:00,0,0.4006,5.417
7/22/2019,21:45:00,0,0.4011,5.413
7/22/2019,22:00:00,0,0.4016,5.41
7/22/2019,22:15:00,0,0.4012,5.406
7/22/2019,22:30:00,0,0.4015,5.4
7/22/2019,22:45:00,0,0.4017,5.394
7/22/2019,23:00:00,0,0.4017,5.387
7/22/2019,23:15:00,0,0.4016,5.381
7/22/2019,23:30:00,0,0.4016,5.377
7/22/2019,23:45:00,0,0.4014,5.371
7/23/2019,0:00:00,0,0.4013,5.367
7/23/2019,0:15:00,0,0.4019,5.364
7/23/2019,0:30:00,0,0.4024,5.362
7/23/2019,0:45:00,0,0.4036,5.361
7/23/2019,1:00:00,0,0.4041,5.356
7/23/2019,1:15:00,0,0.4054,5.351
7/23/2019,1:30:00,0,0.4065,5.348
7/23/2019,1:45:00,0,0.4065,5.345
7/23/2019,2:00:00,0,0.4064,5.34
7/23/2019,2:15:00,0,0.4077,5.337
7/23/2019,2:30:00,0,0.4076,5.333
7/23/2019,2:45:00,0,0.4078,5.328
7/23/2019,3:00:00,0,0.4085,5.324
7/23/2019,3:15:00,0,0.4086,5.32
7/23/2019,3:30:00,0,0.4087,5.315
7/23/2019,3:45:00,0,0.4104,5.31
7/23/2019,4:00:00,0,0.4094,5.303
7/23/2019,4:15:00,0,0.409,5.294
7/23/2019,4:30:00,0,0.4093,5.289
7/23/2019,4:45:00,0,0.4086,5.285
7/23/2019,5:00:00,0,0.4082,5.281
7/23/2019,5:15:00,0,0.4079,5.276
7/23/2019,5:30:00,0,0.4069,5.274
7/23/2019,5:45:00,0,0.407,5.27
7/23/2019,6:00:00,0,0.4077,5.265
7/23/2019,6:15:00,0,0.4069,5.261
7/23/2019,6:30:00,0,0.4073,5.257
7/23/2019,6:45:00,0,0.4055,5.253
7/23/2019,7:00:00,0,0.4056,5.247
7/23/2019,7:15:00,0,0.4042,5.243
7/23/2019,7:30:00,0,0.405,5.24
7/23/2019,7:45:00,0,0.4036,5.236
7/23/2019,8:00:00,0,0.4018,5.235
7/23/2019,8:15:00,0,0.4026,5.235
7/23/2019,8:30:00,0,0.401,5.236
7/23/2019,8:45:00,0,0.4004,5.236
7/23/2019,9:00:00,0,0.3981,5.237
7/23/2019,9:15:00,0,0.3991,5.24
7/23/2019,9:30:00,0,0.3998,5.241
7/23/2019,9:45:00,0,0.3988,5.241
7/23/2019,10:00:00,0,0.4005,5.24
7/23/2019,10:15:00,0,0.3991,5.238
7/23/2019,10:30:00,0,0.4009,5.235
7/23/2019,10:45:00,0,0.4006,5.231
7/23/2019,11:00:00,0,0.401,5.231
7/23/2019,11:15:00,0,0.4018,5.238
7/23/2019,11:30:00,0,0.4015,5.246
7/23/2019,11:45:00,0,0.4019,5.26
7/23/2019,12:00:00,0,0.4029,5.272
7/23/2019,12:15:00,0,0.4039,5.282
7/23/2019,12:30:00,0,0.4047,5.289
7/23/2019,12:45:00,0,0.3986,5.296
7/23/2019,13:00:00,0,0.4049,5.303
7/23/2019,13:15:00,0,0.4063,5.312
7/23/2019,13:30:00,0,0.4041,5.32
7/23/2019,13:45:00,0,0.4067,5.33
7/23/2019,14:00:00,0,0.4086,5.34
7/23/2019,14:15:00,0,0.4092,5.35
7/23/2019,14:30:00,0,0.4089,5.363
