Date,Time,ms,LEVEL_m,TEMP_c
8/6/2019,3:15:00,0,0.6112,4.48
8/6/2019,3:30:00,0,0.6112,4.483
8/6/2019,3:45:00,0,0.6109,4.487
8/6/2019,4:00:00,0,0.6108,4.494
8/6/2019,4:15:00,0,0.6075,4.495
8/6/2019,4:30:00,0,0.6085,4.492
8/6/2019,4:45:00,0,0.6069,4.491
8/6/2019,5:00:00,0,0.6074,4.479
8/6/2019,5:15:00,0,0.6079,4.485
8/6/2019,5:30:00,0,0.6054,4.49
8/6/2019,5:45:00,0,0.605,4.478
8/6/2019,6:00:00,0,0.6037,4.484
8/6/2019,6:15:00,0,0.6034,4.477
8/6/2019,6:30:00,0,0.6034,4.477
8/6/2019,6:45:00,0,0.6034,4.483
8/6/2019,7:00:00,0,0.6027,4.488
8/6/2019,7:15:00,0,0.6002,4.486
8/6/2019,7:30:00,0,0.6003,4.484
8/6/2019,7:45:00,0,0.5984,4.482
8/6/2019,8:00:00,0,0.5996,4.476
8/6/2019,8:15:00,0,0.5977,4.478
8/6/2019,8:30:00,0,0.5975,4.48
8/6/2019,8:45:00,0,0.5953,4.477
8/6/2019,9:00:00,0,0.597,4.482
8/6/2019,9:15:00,0,0.5963,4.484
8/6/2019,9:30:00,0,0.5961,4.488
8/6/2019,9:45:00,0,0.5942,4.487
8/6/2019,10:00:00,0,0.595,4.481
8/6/2019,10:15:00,0,0.5933,4.486
8/6/2019,10:30:00,0,0.5941,4.477
8/6/2019,10:45:00,0,0.5922,4.474
8/6/2019,11:00:00,0,0.592,4.478
8/6/2019,11:15:00,0,0.59,4.478
8/6/2019,11:30:00,0,0.5909,4.485
8/6/2019,11:45:00,0,0.5899,4.492
8/6/2019,12:00:00,0,0.5889,4.485
8/6/2019,12:15:00,0,0.5891,4.485
8/6/2019,12:30:00,0,0.5881,4.487
8/6/2019,12:45:00,0,0.5879,4.494
8/6/2019,13:00:00,0,0.5864,4.494
8/6/2019,13:15:00,0,0.5859,4.473
8/6/2019,13:30:00,0,0.585,4.481
8/6/2019,13:45:00,0,0.5849,4.488
8/6/2019,14:00:00,0,0.5829,4.492
8/6/2019,14:15:00,0,0.5824,4.487
8/6/2019,14:30:00,0,0.5817,4.485
8/6/2019,14:45:00,0,0.5819,4.49
8/6/2019,15:00:00,0,0.5795,4.496
8/6/2019,15:15:00,0,0.5786,4.492
8/6/2019,15:30:00,0,0.5787,4.494
8/6/2019,15:45:00,0,0.5786,4.48
8/6/2019,16:00:00,0,0.5764,4.481
8/6/2019,16:15:00,0,0.576,4.487
8/6/2019,16:30:00,0,0.5751,4.481
8/6/2019,16:45:00,0,0.5743,4.475
8/6/2019,17:00:00,0,0.5738,4.481
8/6/2019,17:15:00,0,0.5714,4.486
8/6/2019,17:30:00,0,0.5714,4.479
8/6/2019,17:45:00,0,0.5701,4.477
8/6/2019,18:00:00,0,0.5697,4.479
8/6/2019,18:15:00,0,0.5681,4.48
8/6/2019,18:30:00,0,0.5687,4.482
8/6/2019,18:45:00,0,0.5659,4.481
8/6/2019,19:00:00,0,0.566,4.48
8/6/2019,19:15:00,0,0.5648,4.482
8/6/2019,19:30:00,0,0.5642,4.477
8/6/2019,19:45:00,0,0.563,4.479
8/6/2019,20:00:00,0,0.5618,4.483
8/6/2019,20:15:00,0,0.5616,4.49
8/6/2019,20:30:00,0,0.5605,4.475
8/6/2019,20:45:00,0,0.559,4.479
8/6/2019,21:00:00,0,0.5581,4.485
8/6/2019,21:15:00,0,0.5571,4.484
8/6/2019,21:30:00,0,0.5565,4.48
8/6/2019,21:45:00,0,0.556,4.48
8/6/2019,22:00:00,0,0.5551,4.477
8/6/2019,22:15:00,0,0.552,4.479
8/6/2019,22:30:00,0,0.5528,4.484
8/6/2019,22:45:00,0,0.5527,4.479
8/6/2019,23:00:00,0,0.5508,4.478
8/6/2019,23:15:00,0,0.5513,4.477
8/6/2019,23:30:00,0,0.5482,4.475
8/6/2019,23:45:00,0,0.5478,4.482
8/7/2019,0:00:00,0,0.5473,4.48
8/7/2019,0:15:00,0,0.5463,4.472
8/7/2019,0:30:00,0,0.5459,4.476
8/7/2019,0:45:00,0,0.5445,4.479
8/7/2019,1:00:00,0,0.5452,4.479
8/7/2019,1:15:00,0,0.5431,4.477
8/7/2019,1:30:00,0,0.5418,4.479
8/7/2019,1:45:00,0,0.5416,4.474
8/7/2019,2:00:00,0,0.5415,4.47
8/7/2019,2:15:00,0,0.5405,4.476
8/7/2019,2:30:00,0,0.5403,4.471
8/7/2019,2:45:00,0,0.5383,4.476
8/7/2019,3:00:00,0,0.5386,4.476
8/7/2019,3:15:00,0,0.5355,4.477
8/7/2019,3:30:00,0,0.5359,4.481
8/7/2019,3:45:00,0,0.5343,4.479
8/7/2019,4:00:00,0,0.5353,4.482
8/7/2019,4:15:00,0,0.5332,4.477
8/7/2019,4:30:00,0,0.5326,4.477
8/7/2019,4:45:00,0,0.5318,4.478
8/7/2019,5:00:00,0,0.5314,4.471
8/7/2019,5:15:00,0,0.5292,4.472
8/7/2019,5:30:00,0,0.5282,4.468
8/7/2019,5:45:00,0,0.5282,4.471
8/7/2019,6:00:00,0,0.5274,4.477
8/7/2019,6:15:00,0,0.5257,4.476
8/7/2019,6:30:00,0,0.5257,4.48
8/7/2019,6:45:00,0,0.5254,4.476
8/7/2019,7:00:00,0,0.5227,4.478
8/7/2019,7:15:00,0,0.5218,4.48
8/7/2019,7:30:00,0,0.521,4.482
8/7/2019,7:45:00,0,0.5204,4.476
8/7/2019,8:00:00,0,0.5196,4.472
8/7/2019,8:15:00,0,0.5171,4.473
8/7/2019,8:30:00,0,0.5177,4.475
8/7/2019,8:45:00,0,0.517,4.476
8/7/2019,9:00:00,0,0.5171,4.475
8/7/2019,9:15:00,0,0.5142,4.48
8/7/2019,9:30:00,0,0.5163,4.481
8/7/2019,9:45:00,0,0.5126,4.48
8/7/2019,10:00:00,0,0.5122,4.48
8/7/2019,10:15:00,0,0.5112,4.482
8/7/2019,10:30:00,0,0.5101,4.482
8/7/2019,10:45:00,0,0.5097,4.477
8/7/2019,11:00:00,0,0.5068,4.477
8/7/2019,11:15:00,0,0.5083,4.479
8/7/2019,11:30:00,0,0.5082,4.475
8/7/2019,11:45:00,0,0.5066,4.473
8/7/2019,12:00:00,0,0.5055,4.477
8/7/2019,12:15:00,0,0.5047,4.479
8/7/2019,12:30:00,0,0.5048,4.475
8/7/2019,12:45:00,0,0.505,4.471
8/7/2019,13:00:00,0,0.5041,4.476
8/7/2019,13:15:00,0,0.5043,4.477
