Nombre Dispositivo:,,OM-CP-VOLT101A
Descripción del dispositivo:,,Registrador de Voltaje
Número de Serie:,,R39140
ID Dispositivo:,,Stn01 well
,,
,,Canal 1
Date,Time,Voltaje (ppm)
12/1/2022,12:57:47 PM,16748.5
12/1/2022,1:12:47 PM,16837.2
12/1/2022,1:27:47 PM,16859.7
12/1/2022,1:42:47 PM,16998
12/1/2022,1:57:47 PM,16910.8
12/1/2022,2:12:47 PM,17019.1
12/1/2022,2:27:47 PM,17079.2
12/1/2022,2:42:47 PM,17071.7
12/1/2022,2:57:47 PM,17115.3
12/1/2022,3:12:47 PM,17140.9
12/1/2022,3:27:47 PM,17176.9
12/1/2022,3:42:47 PM,17176.9
12/1/2022,3:57:47 PM,17204
12/1/2022,4:12:47 PM,17175.4
12/1/2022,4:27:47 PM,17192
12/1/2022,4:42:47 PM,17238.6
12/1/2022,4:57:47 PM,17214.5
12/1/2022,5:12:47 PM,17222
12/1/2022,5:27:47 PM,17273.2
12/1/2022,5:42:47 PM,17327.3
12/1/2022,5:57:47 PM,17366.4
12/1/2022,6:12:47 PM,17401
12/1/2022,6:27:47 PM,17431
12/1/2022,6:42:47 PM,17515.2
12/1/2022,6:57:47 PM,17536.3
12/1/2022,7:12:47 PM,17543.8
12/1/2022,7:27:47 PM,17567.8
12/1/2022,7:42:47 PM,17576.9
12/1/2022,7:57:47 PM,17582.9
12/1/2022,8:12:47 PM,17611.4
12/1/2022,8:27:47 PM,17659.6
12/1/2022,8:42:47 PM,17656.5
12/1/2022,8:57:47 PM,17658
12/1/2022,9:12:47 PM,17721.2
12/1/2022,9:27:47 PM,17710.7
12/1/2022,9:42:47 PM,17725.7
12/1/2022,9:57:47 PM,17740.7
12/1/2022,10:12:47 PM,17778.3
12/1/2022,10:27:47 PM,17761.8
12/1/2022,10:42:47 PM,17827.9
12/1/2022,10:57:47 PM,17853.5
12/1/2022,11:12:47 PM,17868.5
12/1/2022,11:27:47 PM,17928.7
12/1/2022,11:42:47 PM,17928.7
12/1/2022,11:57:47 PM,17963.3
12/2/2022,12:12:47 AM,17967.8
12/2/2022,12:27:47 AM,17943.7
12/2/2022,12:42:47 AM,18011.4
12/2/2022,12:57:47 AM,18045.9
12/2/2022,1:12:47 AM,18039.9
12/2/2022,1:27:47 AM,18085
12/2/2022,1:42:47 AM,18133.1
12/2/2022,1:57:47 AM,18178.2
12/2/2022,2:12:47 AM,18161.7
12/2/2022,2:27:47 AM,18185.8
12/2/2022,2:42:47 AM,18154.2
12/2/2022,2:57:47 AM,18221.8
12/2/2022,3:12:47 AM,18262.4
12/2/2022,3:27:47 AM,18292.5
12/2/2022,3:42:47 AM,18336.1
12/2/2022,3:57:47 AM,18358.7
12/2/2022,4:12:47 AM,18363.2
12/2/2022,4:27:47 AM,18411.3
12/2/2022,4:42:47 AM,18396.2
12/2/2022,4:57:47 AM,18415.8
12/2/2022,5:12:47 AM,18426.3
12/2/2022,5:27:47 AM,18453.4
12/2/2022,5:42:47 AM,18417.3
12/2/2022,5:57:47 AM,18484.9
12/2/2022,6:12:47 AM,18501.5
12/2/2022,6:27:47 AM,18488
12/2/2022,6:42:47 AM,18463.9
12/2/2022,6:57:47 AM,18454.9
12/2/2022,7:12:47 AM,18495.5
12/2/2022,7:27:47 AM,18515
12/2/2022,7:42:47 AM,18554.1
12/2/2022,7:57:47 AM,18599.2
12/2/2022,8:12:47 AM,18609.7
12/2/2022,8:27:47 AM,18751.1
12/2/2022,8:42:47 AM,18742
12/2/2022,8:57:47 AM,18839.8
12/2/2022,9:12:47 AM,18939
12/2/2022,9:27:47 AM,19014.2
12/2/2022,9:42:47 AM,19021.7
12/2/2022,9:57:47 AM,19120.9
12/2/2022,10:12:47 AM,19050.2
12/2/2022,10:27:47 AM,18999.1
12/2/2022,10:42:47 AM,19017.2
12/2/2022,10:57:47 AM,18901.4
12/2/2022,11:12:47 AM,18905.9
12/2/2022,11:27:47 AM,18945
12/2/2022,11:42:47 AM,19005.1
12/2/2022,11:57:47 AM,19029.2
12/2/2022,12:12:47 PM,19095.4
12/2/2022,12:27:47 PM,19066.8
12/2/2022,12:42:47 PM,19074.3
12/2/2022,12:57:47 PM,19135.9
12/2/2022,1:12:47 PM,19077.3
12/2/2022,1:27:47 PM,19098.4
12/2/2022,1:42:47 PM,19114.9
12/2/2022,1:57:47 PM,19062.3
12/2/2022,2:12:47 PM,19083.3
12/2/2022,2:27:47 PM,19122.4
12/2/2022,2:42:47 PM,19151
12/2/2022,2:57:47 PM,19187.1
12/2/2022,3:12:47 PM,19233.7
12/2/2022,3:27:47 PM,19229.2
12/2/2022,3:42:47 PM,19280.3
12/2/2022,3:57:47 PM,19308.8
12/2/2022,4:12:47 PM,19329.9
12/2/2022,4:27:47 PM,19340.4
12/2/2022,4:42:47 PM,19390
12/2/2022,4:57:47 PM,19341.9
12/2/2022,5:12:47 PM,19400.6
12/2/2022,5:27:47 PM,19429.1
12/2/2022,5:42:47 PM,19475.7
12/2/2022,5:57:47 PM,19463.7
12/2/2022,6:12:47 PM,19444.2
12/2/2022,6:27:47 PM,19468.2
12/2/2022,6:42:47 PM,19478.7
12/2/2022,6:57:47 PM,19516.3
12/2/2022,7:12:47 PM,19505.8
12/2/2022,7:27:47 PM,19472.7
12/2/2022,7:42:47 PM,19541.9
12/2/2022,7:57:47 PM,19552.4
12/2/2022,8:12:47 PM,19606.5
12/2/2022,8:27:47 PM,19575
12/2/2022,8:42:47 PM,19559.9
12/2/2022,8:57:47 PM,19597.5
12/2/2022,9:12:47 PM,19597.5
12/2/2022,9:27:47 PM,19567.4
12/2/2022,9:42:47 PM,19558.4
12/2/2022,9:57:47 PM,19590
12/2/2022,10:12:47 PM,19565.9
12/2/2022,10:27:47 PM,19511.8
12/2/2022,10:42:47 PM,19556.9
12/2/2022,10:57:47 PM,19502.8
12/2/2022,11:12:47 PM,19492.3
12/2/2022,11:27:47 PM,19492.3
12/2/2022,11:42:47 PM,19438.1
12/2/2022,11:57:47 PM,19484.7
12/3/2022,12:12:47 AM,19499.8
12/3/2022,12:27:47 AM,19493.8
12/3/2022,12:42:47 AM,19544.9
12/3/2022,12:57:47 AM,19529.8
12/3/2022,1:12:47 AM,19525.3
12/3/2022,1:27:47 AM,19466.7
12/3/2022,1:42:47 AM,19456.2
12/3/2022,1:57:47 AM,19424.6
12/3/2022,2:12:47 AM,19397.5
12/3/2022,2:27:47 AM,19295.3
12/3/2022,2:42:47 AM,19193.1
12/3/2022,2:57:47 AM,19157
12/3/2022,3:12:47 AM,19166
12/3/2022,3:27:47 AM,19200.6
12/3/2022,3:42:47 AM,19205.1
12/3/2022,3:57:47 AM,19302.8
12/3/2022,4:12:47 AM,19281.8
