Nombre Dispositivo:,,OM-CP-VOLT101A
22/02/2023,2:45:00 PM,16.6
22/02/2023,3:00:00 PM,15
22/02/2023,3:15:00 PM,15
22/02/2023,3:30:00 PM,15
22/02/2023,3:45:00 PM,15
22/02/2023,4:00:00 PM,13.5
22/02/2023,4:15:00 PM,12
22/02/2023,4:30:00 PM,12
22/02/2023,4:45:00 PM,12
22/02/2023,5:00:00 PM,10.5
22/02/2023,5:15:00 PM,9
22/02/2023,5:30:00 PM,6
22/02/2023,5:45:00 PM,4.5
22/02/2023,6:00:00 PM,3
22/02/2023,6:15:00 PM,1.5
22/02/2023,6:30:00 PM,0
22/02/2023,6:45:00 PM,0
22/02/2023,7:00:00 PM,0
22/02/2023,7:15:00 PM,0
22/02/2023,7:30:00 PM,0
22/02/2023,7:45:00 PM,0
22/02/2023,8:00:00 PM,0
22/02/2023,8:15:00 PM,0
22/02/2023,8:30:00 PM,0
22/02/2023,8:45:00 PM,0
22/02/2023,9:00:00 PM,0
22/02/2023,9:15:00 PM,0
22/02/2023,9:30:00 PM,0
22/02/2023,9:45:00 PM,0
22/02/2023,10:00:00 PM,0
22/02/2023,10:15:00 PM,0
22/02/2023,10:30:00 PM,0
22/02/2023,10:45:00 PM,0
22/02/2023,11:00:00 PM,0
22/02/2023,11:15:00 PM,0
22/02/2023,11:30:00 PM,0
22/02/2023,11:45:00 PM,0
23/02/2023,12:00:00 AM,0
23/02/2023,12:15:00 AM,0
23/02/2023,12:30:00 AM,0
23/02/2023,12:45:00 AM,0
23/02/2023,1:00:00 AM,0
23/02/2023,1:15:00 AM,0
23/02/2023,1:30:00 AM,0
23/02/2023,1:45:00 AM,0
23/02/2023,2:00:00 AM,0
23/02/2023,2:15:00 AM,0
23/02/2023,2:30:00 AM,0
23/02/2023,2:45:00 AM,0
23/02/2023,3:00:00 AM,0
23/02/2023,3:15:00 AM,0
23/02/2023,3:30:00 AM,0
23/02/2023,3:45:00 AM,0
23/02/2023,4:00:00 AM,0
23/02/2023,4:15:00 AM,0
23/02/2023,4:30:00 AM,0
23/02/2023,4:45:00 AM,0
23/02/2023,5:00:00 AM,0
23/02/2023,5:15:00 AM,0
23/02/2023,5:30:00 AM,0
23/02/2023,5:45:00 AM,0
23/02/2023,6:00:00 AM,0
23/02/2023,6:15:00 AM,0
23/02/2023,6:30:00 AM,0
23/02/2023,6:45:00 AM,0
23/02/2023,7:00:00 AM,0
23/02/2023,7:15:00 AM,0
23/02/2023,7:30:00 AM,0
23/02/2023,7:45:00 AM,0
23/02/2023,8:00:00 AM,0
23/02/2023,8:15:00 AM,0
23/02/2023,8:30:00 AM,0
23/02/2023,8:45:00 AM,0
23/02/2023,9:00:00 AM,0
23/02/2023,9:15:00 AM,0
23/02/2023,9:30:00 AM,1.5
23/02/2023,9:45:00 AM,1.5
23/02/2023,10:00:00 AM,3
23/02/2023,10:15:00 AM,4.5
23/02/2023,10:30:00 AM,6
23/02/2023,10:45:00 AM,6
23/02/2023,11:00:00 AM,6
23/02/2023,11:15:00 AM,6
23/02/2023,11:30:00 AM,6
23/02/2023,11:45:00 AM,7.5
23/02/2023,12:00:00 PM,7.5
23/02/2023,12:15:00 PM,10.5
23/02/2023,12:30:00 PM,12
23/02/2023,12:45:00 PM,12
23/02/2023,1:00:00 PM,13.5
23/02/2023,1:15:00 PM,12
23/02/2023,1:30:00 PM,12
23/02/2023,1:45:00 PM,13.5
23/02/2023,2:00:00 PM,19.6
23/02/2023,2:15:00 PM,27.1
23/02/2023,2:30:00 PM,27.1
23/02/2023,2:45:00 PM,24.1
23/02/2023,3:00:00 PM,22.6
23/02/2023,3:15:00 PM,22.6
23/02/2023,3:30:00 PM,19.6
23/02/2023,3:45:00 PM,16.6
23/02/2023,4:00:00 PM,13.5
23/02/2023,4:15:00 PM,10.5
23/02/2023,4:30:00 PM,10.5
23/02/2023,4:45:00 PM,10.5
23/02/2023,5:00:00 PM,10.5
23/02/2023,5:15:00 PM,9
23/02/2023,5:30:00 PM,6
23/02/2023,5:45:00 PM,4.5
23/02/2023,6:00:00 PM,1.5
23/02/2023,6:15:00 PM,1.5
23/02/2023,6:30:00 PM,0
23/02/2023,6:45:00 PM,0
23/02/2023,7:00:00 PM,0
23/02/2023,7:15:00 PM,0
23/02/2023,7:30:00 PM,0
23/02/2023,7:45:00 PM,0
23/02/2023,8:00:00 PM,0
23/02/2023,8:15:00 PM,0
23/02/2023,8:30:00 PM,0
23/02/2023,8:45:00 PM,0
23/02/2023,9:00:00 PM,0
23/02/2023,9:15:00 PM,0
23/02/2023,9:30:00 PM,0
23/02/2023,9:45:00 PM,0
23/02/2023,10:00:00 PM,0
23/02/2023,10:15:00 PM,0
23/02/2023,10:30:00 PM,0
23/02/2023,10:45:00 PM,0
23/02/2023,11:00:00 PM,0
23/02/2023,11:15:00 PM,0
23/02/2023,11:30:00 PM,0
23/02/2023,11:45:00 PM,0
24/02/2023,12:00:00 AM,0
24/02/2023,12:15:00 AM,0
24/02/2023,12:30:00 AM,0
24/02/2023,12:45:00 AM,0
24/02/2023,1:00:00 AM,0
24/02/2023,1:15:00 AM,0
24/02/2023,1:30:00 AM,0
24/02/2023,1:45:00 AM,0
24/02/2023,2:00:00 AM,0
24/02/2023,2:15:00 AM,0
24/02/2023,2:30:00 AM,0
24/02/2023,2:45:00 AM,0
24/02/2023,3:00:00 AM,0
24/02/2023,3:15:00 AM,0
24/02/2023,3:30:00 AM,0
24/02/2023,3:45:00 AM,0
24/02/2023,4:00:00 AM,0
24/02/2023,4:15:00 AM,0
24/02/2023,4:30:00 AM,0
24/02/2023,4:45:00 AM,0
24/02/2023,5:00:00 AM,0
24/02/2023,5:15:00 AM,0
24/02/2023,5:30:00 AM,0
24/02/2023,5:45:00 AM,0
24/02/2023,6:00:00 AM,0
24/02/2023,6:15:00 AM,0
24/02/2023,6:30:00 AM,0
24/02/2023,6:45:00 AM,0
24/02/2023,7:00:00 AM,0
24/02/2023,7:15:00 AM,0
24/02/2023,7:30:00 AM,0
24/02/2023,7:45:00 AM,0
24/02/2023,8:00:00 AM,0
24/02/2023,8:15:00 AM,0
24/02/2023,8:30:00 AM,1.5
24/02/2023,8:45:00 AM,3
24/02/2023,9:00:00 AM,4.5
24/02/2023,9:15:00 AM,7.5
24/02/2023,9:30:00 AM,9
24/02/2023,9:45:00 AM,10.5
24/02/2023,10:00:00 AM,15
24/02/2023,10:15:00 AM,21.1
24/02/2023,10:30:00 AM,25.6
24/02/2023,10:45:00 AM,30.1
24/02/2023,11:00:00 AM,37.6
24/02/2023,11:15:00 AM,42.1
24/02/2023,11:30:00 AM,43.6
24/02/2023,11:45:00 AM,43.6
24/02/2023,12:00:00 PM,37.6
24/02/2023,12:15:00 PM,34.6
24/02/2023,12:30:00 PM,33.1
24/02/2023,12:45:00 PM,31.6
24/02/2023,1:00:00 PM,27.1
24/02/2023,1:15:00 PM,24.1
24/02/2023,1:30:00 PM,21.1
24/02/2023,1:45:00 PM,18.1
24/02/2023,2:00:00 PM,15
24/02/2023,2:15:00 PM,13.5
24/02/2023,2:30:00 PM,10.5
24/02/2023,2:45:00 PM,10.5
24/02/2023,3:00:00 PM,9
24/02/2023,3:15:00 PM,9
24/02/2023,3:30:00 PM,12
24/02/2023,3:45:00 PM,16.6
24/02/2023,4:00:00 PM,18.1
24/02/2023,4:15:00 PM,18.1
24/02/2023,4:30:00 PM,16.6
24/02/2023,4:45:00 PM,15
24/02/2023,5:00:00 PM,12
24/02/2023,5:15:00 PM,9
24/02/2023,5:30:00 PM,6
24/02/2023,5:45:00 PM,4.5
24/02/2023,6:00:00 PM,1.5
24/02/2023,6:15:00 PM,0
24/02/2023,6:30:00 PM,0
24/02/2023,6:45:00 PM,0
24/02/2023,7:00:00 PM,0
24/02/2023,7:15:00 PM,0
24/02/2023,7:30:00 PM,0
24/02/2023,7:45:00 PM,0
24/02/2023,8:00:00 PM,0
24/02/2023,8:15:00 PM,0
24/02/2023,8:30:00 PM,0
24/02/2023,8:45:00 PM,0
24/02/2023,9:00:00 PM,0
24/02/2023,9:15:00 PM,0
24/02/2023,9:30:00 PM,0
24/02/2023,9:45:00 PM,0
24/02/2023,10:00:00 PM,0
24/02/2023,10:15:00 PM,0
24/02/2023,10:30:00 PM,0
24/02/2023,10:45:00 PM,0
24/02/2023,11:00:00 PM,0
24/02/2023,11:15:00 PM,0
24/02/2023,11:30:00 PM,0
24/02/2023,11:45:00 PM,0
25/02/2023,12:00:00 AM,0
25/02/2023,12:15:00 AM,0
25/02/2023,12:30:00 AM,0
25/02/2023,12:45:00 AM,0
25/02/2023,1:00:00 AM,0
25/02/2023,1:15:00 AM,0
25/02/2023,1:30:00 AM,0
25/02/2023,1:45:00 AM,0
25/02/2023,2:00:00 AM,0
25/02/2023,2:15:00 AM,0
25/02/2023,2:30:00 AM,0
25/02/2023,2:45:00 AM,0
25/02/2023,3:00:00 AM,0
25/02/2023,3:15:00 AM,0
25/02/2023,3:30:00 AM,0
25/02/2023,3:45:00 AM,0
25/02/2023,4:00:00 AM,0
25/02/2023,4:15:00 AM,0
25/02/2023,4:30:00 AM,0
25/02/2023,4:45:00 AM,0
25/02/2023,5:00:00 AM,0
25/02/2023,5:15:00 AM,0
25/02/2023,5:30:00 AM,0
25/02/2023,5:45:00 AM,0
25/02/2023,6:00:00 AM,0
25/02/2023,6:15:00 AM,0
25/02/2023,6:30:00 AM,0
25/02/2023,6:45:00 AM,0
25/02/2023,7:00:00 AM,0
25/02/2023,7:15:00 AM,0
25/02/2023,7:30:00 AM,0
25/02/2023,7:45:00 AM,0
25/02/2023,8:00:00 AM,0
25/02/2023,8:15:00 AM,0
25/02/2023,8:30:00 AM,0
25/02/2023,8:45:00 AM,3
25/02/2023,9:00:00 AM,6
25/02/2023,9:15:00 AM,9
25/02/2023,9:30:00 AM,12
25/02/2023,9:45:00 AM,15
25/02/2023,10:00:00 AM,19.6
25/02/2023,10:15:00 AM,22.6
25/02/2023,10:30:00 AM,25.6
25/02/2023,10:45:00 AM,28.6
25/02/2023,11:00:00 AM,31.6
25/02/2023,11:15:00 AM,34.6
25/02/2023,11:30:00 AM,37.6
25/02/2023,11:45:00 AM,39.1
25/02/2023,12:00:00 PM,42.1
25/02/2023,12:15:00 PM,42.1
25/02/2023,12:30:00 PM,43.6
25/02/2023,12:45:00 PM,43.6
25/02/2023,1:00:00 PM,45.1
25/02/2023,1:15:00 PM,45.1
25/02/2023,1:30:00 PM,45.1
25/02/2023,1:45:00 PM,42.1
25/02/2023,2:00:00 PM,39.1
25/02/2023,2:15:00 PM,36.1
25/02/2023,2:30:00 PM,34.6
25/02/2023,2:45:00 PM,31.6
25/02/2023,3:00:00 PM,28.6
25/02/2023,3:15:00 PM,25.6
25/02/2023,3:30:00 PM,21.1
25/02/2023,3:45:00 PM,18.1
25/02/2023,4:00:00 PM,15
25/02/2023,4:15:00 PM,12
25/02/2023,4:30:00 PM,9
25/02/2023,4:45:00 PM,7.5
25/02/2023,5:00:00 PM,6
25/02/2023,5:15:00 PM,3
25/02/2023,5:30:00 PM,1.5
25/02/2023,5:45:00 PM,1.5
25/02/2023,6:00:00 PM,1.5
25/02/2023,6:15:00 PM,1.5
25/02/2023,6:30:00 PM,0
25/02/2023,6:45:00 PM,0
25/02/2023,7:00:00 PM,0
25/02/2023,7:15:00 PM,0
25/02/2023,7:30:00 PM,0
25/02/2023,7:45:00 PM,0
25/02/2023,8:00:00 PM,0
25/02/2023,8:15:00 PM,0
25/02/2023,8:30:00 PM,0
25/02/2023,8:45:00 PM,0
25/02/2023,9:00:00 PM,0
25/02/2023,9:15:00 PM,0
25/02/2023,9:30:00 PM,0
25/02/2023,9:45:00 PM,0
25/02/2023,10:00:00 PM,0
25/02/2023,10:15:00 PM,0
25/02/2023,10:30:00 PM,0
25/02/2023,10:45:00 PM,0
25/02/2023,11:00:00 PM,0
25/02/2023,11:15:00 PM,0
25/02/2023,11:30:00 PM,0
25/02/2023,11:45:00 PM,0
26/02/2023,12:00:00 AM,0
26/02/2023,12:15:00 AM,0
26/02/2023,12:30:00 AM,0
26/02/2023,12:45:00 AM,0
26/02/2023,1:00:00 AM,0
26/02/2023,1:15:00 AM,0
26/02/2023,1:30:00 AM,0
26/02/2023,1:45:00 AM,0
26/02/2023,2:00:00 AM,0
26/02/2023,2:15:00 AM,0
26/02/2023,2:30:00 AM,0
26/02/2023,2:45:00 AM,0
26/02/2023,3:00:00 AM,0
26/02/2023,3:15:00 AM,0
26/02/2023,3:30:00 AM,0
26/02/2023,3:45:00 AM,0
