Nombre Dispositivo:,,OM-CP-VOLT101A
Descripción del dispositivo:,,Registrador de Voltaje
Número de Serie:,,R21333
ID Dispositivo:,,Stn2
,,
,,Canal 1
Date,Tiempo,Voltaje (ppm)
12/3/2022,7:41:23 PM,1218.9
12/3/2022,7:56:23 PM,1137.7
12/3/2022,8:11:23 PM,1215.9
12/3/2022,8:26:23 PM,1193.3
12/3/2022,8:41:23 PM,1130.1
12/3/2022,8:56:23 PM,1118.1
12/3/2022,9:11:23 PM,1206.9
12/3/2022,9:26:23 PM,1136.2
12/3/2022,9:41:23 PM,1223.4
12/3/2022,9:56:23 PM,1241.5
12/3/2022,10:11:23 PM,1333.3
12/3/2022,10:26:23 PM,1286.6
12/3/2022,10:41:23 PM,1339.3
12/3/2022,10:56:23 PM,1348.3
12/3/2022,11:11:23 PM,1367.9
12/3/2022,11:26:23 PM,1307.7
12/3/2022,11:41:23 PM,1294.2
12/3/2022,11:56:23 PM,1363.4
12/4/2022,12:11:23 AM,1270.1
12/4/2022,12:26:23 AM,1357.4
12/4/2022,12:41:23 AM,1360.4
12/4/2022,12:56:23 AM,1301.7
12/4/2022,1:11:23 AM,1471.7
12/4/2022,1:26:23 AM,1464.2
12/4/2022,1:41:23 AM,1465.7
12/4/2022,1:56:23 AM,1456.7
12/4/2022,2:11:23 AM,1456.7
12/4/2022,2:26:23 AM,1449.2
12/4/2022,2:41:23 AM,1449.2
12/4/2022,2:56:23 AM,1449.2
12/4/2022,3:11:23 AM,1446.2
12/4/2022,3:26:23 AM,1440.1
12/4/2022,3:41:23 AM,1408.5
12/4/2022,3:56:23 AM,1437.1
12/4/2022,4:11:23 AM,1419.1
12/4/2022,4:26:23 AM,1411.5
12/4/2022,4:41:23 AM,1419.1
12/4/2022,4:56:23 AM,1408.5
12/4/2022,5:11:23 AM,1407
12/4/2022,5:26:23 AM,1404
12/4/2022,5:41:23 AM,1392
12/4/2022,5:56:23 AM,1393.5
12/4/2022,6:11:23 AM,1392
12/4/2022,6:26:23 AM,1390.5
12/4/2022,6:41:23 AM,1386
12/4/2022,6:56:23 AM,1389
12/4/2022,7:11:23 AM,1387.5
12/4/2022,7:26:23 AM,1383
12/4/2022,7:41:23 AM,1376.9
12/4/2022,7:56:23 AM,1378.4
12/4/2022,8:11:23 AM,1376.9
12/4/2022,8:26:23 AM,1375.4
12/4/2022,8:41:23 AM,1372.4
12/4/2022,8:56:23 AM,1364.9
12/4/2022,9:11:23 AM,1360.4
12/4/2022,9:26:23 AM,1361.9
12/4/2022,9:41:23 AM,1355.9
12/4/2022,9:56:23 AM,1358.9
12/4/2022,10:11:23 AM,1345.3
12/4/2022,10:26:23 AM,1358.9
12/4/2022,10:41:23 AM,1357.4
12/4/2022,10:56:23 AM,1360.4
12/4/2022,11:11:23 AM,1364.9
12/4/2022,11:26:23 AM,1364.9
12/4/2022,11:41:23 AM,1366.4
12/4/2022,11:56:23 AM,1373.9
12/4/2022,12:11:23 PM,1376.9
12/4/2022,12:26:23 PM,1376.9
12/4/2022,12:41:23 PM,1378.4
12/4/2022,12:56:23 PM,1375.4
12/4/2022,1:11:23 PM,1381.5
12/4/2022,1:26:23 PM,1381.5
12/4/2022,1:41:23 PM,1379.9
12/4/2022,1:56:23 PM,1384.5
12/4/2022,2:11:23 PM,1384.5
12/4/2022,2:26:23 PM,1390.5
12/4/2022,2:41:23 PM,1389
12/4/2022,2:56:23 PM,1389
12/4/2022,3:11:23 PM,1393.5
12/4/2022,3:26:23 PM,1386
12/4/2022,3:41:23 PM,1387.5
12/4/2022,3:56:23 PM,1389
12/4/2022,4:11:23 PM,1390.5
12/4/2022,4:26:23 PM,1389
12/4/2022,4:41:23 PM,1389
12/4/2022,4:56:23 PM,1387.5
12/4/2022,5:11:23 PM,1384.5
12/4/2022,5:26:23 PM,1384.5
12/4/2022,5:41:23 PM,1384.5
12/4/2022,5:56:23 PM,1383
12/4/2022,6:11:23 PM,1381.5
12/4/2022,6:26:23 PM,1378.4
12/4/2022,6:41:23 PM,1379.9
12/4/2022,6:56:23 PM,1376.9
12/4/2022,7:11:23 PM,1373.9
12/4/2022,7:26:23 PM,1370.9
12/4/2022,7:41:23 PM,1372.4
12/4/2022,7:56:23 PM,1367.9
12/4/2022,8:11:23 PM,1366.4
12/4/2022,8:26:23 PM,1360.4
12/4/2022,8:41:23 PM,1360.4
12/4/2022,8:56:23 PM,1351.4
12/4/2022,9:11:23 PM,1354.4
12/4/2022,9:26:23 PM,1351.4
12/4/2022,9:41:23 PM,1351.4
12/4/2022,9:56:23 PM,1339.3
12/4/2022,10:11:23 PM,1340.8
12/4/2022,10:26:23 PM,1333.3
12/4/2022,10:41:23 PM,1328.8
12/4/2022,10:56:23 PM,1327.3
12/4/2022,11:11:23 PM,1327.3
12/4/2022,11:26:23 PM,1324.3
12/4/2022,11:41:23 PM,1318.2
12/4/2022,11:56:23 PM,1321.3
12/5/2022,12:11:23 AM,1318.2
12/5/2022,12:26:23 AM,1318.2
12/5/2022,12:41:23 AM,1316.7
12/5/2022,12:56:23 AM,1316.7
12/5/2022,1:11:23 AM,1312.2
12/5/2022,1:26:23 AM,1312.2
12/5/2022,1:41:23 AM,1312.2
12/5/2022,1:56:23 AM,1313.7
12/5/2022,2:11:23 AM,1307.7
12/5/2022,2:26:23 AM,1307.7
12/5/2022,2:41:23 AM,1307.7
12/5/2022,2:56:23 AM,1304.7
12/5/2022,3:11:23 AM,1304.7
12/5/2022,3:26:23 AM,1301.7
12/5/2022,3:41:23 AM,1300.2
12/5/2022,3:56:23 AM,1295.7
12/5/2022,4:11:23 AM,1297.2
12/5/2022,4:26:23 AM,1297.2
12/5/2022,4:41:23 AM,1295.7
12/5/2022,4:56:23 AM,1292.7
12/5/2022,5:11:23 AM,1292.7
12/5/2022,5:26:23 AM,1289.7
12/5/2022,5:41:23 AM,1291.2
12/5/2022,5:56:23 AM,1289.7
12/5/2022,6:11:23 AM,1286.6
12/5/2022,6:26:23 AM,1285.1
12/5/2022,6:41:23 AM,1279.1
12/5/2022,6:56:23 AM,1274.6
12/5/2022,7:11:23 AM,1271.6
12/5/2022,7:26:23 AM,1273.1
12/5/2022,7:41:23 AM,1268.6
12/5/2022,7:56:23 AM,1268.6
12/5/2022,8:11:23 AM,1267.1
12/5/2022,8:26:23 AM,1262.6
12/5/2022,8:41:23 AM,1262.6
12/5/2022,8:56:23 AM,1261.1
12/5/2022,9:11:23 AM,1258.1
12/5/2022,9:26:23 AM,1258.1
12/5/2022,9:41:23 AM,1252
12/5/2022,9:56:23 AM,1253.5
12/5/2022,10:11:23 AM,1250.5
12/5/2022,10:26:23 AM,1247.5
12/5/2022,10:41:23 AM,1240
12/5/2022,10:56:23 AM,1247.5
12/5/2022,11:11:23 AM,1249
12/5/2022,11:26:23 AM,1241.5
12/5/2022,11:41:23 AM,1250.5
12/5/2022,11:56:23 AM,1252
12/5/2022,12:11:23 PM,1250.5
12/5/2022,12:26:23 PM,1253.5
12/5/2022,12:41:23 PM,1255
12/5/2022,12:56:23 PM,1255
12/5/2022,1:11:23 PM,1255
12/5/2022,1:26:23 PM,1255
12/5/2022,1:41:23 PM,1249
12/5/2022,1:56:23 PM,1259.6
12/5/2022,2:11:23 PM,1259.6
12/5/2022,2:26:23 PM,1258.1
12/5/2022,2:41:23 PM,1261.1
12/5/2022,2:56:23 PM,1255
12/5/2022,3:11:23 PM,1259.6
12/5/2022,3:26:23 PM,1259.6
12/5/2022,3:41:23 PM,1262.6
12/5/2022,3:56:23 PM,1255
12/5/2022,4:11:23 PM,1258.1
12/5/2022,4:26:23 PM,1255
12/5/2022,4:41:23 PM,1255
12/5/2022,4:56:23 PM,1253.5
12/5/2022,5:11:23 PM,1255
12/5/2022,5:26:23 PM,1253.5
12/5/2022,5:41:23 PM,1252
12/5/2022,5:56:23 PM,1247.5
12/5/2022,6:11:23 PM,1246
12/5/2022,6:26:23 PM,1249
12/5/2022,6:41:23 PM,1247.5
12/5/2022,6:56:23 PM,1240
12/5/2022,7:11:23 PM,1244.5
12/5/2022,7:26:23 PM,1241.5
12/5/2022,7:41:23 PM,1241.5
12/5/2022,7:56:23 PM,1238.5
12/5/2022,8:11:23 PM,1237
12/5/2022,8:26:23 PM,1234
12/5/2022,8:41:23 PM,1238.5
12/5/2022,8:56:23 PM,1231
12/5/2022,9:11:23 PM,1231
12/5/2022,9:26:23 PM,1231
12/5/2022,9:41:23 PM,1228
12/5/2022,9:56:23 PM,1224.9
12/5/2022,10:11:23 PM,1228
12/5/2022,10:26:23 PM,1224.9
12/5/2022,10:41:23 PM,1223.4
12/5/2022,10:56:23 PM,1224.9
12/5/2022,11:11:23 PM,1217.4
12/5/2022,11:26:23 PM,1223.4
12/5/2022,11:41:23 PM,1218.9
12/5/2022,11:56:23 PM,1217.4
12/6/2022,12:11:23 AM,1218.9
12/6/2022,12:26:23 AM,1215.9
12/6/2022,12:41:23 AM,1212.9
12/6/2022,12:56:23 AM,1214.4
12/6/2022,1:11:23 AM,1209.9
12/6/2022,1:26:23 AM,1206.9
12/6/2022,1:41:23 AM,1205.4
12/6/2022,1:56:23 AM,1206.9
12/6/2022,2:11:23 AM,1202.4
12/6/2022,2:26:23 AM,1202.4
12/6/2022,2:41:23 AM,1202.4
12/6/2022,2:56:23 AM,1200.9
12/6/2022,3:11:23 AM,1199.4
12/6/2022,3:26:23 AM,1197.9
12/6/2022,3:41:23 AM,1197.9
12/6/2022,3:56:23 AM,1190.3
12/6/2022,4:11:23 AM,1190.3
12/6/2022,4:26:23 AM,1191.8
12/6/2022,4:41:23 AM,1188.8
12/6/2022,4:56:23 AM,1184.3
12/6/2022,5:11:23 AM,1181.3
12/6/2022,5:26:23 AM,1176.8
12/6/2022,5:41:23 AM,1181.3
12/6/2022,5:56:23 AM,1182.8
12/6/2022,6:11:23 AM,1178.3
12/6/2022,6:26:23 AM,1175.3
12/6/2022,6:41:23 AM,1166.3
12/6/2022,6:56:23 AM,1167.8
12/6/2022,7:11:23 AM,1163.2
12/6/2022,7:26:23 AM,1167.8
12/6/2022,7:41:23 AM,1166.3
12/6/2022,7:56:23 AM,1157.2
12/6/2022,8:11:23 AM,1157.2
12/6/2022,8:26:23 AM,1151.2
12/6/2022,8:41:23 AM,1152.7
12/6/2022,8:56:23 AM,1148.2
12/6/2022,9:11:23 AM,1149.7
12/6/2022,9:26:23 AM,1143.7
12/6/2022,9:41:23 AM,1137.7
12/6/2022,9:56:23 AM,1136.2
12/6/2022,10:11:23 AM,1137.7
12/6/2022,10:26:23 AM,1134.7
12/6/2022,10:41:23 AM,1136.2
12/6/2022,10:56:23 AM,1134.7
12/6/2022,11:11:23 AM,1131.6
