Nombre Dispositivo:,,OM-CP-VOLT101A
Descripci—n del dispositivo:,,Registrador de Voltaje
Nœmero de Serie:,,R39140
ID Dispositivo:,,Stn01 newV
,,
,,Canal 1
Fecha ,Tiempo,Voltaje (ppm)
23/02/2023,1:00:00 AM,6589.6
23/02/2023,1:15:00 AM,6571.6
23/02/2023,1:30:00 AM,6546
23/02/2023,1:45:00 AM,6511.5
23/02/2023,2:00:00 AM,6482.9
23/02/2023,2:15:00 AM,6500.9
23/02/2023,2:30:00 AM,6513
23/02/2023,2:45:00 AM,6526.5
23/02/2023,3:00:00 AM,6559.6
23/02/2023,3:15:00 AM,6511.5
23/02/2023,3:30:00 AM,6525
23/02/2023,3:45:00 AM,6549
23/02/2023,4:00:00 AM,6556.6
23/02/2023,4:15:00 AM,6580.6
23/02/2023,4:30:00 AM,6612.2
23/02/2023,4:45:00 AM,6616.7
23/02/2023,5:00:00 AM,6609.2
23/02/2023,5:15:00 AM,6654.3
23/02/2023,5:30:00 AM,6661.8
23/02/2023,5:45:00 AM,6669.3
23/02/2023,6:00:00 AM,6723.4
23/02/2023,6:15:00 AM,6737
23/02/2023,6:30:00 AM,6746
23/02/2023,6:45:00 AM,6789.6
23/02/2023,7:00:00 AM,6809.1
23/02/2023,7:15:00 AM,6818.2
23/02/2023,7:30:00 AM,6800.1
23/02/2023,7:45:00 AM,6738.5
23/02/2023,8:00:00 AM,6691.9
23/02/2023,8:15:00 AM,6609.2
23/02/2023,8:30:00 AM,6579.1
23/02/2023,8:45:00 AM,6514.5
23/02/2023,9:00:00 AM,6496.4
23/02/2023,9:15:00 AM,6466.3
23/02/2023,9:30:00 AM,6427.3
23/02/2023,9:45:00 AM,6376.1
23/02/2023,10:00:00 AM,6255.9
23/02/2023,10:15:00 AM,6174.7
23/02/2023,10:30:00 AM,6143.1
23/02/2023,10:45:00 AM,6028.8
23/02/2023,11:00:00 AM,5991.3
23/02/2023,11:15:00 AM,5962.7
23/02/2023,11:30:00 AM,5919.1
23/02/2023,11:45:00 AM,5901.1
23/02/2023,12:00:00 PM,5943.1
23/02/2023,12:15:00 PM,5926.6
23/02/2023,12:30:00 PM,5895
23/02/2023,12:45:00 PM,5928.1
23/02/2023,1:00:00 PM,5866.5
23/02/2023,1:15:00 PM,5824.4
23/02/2023,1:30:00 PM,5852.9
23/02/2023,1:45:00 PM,5892
23/02/2023,2:00:00 PM,6034.9
23/02/2023,2:15:00 PM,6093.5
23/02/2023,2:30:00 PM,5971.7
23/02/2023,2:45:00 PM,5931.1
23/02/2023,3:00:00 PM,5925.1
23/02/2023,3:15:00 PM,5892
23/02/2023,3:30:00 PM,5908.6
23/02/2023,3:45:00 PM,5880
23/02/2023,4:00:00 PM,5871
23/02/2023,4:15:00 PM,5884.5
23/02/2023,4:30:00 PM,5952.2
23/02/2023,4:45:00 PM,5922.1
23/02/2023,5:00:00 PM,5938.6
23/02/2023,5:15:00 PM,5908.6
23/02/2023,5:30:00 PM,5958.2
23/02/2023,5:45:00 PM,5946.2
23/02/2023,6:00:00 PM,6025.8
23/02/2023,6:15:00 PM,6049.9
23/02/2023,6:30:00 PM,6080
23/02/2023,6:45:00 PM,6060.4
23/02/2023,7:00:00 PM,6119.1
23/02/2023,7:15:00 PM,6155.1
23/02/2023,7:30:00 PM,6269.4
23/02/2023,7:45:00 PM,6299.5
23/02/2023,8:00:00 PM,6338.6
23/02/2023,8:15:00 PM,6427.3
23/02/2023,8:30:00 PM,6433.3
23/02/2023,8:45:00 PM,6482.9
23/02/2023,9:00:00 PM,6519
23/02/2023,9:15:00 PM,6549
23/02/2023,9:30:00 PM,6526.5
23/02/2023,9:45:00 PM,6531
23/02/2023,10:00:00 PM,6541.5
23/02/2023,10:15:00 PM,6549
23/02/2023,10:30:00 PM,6555.1
23/02/2023,10:45:00 PM,6579.1
23/02/2023,11:00:00 PM,6660.3
23/02/2023,11:15:00 PM,6700.9
23/02/2023,11:30:00 PM,6669.3
23/02/2023,11:45:00 PM,6708.4
24/02/2023,12:00:00 AM,6737
24/02/2023,12:15:00 AM,6729.5
24/02/2023,12:30:00 AM,6812.1
24/02/2023,12:45:00 AM,6849.7
24/02/2023,1:00:00 AM,6852.7
24/02/2023,1:15:00 AM,6885.8
24/02/2023,1:30:00 AM,6909.9
24/02/2023,1:45:00 AM,6878.3
24/02/2023,2:00:00 AM,6905.4
24/02/2023,2:15:00 AM,6905.4
24/02/2023,2:30:00 AM,6909.9
24/02/2023,2:45:00 AM,6917.4
24/02/2023,3:00:00 AM,6903.9
24/02/2023,3:15:00 AM,6897.8
24/02/2023,3:30:00 AM,6888.8
24/02/2023,3:45:00 AM,6900.8
24/02/2023,4:00:00 AM,6864.8
24/02/2023,4:15:00 AM,6882.8
24/02/2023,4:30:00 AM,6851.2
24/02/2023,4:45:00 AM,6873.8
24/02/2023,5:00:00 AM,6900.8
24/02/2023,5:15:00 AM,6949
24/02/2023,5:30:00 AM,6949
24/02/2023,5:45:00 AM,6977.5
24/02/2023,6:00:00 AM,6944.4
24/02/2023,6:15:00 AM,6949
24/02/2023,6:30:00 AM,6927.9
24/02/2023,6:45:00 AM,6979
24/02/2023,7:00:00 AM,6964
24/02/2023,7:15:00 AM,6980.5
24/02/2023,7:30:00 AM,6962.5
24/02/2023,7:45:00 AM,6964
24/02/2023,8:00:00 AM,6941.4
24/02/2023,8:15:00 AM,6926.4
24/02/2023,8:30:00 AM,6903.9
24/02/2023,8:45:00 AM,6855.7
24/02/2023,9:00:00 AM,6872.3
24/02/2023,9:15:00 AM,6857.2
24/02/2023,9:30:00 AM,6864.8
24/02/2023,9:45:00 AM,6958
24/02/2023,10:00:00 AM,7045.2
24/02/2023,10:15:00 AM,7106.8
24/02/2023,10:30:00 AM,7227.1
24/02/2023,10:45:00 AM,7264.7
24/02/2023,11:00:00 AM,7347.4
24/02/2023,11:15:00 AM,7386.5
24/02/2023,11:30:00 AM,7369.9
24/02/2023,11:45:00 AM,7269.2
24/02/2023,12:00:00 PM,7233.1
24/02/2023,12:15:00 PM,7248.1
24/02/2023,12:30:00 PM,7234.6
24/02/2023,12:45:00 PM,7227.1
24/02/2023,1:00:00 PM,7228.6
24/02/2023,1:15:00 PM,7228.6
24/02/2023,1:30:00 PM,7272.2
24/02/2023,1:45:00 PM,7309.8
24/02/2023,2:00:00 PM,7246.6
24/02/2023,2:15:00 PM,7263.2
24/02/2023,2:30:00 PM,7324.8
24/02/2023,2:45:00 PM,7264.7
24/02/2023,3:00:00 PM,7382
24/02/2023,3:15:00 PM,7527.8
24/02/2023,3:30:00 PM,7619.5
24/02/2023,3:45:00 PM,7714.2
24/02/2023,4:00:00 PM,7757.8
24/02/2023,4:15:00 PM,7792.4
24/02/2023,4:30:00 PM,7808.9
24/02/2023,4:45:00 PM,7672.1
24/02/2023,5:00:00 PM,7732.3
24/02/2023,5:15:00 PM,7747.3
24/02/2023,5:30:00 PM,7762.3
24/02/2023,5:45:00 PM,7772.8
24/02/2023,6:00:00 PM,7783.4
24/02/2023,6:15:00 PM,7754.8
24/02/2023,6:30:00 PM,7808.9
24/02/2023,6:45:00 PM,7831.5
24/02/2023,7:00:00 PM,7783.4
24/02/2023,7:15:00 PM,7860
24/02/2023,7:30:00 PM,7954.8
24/02/2023,7:45:00 PM,7950.3
24/02/2023,8:00:00 PM,7969.8
24/02/2023,8:15:00 PM,8040.5
24/02/2023,8:30:00 PM,8064.5
24/02/2023,8:45:00 PM,8025.4
24/02/2023,9:00:00 PM,8032.9
24/02/2023,9:15:00 PM,8048
24/02/2023,9:30:00 PM,8002.9
24/02/2023,9:45:00 PM,8055.5
24/02/2023,10:00:00 PM,8055.5
24/02/2023,10:15:00 PM,8084.1
24/02/2023,10:30:00 PM,8087.1
24/02/2023,10:45:00 PM,8087.1
24/02/2023,11:00:00 PM,8109.6
24/02/2023,11:15:00 PM,8153.2
24/02/2023,11:30:00 PM,8109.6
24/02/2023,11:45:00 PM,8129.2
25/02/2023,12:00:00 AM,8168.3
25/02/2023,12:15:00 AM,8138.2
25/02/2023,12:30:00 AM,8213.4
25/02/2023,12:45:00 AM,8231.4
25/02/2023,1:00:00 AM,8234.4
25/02/2023,1:15:00 AM,8192.3
25/02/2023,1:30:00 AM,8214.9
25/02/2023,1:45:00 AM,8205.8
25/02/2023,2:00:00 AM,8207.3
25/02/2023,2:15:00 AM,8220.9
25/02/2023,2:30:00 AM,8237.4
25/02/2023,2:45:00 AM,8260
25/02/2023,3:00:00 AM,8252.5
25/02/2023,3:15:00 AM,8305.1
25/02/2023,3:30:00 AM,8260
25/02/2023,3:45:00 AM,8275
25/02/2023,4:00:00 AM,8305.1
25/02/2023,4:15:00 AM,8320.1
25/02/2023,4:30:00 AM,8350.2
25/02/2023,4:45:00 AM,8302.1
25/02/2023,5:00:00 AM,8342.7
25/02/2023,5:15:00 AM,8350.2
25/02/2023,5:30:00 AM,8341.2
25/02/2023,5:45:00 AM,8354.7
25/02/2023,6:00:00 AM,8365.2
25/02/2023,6:15:00 AM,8359.2
25/02/2023,6:30:00 AM,8371.2
25/02/2023,6:45:00 AM,8387.8
