Station,DateTime,Total_hpa,WLTemp_01_c,CO2_ppm,CO2_ppm_adjusted,max_detect_ppm
Stn04,2021-06-12 0:15:00,626.8367,7.079,1262,1402.090493,10000
Stn04,2021-06-12 0:30:00,626.8367,7.079,1247,1385.425392,10000
Stn04,2021-06-12 0:45:00,626.5867,7.079,1242,1380.336638,10000
Stn04,2021-06-12 1:00:00,626.3467,7.079,1247,1386.342979,10000
Stn04,2021-06-12 1:15:00,626.0967,7.079,1252,1392.371726,10000
Stn04,2021-06-12 1:30:00,626.0967,7.079,1252,1392.371726,10000
Stn04,2021-06-12 1:45:00,625.8267,6.978,1252,1392.457799,10000
Stn04,2021-06-12 2:00:00,625.7067,6.978,1227,1364.874175,10000
Stn04,2021-06-12 2:15:00,625.8267,6.978,1262,1403.579667,10000
Stn04,2021-06-12 2:30:00,625.3367,6.978,1242,1382.249563,10000
Stn04,2021-06-12 2:45:00,625.5867,6.978,1237,1376.22069,10000
Stn04,2021-06-12 3:00:00,625.3167,6.877,1257,1398.557602,10000
Stn04,2021-06-12 3:15:00,625.3167,6.877,1257,1398.557602,10000
Stn04,2021-06-12 3:30:00,625.4367,6.877,1222,1359.395985,10000
Stn04,2021-06-12 3:45:00,625.3167,6.877,1257,1398.557602,10000
Stn04,2021-06-12 4:00:00,625.2167,6.978,1252,1393.604335,10000
Stn04,2021-06-12 4:15:00,625.0967,6.978,1247,1388.26347,10000
Stn04,2021-06-12 4:30:00,625.1867,6.877,1262,1404.3669,10000
Stn04,2021-06-12 4:45:00,625.1867,6.877,1262,1404.3669,10000
Stn04,2021-06-12 5:00:00,625.3167,6.877,1247,1387.431448,10000
Stn04,2021-06-12 5:15:00,625.1867,6.877,1262,1404.3669,10000
Stn04,2021-06-12 5:30:00,625.3167,6.877,1257,1398.557602,10000
Stn04,2021-06-12 5:45:00,625.4067,6.775,1242,1381.278036,10000
Stn04,2021-06-12 6:00:00,625.2867,6.775,1252,1392.624848,10000
Stn04,2021-06-12 6:15:00,625.5367,6.775,1252,1392.155242,10000
Stn04,2021-06-12 6:30:00,625.7767,6.775,1262,1402.82027,10000
Stn04,2021-06-12 6:45:00,625.7767,6.775,1277,1419.494045,10000
Stn04,2021-06-12 7:00:00,625.8967,6.775,1272,1413.707109,10000
Stn04,2021-06-12 7:15:00,626.2667,6.775,1267,1407.446741,10000
Stn04,2021-06-12 7:30:00,626.3867,6.775,1252,1390.558583,10000
Stn04,2021-06-12 7:45:00,626.4167,6.877,1267,1407.592096,10000
Stn04,2021-06-12 8:00:00,626.4167,6.877,1252,1390.927628,10000
Stn04,2021-06-12 8:15:00,626.5667,6.978,1252,1391.06692,10000
Stn04,2021-06-12 8:30:00,626.6867,6.978,1252,1390.841373,10000
Stn04,2021-06-12 8:45:00,626.5867,7.079,1252,1391.45046,10000
Stn04,2021-06-12 9:00:00,626.8367,7.079,1257,1396.53546,10000
Stn04,2021-06-12 9:15:00,626.7367,7.179,1262,1402.700215,10000
Stn04,2021-06-12 9:30:00,626.9067,7.381,1262,1403.226564,10000
Stn04,2021-06-12 9:45:00,626.9267,7.481,1252,1392.486627,10000
Stn04,2021-06-12 10:00:00,626.9567,7.582,1272,1415.101092,10000
Stn04,2021-06-12 10:15:00,626.9767,7.682,1272,1415.48623,10000
Stn04,2021-06-12 10:30:00,626.7367,7.682,1262,1404.813852,10000
Stn04,2021-06-12 10:45:00,626.8567,7.682,1277,1421.280785,10000
Stn04,2021-06-12 11:00:00,626.9767,7.682,1282,1426.614266,10000
Stn04,2021-06-12 11:15:00,626.7867,7.882,1287,1433.403163,10000
Stn04,2021-06-12 11:30:00,626.6867,7.983,1272,1417.316109,10000
Stn04,2021-06-12 11:45:00,626.6867,7.983,1287,1434.029743,10000
Stn04,2021-06-12 12:00:00,626.5867,8.082,1287,1434.647867,10000
Stn04,2021-06-12 12:15:00,626.4867,8.182,1302,1451.998486,10000
Stn04,2021-06-12 12:30:00,626.4167,8.382,1322,1475.322786,10000
Stn04,2021-06-12 12:45:00,626.2967,8.382,1282,1430.915595,10000
Stn04,2021-06-12 13:00:00,626.1967,8.481,1272,1420.365376,10000
Stn04,2021-06-12 13:15:00,625.9267,8.879,1307,1461.713871,10000
Stn04,2021-06-12 13:30:00,626.0167,9.275,1317,1474.456874,10000
Stn04,2021-06-12 13:45:00,625.6567,9.275,1302,1458.372027,10000
Stn04,2021-06-12 14:00:00,625.6567,9.275,1292,1447.171013,10000
Stn04,2021-06-12 14:15:00,625.6767,9.373,1317,1475.564097,10000
Stn04,2021-06-12 14:30:00,625.4367,9.373,1307,1464.834411,10000
Stn04,2021-06-12 14:45:00,625.3367,9.472,1327,1487.888532,10000
Stn04,2021-06-12 15:00:00,625.0867,9.472,1327,1488.390295,10000
Stn04,2021-06-12 15:15:00,625.0867,9.472,1317,1477.174091,10000
Stn04,2021-06-12 15:30:00,624.9667,9.472,1307,1466.195103,10000
Stn04,2021-06-12 15:45:00,625.0667,9.373,1337,1499.205221,10000
Stn04,2021-06-12 16:00:00,624.9167,9.275,1347,1510.28331,10000
Stn04,2021-06-12 16:15:00,624.6767,9.275,1312,1471.516579,10000
Stn04,2021-06-12 16:30:00,624.7967,9.275,1307,1465.671588,10000
Stn04,2021-06-12 16:45:00,624.7767,9.176,1297,1454.068111,10000
Stn04,2021-06-12 17:00:00,625.0167,9.176,1312,1470.408799,10000
Stn04,2021-06-12 17:15:00,625.1167,9.077,1322,1480.979674,10000
Stn04,2021-06-12 17:30:00,625.2167,8.978,1327,1485.94216,10000
Stn04,2021-06-12 17:45:00,625.4167,8.779,1332,1490.254539,10000
Stn04,2021-06-12 18:00:00,625.1467,8.68,1327,1484.762907,10000
Stn04,2021-06-12 18:15:00,625.0967,8.481,1332,1489.573286,10000
Stn04,2021-06-12 18:30:00,625.3167,8.382,1332,1488.691456,10000
Stn04,2021-06-12 18:45:00,625.5367,8.282,1307,1459.881168,10000
Stn04,2021-06-12 19:00:00,625.5167,8.182,1362,1520.901379,10000
Stn04,2021-06-12 19:15:00,625.6367,8.182,1327,1481.578088,10000
Stn04,2021-06-12 19:30:00,625.4867,8.082,1347,1503.762982,10000
Stn04,2021-06-12 19:45:00,625.8267,7.983,1302,1452.429421,10000
Stn04,2021-06-12 20:00:00,625.8267,7.983,1347,1502.628594,10000
Stn04,2021-06-12 20:15:00,625.9267,7.882,1312,1462.945529,10000
Stn04,2021-06-12 20:30:00,626.0267,7.782,1347,1501.320572,10000
Stn04,2021-06-12 20:45:00,626.2667,7.782,1352,1506.405102,10000
Stn04,2021-06-12 21:00:00,626.2467,7.682,1327,1478.147776,10000
Stn04,2021-06-12 21:15:00,626.3667,7.682,1337,1489.045426,10000
Stn04,2021-06-12 21:30:00,626.3667,7.682,1317,1466.770999,10000
Stn04,2021-06-12 21:45:00,626.6167,7.682,1347,1499.676026,10000
Stn04,2021-06-12 22:00:00,626.2267,7.582,1332,1483.313543,10000
Stn04,2021-06-12 22:15:00,626.2267,7.582,1327,1477.74555,10000
Stn04,2021-06-12 22:30:00,626.5667,7.481,1322,1471.056863,10000
Stn04,2021-06-12 22:45:00,626.4467,7.481,1337,1487.989353,10000
Stn04,2021-06-12 23:00:00,626.4467,7.481,1337,1487.989353,10000
Stn04,2021-06-12 23:15:00,626.6867,7.481,1352,1504.195464,10000
Stn04,2021-06-12 23:30:00,626.7867,7.381,1337,1486.860736,10000
Stn04,2021-06-12 23:45:00,626.4167,7.381,1342,1493.167505,10000
Stn04,2021-06-13 0:15:00,626.6667,7.381,1337,1487.101888,10000
Stn04,2021-06-13 0:30:00,626.3967,7.28,1367,1520.564754,10000
Stn04,2021-06-13 0:45:00,626.3967,7.28,1332,1481.632957,10000
Stn04,2021-06-13 1:00:00,626.5167,7.28,1317,1464.710428,10000
Stn04,2021-06-13 1:15:00,626.7567,7.28,1287,1430.8816,10000
Stn04,2021-06-13 1:30:00,626.8867,7.28,1247,1386.166167,10000
Stn04,2021-06-13 1:45:00,626.7567,7.28,1192,1325.260969,10000
Stn04,2021-06-13 2:00:00,626.9767,7.179,1182,1313.354894,10000
Stn04,2021-06-13 2:15:00,626.9767,7.179,1162,1291.132307,10000
Stn04,2021-06-13 2:30:00,626.9567,7.079,1207,1340.767616,10000
Stn04,2021-06-13 2:45:00,627.3267,7.079,1182,1312.340197,10000
Stn04,2021-06-13 3:00:00,627.2967,6.978,1132,1256.497249,10000
Stn04,2021-06-13 3:15:00,627.6367,6.877,1077,1194.536874,10000
Stn04,2021-06-13 3:30:00,627.6367,6.877,1062,1177.89987,10000
Stn04,2021-06-13 3:45:00,627.6167,6.775,1057,1172.027369,10000
Stn04,2021-06-13 4:00:00,627.8367,6.674,1052,1165.782749,10000
Stn04,2021-06-13 4:15:00,627.6867,6.573,1027,1137.964909,10000
Stn04,2021-06-13 4:30:00,628.0267,6.471,1012,1120.485167,10000
Stn04,2021-06-13 4:45:00,627.7567,6.37,1002,1109.482204,10000
Stn04,2021-06-13 5:00:00,627.8767,6.37,991,1097.124056,10000
Stn04,2021-06-13 5:15:00,628.0067,6.37,971,1074.793142,10000
Stn04,2021-06-13 5:30:00,628.0067,6.37,971,1074.793142,10000
Stn04,2021-06-13 5:45:00,628.2467,6.37,971,1074.443928,10000
Stn04,2021-06-13 6:00:00,628.4967,6.37,956,1057.487782,10000
Stn04,2021-06-13 6:15:00,628.6167,6.37,921,1018.606609,10000
Stn04,2021-06-13 6:30:00,628.8567,6.37,926,1023.803474,10000
Stn04,2021-06-13 6:45:00,628.9767,6.37,906,1001.528169,10000
Stn04,2021-06-13 7:00:00,629.1067,6.37,886,979.2467807,10000
Stn04,2021-06-13 7:15:00,629.2267,6.37,891,984.6127828,10000
Stn04,2021-06-13 7:30:00,629.3467,6.37,886,978.9281364,10000
Stn04,2021-06-13 7:45:00,629.4667,6.37,851,940.1041321,10000
Stn04,2021-06-13 8:00:00,629.9867,6.471,856,945.2472459,10000
Stn04,2021-06-13 8:15:00,629.8667,6.471,871,961.9678302,10000
Stn04,2021-06-13 8:30:00,630.1367,6.573,836,923.2566833,10000
Stn04,2021-06-13 8:45:00,630.3767,6.573,841,928.4759088,10000
Stn04,2021-06-13 9:00:00,630.4067,6.674,831,917.6764641,10000
Stn04,2021-06-13 9:15:00,630.7667,6.674,816,900.6713014,10000
Stn04,2021-06-13 9:30:00,630.7967,6.775,801,884.3466982,10000
Stn04,2021-06-13 9:45:00,630.6967,6.877,806,890.260167,10000
Stn04,2021-06-13 10:00:00,630.7267,6.978,796,879.4451663,10000
Stn04,2021-06-13 10:15:00,630.8667,7.079,811,896.1183889,10000
Stn04,2021-06-13 10:30:00,630.7767,7.179,796,879.915244,10000
Stn04,2021-06-13 10:45:00,630.4267,7.28,816,902.7257336,10000
Stn04,2021-06-13 11:00:00,630.3567,7.481,811,897.8197489,10000
Stn04,2021-06-13 11:15:00,630.4067,7.682,821,909.3752994,10000
Stn04,2021-06-13 11:30:00,630.3067,7.782,806,893.1489811,10000
Stn04,2021-06-13 11:45:00,630.1167,7.983,806,893.9164015,10000
Stn04,2021-06-13 12:00:00,629.7967,8.182,831,922.5921019,10000
Stn04,2021-06-13 12:15:00,629.6267,8.481,811,901.399702,10000
Stn04,2021-06-13 12:30:00,629.3267,8.779,816,908.1330374,10000
Stn04,2021-06-13 12:45:00,629.4267,9.176,821,914.654982,10000
Stn04,2021-06-13 13:00:00,629.2267,9.373,816,909.8646813,10000
Stn04,2021-06-13 13:15:00,629.2767,9.571,811,904.761056,10000
Stn04,2021-06-13 13:30:00,629.4467,9.768,816,910.6625352,10000
Stn04,2021-06-13 13:45:00,628.8867,9.965,806,900.7128844,10000
Stn04,2021-06-13 14:00:00,628.6567,10.063,811,906.8469189,10000
Stn04,2021-06-13 14:15:00,628.6867,10.161,806,901.4816769,10000
Stn04,2021-06-13 14:30:00,628.3667,10.357,826,924.7894211,10000
Stn04,2021-06-13 14:45:00,628.3667,10.357,816,913.5934233,10000
Stn04,2021-06-13 15:00:00,627.8467,10.259,806,902.7703921,10000
Stn04,2021-06-13 15:15:00,628.0967,10.259,811,908.0633325,10000
Stn04,2021-06-13 15:30:00,628.0967,10.259,816,913.6617501,10000
Stn04,2021-06-13 15:45:00,628.0767,10.161,821,919.0176461,10000
Stn04,2021-06-13 16:00:00,628.1667,10.063,816,913.043648,10000
Stn04,2021-06-13 16:15:00,627.8767,9.866,826,924.0548653,10000
Stn04,2021-06-13 16:30:00,627.7567,9.866,821,918.6104964,10000
Stn04,2021-06-13 16:45:00,627.8567,9.768,841,940.5869817,10000
Stn04,2021-06-13 17:00:00,627.9567,9.669,816,912.2345394,10000
Stn04,2021-06-13 17:15:00,627.8067,9.571,836,934.5106045,10000
Stn04,2021-06-13 17:30:00,628.1467,9.472,841,939.3904806,10000
Stn04,2021-06-13 17:45:00,627.8867,9.373,856,956.2002483,10000
Stn04,2021-06-13 18:00:00,628.0067,9.373,846,944.8761835,10000
Stn04,2021-06-13 18:15:00,627.9767,9.275,856,955.8049091,10000
Stn04,2021-06-13 18:30:00,628.0767,9.176,871,972.1355722,10000
Stn04,2021-06-13 18:45:00,628.0567,9.077,871,971.8752931,10000
Stn04,2021-06-13 19:00:00,628.0267,8.978,861,960.4728353,10000
Stn04,2021-06-13 19:15:00,628.3767,8.879,886,987.6013875,10000
Stn04,2021-06-13 19:30:00,628.1267,8.879,876,976.7852924,10000
Stn04,2021-06-13 19:45:00,628.2267,8.779,866,965.2162561,10000
Stn04,2021-06-13 20:00:00,628.4767,8.779,891,992.7442578,10000
Stn04,2021-06-13 20:15:00,628.3267,8.68,896,998.223349,10000
Stn04,2021-06-13 20:30:00,628.5467,8.581,901,1003.198418,10000
Stn04,2021-06-13 20:45:00,628.6667,8.581,911,1014.16779,10000
Stn04,2021-06-13 21:00:00,628.5467,8.581,901,1003.198418,10000
Stn04,2021-06-13 21:15:00,628.5267,8.481,911,1014.057579,10000
Stn04,2021-06-13 21:30:00,628.3967,8.481,911,1014.236173,10000
Stn04,2021-06-13 21:45:00,628.6167,8.382,931,1035.887624,10000
Stn04,2021-06-13 22:00:00,628.6167,8.382,926,1030.324318,10000
Stn04,2021-06-13 22:15:00,628.4767,8.282,911,1013.524053,10000
Stn04,2021-06-13 22:30:00,628.7167,8.282,921,1024.316321,10000
Stn04,2021-06-13 22:45:00,628.6967,8.182,936,1040.716378,10000
Stn04,2021-06-13 23:00:00,628.6967,8.182,931,1035.156995,10000
Stn04,2021-06-13 23:15:00,628.6967,8.182,911,1012.919466,10000
Stn04,2021-06-13 23:30:00,628.7967,8.082,916,1018.036687,10000
Stn04,2021-06-13 23:45:00,628.5467,8.082,921,1023.940463,10000
Stn04,2021-06-14 0:15:00,628.3967,7.983,926,1029.403968,10000
Stn04,2021-06-14 0:30:00,628.1567,7.983,921,1024.178467,10000
Stn04,2021-06-14 0:45:00,628.0367,7.983,936,1041.028027,10000
Stn04,2021-06-14 1:00:00,627.8867,7.882,936,1040.925151,10000
Stn04,2021-06-14 1:15:00,627.8867,7.882,921,1024.243659,10000
Stn04,2021-06-14 1:30:00,627.7667,7.882,941,1046.65563,10000
Stn04,2021-06-14 1:45:00,627.6467,7.882,946,1052.387914,10000
Stn04,2021-06-14 2:00:00,627.4967,7.782,951,1057.848624,10000
Stn04,2021-06-14 2:15:00,627.1267,7.782,936,1041.684481,10000
Stn04,2021-06-14 2:30:00,627.0067,7.782,966,1075.246248,10000
Stn04,2021-06-14 2:45:00,626.9767,7.682,971,1080.532334,10000
Stn04,2021-06-14 3:00:00,626.7367,7.682,956,1064.185454,10000
Stn04,2021-06-14 14:30:00,626.4367,11.528,1022,1151.208584,10000
Stn04,2021-06-14 14:45:00,626.0967,11.139,1017,1144.784225,10000
Stn04,2021-06-14 15:00:00,626.0267,10.846,1022,1149.523187,10000
Stn04,2021-06-14 15:15:00,625.8867,10.748,1037,1166.276566,10000
Stn04,2021-06-14 15:30:00,625.8567,10.651,1022,1149.122677,10000
Stn04,2021-06-14 15:45:00,625.8367,10.553,1012,1137.578908,10000
Stn04,2021-06-14 16:00:00,625.9367,10.455,1027,1153.948943,10000
Stn04,2021-06-14 16:15:00,625.7867,10.357,1017,1142.611949,10000
Stn04,2021-06-14 16:30:00,625.7867,10.357,1027,1153.847072,10000
Stn04,2021-06-14 16:45:00,625.7667,10.259,1037,1164.774819,10000
Stn04,2021-06-14 17:00:00,625.7467,10.161,1022,1147.623635,10000
Stn04,2021-06-14 17:15:00,625.9467,9.965,1032,1157.865793,10000
Stn04,2021-06-14 17:30:00,625.7767,9.768,1017,1140.630259,10000
Stn04,2021-06-14 17:45:00,625.7467,9.669,1007,1129.127964,10000
Stn04,2021-06-14 18:00:00,625.9467,9.472,1017,1139.365126,10000
Stn04,2021-06-14 18:15:00,626.1667,9.373,1017,1138.691224,10000
Stn04,2021-06-14 18:30:00,626.2667,9.275,1027,1149.397177,10000
Stn04,2021-06-14 18:45:00,626.2467,9.176,1032,1154.68386,10000
Stn04,2021-06-14 19:00:00,626.2167,9.077,1032,1154.390219,10000
Stn04,2021-06-14 19:15:00,626.5667,8.978,997,1114.383505,10000
Stn04,2021-06-14 19:30:00,626.7867,8.879,981,1095.850421,10000
Stn04,2021-06-14 19:45:00,626.9067,8.879,971,1084.50375,10000
Stn04,2021-06-14 20:00:00,626.8767,8.779,981,1095.39054,10000
Stn04,2021-06-14 20:15:00,626.8767,8.779,986,1100.97357,10000
Stn04,2021-06-14 20:30:00,627.2267,8.68,976,1088.970399,10000
Stn04,2021-06-14 20:45:00,627.2267,8.68,971,1083.391658,10000
Stn04,2021-06-14 21:00:00,627.1967,8.581,976,1088.693053,10000
Stn04,2021-06-14 21:15:00,627.3267,8.581,971,1082.925318,10000
Stn04,2021-06-14 21:30:00,627.1767,8.481,986,1099.54933,10000
Stn04,2021-06-14 21:45:00,627.4167,8.481,981,1093.618475,10000
Stn04,2021-06-14 22:00:00,627.0267,8.382,991,1105.02276,10000
Stn04,2021-06-14 22:15:00,627.1567,8.382,956,1065.80836,10000
Stn04,2021-06-14 22:30:00,627.2767,8.382,961,1071.208818,10000
Stn04,2021-06-14 22:45:00,627.4967,8.282,976,1087.280691,10000
Stn04,2021-06-14 23:00:00,627.4967,8.282,1047,1166.375905,10000
Stn04,2021-06-14 23:15:00,627.5967,8.182,1082,1204.84358,10000
Stn04,2021-06-14 23:30:00,627.5967,8.182,1107,1232.681925,10000
Stn04,2021-06-14 23:45:00,627.4467,8.082,1102,1226.996729,10000
Stn04,2021-06-15 0:15:00,627.4467,8.082,1077,1199.16105,10000
Stn04,2021-06-15 0:30:00,627.3267,8.082,1067,1188.219635,10000
Stn04,2021-06-15 0:45:00,627.1967,8.082,1067,1188.428563,10000
Stn04,2021-06-15 1:00:00,627.0567,7.983,1077,1199.43884,10000
Stn04,2021-06-15 1:15:00,626.9367,7.983,1062,1182.925459,10000
Stn04,2021-06-15 1:30:00,626.6867,7.983,1067,1188.896453,10000
Stn04,2021-06-15 1:45:00,626.8067,7.983,1057,1177.563039,10000
Stn04,2021-06-15 2:00:00,626.5367,7.882,1067,1188.778525,10000
Stn04,2021-06-15 2:15:00,626.5367,7.882,1062,1183.207867,10000
Stn04,2021-06-15 2:30:00,626.4167,7.882,1072,1194.542828,10000
Stn04,2021-06-15 2:45:00,626.2967,7.882,1062,1183.591542,10000
Stn04,2021-06-15 3:00:00,626.2967,7.882,1062,1183.591542,10000
Stn04,2021-06-15 3:15:00,626.4167,7.882,1072,1194.542828,10000
Stn04,2021-06-15 3:30:00,626.5167,7.782,1067,1188.455266,10000
Stn04,2021-06-15 3:45:00,626.2667,7.782,1072,1194.427714,10000
Stn04,2021-06-15 4:00:00,626.5167,7.782,1092,1216.300984,10000
Stn04,2021-06-15 4:15:00,626.2667,7.782,1082,1205.569764,10000
Stn04,2021-06-15 4:30:00,626.2667,7.782,1082,1205.569764,10000
Stn04,2021-06-15 4:45:00,626.3967,7.782,1077,1199.788042,10000
Stn04,2021-06-15 5:00:00,626.3967,7.782,1087,1210.928136,10000
Stn04,2021-06-15 5:15:00,626.7567,7.782,1092,1215.906588,10000
Stn04,2021-06-15 5:30:00,626.8867,7.782,1092,1215.692957,10000
Stn04,2021-06-15 5:45:00,627.0067,7.782,1097,1221.061216,10000
Stn04,2021-06-15 6:00:00,627.2267,7.682,1127,1253.705832,10000
Stn04,2021-06-15 6:15:00,627.7167,7.682,1112,1236.199691,10000
Stn04,2021-06-15 6:30:00,627.5967,7.682,1082,1203.044314,10000
Stn04,2021-06-15 6:45:00,627.8367,7.682,1077,1197.096097,10000
Stn04,2021-06-15 7:00:00,628.2067,7.682,1037,1152.058473,10000
Stn04,2021-06-15 7:15:00,628.3267,7.682,1027,1140.763537,10000
Stn04,2021-06-15 7:30:00,628.5767,7.682,1017,1129.273311,10000
Stn04,2021-06-15 7:45:00,628.8167,7.682,1032,1145.556645,10000
Stn04,2021-06-15 8:00:00,628.4467,7.682,1007,1118.366289,10000
Stn04,2021-06-15 8:15:00,628.3267,7.682,1007,1118.548083,10000
Stn04,2021-06-15 8:30:00,628.4467,7.682,1022,1135.025171,10000
Stn04,2021-06-15 8:45:00,628.2267,7.782,1012,1124.590479,10000
Stn04,2021-06-15 9:00:00,628.5967,7.782,1007,1118.473503,10000
Stn04,2021-06-15 9:15:00,628.6167,7.882,1022,1135.442652,10000
Stn04,2021-06-15 9:30:00,628.7467,7.882,1017,1129.68863,10000
Stn04,2021-06-15 9:45:00,628.7467,7.882,1022,1135.242655,10000
Stn04,2021-06-15 10:00:00,628.7667,7.983,1007,1118.887987,10000
Stn04,2021-06-15 10:15:00,628.6667,8.082,1007,1119.370699,10000
Stn04,2021-06-15 10:30:00,628.9167,8.082,1002,1113.435443,10000
Stn04,2021-06-15 10:45:00,628.9167,8.082,997,1107.879378,10000
Stn04,2021-06-15 11:00:00,628.9167,8.082,976,1084.543905,10000
Stn04,2021-06-15 11:15:00,629.0667,8.182,966,1073.534158,10000
Stn04,2021-06-15 11:30:00,629.3267,8.282,956,1062.363674,10000
Stn04,2021-06-15 11:45:00,629.3567,8.382,941,1045.964456,10000
Stn04,2021-06-15 12:00:00,629.3567,8.382,956,1062.637641,10000
Stn04,2021-06-15 12:15:00,629.5967,8.382,911,1012.288471,10000
Stn04,2021-06-15 12:30:00,629.7267,8.382,896,995.4451124,10000
Stn04,2021-06-15 12:45:00,629.7267,8.382,871,967.6704161,10000
Stn04,2021-06-15 13:00:00,629.8667,8.481,841,934.439333,10000
Stn04,2021-06-15 13:15:00,629.8667,8.481,836,928.8838079,10000
Stn04,2021-06-15 13:30:00,629.7467,8.481,821,912.365802,10000
Stn04,2021-06-15 13:45:00,629.6467,8.581,816,907.2030597,10000
Stn04,2021-06-15 14:00:00,629.5467,8.68,811,902.0328757,10000
Stn04,2021-06-15 14:15:00,629.3267,8.779,801,891.4394154,10000
Stn04,2021-06-15 14:30:00,629.2067,8.779,811,902.7153872,10000
Stn04,2021-06-15 14:45:00,629.2367,8.879,811,902.9477896,10000
Stn04,2021-06-15 15:00:00,629.1367,8.978,816,908.9059817,10000
Stn04,2021-06-15 15:15:00,628.6467,8.978,831,926.2287713,10000
Stn04,2021-06-15 15:30:00,628.8867,8.978,836,931.4987315,10000
Stn04,2021-06-15 15:45:00,628.7667,8.978,836,931.6502399,10000
Stn04,2021-06-15 16:00:00,628.6467,8.978,831,926.2287713,10000
Stn04,2021-06-15 16:15:00,628.8867,8.978,841,937.0698962,10000
Stn04,2021-06-15 16:30:00,628.7667,8.978,831,926.0781691,10000
Stn04,2021-06-15 16:45:00,628.7667,8.978,821,914.9340275,10000
Stn04,2021-06-15 17:00:00,628.6467,8.978,831,926.2287713,10000
Stn04,2021-06-15 17:15:00,628.4967,8.879,821,914.9988151,10000
Stn04,2021-06-15 17:30:00,628.6167,8.879,831,925.993188,10000
Stn04,2021-06-15 17:45:00,628.4767,8.779,831,925.8927927,10000
Stn04,2021-06-15 18:00:00,628.8367,8.779,831,925.4412539,10000
