"DateTime","DO_mgL","DOTemp_c","Station"
2021-06-11 13:00:00,7.82,8.06,"Stn06"
2021-06-11 13:15:00,7.87,7.74,"Stn06"
2021-06-11 13:30:00,7.9,7.7,"Stn06"
2021-06-11 13:45:00,7.93,7.7,"Stn06"
2021-06-11 14:00:00,7.92,7.7,"Stn06"
2021-06-11 14:15:00,7.91,7.84,"Stn06"
2021-06-11 14:30:00,7.9,7.88,"Stn06"
2021-06-11 14:45:00,7.91,8.02,"Stn06"
2021-06-11 15:00:00,7.87,8.2,"Stn06"
2021-06-11 15:15:00,7.86,8.28,"Stn06"
2021-06-11 15:30:00,7.87,8.38,"Stn06"
2021-06-11 15:45:00,7.84,8.48,"Stn06"
2021-06-11 16:00:00,7.79,8.58,"Stn06"
2021-06-11 16:15:00,7.74,8.62,"Stn06"
2021-06-11 16:30:00,7.6,8.5,"Stn06"
2021-06-11 16:45:00,7.72,8.34,"Stn06"
2021-06-11 17:00:00,7.71,8.2,"Stn06"
2021-06-11 17:15:00,7.69,8.12,"Stn06"
2021-06-11 17:30:00,7.68,8.08,"Stn06"
2021-06-11 17:45:00,7.67,8.04,"Stn06"
2021-06-11 18:00:00,7.66,8,"Stn06"
2021-06-11 18:15:00,7.63,7.96,"Stn06"
2021-06-11 18:30:00,7.62,7.94,"Stn06"
2021-06-11 18:45:00,7.61,7.9,"Stn06"
2021-06-11 19:00:00,7.62,7.86,"Stn06"
2021-06-11 19:15:00,7.61,7.84,"Stn06"
2021-06-11 19:30:00,7.61,7.82,"Stn06"
2021-06-11 19:45:00,7.61,7.8,"Stn06"
2021-06-11 20:00:00,7.61,7.78,"Stn06"
2021-06-11 20:15:00,7.61,7.76,"Stn06"
2021-06-11 20:30:00,7.63,7.74,"Stn06"
2021-06-11 20:45:00,7.62,7.7,"Stn06"
2021-06-11 21:00:00,7.62,7.66,"Stn06"
2021-06-11 21:15:00,7.63,7.62,"Stn06"
2021-06-11 21:30:00,7.65,7.58,"Stn06"
2021-06-11 21:45:00,7.65,7.54,"Stn06"
2021-06-11 22:00:00,7.66,7.5,"Stn06"
2021-06-11 22:15:00,7.65,7.46,"Stn06"
2021-06-11 22:30:00,7.67,7.42,"Stn06"
2021-06-11 22:45:00,7.68,7.4,"Stn06"
2021-06-11 23:00:00,7.68,7.36,"Stn06"
2021-06-11 23:15:00,7.69,7.34,"Stn06"
2021-06-11 23:30:00,7.7,7.3,"Stn06"
2021-06-11 23:45:00,7.68,7.26,"Stn06"
2021-06-12,7.7,7.22,"Stn06"
2021-06-12 00:15:00,7.7,7.18,"Stn06"
2021-06-12 00:30:00,7.72,7.12,"Stn06"
2021-06-12 00:45:00,7.73,7.08,"Stn06"
2021-06-12 01:00:00,7.74,7.06,"Stn06"
2021-06-12 01:15:00,7.73,7.04,"Stn06"
2021-06-12 01:30:00,7.73,7.02,"Stn06"
2021-06-12 01:45:00,7.72,7,"Stn06"
2021-06-12 02:00:00,7.73,6.98,"Stn06"
2021-06-12 02:15:00,7.73,6.96,"Stn06"
2021-06-12 02:30:00,7.73,6.92,"Stn06"
2021-06-12 02:45:00,7.74,6.9,"Stn06"
2021-06-12 03:00:00,7.75,6.88,"Stn06"
2021-06-12 03:15:00,7.74,6.86,"Stn06"
2021-06-12 03:30:00,7.74,6.84,"Stn06"
2021-06-12 03:45:00,7.75,6.82,"Stn06"
2021-06-12 04:00:00,7.74,6.82,"Stn06"
2021-06-12 04:15:00,7.77,6.8,"Stn06"
2021-06-12 04:30:00,7.77,6.78,"Stn06"
2021-06-12 04:45:00,7.76,6.78,"Stn06"
2021-06-12 05:00:00,7.75,6.76,"Stn06"
2021-06-12 05:15:00,7.75,6.74,"Stn06"
2021-06-12 05:30:00,7.77,6.72,"Stn06"
2021-06-12 05:45:00,7.78,6.7,"Stn06"
2021-06-12 06:00:00,7.79,6.68,"Stn06"
2021-06-12 06:15:00,7.79,6.66,"Stn06"
2021-06-12 06:30:00,7.79,6.64,"Stn06"
2021-06-12 06:45:00,7.82,6.62,"Stn06"
2021-06-12 07:00:00,7.83,6.62,"Stn06"
2021-06-12 07:15:00,7.86,6.62,"Stn06"
2021-06-12 07:30:00,7.88,6.64,"Stn06"
2021-06-12 07:45:00,7.9,6.66,"Stn06"
2021-06-12 08:00:00,7.93,6.7,"Stn06"
2021-06-12 08:15:00,7.94,6.74,"Stn06"
2021-06-12 08:30:00,7.96,6.8,"Stn06"
2021-06-12 08:45:00,7.99,6.86,"Stn06"
2021-06-12 09:00:00,7.99,6.92,"Stn06"
2021-06-12 09:15:00,8,7,"Stn06"
2021-06-12 09:30:00,8.01,7.1,"Stn06"
2021-06-12 09:45:00,8.01,7.2,"Stn06"
2021-06-12 10:00:00,8,7.32,"Stn06"
2021-06-12 10:15:00,8,7.36,"Stn06"
2021-06-12 10:30:00,7.99,7.44,"Stn06"
2021-06-12 10:45:00,7.96,7.46,"Stn06"
2021-06-12 11:00:00,7.97,7.46,"Stn06"
2021-06-12 11:15:00,7.99,7.54,"Stn06"
2021-06-12 11:30:00,7.99,7.64,"Stn06"
2021-06-12 11:45:00,7.96,7.82,"Stn06"
2021-06-12 12:00:00,7.93,7.96,"Stn06"
2021-06-12 12:15:00,7.94,8.04,"Stn06"
2021-06-12 12:30:00,7.93,8.12,"Stn06"
2021-06-12 12:45:00,7.92,8.22,"Stn06"
2021-06-12 13:00:00,7.89,8.32,"Stn06"
2021-06-12 13:15:00,7.89,8.38,"Stn06"
2021-06-12 13:30:00,7.87,8.46,"Stn06"
2021-06-12 13:45:00,7.86,8.64,"Stn06"
2021-06-12 14:00:00,7.84,8.92,"Stn06"
2021-06-12 14:15:00,7.83,9.04,"Stn06"
2021-06-12 14:30:00,7.76,9.28,"Stn06"
2021-06-12 14:45:00,7.71,9.46,"Stn06"
2021-06-12 15:00:00,7.68,9.6,"Stn06"
2021-06-12 15:15:00,7.67,9.68,"Stn06"
2021-06-12 15:30:00,7.6,9.76,"Stn06"
2021-06-12 15:45:00,7.57,9.82,"Stn06"
2021-06-12 16:00:00,7.57,9.64,"Stn06"
2021-06-12 16:15:00,7.6,9.48,"Stn06"
2021-06-12 16:30:00,7.59,9.36,"Stn06"
2021-06-12 16:45:00,7.57,9.36,"Stn06"
2021-06-12 17:00:00,7.56,9.3,"Stn06"
2021-06-12 17:15:00,7.55,9.18,"Stn06"
2021-06-12 17:30:00,7.57,9.1,"Stn06"
2021-06-12 17:45:00,7.53,9.02,"Stn06"
2021-06-12 18:00:00,7.51,8.94,"Stn06"
2021-06-12 18:15:00,7.48,8.86,"Stn06"
2021-06-12 18:30:00,7.45,8.78,"Stn06"
2021-06-12 18:45:00,7.44,8.7,"Stn06"
2021-06-12 19:00:00,7.41,8.64,"Stn06"
2021-06-12 19:15:00,7.45,8.6,"Stn06"
2021-06-12 19:30:00,7.42,8.56,"Stn06"
2021-06-12 19:45:00,7.42,8.52,"Stn06"
2021-06-12 20:00:00,7.42,8.48,"Stn06"
2021-06-12 20:15:00,7.43,8.46,"Stn06"
2021-06-12 20:30:00,7.44,8.4,"Stn06"
2021-06-12 20:45:00,7.45,8.36,"Stn06"
2021-06-12 21:00:00,7.45,8.32,"Stn06"
2021-06-12 21:15:00,7.47,8.26,"Stn06"
2021-06-12 21:30:00,7.5,8.2,"Stn06"
2021-06-12 21:45:00,7.51,8.16,"Stn06"
2021-06-12 22:00:00,7.51,8.08,"Stn06"
2021-06-12 22:15:00,7.54,8.02,"Stn06"
2021-06-12 22:30:00,7.53,7.96,"Stn06"
2021-06-12 22:45:00,7.55,7.9,"Stn06"
2021-06-12 23:00:00,7.56,7.86,"Stn06"
2021-06-12 23:15:00,7.58,7.82,"Stn06"
2021-06-12 23:30:00,7.59,7.76,"Stn06"
2021-06-12 23:45:00,7.59,7.72,"Stn06"
2021-06-13,7.61,7.68,"Stn06"
2021-06-13 00:15:00,7.62,7.64,"Stn06"
2021-06-13 00:30:00,7.6,7.6,"Stn06"
2021-06-13 00:45:00,7.61,7.56,"Stn06"
2021-06-13 01:00:00,7.62,7.5,"Stn06"
2021-06-13 01:15:00,7.62,7.46,"Stn06"
2021-06-13 01:30:00,7.65,7.4,"Stn06"
2021-06-13 01:45:00,7.65,7.34,"Stn06"
2021-06-13 02:00:00,7.66,7.3,"Stn06"
2021-06-13 02:15:00,7.68,7.26,"Stn06"
2021-06-13 02:30:00,7.69,7.22,"Stn06"
2021-06-13 02:45:00,7.7,7.16,"Stn06"
2021-06-13 03:00:00,7.72,7.1,"Stn06"
2021-06-13 03:15:00,7.73,7.06,"Stn06"
2021-06-13 03:30:00,7.74,7,"Stn06"
2021-06-13 03:45:00,7.75,6.94,"Stn06"
2021-06-13 04:00:00,7.77,6.88,"Stn06"
2021-06-13 04:15:00,7.77,6.78,"Stn06"
2021-06-13 04:30:00,7.8,6.68,"Stn06"
2021-06-13 04:45:00,7.82,6.6,"Stn06"
2021-06-13 05:00:00,7.86,6.54,"Stn06"
2021-06-13 05:15:00,7.91,6.5,"Stn06"
2021-06-13 05:30:00,7.95,6.44,"Stn06"
2021-06-13 05:45:00,7.97,6.42,"Stn06"
2021-06-13 06:00:00,8,6.38,"Stn06"
2021-06-13 06:15:00,7.91,6.36,"Stn06"
2021-06-13 06:30:00,7.93,6.34,"Stn06"
2021-06-13 06:45:00,7.94,6.32,"Stn06"
2021-06-13 07:00:00,7.97,6.28,"Stn06"
2021-06-13 07:15:00,8.01,6.28,"Stn06"
2021-06-13 07:30:00,8.01,6.26,"Stn06"
2021-06-13 07:45:00,8.03,6.28,"Stn06"
2021-06-13 08:00:00,8.05,6.3,"Stn06"
2021-06-13 08:15:00,8.02,6.32,"Stn06"
2021-06-13 08:30:00,8.08,6.34,"Stn06"
2021-06-13 08:45:00,8.12,6.38,"Stn06"
2021-06-13 09:00:00,8.12,6.44,"Stn06"
2021-06-13 09:15:00,8.16,6.52,"Stn06"
2021-06-13 09:30:00,8.17,6.58,"Stn06"
2021-06-13 09:45:00,8.12,6.66,"Stn06"
2021-06-13 10:00:00,8.11,6.74,"Stn06"
2021-06-13 10:15:00,8.11,6.8,"Stn06"
2021-06-13 10:30:00,8.1,6.86,"Stn06"
2021-06-13 10:45:00,8.11,6.94,"Stn06"
2021-06-13 11:00:00,8.09,7,"Stn06"
2021-06-13 11:15:00,8.08,7.08,"Stn06"
2021-06-13 11:30:00,8.05,7.12,"Stn06"
2021-06-13 11:45:00,8.05,7.18,"Stn06"
2021-06-13 12:00:00,8.04,7.28,"Stn06"
2021-06-13 12:15:00,8.02,7.38,"Stn06"
2021-06-13 12:30:00,8.02,7.46,"Stn06"
2021-06-13 12:45:00,7.99,7.56,"Stn06"
2021-06-13 13:00:00,7.99,7.62,"Stn06"
2021-06-13 13:15:00,7.96,7.68,"Stn06"
2021-06-13 13:30:00,7.92,7.82,"Stn06"
2021-06-13 13:45:00,7.92,7.94,"Stn06"
2021-06-13 14:00:00,7.89,8.04,"Stn06"
2021-06-13 14:15:00,7.88,8.08,"Stn06"
2021-06-13 14:30:00,7.86,8.12,"Stn06"
2021-06-13 14:45:00,7.85,8.14,"Stn06"
2021-06-13 15:00:00,7.83,8.14,"Stn06"
2021-06-13 15:15:00,7.84,8.18,"Stn06"
2021-06-13 15:30:00,7.82,8.26,"Stn06"
2021-06-13 15:45:00,7.78,8.28,"Stn06"
2021-06-13 16:00:00,7.75,8.28,"Stn06"
2021-06-13 16:15:00,7.76,8.28,"Stn06"
2021-06-13 16:30:00,7.75,8.3,"Stn06"
2021-06-13 16:45:00,7.75,8.32,"Stn06"
2021-06-13 17:00:00,7.72,8.34,"Stn06"
2021-06-13 17:15:00,7.74,8.3,"Stn06"
2021-06-13 17:30:00,7.74,8.26,"Stn06"
2021-06-13 17:45:00,7.74,8.22,"Stn06"
2021-06-13 18:00:00,7.74,8.18,"Stn06"
2021-06-13 18:15:00,7.75,8.14,"Stn06"
2021-06-13 18:30:00,7.73,8.08,"Stn06"
2021-06-13 18:45:00,7.74,8.04,"Stn06"
2021-06-13 19:00:00,7.74,7.98,"Stn06"
2021-06-13 19:15:00,7.74,7.94,"Stn06"
2021-06-13 19:30:00,7.75,7.9,"Stn06"
2021-06-13 19:45:00,7.75,7.86,"Stn06"
2021-06-13 20:00:00,7.76,7.8,"Stn06"
2021-06-13 20:15:00,7.76,7.76,"Stn06"
2021-06-13 20:30:00,7.77,7.72,"Stn06"
2021-06-13 20:45:00,7.76,7.7,"Stn06"
2021-06-13 21:00:00,7.78,7.66,"Stn06"
2021-06-13 21:15:00,7.79,7.64,"Stn06"
2021-06-13 21:30:00,7.79,7.6,"Stn06"
2021-06-13 21:45:00,7.8,7.56,"Stn06"
2021-06-13 22:00:00,7.79,7.54,"Stn06"
2021-06-13 22:15:00,7.8,7.5,"Stn06"
2021-06-13 22:30:00,7.82,7.48,"Stn06"
2021-06-13 22:45:00,7.83,7.44,"Stn06"
2021-06-13 23:00:00,7.84,7.4,"Stn06"
2021-06-13 23:15:00,7.83,7.38,"Stn06"
2021-06-13 23:30:00,7.83,7.36,"Stn06"
2021-06-13 23:45:00,7.84,7.34,"Stn06"
2021-06-14,7.84,7.32,"Stn06"
2021-06-14 00:15:00,7.83,7.3,"Stn06"
2021-06-14 00:30:00,7.84,7.28,"Stn06"
2021-06-14 00:45:00,7.85,7.26,"Stn06"
2021-06-14 01:00:00,7.85,7.24,"Stn06"
2021-06-14 01:15:00,7.86,7.22,"Stn06"
2021-06-14 01:30:00,7.85,7.2,"Stn06"
2021-06-14 01:45:00,7.85,7.18,"Stn06"
2021-06-14 02:00:00,7.85,7.16,"Stn06"
2021-06-14 02:15:00,7.85,7.14,"Stn06"
2021-06-14 02:30:00,7.85,7.1,"Stn06"
2021-06-14 02:45:00,7.86,7.08,"Stn06"
2021-06-14 03:00:00,7.87,7.06,"Stn06"
2021-06-14 03:15:00,7.86,7.04,"Stn06"
2021-06-14 03:30:00,7.86,7.04,"Stn06"
2021-06-14 03:45:00,7.88,7.02,"Stn06"
2021-06-14 04:00:00,7.87,7.02,"Stn06"
2021-06-14 04:15:00,7.87,7,"Stn06"
2021-06-14 04:30:00,7.86,6.98,"Stn06"
2021-06-14 04:45:00,7.87,6.98,"Stn06"
