"Station","DateTime","Total_hPa","WLTemp_01_c","CO2_ppm","CO2_ppm_adjusted","max_detect_ppm"
"Stn01",2022-11-30 15:15:00,634.182,10.635,13746.1,14452.3383274025,30000
"Stn01",2022-11-30 15:30:00,634.104,10.57,13752.1,14457.2395221408,30000
"Stn01",2022-11-30 15:45:00,634.078,10.497,13792.7,14497.1166304247,30000
"Stn01",2022-11-30 16:00:00,634.001,10.424,13854.3,14560.0587346716,30000
"Stn01",2022-11-30 16:15:00,634.07,10.333,13801.7,14499.2727135349,30000
"Stn01",2022-11-30 16:30:00,634.004,10.232,13860.3,14557.5308850116,30000
"Stn01",2022-11-30 16:45:00,634.018,10.143,13891.9,14586.3654499335,30000
"Stn01",2022-11-30 17:00:00,634.059,10.061,13934,14625.9845017649,30000
"Stn01",2022-11-30 17:15:00,634.193,9.979,13991.1,14679.4524484912,30000
"Stn01",2022-11-30 17:30:00,634.25,9.901,13970.1,14652.6872358071,30000
"Stn01",2022-11-30 17:45:00,634.24,9.825,13988.1,14668.2631654734,30000
"Stn01",2022-11-30 18:00:00,634.291,9.745,14055.8,14734.5228358864,30000
"Stn01",2022-11-30 18:15:00,634.393,9.659,14100.9,14775.7458576931,30000
"Stn01",2022-11-30 18:30:00,634.512,9.567,14102.4,14770.6416124071,30000
"Stn01",2022-11-30 18:45:00,634.58,9.483,14159.5,14825.151551764,30000
"Stn01",2022-11-30 19:00:00,634.586,9.419,14255.7,14922.7460156038,30000
"Stn01",2022-11-30 19:15:00,634.576,9.361,14264.8,14929.7501327027,30000
"Stn01",2022-11-30 19:30:00,634.706,9.307,14296.3,14957.5186811204,30000
"Stn01",2022-11-30 19:45:00,634.815,9.256,14379,15039.3882601925,30000
"Stn01",2022-11-30 20:00:00,634.858,9.205,14333.9,14988.9286915544,30000
"Stn01",2022-11-30 20:15:00,635.123,9.159,14341.4,14989.1691354625,30000
"Stn01",2022-11-30 20:30:00,635.193,9.124,14401.6,15048.9887636997,30000
"Stn01",2022-11-30 20:45:00,635.33,9.099,14433.1,15077.8925432671,30000
"Stn01",2022-11-30 21:00:00,635.447,9.085,14514.3,15159.6257427462,30000
"Stn01",2022-11-30 21:15:00,635.513,9.073,14514.3,15157.6843746685,30000
"Stn01",2022-11-30 21:30:00,635.679,9.055,14559.4,15200.4694176511,30000
"Stn01",2022-11-30 21:45:00,635.976,9.051,14586.5,15222.3833778824,30000
"Stn01",2022-11-30 22:00:00,635.829,9.037,14597,15235.7336644665,30000
"Stn01",2022-11-30 22:15:00,635.732,9.028,14579,15218.5341029757,30000
"Stn01",2022-11-30 22:30:00,635.786,9.011,14642.1,15282.4542423998,30000
"Stn01",2022-11-30 22:45:00,635.832,8.996,14604.5,15241.53001942,30000
"Stn01",2022-11-30 23:00:00,635.794,8.984,14607.5,15244.8770110416,30000
"Stn01",2022-11-30 23:15:00,635.883,8.974,14658.7,15295.9660837527,30000
"Stn01",2022-11-30 23:30:00,635.806,8.962,14643.6,15281.24172125,30000
"Stn01",2022-11-30 23:45:00,635.668,8.941,14612.1,15250.2398628602,30000
"Stn01",2022-12-01 00:15:00,635.19,8.891,14694.7,15344.0571867958,30000
"Stn01",2022-12-01 00:30:00,635.067,8.865,14672.2,15321.8832142905,30000
"Stn01",2022-12-01 00:45:00,634.86,8.834,14672.2,15324.7205715343,30000
"Stn01",2022-12-01 01:00:00,634.667,8.799,14679.7,15334.9053667969,30000
"Stn01",2022-12-01 01:15:00,634.506,8.77,14678.2,15335.3084572605,30000
"Stn01",2022-12-01 01:30:00,634.41,8.747,14700.8,15359.8198961161,30000
"Stn01",2022-12-01 01:45:00,634.345,8.713,14694.7,15353.1628439454,30000
"Stn01",2022-12-01 02:00:00,634.261,8.677,14717.3,15376.7931091517,30000
"Stn01",2022-12-01 02:15:00,634.132,8.641,14715.8,15376.1876277053,30000
"Stn01",2022-12-01 02:30:00,634.02,8.609,14754.9,15417.8427945086,30000
"Stn01",2022-12-01 02:45:00,633.843,8.588,14748.9,15414.2751037045,30000
"Stn01",2022-12-01 03:00:00,633.872,8.564,14816.5,15483.1393899615,30000
"Stn01",2022-12-01 03:15:00,633.812,8.545,14870.6,15540.0140978873,30000
"Stn01",2022-12-01 03:30:00,633.802,8.53,14848.1,15515.9784547686,30000
"Stn01",2022-12-01 03:45:00,633.739,8.51,14855.6,15524.1703728247,30000
"Stn01",2022-12-01 04:00:00,633.743,8.476,14923.3,15593.1586152651,30000
"Stn01",2022-12-01 04:15:00,633.812,8.453,14888.7,15554.4116276189,30000
"Stn01",2022-12-01 04:30:00,633.82,8.43,14875.2,15539.0100885202,30000
"Stn01",2022-12-01 04:45:00,633.969,8.401,14942.8,15605.0242730942,30000
"Stn01",2022-12-01 05:00:00,634.151,8.36,14953.3,15610.0897118547,30000
"Stn01",2022-12-01 05:15:00,634.208,8.324,14966.9,15621.295325144,30000
"Stn01",2022-12-01 05:30:00,634.259,8.284,14996.9,15649.5400506455,30000
"Stn01",2022-12-01 05:45:00,634.33,8.249,14972.9,15621.2539439798,30000
"Stn01",2022-12-01 06:00:00,634.387,8.217,14983.4,15629.411936986,30000
"Stn01",2022-12-01 06:15:00,634.472,8.19,15079.6,15726.5922653014,30000
"Stn01",2022-12-01 06:30:00,634.67,8.159,15087.1,15728.6185582044,30000
"Stn01",2022-12-01 06:45:00,634.737,8.137,15138.3,15779.4541629163,30000
"Stn01",2022-12-01 07:00:00,634.872,8.135,15252.5,15895.4580528981,30000
"Stn01",2022-12-01 07:15:00,634.992,8.172,15303.6,15947.9612028727,30000
"Stn01",2022-12-01 07:30:00,635.112,8.244,15321.7,15967.8362374032,30000
"Stn01",2022-12-01 07:45:00,635.36,8.344,15381.8,16030.0983046185,30000
"Stn01",2022-12-01 08:00:00,635.482,8.474,15439,16093.6288829735,30000
"Stn01",2022-12-01 08:15:00,635.645,8.618,15505.1,16166.2733390027,30000
"Stn01",2022-12-01 08:30:00,635.74,8.764,15670.5,16344.1283457575,30000
"Stn01",2022-12-01 08:45:00,635.754,8.914,15688.5,16370.3288744434,30000
"Stn01",2022-12-01 09:00:00,635.941,9.062,15780.2,16469.4811000195,30000
"Stn01",2022-12-01 09:15:00,636.061,9.19,15862.9,16559.7502148653,30000
"Stn01",2022-12-01 09:30:00,636.141,9.33,16008.8,16717.597346087,30000
"Stn01",2022-12-01 09:45:00,636.167,9.485,16059.9,16778.5458279474,30000
"Stn01",2022-12-01 10:00:00,636.09,9.604,16133.5,16863.5277645952,30000
"Stn01",2022-12-01 10:15:00,636.038,9.733,16232.8,16975.4135024841,30000
"Stn01",2022-12-01 10:30:00,636.035,9.857,16283.9,17035.5599554803,30000
"Stn01",2022-12-01 10:45:00,636.041,9.956,16407.2,17169.7509308813,30000
"Stn01",2022-12-01 11:00:00,636.015,10.043,16371.1,17137.265738074,30000
"Stn01",2022-12-01 11:15:00,635.974,10.118,16452.3,17227.2895862172,30000
"Stn01",2022-12-01 11:30:00,636.017,10.217,16542.5,17326.103781735,30000
"Stn01",2022-12-01 11:45:00,635.951,10.272,16527.5,17314.9459360371,30000
"Stn01",2022-12-01 12:00:00,635.931,10.312,16598.1,17391.5687741304,30000
"Stn01",2022-12-01 12:15:00,635.835,10.327,16683.8,17484.4852808112,30000
"Stn01",2022-12-01 12:30:00,635.661,10.345,16707.9,17514.8999873983,30000
"Stn01",2022-12-01 12:45:00,635.565,10.354,16747,17558.6899527739,30000
"Stn01",2022-12-01 13:00:00,635.369,10.359,16748.5,17565.2459432701,30000
"Stn01",2022-12-01 13:15:00,635.256,10.35,16837.2,17660.501226607,30000
"Stn01",2022-12-01 13:30:00,635.168,10.366,16859.7,17687.1170616199,30000
"Stn01",2022-12-01 13:45:00,634.982,10.387,16998,17837.9139103713,30000
"Stn01",2022-12-01 14:00:00,634.82,10.38,16910.8,17749.9444673442,30000
"Stn01",2022-12-01 14:15:00,634.792,10.375,17019.1,17864.0217035213,30000
"Stn01",2022-12-01 14:30:00,634.576,10.381,17079.2,17932.7338645323,30000
"Stn01",2022-12-01 14:45:00,634.414,10.364,17071.7,17927.869226334,30000
"Stn01",2022-12-01 15:00:00,634.137,10.352,17115.3,17979.7779626529,30000
"Stn01",2022-12-01 15:15:00,634.048,10.329,17140.9,18007.5590211768,30000
"Stn01",2022-12-01 15:30:00,633.852,10.295,17176.9,18048.281070408,30000
"Stn01",2022-12-01 15:45:00,633.716,10.249,17176.9,18049.0244823802,30000
"Stn01",2022-12-01 16:00:00,633.851,10.205,17204,18071.6745350428,30000
"Stn01",2022-12-01 16:15:00,634.02,10.165,17175.4,18035.2063662123,30000
"Stn01",2022-12-01 16:30:00,634.02,10.108,17192,18049.4065806858,30000
"Stn01",2022-12-01 16:45:00,633.736,10.051,17238.6,18102.1053940745,30000
"Stn01",2022-12-01 17:00:00,634.091,9.992,17214.5,18064.694370059,30000
"Stn01",2022-12-01 17:15:00,634.144,9.924,17222,18067.3969330051,30000
"Stn01",2022-12-01 17:30:00,634.381,9.846,17273.2,18110.8075843942,30000
"Stn01",2022-12-01 17:45:00,634.49,9.775,17327.3,18160.7733856317,30000
"Stn01",2022-12-01 18:00:00,634.438,9.716,17366.4,18199.6707279943,30000
"Stn01",2022-12-01 18:15:00,634.58,9.666,17401,18229.5281468997,30000
"Stn01",2022-12-01 18:30:00,634.673,9.612,17431,18255.5362669725,30000
"Stn01",2022-12-01 18:45:00,634.738,9.574,17515.2,18339.8980731127,30000
"Stn01",2022-12-01 19:00:00,634.832,9.531,17536.3,18357.1500543926,30000
"Stn01",2022-12-01 19:15:00,634.955,9.48,17543.8,18358.9684073654,30000
"Stn01",2022-12-01 19:30:00,635.082,9.438,17567.8,18378.4636254452,30000
"Stn01",2022-12-01 19:45:00,635.221,9.398,17576.9,18382.1756755659,30000
"Stn01",2022-12-01 20:00:00,635.459,9.358,17582.9,18380.1530573449,30000
"Stn01",2022-12-01 20:15:00,635.687,9.33,17611.4,18402.5827899124,30000
"Stn01",2022-12-01 20:30:00,635.833,9.308,17659.6,18447.9847890543,30000
"Stn01",2022-12-01 20:45:00,635.935,9.291,17656.5,18441.1851076591,30000
"Stn01",2022-12-01 21:00:00,636.057,9.274,17658,18438.6857085061,30000
"Stn01",2022-12-01 21:15:00,635.916,9.254,17721.2,18507.0856008527,30000
"Stn01",2022-12-01 21:30:00,635.814,9.238,17710.7,18497.7697281041,30000
"Stn01",2022-12-01 21:45:00,635.826,9.211,17725.7,18511.5583664841,30000
"Stn01",2022-12-01 22:00:00,635.824,9.182,17740.7,18525.5820649963,30000
"Stn01",2022-12-01 22:15:00,635.909,9.167,17778.3,18561.8094573409,30000
"Stn01",2022-12-01 22:30:00,635.803,9.15,17761.8,18546.2791857642,30000
"Stn01",2022-12-01 22:45:00,635.89,9.138,17827.9,18612.3791638134,30000
"Stn01",2022-12-01 23:00:00,635.709,9.123,17853.5,18642.8413177385,30000
"Stn01",2022-12-01 23:15:00,635.666,9.118,17868.5,18659.3082299659,30000
"Stn01",2022-12-01 23:30:00,635.753,9.109,17928.7,18719.4135645244,30000
"Stn01",2022-12-01 23:45:00,635.632,9.084,17928.7,18721.0380114291,30000
"Stn01",2022-12-02 00:15:00,635.337,9.045,17967.8,18767.1309717991,30000
"Stn01",2022-12-02 00:30:00,635.325,9.037,17943.7,18741.7939382448,30000
"Stn01",2022-12-02 00:45:00,635.168,9.026,18011.4,18815.8914529593,30000
"Stn01",2022-12-02 01:00:00,635.032,9.016,18045.9,18854.8432289878,30000
"Stn01",2022-12-02 01:15:00,634.866,8.998,18039.9,18851.7814744472,30000
"Stn01",2022-12-02 01:30:00,634.801,8.992,18085,18900.2324621591,30000
"Stn01",2022-12-02 01:45:00,634.697,8.984,18133.1,18952.7157969407,30000
"Stn01",2022-12-02 02:00:00,634.636,8.976,18178.2,19000.958650949,30000
"Stn01",2022-12-02 02:15:00,634.431,8.972,18161.7,18988.7887272165,30000
"Stn01",2022-12-02 02:30:00,634.158,8.947,18185.8,19019.5766058785,30000
"Stn01",2022-12-02 02:45:00,634.162,8.929,18154.2,18985.3469990166,30000
"Stn01",2022-12-02 03:00:00,634.109,8.909,18221.8,19056.219328137,30000
"Stn01",2022-12-02 03:15:00,633.949,8.897,18262.4,19102.1273108931,30000
"Stn01",2022-12-02 03:30:00,633.842,8.895,18292.5,19136.2848122809,30000
"Stn01",2022-12-02 03:45:00,633.83,8.886,18336.1,19181.6658554709,30000
"Stn01",2022-12-02 04:00:00,633.845,8.878,18358.7,19204.4306166886,30000
"Stn01",2022-12-02 04:15:00,633.763,8.865,18363.2,19210.5000291636,30000
"Stn01",2022-12-02 04:30:00,633.808,8.848,18411.3,19258.6046085424,30000
"Stn01",2022-12-02 04:45:00,633.861,8.84,18396.2,19240.9327516147,30000
"Stn01",2022-12-02 05:00:00,633.965,8.82,18415.8,19257.4847773281,30000
"Stn01",2022-12-02 05:15:00,634.044,8.805,18426.3,19265.4759278933,30000
"Stn01",2022-12-02 05:30:00,634.022,8.795,18453.4,19293.7811094384,30000
"Stn01",2022-12-02 05:45:00,634.26,8.784,18417.3,19249.1140526465,30000
"Stn01",2022-12-02 06:00:00,634.256,8.769,18484.9,19318.9588570962,30000
"Stn01",2022-12-02 06:15:00,634.499,8.756,18501.5,19329.0999934489,30000
"Stn01",2022-12-02 06:30:00,634.473,8.739,18488,19314.6464478278,30000
"Stn01",2022-12-02 06:45:00,634.637,8.733,18463.9,19284.7833978009,30000
"Stn01",2022-12-02 07:00:00,634.905,8.724,18454.9,19267.7795109634,30000
"Stn01",2022-12-02 07:15:00,635.147,8.722,18495.5,19303.6600013065,30000
"Stn01",2022-12-02 07:30:00,635.309,8.755,18515,19321.7434705838,30000
"Stn01",2022-12-02 07:45:00,635.42,8.808,18554.1,19362.8443280398,30000
"Stn01",2022-12-02 08:00:00,635.523,8.866,18599.2,19410.7254346423,30000
"Stn01",2022-12-02 08:15:00,635.535,8.945,18609.7,19426.2017955022,30000
"Stn01",2022-12-02 08:30:00,635.647,9.034,18751.1,19576.2970963918,30000
"Stn01",2022-12-02 08:45:00,635.812,9.135,18742,19568.6057557718,30000
"Stn01",2022-12-02 09:00:00,635.925,9.215,18839.8,19672.633942659,30000
"Stn01",2022-12-02 09:15:00,635.923,9.305,18939,19781.8783329649,30000
"Stn01",2022-12-02 09:30:00,635.99,9.414,19014.2,19865.4187809049,30000
"Stn01",2022-12-02 09:45:00,635.946,9.53,19021.7,19881.7068328231,30000
"Stn01",2022-12-02 10:00:00,635.944,9.643,19120.9,19992.551352051,30000
"Stn01",2022-12-02 10:15:00,635.934,9.739,19050.2,19924.914688411,30000
"Stn01",2022-12-02 10:30:00,635.95,9.791,18999.1,19874.2818755776,30000
"Stn01",2022-12-02 10:45:00,635.9,9.822,19017.2,19896.5155040815,30000
"Stn01",2022-12-02 11:00:00,635.738,9.818,18901.4,19779.496374934,30000
"Stn01",2022-12-02 11:15:00,635.73,9.792,18905.9,19782.8051429399,30000
"Stn01",2022-12-02 11:30:00,635.6,9.766,18945,19825.623973926,30000
"Stn01",2022-12-02 11:45:00,635.515,9.754,19005.1,19890.0796579208,30000
"Stn01",2022-12-02 12:00:00,635.442,9.755,19029.2,19917.3528925613,30000
"Stn01",2022-12-02 12:15:00,635.297,9.759,19095.4,19990.8573407085,30000
"Stn01",2022-12-02 12:30:00,635.134,9.761,19066.8,19965.490387335,30000
"Stn01",2022-12-02 12:45:00,634.952,9.759,19074.3,19978.1875006935,30000
"Stn01",2022-12-02 13:00:00,634.87,9.757,19135.9,20044.8266484314,30000
"Stn01",2022-12-02 13:15:00,634.744,9.752,19077.3,19986.5697948557,30000
"Stn01",2022-12-02 13:30:00,634.502,9.736,19098.4,20014.2842717642,30000
"Stn01",2022-12-02 13:45:00,634.483,9.717,19114.9,20030.8987500019,30000
"Stn01",2022-12-02 14:15:00,634.125,9.665,19083.3,20004.2911816696,30000
"Stn01",2022-12-02 14:30:00,634.052,9.628,19122.4,20044.9432273491,30000
"Stn01",2022-12-02 14:45:00,633.948,9.593,19151,20075.5627043581,30000
"Stn01",2022-12-02 15:00:00,633.88,9.564,19187.1,20113.437311826,30000
"Stn01",2022-12-02 15:15:00,633.734,9.535,19233.7,20164.4645845044,30000
"Stn01",2022-12-02 15:30:00,633.691,9.501,19229.2,20158.7730952703,30000
"Stn01",2022-12-02 15:45:00,633.747,9.47,19280.3,20208.8278551743,30000
"Stn01",2022-12-02 16:00:00,633.805,9.462,19308.8,20236.5893732153,30000
"Stn01",2022-12-02 16:15:00,633.861,9.459,19329.9,20256.9639776698,30000
"Stn01",2022-12-02 16:30:00,633.831,9.451,19340.4,20268.2870598484,30000
"Stn01",2022-12-02 16:45:00,633.884,9.441,19390,20318.1577123668,30000
"Stn01",2022-12-02 17:00:00,633.896,9.433,19341.9,20266.9131307547,30000
"Stn01",2022-12-02 17:15:00,633.981,9.422,19400.6,20325.3587402726,30000
"Stn01",2022-12-02 17:30:00,634.136,9.412,19429.1,20350.2706212086,30000
"Stn01",2022-12-02 17:45:00,634.294,9.395,19475.7,20393.5889700544,30000
"Stn01",2022-12-02 18:00:00,634.436,9.377,19463.7,20375.9173212029,30000
"Stn01",2022-12-02 18:15:00,634.528,9.346,19444.2,20350.9599653886,30000
"Stn01",2022-12-02 18:30:00,634.618,9.311,19468.2,20371.3297611856,30000
"Stn01",2022-12-02 18:45:00,634.744,9.27,19478.7,20376.1782593889,30000
"Stn01",2022-12-02 19:00:00,634.928,9.241,19516.3,20408.5147154893,30000
"Stn01",2022-12-02 19:15:00,635.049,9.215,19505.8,20392.4920834387,30000
"Stn01",2022-12-02 19:30:00,635.189,9.18,19472.7,20351.748402631,30000
"Stn01",2022-12-02 19:45:00,635.35,9.141,19541.9,20417.0687571233,30000
"Stn01",2022-12-02 20:00:00,635.428,9.103,19552.4,20423.4153317234,30000
"Stn01",2022-12-02 20:15:00,635.573,9.069,19606.5,20473.6711943804,30000
"Stn01",2022-12-02 20:30:00,635.675,9.051,19575,20436.7671101503,30000
"Stn01",2022-12-02 20:45:00,635.818,9.034,19559.9,20415.9139055762,30000
"Stn01",2022-12-02 21:00:00,635.964,9.021,19597.5,20450.2354231307,30000
"Stn01",2022-12-02 21:15:00,636.093,9.01,19597.5,20445.9163773945,30000
"Stn01",2022-12-02 21:30:00,636.166,8.993,19567.4,20411.3799468043,30000
"Stn01",2022-12-02 21:45:00,636.224,8.977,19558.4,20399.3432772756,30000
"Stn01",2022-12-02 22:00:00,636.314,8.954,19590,20428.3036057108,30000
"Stn01",2022-12-02 22:15:00,636.289,8.935,19565.9,20402.6488722036,30000
"Stn01",2022-12-02 22:30:00,636.314,8.918,19511.8,20344.4486578598,30000
"Stn01",2022-12-02 22:45:00,636.296,8.907,19556.9,20391.2687733737,30000
"Stn01",2022-12-02 23:00:00,636.139,8.895,19502.8,20338.4624820455,30000
"Stn01",2022-12-02 23:15:00,636.094,8.875,19492.3,20327.4830865418,30000
"Stn01",2022-12-02 23:30:00,635.996,8.845,19492.3,20328.2871114621,30000
"Stn01",2022-12-02 23:45:00,635.878,8.802,19438.1,20272.2876806549,30000
"Stn01",2022-12-03 00:15:00,635.811,8.728,19499.8,20333.7542774831,30000
"Stn01",2022-12-03 00:30:00,635.653,8.705,19493.8,20330.41727348,30000
"Stn01",2022-12-03 00:45:00,635.523,8.681,19544.9,20385.7919453038,30000
"Stn01",2022-12-03 01:00:00,635.46,8.654,19529.8,20370.0624428004,30000
"Stn01",2022-12-03 01:15:00,635.303,8.64,19525.3,20368.8419071936,30000
"Stn01",2022-12-03 01:30:00,635.281,8.634,19466.7,20307.9366953809,30000
"Stn01",2022-12-03 01:45:00,635.112,8.618,19456.2,20300.6481393531,30000
"Stn01",2022-12-03 02:00:00,635.001,8.597,19424.6,20269.4088042112,30000
"Stn01",2022-12-03 02:15:00,634.854,8.584,19397.5,20244.3664266105,30000
"Stn01",2022-12-03 02:30:00,634.779,8.576,19295.3,20139.2599502198,30000
"Stn01",2022-12-03 02:45:00,634.677,8.57,19193.1,20035.0023372804,30000
"Stn01",2022-12-03 03:00:00,634.551,8.534,19157,19998.4889537882,30000
