"DateTime","Temp_C","Lux","Station"
2021-07-09 09:00:00,18.521,86.1,"Stn05"
2021-07-09 09:10:13,NA,NA,"Stn05"
2021-07-09 09:10:14,NA,NA,"Stn05"
2021-07-09 09:15:00,19.377,0,"Stn05"
2021-07-09 09:30:00,18.806,0,"Stn05"
2021-07-09 09:45:00,18.711,0,"Stn05"
2021-07-09 10:00:00,18.616,0,"Stn05"
2021-07-09 10:15:00,19.092,0,"Stn05"
2021-07-09 10:30:00,19.282,0,"Stn05"
2021-07-09 10:45:00,19.662,183,"Stn05"
2021-07-09 11:00:00,9.176,3616.7,"Stn05"
2021-07-09 11:15:00,7.983,5166.7,"Stn05"
2021-07-09 11:30:00,8.779,4822.3,"Stn05"
2021-07-09 11:45:00,7.782,4477.8,"Stn05"
2021-07-09 12:00:00,7.983,5511.1,"Stn05"
2021-07-09 12:15:00,7.381,3444.5,"Stn05"
2021-07-09 12:30:00,7.179,3444.5,"Stn05"
2021-07-09 12:45:00,7.882,3100,"Stn05"
2021-07-09 13:00:00,7.28,3272.2,"Stn05"
2021-07-09 13:15:00,7.782,2927.8,"Stn05"
2021-07-09 13:30:00,7.582,3444.5,"Stn05"
2021-07-09 13:45:00,7.682,4650,"Stn05"
2021-07-09 14:00:00,7.782,7577.8,"Stn05"
2021-07-09 14:15:00,7.983,16533.4,"Stn05"
2021-07-09 14:30:00,7.983,1248.6,"Stn05"
2021-07-09 14:45:00,7.882,3444.5,"Stn05"
2021-07-09 15:00:00,7.983,1550,"Stn05"
2021-07-09 15:15:00,8.182,1894.5,"Stn05"
2021-07-09 15:30:00,8.182,2583.4,"Stn05"
2021-07-09 15:45:00,8.182,2927.8,"Stn05"
2021-07-09 16:00:00,8.182,1076.4,"Stn05"
2021-07-09 16:15:00,8.182,2669.5,"Stn05"
2021-07-09 16:30:00,7.983,775,"Stn05"
2021-07-09 16:45:00,7.983,1636.1,"Stn05"
2021-07-09 17:00:00,8.082,1334.7,"Stn05"
