"Station","DateTime","Total_hpa","WLTemp_03_c","CO2_ppm","CO2_ppm_adjusted","max_detect_ppm"
"Stn03",2021-06-11 10:45:00,651.06,7.782,437.27,938.7399814,10000
"Stn03",2021-06-11 11:00:00,650.71,7.882,448.79,963.9425773,10000
"Stn03",2021-06-11 12:00:00,650.81,8.282,476.34,1022.9734938,10000
"Stn03",2021-06-11 12:15:00,650.81,8.282,468.57,1006.2868749,10000
"Stn03",2021-06-11 12:30:00,650.71,8.382,467.32,1003.7426084,10000
"Stn03",2021-06-11 12:45:00,650.73,8.481,471.33,1012.3272873,10000
"Stn03",2021-06-11 13:00:00,650.6,8.481,470.83,1011.437006,10000
"Stn03",2021-06-11 13:15:00,650.63,8.581,467.57,1004.3917927,10000
"Stn03",2021-06-11 13:30:00,650.5,8.581,471.33,1012.652505,10000
"Stn03",2021-06-11 13:45:00,650.4,8.68,477.09,1025.170992,10000
"Stn03",2021-06-11 14:00:00,650.15,8.68,475.08,1021.208214,10000
"Stn03",2021-06-11 14:15:00,650.02,8.68,482.85,1038.098529,10000
"Stn03",2021-06-11 14:30:00,650.05,8.779,480.09,1032.1214865,10000
"Stn03",2021-06-11 14:45:00,649.82,8.879,480.09,1032.4527486,10000
"Stn03",2021-06-11 15:00:00,649.69,8.879,485.85,1045.0293405,10000
"Stn03",2021-06-11 15:15:00,649.59,8.978,494.12,1062.9657676,10000
"Stn03",2021-06-11 15:30:00,649.34,8.978,491.11,1056.8588978,10000
"Stn03",2021-06-11 15:45:00,649.34,8.978,486.35,1046.615473,10000
"Stn03",2021-06-11 16:00:00,649.34,8.978,496.62,1068.7163076,10000
"Stn03",2021-06-11 16:15:00,649.46,8.978,503.63,1083.6203806,10000
"Stn03",2021-06-11 16:30:00,649.44,8.879,510.39,1098.1959552,10000
"Stn03",2021-06-11 16:45:00,649.67,8.779,521.41,1121.5476959,10000
"Stn03",2021-06-11 17:00:00,649.79,8.779,522.92,1124.6074396,10000
"Stn03",2021-06-11 17:15:00,649.77,8.68,523.67,1126.2518323,10000
"Stn03",2021-06-11 17:30:00,649.74,8.581,528.93,1137.6120654,10000
"Stn03",2021-06-11 17:45:00,649.84,8.481,535.44,1151.4530112,10000
"Stn03",2021-06-11 18:00:00,649.82,8.382,548.96,1180.5604384,10000
"Stn03",2021-06-11 18:15:00,649.79,8.282,557.73,1199.4708699,10000
"Stn03",2021-06-11 18:30:00,649.64,8.182,560.48,1205.6373184,10000
"Stn03",2021-06-11 18:45:00,650.15,8.182,566.49,1217.6985795,10000
"Stn03",2021-06-11 19:00:00,650.38,8.082,563.99,1211.9355514,10000
"Stn03",2021-06-11 19:15:00,650.63,8.082,552.97,1187.8403867,10000
"Stn03",2021-06-11 19:30:00,650.61,7.983,548.71,1178.7223607,10000
"Stn03",2021-06-11 19:45:00,650.73,7.983,542.7,1165.616487,10000
"Stn03",2021-06-11 20:00:00,650.99,7.983,537.94,1154.9733182,10000
"Stn03",2021-06-11 20:15:00,650.96,7.882,525.42,1128.1397904,10000
"Stn03",2021-06-11 20:30:00,650.96,7.882,515.15,1106.088868,10000
"Stn03",2021-06-11 20:45:00,651.09,7.882,511.4,1097.837722,10000
"Stn03",2021-06-11 21:00:00,651.09,7.882,498.87,1070.9391951,10000
"Stn03",2021-06-11 21:15:00,651.21,7.882,492.36,1056.7867332,10000
"Stn03",2021-06-11 21:30:00,651.19,7.782,493.62,1059.5207766,10000
"Stn03",2021-06-11 21:45:00,651.32,7.782,487.86,1046.9670744,10000
"Stn03",2021-06-11 22:00:00,651.19,7.782,484.6,1040.159978,10000
"Stn03",2021-06-11 22:15:00,651.44,7.782,483.85,1038.187268,10000
"Stn03",2021-06-11 22:30:00,651.44,7.782,477.09,1023.6824712,10000
"Stn03",2021-06-11 22:45:00,651.67,7.682,474.83,1018.5056017,10000
"Stn03",2021-06-11 23:00:00,651.42,7.682,473.58,1016.1795492,10000
"Stn03",2021-06-11 23:15:00,651.42,7.682,469.57,1007.5751318,10000
"Stn03",2021-06-11 23:30:00,651.29,7.682,466.82,1001.8564066,10000
"Stn03",2021-06-11 23:45:00,651.14,7.582,472.08,1013.3574864,10000
"Stn03",2021-06-12 00:15:00,650.86,7.481,473.58,1016.9751636,10000
"Stn03",2021-06-12 00:30:00,650.99,7.481,478.59,1027.5470877,10000
"Stn03",2021-06-12 00:45:00,650.86,7.481,474.08,1018.0488736,10000
"Stn03",2021-06-12 01:00:00,650.61,7.481,469.82,1009.2532294,10000
"Stn03",2021-06-12 01:15:00,650.46,7.381,470.83,1011.6347546,10000
"Stn03",2021-06-12 01:30:00,650.2,7.381,469.57,1009.293758,10000
"Stn03",2021-06-12 01:45:00,650.08,7.381,461.81,992.7806656,10000
"Stn03",2021-06-12 02:00:00,649.95,7.381,459.81,988.6604715,10000
"Stn03",2021-06-12 02:15:00,649.95,7.381,462.31,994.0358465,10000
"Stn03",2021-06-12 02:30:00,649.82,7.381,453.8,975.915052,10000
"Stn03",2021-06-12 02:45:00,649.57,7.381,453.55,975.7175795,10000
"Stn03",2021-06-12 03:00:00,649.57,7.381,454.8,978.406692,10000
"Stn03",2021-06-12 03:15:00,649.57,7.381,449.79,967.6287291,10000
"Stn03",2021-06-12 03:30:00,649.55,7.28,445.78,959.028803,10000
"Stn03",2021-06-12 03:45:00,649.42,7.28,450.04,968.3690696,10000
"Stn03",2021-06-12 04:00:00,649.42,7.28,443.53,954.3612422,10000
"Stn03",2021-06-12 04:15:00,649.42,7.28,443.53,954.3612422,10000
"Stn03",2021-06-12 04:30:00,649.29,7.28,441.02,949.1323726,10000
"Stn03",2021-06-12 04:45:00,649.29,7.28,437.02,940.5238526,10000
"Stn03",2021-06-12 05:00:00,649.29,7.28,436.01,938.3502013,10000
"Stn03",2021-06-12 05:15:00,649.42,7.28,437.27,940.8913498,10000
"Stn03",2021-06-12 05:30:00,649.55,7.28,437.02,940.182977,10000
"Stn03",2021-06-12 05:45:00,649.67,7.28,438.77,943.7898823,10000
"Stn03",2021-06-12 06:00:00,649.65,7.179,439.77,945.9672585,10000
"Stn03",2021-06-12 06:15:00,649.65,7.179,435.76,937.341548,10000
"Stn03",2021-06-12 06:30:00,649.9,7.179,438.02,941.874406,10000
"Stn03",2021-06-12 06:45:00,650.03,7.179,437.27,940.0911457,10000
"Stn03",2021-06-12 07:00:00,650.28,7.179,438.77,942.9869332,10000
"Stn03",2021-06-12 07:15:00,650.41,7.179,433.26,930.9760902,10000
"Stn03",2021-06-12 07:30:00,650.53,7.179,433.51,931.3572191,10000
"Stn03",2021-06-12 07:45:00,650.53,7.179,431.01,925.9861941,10000
"Stn03",2021-06-12 08:00:00,650.53,7.179,431.01,925.9861941,10000
"Stn03",2021-06-12 08:15:00,650.69,7.28,430,923.6099,10000
"Stn03",2021-06-12 08:30:00,650.69,7.28,428.5,920.388005,10000
"Stn03",2021-06-12 08:45:00,650.81,7.28,425.5,913.791035,10000
"Stn03",2021-06-12 09:00:00,650.71,7.381,429.75,923.0471325,10000
"Stn03",2021-06-12 09:15:00,650.74,7.481,428.5,920.32373,10000
"Stn03",2021-06-12 09:30:00,651.01,7.582,430.76,924.8287972,10000
"Stn03",2021-06-12 09:45:00,651.04,7.682,433.76,931.2306688,10000
"Stn03",2021-06-12 10:00:00,651.06,7.782,442.03,948.9588446,10000
"Stn03",2021-06-12 10:15:00,651.06,7.782,445.78,957.0094196,10000
"Stn03",2021-06-12 10:30:00,651.09,7.882,451.29,968.7977817,10000
"Stn03",2021-06-12 10:45:00,650.96,7.882,457.55,982.414756,10000
"Stn03",2021-06-12 11:00:00,650.96,7.882,457.3,981.877976,10000
"Stn03",2021-06-12 11:15:00,650.73,7.983,454.55,976.2870355,10000
"Stn03",2021-06-12 11:30:00,650.76,8.082,465.07,998.8401404,10000
"Stn03",2021-06-12 11:45:00,650.63,8.082,468.32,1006.0028752,10000
"Stn03",2021-06-12 12:00:00,650.66,8.182,466.07,1001.1276814,10000
"Stn03",2021-06-12 12:15:00,650.55,8.282,478.84,1028.715914,10000
"Stn03",2021-06-12 12:30:00,650.45,8.382,493.87,1061.1537755,10000
"Stn03",2021-06-12 12:45:00,650.45,8.382,500.38,1075.141487,10000
"Stn03",2021-06-12 13:00:00,650.33,8.382,505.64,1086.6254164,10000
"Stn03",2021-06-12 13:15:00,650,8.581,498.87,1072.5705,10000
"Stn03",2021-06-12 13:30:00,650.02,8.68,496.37,1067.1657178,10000
"Stn03",2021-06-12 13:45:00,649.79,8.779,501.38,1078.2828694,10000
"Stn03",2021-06-12 14:00:00,649.56,8.879,503.88,1084.0071216,10000
"Stn03",2021-06-12 14:15:00,649.56,8.879,502.88,1081.8558016,10000
"Stn03",2021-06-12 14:30:00,649.34,8.978,508.89,1095.1211022,10000
"Stn03",2021-06-12 14:45:00,649.21,8.978,508.89,1095.3195693,10000
"Stn03",2021-06-12 15:00:00,648.98,9.077,489.86,1054.6979716,10000
"Stn03",2021-06-12 15:15:00,648.73,9.077,478.59,1030.7919279,10000
"Stn03",2021-06-12 15:30:00,648.85,9.077,471.33,1014.9855885,10000
"Stn03",2021-06-12 15:45:00,648.85,9.077,473.83,1020.3692135,10000
"Stn03",2021-06-12 16:00:00,648.7,8.978,477.59,1028.681101,10000
"Stn03",2021-06-12 16:15:00,648.58,8.978,487.35,1049.878611,10000
"Stn03",2021-06-12 16:30:00,648.7,8.978,483.85,1042.164515,10000
"Stn03",2021-06-12 16:45:00,648.7,8.978,481.34,1036.758226,10000
"Stn03",2021-06-12 17:00:00,648.83,8.978,485.35,1045.2060785,10000
"Stn03",2021-06-12 17:15:00,648.96,8.978,497.62,1071.4355744,10000
"Stn03",2021-06-12 17:30:00,649.06,8.879,503.88,1084.7629416,10000
"Stn03",2021-06-12 17:45:00,649.16,8.779,526.67,1133.6677084,10000
"Stn03",2021-06-12 18:00:00,649.13,8.68,535.44,1152.5934984,10000
"Stn03",2021-06-12 18:15:00,649.26,8.68,542.7,1168.009794,10000
"Stn03",2021-06-12 18:30:00,649.49,8.581,551.47,1186.5042491,10000
"Stn03",2021-06-12 18:45:00,649.59,8.481,556.73,1197.6542779,10000
"Stn03",2021-06-12 19:00:00,649.69,8.382,556.73,1197.4872589,10000
"Stn03",2021-06-12 19:15:00,649.69,8.382,564.49,1214.1784757,10000
"Stn03",2021-06-12 19:30:00,649.79,8.282,569.25,1224.2461275,10000
"Stn03",2021-06-12 19:45:00,649.77,8.182,571.75,1229.6570075,10000
"Stn03",2021-06-12 20:00:00,650.02,8.182,575.26,1236.7744844,10000
"Stn03",2021-06-12 20:15:00,650.13,8.082,576.51,1239.2716611,10000
"Stn03",2021-06-12 20:30:00,650.25,8.082,574.01,1233.6909925,10000
"Stn03",2021-06-12 20:45:00,650.48,7.983,567.49,1219.2863144,10000
"Stn03",2021-06-12 21:00:00,650.48,7.983,568.25,1220.91922,10000
"Stn03",2021-06-12 21:15:00,650.48,7.983,565.24,1214.4520544,10000
"Stn03",2021-06-12 21:30:00,650.58,7.882,558.98,1200.8343748,10000
"Stn03",2021-06-12 21:45:00,650.58,7.882,556.73,1196.0007898,10000
"Stn03",2021-06-12 22:00:00,650.33,7.882,551.47,1185.1145447,10000
"Stn03",2021-06-12 22:15:00,650.56,7.782,542.95,1166.430344,10000
"Stn03",2021-06-12 22:30:00,650.68,7.782,540.2,1160.327992,10000
"Stn03",2021-06-12 22:45:00,650.56,7.782,535.19,1149.7593808,10000
"Stn03",2021-06-12 23:00:00,650.68,7.782,528.93,1136.1204828,10000
"Stn03",2021-06-12 23:15:00,650.94,7.782,526.92,1131.3920856,10000
"Stn03",2021-06-12 23:30:00,650.79,7.682,526.42,1130.5553846,10000
"Stn03",2021-06-12 23:45:00,650.79,7.682,517.66,1111.7421458,10000
"Stn03",2021-06-13 00:15:00,650.53,7.682,519.91,1116.9798431,10000
"Stn03",2021-06-13 00:30:00,650.66,7.682,517.66,1111.9440332,10000
"Stn03",2021-06-13 00:45:00,650.63,7.582,516.41,1109.3054851,10000
"Stn03",2021-06-13 01:00:00,650.89,7.582,511.4,1098.144562,10000
"Stn03",2021-06-13 01:15:00,650.86,7.481,496.37,1065.9148654,10000
"Stn03",2021-06-13 01:30:00,650.99,7.481,480.59,1031.8411477,10000
"Stn03",2021-06-13 01:45:00,650.86,7.481,476.08,1022.3437136,10000
"Stn03",2021-06-13 02:00:00,651.12,7.481,468.57,1005.8511048,10000
"Stn03",2021-06-13 02:15:00,651.09,7.381,465.07,998.3797211,10000
"Stn03",2021-06-13 02:30:00,651.22,7.381,463.56,994.9573704,10000
"Stn03",2021-06-13 02:45:00,651.55,7.179,468.57,1005.2466495,10000
"Stn03",2021-06-13 03:00:00,651.65,7.079,464.81,997.0406905,10000
"Stn03",2021-06-13 03:15:00,651.9,7.079,461.31,989.187033,10000
"Stn03",2021-06-13 03:30:00,652,6.978,457.3,980.4512,10000
"Stn03",2021-06-13 03:45:00,651.98,6.877,448.54,961.6966724,10000
"Stn03",2021-06-13 04:00:00,651.95,6.775,458.55,983.1999825,10000
"Stn03",2021-06-13 04:15:00,652.06,6.674,453.55,972.329561,10000
"Stn03",2021-06-13 04:30:00,652.28,6.573,446.03,955.9136548,10000
"Stn03",2021-06-13 04:45:00,652.28,6.573,427,915.12932,10000
"Stn03",2021-06-13 05:00:00,652.39,6.471,420.99,902.1100017,10000
"Stn03",2021-06-13 05:15:00,652.51,6.471,403.21,863.8653287,10000
"Stn03",2021-06-13 05:30:00,652.76,6.471,389.18,833.5145896,10000
"Stn03",2021-06-13 05:45:00,653.12,6.37,374.91,802.5473424,10000
"Stn03",2021-06-13 06:00:00,653.63,6.37,361.88,774.1011268,10000
"Stn03",2021-06-13 06:15:00,654.01,6.37,346.86,741.5762742,10000
"Stn03",2021-06-13 06:30:00,654.01,6.37,331.33,708.3736001,10000
"Stn03",2021-06-13 06:45:00,654.01,6.37,317.81,679.4682457,10000
"Stn03",2021-06-13 07:00:00,654.39,6.37,310.54,663.5711882,10000
"Stn03",2021-06-13 07:15:00,654.39,6.37,305.29,652.3528307,10000
"Stn03",2021-06-13 07:30:00,654.51,6.37,293.01,626.0070747,10000
"Stn03",2021-06-13 07:45:00,654.89,6.37,278.99,595.7357167,10000
"Stn03",2021-06-13 08:00:00,654.89,6.37,270.22,577.0088726,10000
"Stn03",2021-06-13 08:15:00,655.17,6.471,258.7,552.192563,10000
"Stn03",2021-06-13 08:30:00,655.42,6.471,248.44,530.1063656,10000
"Stn03",2021-06-13 08:45:00,655.8,6.471,244.93,522.337718,10000
"Stn03",2021-06-13 09:00:00,655.83,6.573,235.16,501.4810516,10000
"Stn03",2021-06-13 09:15:00,656.11,6.674,226.65,483.1430055,10000
"Stn03",2021-06-13 09:30:00,656,6.775,218.38,465.58616,10000
"Stn03",2021-06-13 09:45:00,656.16,6.877,206.11,439.3275872,10000
"Stn03",2021-06-13 10:00:00,656.05,6.978,195.09,415.9026165,10000
"Stn03",2021-06-13 10:15:00,655.7,7.079,190.08,405.421632,10000
"Stn03",2021-06-13 10:30:00,656,7.28,184.82,394.03624,10000
"Stn03",2021-06-13 10:45:00,655.77,7.381,176.81,377.0809189,10000
"Stn03",2021-06-13 11:00:00,655.57,7.582,170.8,364.365932,10000
"Stn03",2021-06-13 11:15:00,655.6,7.682,168.3,359.01756,10000
"Stn03",2021-06-13 11:30:00,655.65,7.882,163.04,347.772472,10000
"Stn03",2021-06-13 11:45:00,655.32,8.082,155.77,332.4194108,10000
"Stn03",2021-06-13 12:00:00,655.11,8.282,157.28,335.7408976,10000
"Stn03",2021-06-13 12:15:00,655.06,8.581,159.78,341.1015396,10000
"Stn03",2021-06-13 12:30:00,655.01,8.879,176.56,376.9503032,10000
"Stn03",2021-06-13 12:45:00,654.73,9.275,182.57,389.9348317,10000
"Stn03",2021-06-13 13:00:00,654.53,9.472,169.8,362.762418,10000
"Stn03",2021-06-13 13:15:00,654.47,9.768,158.28,338.1794652,10000
"Stn03",2021-06-13 13:30:00,654.3,10.063,150.51,321.654921,10000
"Stn03",2021-06-13 13:45:00,654.22,10.259,149.76,320.0880384,10000
"Stn03",2021-06-13 14:00:00,654.22,10.259,143.25,306.173955,10000
"Stn03",2021-06-13 14:15:00,654.02,10.455,149.76,320.1778944,10000
"Stn03",2021-06-13 14:30:00,653.91,10.553,151.77,324.5252379,10000
"Stn03",2021-06-13 14:45:00,653.79,10.553,145,310.10135,10000
"Stn03",2021-06-13 15:00:00,653.53,10.553,143,305.93563,10000
"Stn03",2021-06-13 15:15:00,653.64,10.455,143.75,307.49275,10000
"Stn03",2021-06-13 15:30:00,653.61,10.357,145.76,311.8054192,10000
"Stn03",2021-06-13 15:45:00,653.46,10.259,160.78,344.0081036,10000
"Stn03",2021-06-13 16:00:00,653.54,10.063,177.31,379.3334678,10000
"Stn03",2021-06-13 16:15:00,653.51,9.965,188.08,402.3915176,10000
"Stn03",2021-06-13 16:30:00,653.23,9.866,205.11,438.9989841,10000
"Stn03",2021-06-13 16:45:00,653.36,9.866,222.39,475.8968088,10000
"Stn03",2021-06-13 17:00:00,653.33,9.768,237.92,509.1511792,10000
"Stn03",2021-06-13 17:15:00,653.44,9.669,248.69,532.1170192,10000
"Stn03",2021-06-13 17:30:00,653.28,9.571,256.7,549.379072,10000
"Stn03",2021-06-13 17:45:00,653.41,9.571,263.96,564.8136892,10000
"Stn03",2021-06-13 18:00:00,653.64,9.472,273.48,584.9955984,10000
"Stn03",2021-06-13 18:15:00,653.49,9.373,286.5,612.975345,10000
"Stn03",2021-06-13 18:30:00,653.46,9.275,292.76,626.3951512,10000
"Stn03",2021-06-13 18:45:00,653.69,9.176,298.77,639.0481161,10000
"Stn03",2021-06-13 19:00:00,653.67,9.077,301.53,644.9696547,10000
"Stn03",2021-06-13 19:15:00,653.92,9.077,303.03,647.9508672,10000
"Stn03",2021-06-13 19:30:00,653.77,8.978,303.78,649.6912482,10000
"Stn03",2021-06-13 19:45:00,653.87,8.879,309.04,660.8480456,10000
"Stn03",2021-06-13 20:00:00,653.87,8.879,313.3,669.957587,10000
"Stn03",2021-06-13 20:15:00,653.84,8.779,312.55,668.381924,10000
"Stn03",2021-06-13 20:30:00,654.1,8.779,317.06,677.779162,10000
"Stn03",2021-06-13 20:45:00,654.07,8.68,317.56,678.8765924,10000
"Stn03",2021-06-13 21:00:00,654.2,8.68,312.8,668.57872,10000
"Stn03",2021-06-13 21:15:00,654.07,8.68,316.56,676.7388024,10000
"Stn03",2021-06-13 21:30:00,654.05,8.581,315.3,674.064105,10000
"Stn03",2021-06-13 21:45:00,653.92,8.581,310.29,663.4744896,10000
"Stn03",2021-06-13 22:00:00,654.15,8.481,314.55,672.3663525,10000
"Stn03",2021-06-13 22:15:00,654.02,8.481,316.3,676.230422,10000
"Stn03",2021-06-13 22:30:00,654,8.382,318.06,680.01228,10000
"Stn03",2021-06-13 22:45:00,654.25,8.382,314.3,671.737675,10000
"Stn03",2021-06-13 23:00:00,654.25,8.382,320.06,684.048235,10000
"Stn03",2021-06-13 23:15:00,654.23,8.282,314.55,672.2908605,10000
"Stn03",2021-06-13 23:30:00,654.23,8.282,315.3,673.893843,10000
"Stn03",2021-06-13 23:45:00,653.95,8.182,316.56,676.852764,10000
"Stn03",2021-06-14 00:15:00,653.7,8.182,312.8,669.04792,10000
"Stn03",2021-06-14 00:30:00,653.42,8.082,313.05,669.845607,10000
"Stn03",2021-06-14 00:45:00,653.29,8.082,309.04,661.3857752,10000
"Stn03",2021-06-14 01:00:00,653.16,8.082,309.04,661.5063008,10000
"Stn03",2021-06-14 01:15:00,653.16,8.082,306.79,656.6901308,10000
"Stn03",2021-06-14 01:30:00,653.04,8.082,308.79,661.0823352,10000
"Stn03",2021-06-14 01:45:00,652.76,7.983,310.79,665.6251588,10000
"Stn03",2021-06-14 02:00:00,652.63,7.983,313.3,671.123063,10000
"Stn03",2021-06-14 02:15:00,652.38,7.983,318.81,683.1651966,10000
"Stn03",2021-06-14 02:30:00,652.23,7.882,312.05,668.8198855,10000
"Stn03",2021-06-14 02:45:00,652.1,7.882,316.3,678.05231,10000
"Stn03",2021-06-14 03:00:00,652.1,7.882,315.55,676.444535,10000
"Stn03",2021-06-14 03:15:00,651.85,7.882,315.55,676.6811975,10000
"Stn03",2021-06-14 03:30:00,651.95,7.782,313.8,672.83427,10000
"Stn03",2021-06-14 03:45:00,651.82,7.782,320.56,687.4537424,10000
"Stn03",2021-06-14 04:00:00,651.95,7.782,318.06,681.968349,10000
"Stn03",2021-06-14 04:15:00,651.82,7.782,318.06,682.0923924,10000
"Stn03",2021-06-14 04:30:00,651.92,7.682,318.06,681.9969744,10000
"Stn03",2021-06-14 04:45:00,651.8,7.682,315.55,676.72853,10000
"Stn03",2021-06-14 05:00:00,651.92,7.682,314.05,673.398572,10000
"Stn03",2021-06-14 05:15:00,652.05,7.682,314.05,673.2760925,10000
"Stn03",2021-06-14 05:30:00,651.92,7.682,314.05,673.398572,10000
"Stn03",2021-06-14 05:45:00,652.18,7.682,316.81,679.0695626,10000
"Stn03",2021-06-14 06:00:00,652.28,7.582,319.06,683.7966296,10000
"Stn03",2021-06-14 06:15:00,652.15,7.582,319.56,684.992838,10000
"Stn03",2021-06-14 06:30:00,652.15,7.582,319.06,683.921063,10000
"Stn03",2021-06-14 06:45:00,652.41,7.582,319.06,683.6721962,10000
"Stn03",2021-06-14 07:00:00,652.41,7.582,318.06,681.5294262,10000
"Stn03",2021-06-14 07:15:00,652.41,7.582,311.55,667.5799935,10000
"Stn03",2021-06-14 07:30:00,652.53,7.582,310.04,664.2327964,10000
"Stn03",2021-06-14 07:45:00,652.68,7.682,305.29,653.9189684,10000
"Stn03",2021-06-14 08:00:00,652.94,7.682,295.27,632.2262186,10000
"Stn03",2021-06-14 08:15:00,652.94,7.682,293.01,627.3871518,10000
"Stn03",2021-06-14 08:30:00,653.09,7.782,288.26,617.0868298,10000
"Stn03",2021-06-14 08:45:00,653.01,7.983,273.98,586.5829606,10000
"Stn03",2021-06-14 09:00:00,653.16,8.082,266.47,570.3843644,10000
"Stn03",2021-06-14 09:15:00,653.06,8.182,260.21,557.0627722,10000
"Stn03",2021-06-14 09:30:00,652.96,8.282,256.7,549.625504,10000
"Stn03",2021-06-14 09:45:00,653.01,8.481,245.93,526.5287521,10000
"Stn03",2021-06-14 10:00:00,653.06,8.68,257.7,551.689314,10000
"Stn03",2021-06-14 10:15:00,653.01,8.978,278.99,597.3092203,10000
"Stn03",2021-06-14 10:30:00,652.98,9.373,314.3,672.935158,10000
"Stn03",2021-06-14 10:45:00,652.68,9.669,354.37,759.0463652,10000
"Stn03",2021-06-14 11:00:00,652.75,9.965,374.66,802.428055,10000
"Stn03",2021-06-14 11:15:00,652.67,10.161,371.9,796.606081,10000
"Stn03",2021-06-14 11:30:00,652.65,10.553,359.88,770.880954,10000
"Stn03",2021-06-14 12:00:00,652.62,11.431,472.83,1012.8680562,10000
"Stn03",2021-06-14 12:15:00,652.34,11.334,481.34,1031.5019932,10000
"Stn03",2021-06-14 12:30:00,652.14,11.528,486.6,1043.066028,10000
"Stn03",2021-06-14 12:45:00,652.16,11.625,478.84,1026.4031168,10000
"Stn03",2021-06-14 13:00:00,651.91,11.625,481.59,1032.6589893,10000
"Stn03",2021-06-14 13:15:00,652.03,11.625,484.85,1039.4747635,10000
"Stn03",2021-06-14 13:30:00,651.88,11.528,481.09,1031.6301524,10000
"Stn03",2021-06-14 13:45:00,651.6,11.431,486.6,1043.85432,10000
"Stn03",2021-06-14 14:00:00,651.45,11.334,502.63,1078.4680595,10000
"Stn03",2021-06-14 14:15:00,651.17,11.236,497.87,1068.6729763,10000
"Stn03",2021-06-14 14:30:00,651.12,11.041,495.12,1062.8443968,10000
"Stn03",2021-06-14 14:45:00,650.85,10.944,501.38,1076.688481,10000
"Stn03",2021-06-14 15:00:00,650.95,10.846,501.38,1076.538067,10000
"Stn03",2021-06-14 15:15:00,650.95,10.846,468.32,1005.553288,10000
"Stn03",2021-06-14 15:30:00,650.82,10.846,467.82,1004.6621628,10000
"Stn03",2021-06-14 15:45:00,650.8,10.748,491.11,1054.707836,10000
"Stn03",2021-06-14 16:00:00,650.77,10.651,480.09,1031.0844921,10000
"Stn03",2021-06-14 16:15:00,650.62,10.553,493.37,1059.8278318,10000
"Stn03",2021-06-14 16:30:00,650.72,10.455,497.12,1067.7342208,10000
"Stn03",2021-06-14 16:45:00,650.7,10.357,505.39,1085.527181,10000
"Stn03",2021-06-14 17:00:00,650.67,10.259,517.16,1110.8545084,10000
"Stn03",2021-06-14 17:15:00,650.9,10.161,526.42,1130.381666,10000
"Stn03",2021-06-14 17:30:00,650.75,10.063,527.93,1133.8616575,10000
"Stn03",2021-06-14 17:45:00,650.85,9.965,531.68,1141.756216,10000
"Stn03",2021-06-14 18:00:00,650.95,9.866,533.94,1146.449271,10000
"Stn03",2021-06-14 18:15:00,651.05,9.768,532.68,1143.584058,10000
"Stn03",2021-06-14 18:30:00,651.41,9.669,527.68,1132.2799136,10000
"Stn03",2021-06-14 18:45:00,651.38,9.571,526.17,1129.0871562,10000
"Stn03",2021-06-14 19:00:00,651.49,9.472,529.18,1135.3715654,10000
"Stn03",2021-06-14 19:15:00,651.71,9.373,526.42,1129.1024654,10000
"Stn03",2021-06-14 19:30:00,651.69,9.275,526.67,1129.6702831,10000
"Stn03",2021-06-14 19:45:00,651.82,9.275,524.92,1125.7119368,10000
"Stn03",2021-06-14 20:00:00,651.92,9.176,526.42,1128.7708208,10000
"Stn03",2021-06-14 20:15:00,651.92,9.176,522.42,1120.1938608,10000
"Stn03",2021-06-14 20:30:00,652.02,9.077,527.93,1131.8502442,10000
"Stn03",2021-06-14 20:45:00,652.27,9.077,523.92,1122.8601048,10000
"Stn03",2021-06-14 21:00:00,652.15,9.077,529.18,1134.323789,10000
"Stn03",2021-06-14 21:15:00,652.12,8.978,531.43,1139.1946052,10000
"Stn03",2021-06-14 21:30:00,652.12,8.978,531.18,1138.6586952,10000
"Stn03",2021-06-14 21:45:00,652.22,8.879,533.44,1143.3432896,10000
"Stn03",2021-06-14 22:00:00,652.1,8.879,532.68,1141.906116,10000
"Stn03",2021-06-14 22:15:00,652.1,8.879,527.68,1131.187616,10000
"Stn03",2021-06-14 22:30:00,652.22,8.879,529.18,1134.2126612,10000
"Stn03",2021-06-14 22:45:00,652.32,8.779,542.7,1163.027808,10000
"Stn03",2021-06-14 23:00:00,652.45,8.779,566.49,1213.7897985,10000
"Stn03",2021-06-14 23:15:00,652.55,8.68,566.74,1214.155439,10000
"Stn03",2021-06-14 23:30:00,652.68,8.68,551.72,1181.7621712,10000
"Stn03",2021-06-14 23:45:00,652.55,8.68,525.17,1125.0979495,10000
"Stn03",2021-06-15 00:15:00,652.4,8.581,517.66,1109.241848,10000
"Stn03",2021-06-15 00:30:00,652.28,8.581,522.67,1120.1654372,10000
"Stn03",2021-06-15 00:45:00,652.12,8.481,527.68,1131.1559552,10000
"Stn03",2021-06-15 01:00:00,652.12,8.481,527.68,1131.1559552,10000
"Stn03",2021-06-15 01:15:00,651.74,8.481,530.18,1137.1194604,10000
"Stn03",2021-06-15 01:30:00,651.74,8.481,530.18,1137.1194604,10000
"Stn03",2021-06-15 01:45:00,651.72,8.382,543.7,1166.149508,10000
"Stn03",2021-06-15 02:00:00,651.47,8.382,542.45,1163.8752955,10000
"Stn03",2021-06-15 02:15:00,651.34,8.382,540.2,1159.258396,10000
"Stn03",2021-06-15 02:30:00,651.21,8.382,540.2,1159.469074,10000
"Stn03",2021-06-15 02:45:00,651.19,8.282,539.45,1157.8916635,10000
"Stn03",2021-06-15 03:00:00,651.19,8.282,536.69,1151.9675167,10000
"Stn03",2021-06-15 03:15:00,651.06,8.282,542.95,1165.615919,10000
