"DateTime","Temp_C","Lux","Station"
2021-07-09 08:50:00,18.521,172.2,"Stn05"
2021-07-09 08:55:00,18.616,139.9,"Stn05"
2021-07-09 09:00:00,18.616,150.7,"Stn05"
2021-07-09 09:05:00,19.092,0,"Stn05"
2021-07-09 09:10:00,19.282,0,"Stn05"
2021-07-09 09:15:00,19.472,32.3,"Stn05"
2021-07-09 09:20:00,19.282,21.5,"Stn05"
2021-07-09 09:25:00,18.996,0,"Stn05"
2021-07-09 09:30:00,18.806,0,"Stn05"
2021-07-09 09:35:00,18.711,0,"Stn05"
2021-07-09 09:40:00,18.616,0,"Stn05"
2021-07-09 09:45:00,18.711,0,"Stn05"
2021-07-09 09:50:00,18.711,32.3,"Stn05"
2021-07-09 09:55:00,18.616,0,"Stn05"
2021-07-09 10:00:00,18.616,0,"Stn05"
2021-07-09 10:05:00,18.901,0,"Stn05"
2021-07-09 10:10:00,19.187,0,"Stn05"
2021-07-09 10:15:00,19.187,0,"Stn05"
2021-07-09 10:20:00,19.282,0,"Stn05"
2021-07-09 10:25:00,19.377,0,"Stn05"
2021-07-09 10:30:00,19.472,0,"Stn05"
2021-07-09 10:35:00,19.758,0,"Stn05"
2021-07-09 10:40:00,19.853,0,"Stn05"
2021-07-09 10:45:00,19.853,183,"Stn05"
2021-07-09 10:50:00,19.948,4994.5,"Stn05"
2021-07-09 10:55:00,8.779,1280.9,"Stn05"
2021-07-09 11:00:00,7.179,1108.7,"Stn05"
2021-07-09 11:05:00,7.079,656.6,"Stn05"
2021-07-09 11:10:00,7.079,1011.8,"Stn05"
2021-07-09 11:15:00,7.179,1216.3,"Stn05"
2021-07-09 11:20:00,7.28,1980.6,"Stn05"
2021-07-09 11:25:00,7.381,1011.8,"Stn05"
2021-07-09 11:30:00,7.28,549,"Stn05"
2021-07-09 11:35:00,7.28,1636.1,"Stn05"
2021-07-09 11:40:00,7.28,882.6,"Stn05"
2021-07-09 11:45:00,7.28,452.1,"Stn05"
2021-07-09 11:50:00,7.381,688.9,"Stn05"
2021-07-09 11:55:00,7.381,527.4,"Stn05"
2021-07-09 12:00:00,7.381,1356.3,"Stn05"
2021-07-09 12:05:00,7.381,667.4,"Stn05"
2021-07-09 12:10:00,7.28,1270.1,"Stn05"
2021-07-09 12:15:00,7.28,667.4,"Stn05"
2021-07-09 12:20:00,7.28,3444.5,"Stn05"
2021-07-09 12:25:00,7.28,1162.5,"Stn05"
2021-07-09 12:30:00,7.28,796.5,"Stn05"
2021-07-09 12:35:00,7.381,2325,"Stn05"
2021-07-09 12:40:00,7.381,409,"Stn05"
2021-07-09 12:45:00,7.381,1033.3,"Stn05"
2021-07-09 12:50:00,7.381,990.3,"Stn05"
2021-07-09 12:55:00,7.381,1044.1,"Stn05"
2021-07-09 13:00:00,7.381,1151.7,"Stn05"
