"DateTime","WLPres_kpa","WLTemp_c","AirPres_kpa","AirTemp_c","Total_kpa","WL_m","Q_m3s","Station"
2019-07-12 12:30:00,64.2334,11.169,62.4312,7.776,64.2334,0.183773938400001,0.0102871020910609,"Stn02"
2019-07-12 12:45:00,64.2901,11.537,62.4272,7.179,64.2901,0.1899636388,0.0114893084674301,"Stn02"
2019-07-12 13:00:00,64.3246,11.942,62.4094,6.879,64.3246,0.195296774400001,0.0127203764595994,"Stn02"
2019-07-12 13:15:00,64.2857,12.033,62.4052,6.719,64.2857,0.191758346,0.0118834128401772,"Stn02"
2019-07-12 13:30:00,64.3013,12.125,62.3852,6.626,64.3013,0.1953885492,0.0127431428694577,"Stn02"
2019-07-12 13:45:00,64.2971,12.197,62.3634,6.582,64.2971,0.1971832564,0.0131991086380219,"Stn02"
2019-07-12 14:00:00,64.3183,12.486,62.3492,6.558,64.3183,0.200793065199999,0.0141782006023477,"Stn02"
2019-07-12 14:15:00,64.355,12.7,62.3541,6.539,64.355,0.2040357748,0.015128316920577,"Stn02"
2019-07-12 14:30:00,64.3442,12.713,62.3493,6.527,64.3442,0.2034239428,0.0149439359774233,"Stn02"
2019-07-12 14:45:00,64.3457,12.776,62.3299,6.523,64.3457,0.205555157599999,0.0155964834814657,"Stn02"
2019-07-12 15:00:00,64.3386,12.966,62.3266,6.53,64.3386,0.205167664,0.015475691910381,"Stn02"
2019-07-12 15:15:00,64.2519,13.307,62.3161,6.524,64.2519,0.197397397600001,0.0132548802744674,"Stn02"
2019-07-12 15:30:00,64.2211,13.2,62.3047,6.523,64.2211,0.195419140800001,0.0127507435651006,"Stn02"
2019-07-12 15:45:00,64.2009,13.254,62.2973,6.516,64.2009,0.1941138992,0.0124317327094622,"Stn02"
2019-07-12 16:00:00,64.2119,13.09,62.2976,6.508,64.2119,0.1952049996,0.012697663565345,"Stn02"
2019-07-12 16:15:00,64.1708,12.927,62.2973,6.509,64.1708,0.191044542,0.0117242156360207,"Stn02"
2019-07-12 16:30:00,64.1424,12.821,62.2931,6.506,64.1424,0.188576819599999,0.0111987903945134,"Stn02"
2019-07-12 16:45:00,64.1341,12.672,62.2939,6.503,64.1341,0.1876488744,0.0110112235253695,"Stn02"
2019-07-12 17:00:00,64.1242,12.491,62.3012,6.496,64.1242,0.185894956,0.010671644937584,"Stn02"
2019-07-12 17:15:00,64.1178,12.253,62.3065,6.496,64.1178,0.1847018836,0.0104518224219771,"Stn02"
2019-07-12 17:30:00,64.1175,12.119,62.3216,6.495,64.1175,0.183131514800001,0.0101762699289676,"Stn02"
2019-07-12 17:45:00,64.1042,11.906,62.3222,6.487,64.1042,0.181714104,0.0099410108534858,"Stn02"
2019-07-12 18:00:00,64.0624,11.642,62.3312,6.483,64.0624,0.176533926399999,0.00918979098917028,"Stn02"
2019-07-12 18:15:00,64.0344,11.398,62.3413,6.48,64.0344,0.172648793200001,0.00873826631818453,"Stn02"
2019-07-12 18:30:00,64.0504,11.176,62.3474,6.478,64.0504,0.173658316,0.00884636910392012,"Stn02"
2019-07-12 18:45:00,64.0392,10.927,62.35,6.478,64.0392,0.172251102399999,0.00869745827958668,"Stn02"
2019-07-12 19:00:00,64.0303,10.725,62.3513,6.479,64.0303,0.171210987999999,0.00859548055967989,"Stn02"
2019-07-12 19:15:00,64.0379,10.541,62.3621,6.479,64.0379,0.1708846776,0.00856490406131064,"Stn02"
2019-07-12 19:30:00,64.0507,10.354,62.3722,6.481,64.0507,0.171160002000001,0.00859065838547289,"Stn02"
2019-07-12 19:45:00,64.0558,10.201,62.3739,6.484,64.0558,0.171506706800001,0.00862377488851229,"Stn02"
2019-07-12 20:00:00,64.0453,10.051,62.3839,6.486,64.0453,0.1694162808,0.00843568203763183,"Stn02"
2019-07-12 20:15:00,64.0537,9.916,62.3852,6.49,64.0537,0.170140282000001,0.00849768350531276,"Stn02"
2019-07-12 20:30:00,64.0508,9.797,62.3958,6.492,64.0508,0.168763659999999,0.00838264755627051,"Stn02"
2019-07-12 20:45:00,64.0576,9.672,62.4031,6.494,64.0576,0.168712673999999,0.0083786182058307,"Stn02"
2019-07-12 21:00:00,64.0516,9.569,62.4098,6.498,64.0516,0.1674176296,0.00828181057867453,"Stn02"
2019-07-12 21:15:00,64.0675,9.455,62.427,6.501,64.0675,0.167285066,0.00827250236121489,"Stn02"
2019-07-12 21:30:00,64.0614,9.338,62.4312,6.503,64.0614,0.166234754400001,0.00820269957925378,"Stn02"
2019-07-12 21:45:00,64.0418,9.218,62.4377,6.505,64.0418,0.1635732852,0.00805720461398683,"Stn02"
2019-07-12 22:00:00,64.0711,9.126,62.4452,6.511,64.0711,0.1657962748,0.0081756325068652,"Stn02"
2019-07-12 22:15:00,64.0604,9.053,62.4415,6.514,64.0604,0.1650824708,0.00813418284588366,"Stn02"
2019-07-12 22:30:00,64.0499,8.962,62.449,6.517,64.0499,0.1632469748,0.00804246344899663,"Stn02"
2019-07-12 22:45:00,64.0629,8.872,62.4474,6.521,64.0629,0.164735766,0.00811521824709069,"Stn02"
2019-07-12 23:00:00,64.0483,8.815,62.4448,6.526,64.0483,0.163512102,0.0080543891120063,"Stn02"
2019-07-12 23:15:00,64.0375,8.752,62.4462,6.531,64.0375,0.1622680436,0.00800229921171469,"Stn02"
2019-07-12 23:30:00,64.0637,8.688,62.4482,6.535,64.0637,0.164735766,0.00811521824709069,"Stn02"
2019-07-12 23:45:00,64.0404,8.625,62.434,6.539,64.0404,0.163807820800001,0.00806821771051761,"Stn02"
2019-07-13,64.0429,8.564,62.424,6.543,64.0429,0.1650824708,0.00813418284588366,"Stn02"
2019-07-13 00:15:00,64.0253,8.524,62.4059,6.548,64.0253,0.1651334568,0.00813703617440192,"Stn02"
2019-07-13 00:30:00,64.0182,8.463,62.3786,6.555,64.0182,0.167193291199999,0.00826612361862672,"Stn02"
2019-07-13 00:45:00,64.0059,8.41,62.3781,6.558,64.0059,0.165990021599999,0.00818744173954432,"Stn02"
2019-07-13 01:00:00,64.0102,8.357,62.3623,6.56,64.0102,0.1680396588,0.00832697876843111,"Stn02"
2019-07-13 01:15:00,63.9991,8.307,62.3619,6.562,63.9991,0.1669485584,0.00824937527023482,"Stn02"
2019-07-13 01:30:00,63.9898,8.255,62.3489,6.563,63.9898,0.1673258548,0.00827535453576909,"Stn02"
2019-07-13 01:45:00,63.9794,8.196,62.3338,6.562,63.9794,0.1678051232,0.00830965941951793,"Stn02"
2019-07-13 02:00:00,63.9673,8.148,62.3293,6.563,63.9673,0.167030136,0.00825491576909786,"Stn02"
2019-07-13 02:15:00,63.9506,8.096,62.3244,6.565,63.9506,0.1658268664,0.00817748126607606,"Stn02"
2019-07-13 02:30:00,63.9356,8.057,62.3272,6.565,63.9356,0.1640117648,0.00807807841137977,"Stn02"
2019-07-13 02:45:00,63.9346,8.004,62.3163,6.558,63.9346,0.1650212876,0.00813078065431533,"Stn02"
2019-07-13 03:00:00,63.9283,7.951,62.2992,6.558,63.9283,0.1661225852,0.00819565916363747,"Stn02"
2019-07-13 03:15:00,63.9681,7.87,62.3012,6.545,63.9681,0.1699771268,0.00848342064153375,"Stn02"
2019-07-13 03:30:00,63.9417,7.752,62.2899,6.537,63.9417,0.168437349599999,0.00835714513001205,"Stn02"
2019-07-13 03:45:00,63.9271,7.704,62.2739,6.537,63.9271,0.168580110400001,0.00836821919500466,"Stn02"
2019-07-13 04:00:00,63.9172,7.649,62.2726,6.537,63.9172,0.1677031512,0.00830223828108456,"Stn02"
2019-07-13 04:15:00,63.9418,7.591,62.2847,6.535,63.9418,0.1689778012,0.00839975119552477,"Stn02"
2019-07-13 04:30:00,63.9358,7.54,62.2923,6.531,63.9358,0.167590982,0.00829415133809541,"Stn02"
2019-07-13 04:45:00,63.9504,7.493,62.3047,6.527,63.9504,0.1678153204,0.00831040516713689,"Stn02"
2019-07-13 05:00:00,63.998,7.438,62.3012,6.523,63.998,0.1730260896,0.00877791056203472,"Stn02"
2019-07-13 05:15:00,64.0182,7.376,62.3099,6.517,64.0182,0.174198767599999,0.00890690355755754,"Stn02"
2019-07-13 05:30:00,64.0155,7.28,62.3217,6.506,64.0155,0.1727201736,0.0087456972084549,"Stn02"
2019-07-13 05:45:00,64.0435,7.183,62.3367,6.501,64.0435,0.174045809599999,0.00888958286937391,"Stn02"
2019-07-13 06:00:00,64.0524,7.079,62.3335,6.483,64.0524,0.175279670800001,0.00903354006973849,"Stn02"
2019-07-13 06:15:00,64.0455,7.048,62.3228,6.485,64.0455,0.1756671644,0.00908074570286067,"Stn02"
2019-07-13 06:30:00,64.0779,7.038,62.3319,6.488,64.0779,0.178043112,0.00939104963208469,"Stn02"
2019-07-13 06:45:00,64.0704,7.018,62.3576,6.492,64.0704,0.174657641600001,0.00895975754884683,"Stn02"
2019-07-13 07:00:00,64.1166,6.987,62.3635,6.499,64.1166,0.1787671132,0.0094927358934382,"Stn02"
2019-07-13 07:15:00,64.1611,6.953,62.3781,6.504,64.1611,0.181816076,0.00995750982405483,"Stn02"
2019-07-13 07:30:00,64.174,6.94,62.3995,6.51,64.174,0.180949314,0.00981937451234963,"Stn02"
2019-07-13 07:45:00,64.166,6.933,62.3994,6.52,64.166,0.1801437352,0.0096952698554999,"Stn02"
2019-07-13 08:00:00,64.1631,6.969,62.4063,6.531,64.1631,0.1791444096,0.00954704737698367,"Stn02"
2019-07-13 08:15:00,64.2131,6.993,62.4247,6.542,64.2131,0.1823667248,0.0100477459313527,"Stn02"
2019-07-13 08:30:00,64.2502,7.045,62.4305,6.551,64.2502,0.1855584484,0.0106087280037822,"Stn02"
2019-07-13 08:45:00,64.2566,7.096,62.4426,6.564,64.2566,0.184977208000001,0.0105017479607451,"Stn02"
2019-07-13 09:00:00,64.2392,7.193,62.442,6.575,64.2392,0.1832640784,0.0101989253345497,"Stn02"
2019-07-13 09:15:00,64.2705,7.307,62.4466,6.584,64.2705,0.1859867308,0.0106889289710916,"Stn02"
2019-07-13 09:30:00,64.243,7.396,62.46,6.587,64.243,0.181816075999999,0.00995750982405472,"Stn02"
2019-07-13 09:45:00,64.3126,7.524,62.4667,6.593,64.3126,0.1882301148,0.0111280702601907,"Stn02"
2019-07-13 10:00:00,64.2755,7.685,62.4665,6.599,64.2755,0.184467347999999,0.0104096731540444,"Stn02"
2019-07-13 10:15:00,64.3447,7.811,62.4769,6.601,64.3447,0.1904633016,0.0115969749816101,"Stn02"
2019-07-13 10:30:00,64.3265,7.88,62.4634,6.602,64.3265,0.1899840332,0.0114936719667651,"Stn02"
2019-07-13 10:45:00,64.3323,7.981,62.4564,6.602,64.3323,0.1912892748,0.0117784328356557,"Stn02"
2019-07-13 11:00:00,64.3192,8.159,62.4616,6.609,64.3192,0.1894231872,0.0113746386855879,"Stn02"
2019-07-13 11:15:00,64.2703,8.536,62.4512,6.615,64.2703,0.185497265200001,0.01059736586159,"Stn02"
2019-07-13 11:30:00,64.3902,8.723,62.456,6.614,64.3902,0.197234242399999,0.0132123611716211,"Stn02"
2019-07-13 11:45:00,64.3285,8.797,62.451,6.61,64.3285,0.19145243,0.0118147890550837,"Stn02"
2019-07-13 12:00:00,64.2819,8.928,62.4509,6.614,64.2819,0.186710732,0.0108271571405667,"Stn02"
2019-07-13 12:15:00,64.2988,9.237,62.4531,6.615,64.2988,0.1882097204,0.0111239340370024,"Stn02"
2019-07-13 12:30:00,64.2828,9.394,62.4386,6.615,64.2828,0.188056762399999,0.0110929966006151,"Stn02"
2019-07-13 12:45:00,64.3303,9.647,62.4278,6.617,64.3303,0.19400173,0.0124048228088641,"Stn02"
2019-07-13 13:00:00,64.2827,9.805,62.4116,6.613,64.2827,0.190799809200001,0.0116703789917942,"Stn02"
2019-07-13 13:15:00,64.3073,9.915,62.3943,6.614,64.3073,0.195072436,0.0126649505295879,"Stn02"
2019-07-13 13:30:00,64.2615,10.076,62.3727,6.612,64.2615,0.1926047136,0.0120763702681499,"Stn02"
2019-07-13 13:45:00,64.2158,10.178,62.3641,6.614,64.2158,0.1888215524,0.0112491703271148,"Stn02"
2019-07-13 14:00:00,64.3129,10.515,62.3645,6.615,64.3129,0.1986822448,0.0135956287105633,"Stn02"
2019-07-13 14:15:00,64.2633,10.698,62.3443,6.617,64.2633,0.195684268,0.0128168653394705,"Stn02"
2019-07-13 14:30:00,64.1025,10.793,62.3369,6.612,64.1025,0.180041763200001,0.0096798544107463,"Stn02"
2019-07-13 14:45:00,64.22,10.7,62.3235,6.608,64.22,0.193389898,0.012259448795062,"Stn02"
2019-07-13 15:00:00,64.1115,10.781,62.319,6.61,64.1115,0.18278481,0.010117545218244,"Stn02"
2019-07-13 15:15:00,64.1886,11.11,62.307,6.617,64.1886,0.191870515199999,0.0119087238795109,"Stn02"
2019-07-13 15:30:00,64.2022,11.288,62.3007,6.62,64.2022,0.193899758000001,0.0123804286349457,"Stn02"
2019-07-13 15:45:00,64.1455,11.512,62.305,6.623,64.1455,0.187679466,0.0110173198379136,"Stn02"
2019-07-13 16:00:00,64.1112,11.611,62.2992,6.621,64.1112,0.184773264,0.0104647198321229,"Stn02"
2019-07-13 16:15:00,64.1201,11.605,62.2958,6.617,64.1201,0.186027519599999,0.0106966279416097,"Stn02"
2019-07-13 16:30:00,64.1812,11.555,62.2872,6.611,64.1812,0.193134968000001,0.0121995782686887,"Stn02"
2019-07-13 16:45:00,64.1041,11.347,62.2912,6.605,64.1041,0.1848650388,0.0104813497860225,"Stn02"
2019-07-13 17:00:00,64.1202,11.148,62.2969,6.599,64.1202,0.1859255476,0.0106774003359082,"Stn02"
2019-07-13 17:15:00,64.2156,10.945,62.2989,6.597,64.2156,0.195449732399999,0.0127583502069211,"Stn02"
2019-07-13 17:30:00,64.1343,10.761,62.3045,6.594,64.1343,0.1865883656,0.0108035607500385,"Stn02"
2019-07-13 17:45:00,64.1374,10.559,62.3117,6.591,64.1374,0.1861702804,0.0107236575849194,"Stn02"
2019-07-13 18:00:00,64.1931,10.315,62.3127,6.584,64.1931,0.1917481488,0.0118811158007202,"Stn02"
2019-07-13 18:15:00,64.1557,10.078,62.3222,6.574,64.1557,0.186965661999999,0.0108766218549943,"Stn02"
2019-07-13 18:30:00,64.1742,9.858,62.3436,6.564,64.1742,0.1866699432,0.0108192811060737,"Stn02"
2019-07-13 18:45:00,64.1086,9.669,62.3488,6.562,64.1086,0.1794503256,0.00959174770489868,"Stn02"
2019-07-13 19:00:00,64.203,9.517,62.3621,6.559,64.203,0.1877202548,0.0110254575042499,"Stn02"
2019-07-13 19:15:00,64.3059,9.398,62.3825,6.556,64.3059,0.196132944799999,0.0129297811840336,"Stn02"
2019-07-13 19:30:00,64.2575,9.247,62.3836,6.555,64.2575,0.191085330799999,0.0117332254085008,"Stn02"
2019-07-13 19:45:00,64.2361,9.134,62.3891,6.552,64.2361,0.188342283999999,0.0111508667268092,"Stn02"
2019-07-13 20:00:00,64.2463,9.002,62.3984,6.55,64.2463,0.1884340588,0.0111695778430981,"Stn02"
2019-07-13 20:15:00,64.3238,8.887,62.4143,6.552,64.3238,0.194715534000001,0.0125774319484178,"Stn02"
2019-07-13 20:30:00,64.2287,8.793,62.4289,6.552,64.2287,0.1835292056,0.0102445711137561,"Stn02"
2019-07-13 20:45:00,64.2746,8.7,62.4396,6.553,64.2746,0.187118620000001,0.010906498889593,"Stn02"
2019-07-13 21:00:00,64.3228,8.598,62.4471,6.556,64.3228,0.1912688804,0.0117739002005837,"Stn02"
2019-07-13 21:15:00,64.3129,8.516,62.4491,6.559,64.3129,0.1900554136,0.0115089650260614,"Stn02"
2019-07-13 21:30:00,64.2792,8.433,62.4499,6.556,64.2792,0.1865373796,0.0107937569998269,"Stn02"
2019-07-13 21:45:00,64.2547,8.353,62.4488,6.554,64.2547,0.1841512348,0.0103534162657569,"Stn02"
2019-07-13 22:00:00,64.3166,8.283,62.4399,6.551,64.3166,0.191370852399999,0.0117965898034023,"Stn02"
2019-07-13 22:15:00,64.2484,8.218,62.4401,6.551,64.2484,0.1843959676,0.0103969144880579,"Stn02"
2019-07-13 22:30:00,64.2891,8.151,62.4476,6.552,64.2891,0.187781438,0.0110376838243484,"Stn02"
2019-07-13 22:45:00,64.2272,8.085,62.4526,6.553,64.2272,0.1809595112,0.0098209718848319,"Stn02"
2019-07-13 23:00:00,64.2738,8.019,62.4441,6.553,64.2738,0.1865781684,0.0108015986786231,"Stn02"
2019-07-13 23:15:00,64.2535,7.959,62.444,6.554,64.2535,0.184518334,0.0104188063074865,"Stn02"
2019-07-13 23:30:00,64.3116,7.91,62.4483,6.557,64.3116,0.190004427599999,0.0114980381088459,"Stn02"
2019-07-13 23:45:00,64.2247,7.835,62.4507,6.554,64.2247,0.180898328,0.00981139756023508,"Stn02"
2019-07-14,64.2995,7.746,62.4453,6.552,64.2995,0.189076482399999,0.0113020540940387,"Stn02"
2019-07-14 00:15:00,64.2669,7.673,62.4342,6.55,64.2669,0.186884084400001,0.0108607482196976,"Stn02"
2019-07-14 00:30:00,64.309,7.585,62.4274,6.542,64.309,0.1918705152,0.011908723879511,"Stn02"
2019-07-14 00:45:00,64.2299,7.497,62.4089,6.533,64.2299,0.185691012,0.0106334275733111,"Stn02"
2019-07-14 01:00:00,64.2761,7.397,62.4005,6.517,64.2761,0.1912586832,0.0117716348740773,"Stn02"
2019-07-14 01:15:00,64.2473,7.313,62.3897,6.512,64.2473,0.1894231872,0.0113746386855879,"Stn02"
2019-07-14 01:30:00,64.2293,7.244,62.3721,6.509,64.2293,0.189382398399999,0.0113660596806877,"Stn02"
2019-07-14 01:45:00,64.1789,7.182,62.3584,6.511,64.1789,0.185640026,0.0106239145251473,"Stn02"
2019-07-14 02:00:00,64.2023,7.138,62.3492,6.513,64.2023,0.188964313199999,0.0112787343637337,"Stn02"
2019-07-14 02:15:00,64.2061,7.103,62.3408,6.518,64.2061,0.1902083716,0.0115418448806786,"Stn02"
2019-07-14 02:30:00,64.1559,7.073,62.3353,6.524,64.1559,0.185650223200001,0.0106258158134073,"Stn02"
2019-07-14 02:45:00,64.1575,7.042,62.3378,6.532,64.1575,0.1855584484,0.010608728003782,"Stn02"
2019-07-14 03:00:00,64.1585,7.012,62.3273,6.535,64.1585,0.1867311264,0.0108310991219322,"Stn02"
2019-07-14 03:15:00,64.1752,6.979,62.3237,6.535,64.1752,0.188801158,0.0112449574642957,"Stn02"
2019-07-14 03:30:00,64.2081,6.95,62.3336,6.538,64.2081,0.191146514,0.0117467598878156,"Stn02"
2019-07-14 03:45:00,64.2282,6.892,62.3237,6.538,64.2282,0.194205674,0.012453809362643,"Stn02"
2019-07-14 04:00:00,64.1564,6.852,62.3257,6.545,64.1564,0.186680140400001,0.0108212491236675,"Stn02"
2019-07-14 04:15:00,64.1943,6.8,62.3345,6.546,64.1943,0.1896475256,0.0114220121688692,"Stn02"
2019-07-14 04:30:00,64.2302,6.746,62.3418,6.544,64.2302,0.1925639248,0.0120669667265319,"Stn02"
2019-07-14 04:45:00,64.1967,6.694,62.3456,6.538,64.1967,0.188760369200001,0.0112365396668952,"Stn02"
2019-07-14 05:00:00,64.2248,6.629,62.3513,6.533,64.2248,0.191044542,0.0117242156360207,"Stn02"
2019-07-14 05:15:00,64.1953,6.558,62.3508,6.531,64.1953,0.188087354,0.0110991721955362,"Stn02"
2019-07-14 05:30:00,64.2193,6.503,62.3542,6.529,64.2193,0.190187977200001,0.0115374523111389,"Stn02"
2019-07-14 05:45:00,64.2199,6.453,62.3602,6.524,64.2199,0.1896373284,0.011419851891512,"Stn02"
2019-07-14 06:00:00,64.2147,6.405,62.3539,6.519,64.2147,0.189749497599999,0.0114436512801961,"Stn02"
2019-07-14 06:15:00,64.242,6.343,62.3534,6.52,64.242,0.1925843192,0.0120716671759682,"Stn02"
2019-07-14 06:30:00,64.2695,6.284,62.3689,6.521,64.2695,0.1938079832,0.0123585303671123,"Stn02"
2019-07-14 06:45:00,64.2913,6.238,62.3744,6.515,64.2913,0.195470126800001,0.0127634246049011,"Stn02"
2019-07-14 07:00:00,64.3177,6.214,62.3903,6.513,64.3177,0.1965408328,0.0130335419050929,"Stn02"
2019-07-14 07:15:00,64.3256,6.197,62.3958,6.516,64.3256,0.196785565599999,0.0130963057449393,"Stn02"
2019-07-14 07:30:00,64.3398,6.229,62.4064,6.522,64.3398,0.1971526648,0.0131911650460999,"Stn02"
2019-07-14 07:45:00,64.4058,6.236,62.4312,6.528,64.4058,0.2013539112,0.0143377504814671,"Stn02"
2019-07-14 08:00:00,64.4593,6.161,62.4489,6.52,64.4593,0.2050045088,0.0154251177180592,"Stn02"
2019-07-14 08:15:00,64.5039,6.078,62.4562,6.513,64.5039,0.2088080644,0.0166481174122578,"Stn02"
2019-07-14 08:30:00,64.5529,6.07,62.4684,6.516,64.5529,0.212560633999999,0.0179448036451202,"Stn02"
2019-07-14 08:45:00,64.5579,6.04,62.4692,6.503,64.5579,0.2129889164,0.0180984835191843,"Stn02"
2019-07-14 09:00:00,64.5981,5.956,62.4749,6.48,64.5981,0.2165069504,0.0194049596904841,"Stn02"
2019-07-14 09:15:00,64.5914,5.769,62.4689,6.451,64.5914,0.216435569999999,0.0193776698862152,"Stn02"
2019-07-14 09:30:00,64.6267,5.678,62.467,6.435,64.6267,0.2202289284,0.0208727820605522,"Stn02"
2019-07-14 09:45:00,64.657,5.786,62.4699,6.459,64.657,0.223022961199999,0.0220324926717754,"Stn02"
2019-07-14 10:00:00,64.7376,5.918,62.4702,6.486,64.7376,0.2312113128,0.0257168976878076,"Stn02"
2019-07-14 10:15:00,64.8071,5.88,62.4751,6.473,64.8071,0.237798704000001,0.0289901586889389,"Stn02"
2019-07-14 10:30:00,64.8789,5.933,62.4662,6.481,64.8789,0.2460278444,0.0334665523556294,"Stn02"
2019-07-14 10:45:00,65.0285,6.126,62.4581,6.492,65.0285,0.262108828799999,0.0434560501695078,"Stn02"
2019-07-14 11:00:00,65.0477,6.251,62.4668,6.501,65.0477,0.263179534800001,0.0441795140101453,"Stn02"
2019-07-14 11:15:00,65.1078,6.339,62.4657,6.503,65.1078,0.2694202212,0.0485412306147795,"Stn02"
2019-07-14 11:30:00,65.4447,6.389,62.4593,6.498,65.4447,0.3044272088,0.0775954865274738,"Stn02"
2019-07-14 11:45:00,65.4496,6.311,62.4564,6.476,65.4496,0.3052225904,0.0783460853174657,"Stn02"
2019-07-14 12:00:00,65.595,6.531,62.4396,6.47,65.595,0.3217624488,0.0948655793647178,"Stn02"
2019-07-14 12:15:00,65.6052,6.7,62.4245,6.47,65.6052,0.324342340399999,0.0975990011002086,"Stn02"
2019-07-14 12:30:00,65.6897,6.76,62.4116,6.466,65.6897,0.3342744132,0.108516927121037,"Stn02"
2019-07-14 12:45:00,65.8265,6.858,62.4003,6.461,65.8265,0.349376466399999,0.126319083652607,"Stn02"
2019-07-14 13:00:00,65.742,6.885,62.3905,6.455,65.742,0.341759158,0.117158746496205,"Stn02"
2019-07-14 13:15:00,65.7854,6.812,62.3716,6.442,65.7854,0.348112013599999,0.124772972534616,"Stn02"
2019-07-14 13:30:00,65.9557,6.811,62.3575,6.433,65.9557,0.366915650399999,0.148812884131669,"Stn02"
2019-07-14 13:45:00,66.1265,6.811,62.3532,6.426,66.1265,0.384770947599999,0.173719830155942,"Stn02"
2019-07-14 14:00:00,65.9925,6.777,62.3382,6.418,65.9925,0.372636279600001,0.156572245618662,"Stn02"
2019-07-14 14:15:00,66.0443,6.73,62.3293,6.412,66.0443,0.37882598,0.165202052511333,"Stn02"
2019-07-14 14:30:00,65.9727,6.715,62.3139,6.411,65.9727,0.373095153600001,0.157203662754146,"Stn02"
2019-07-14 14:45:00,65.8579,6.697,62.2918,6.41,65.8579,0.3636423492,0.144466563018061,"Stn02"
2019-07-14 15:00:00,65.7252,6.748,62.2791,6.413,65.7252,0.3514057092,0.128821576096428,"Stn02"
2019-07-14 15:15:00,65.6501,6.783,62.2712,6.413,65.6501,0.344553190799999,0.120475949926185,"Stn02"
2019-07-14 15:30:00,65.6322,6.738,62.2692,6.41,65.6322,0.342931836,0.118544963084171,"Stn02"
2019-07-14 15:45:00,65.4707,6.683,62.2809,6.406,65.4707,0.325270285599999,0.0985925096665783,"Stn02"
2019-07-14 16:00:00,65.4825,6.647,62.2774,6.404,65.4825,0.3268304572,0.100275246552968,"Stn02"
2019-07-14 16:15:00,65.3975,6.586,62.2688,6.399,65.3975,0.319039796399999,0.0920267659454419,"Stn02"
2019-07-14 16:30:00,65.2917,6.533,62.2656,6.392,65.2917,0.308577469200001,0.0815563064717859,"Stn02"
2019-07-14 16:45:00,65.2933,6.489,62.2635,6.385,65.2933,0.3089547656,0.0819218078908646,"Stn02"
2019-07-14 17:00:00,65.2472,6.442,62.273,6.383,65.2472,0.3032851224,0.0765247333536077,"Stn02"
2019-07-14 17:15:00,65.3262,6.371,62.2866,6.375,65.3262,0.3099540912,0.082894263171605,"Stn02"
2019-07-14 17:30:00,65.2178,6.3,62.2955,6.364,65.2178,0.2979927756,0.071671123404418,"Stn02"
2019-07-14 17:45:00,65.2817,6.226,62.3231,6.359,65.2817,0.3016943592,0.0750471381371774,"Stn02"
2019-07-14 18:00:00,65.2416,6.079,62.3357,6.331,65.2416,0.2963204348,0.0701744224744661,"Stn02"
2019-07-14 18:15:00,65.2007,5.979,62.3495,6.31,65.2007,0.2907425664,0.0653108534000273,"Stn02"
2019-07-14 18:30:00,65.1902,5.921,62.3569,6.301,65.1902,0.2889172676,0.063762230970627,"Stn02"
2019-07-14 18:45:00,65.2225,5.832,62.3669,6.296,65.2225,0.2911912432,0.0656947616937485,"Stn02"
2019-07-14 19:00:00,65.1794,5.764,62.3759,6.292,65.1794,0.285878502,0.0612310343986216,"Stn02"
2019-07-14 19:15:00,65.0991,5.699,62.3806,6.281,65.0991,0.277210882000001,0.0543335273347059,"Stn02"
2019-07-14 19:30:00,65.1777,5.616,62.3992,6.274,65.1777,0.283329202,0.0591528043649543,"Stn02"
2019-07-14 19:45:00,65.1931,5.556,62.4057,6.267,65.1931,0.2842367528,0.0598879207687055,"Stn02"
2019-07-14 20:00:00,65.1704,5.514,62.4188,6.27,65.1704,0.2805861552,0.0569627483983023,"Stn02"
2019-07-14 20:15:00,65.1097,5.459,62.4179,6.27,65.1097,0.2744882296,0.0522654198816909,"Stn02"
2019-07-14 20:30:00,65.0918,5.427,62.4319,6.267,65.0918,0.271235322800001,0.0498562873297401,"Stn02"
2019-07-14 20:45:00,65.0847,5.391,62.442,6.265,65.0847,0.2694814044,0.0485852174549963,"Stn02"
2019-07-14 21:00:00,65.1432,5.342,62.4565,6.265,65.1432,0.273968172399999,0.0518757456276099,"Stn02"
2019-07-14 21:15:00,65.0824,5.288,62.4658,6.261,65.0824,0.266819935200001,0.0466937758996583,"Stn02"
2019-07-14 21:30:00,65.0955,5.243,62.4735,6.257,65.0955,0.267370584,0.047081416058549,"Stn02"
2019-07-14 21:45:00,65.127,5.209,62.4803,6.252,65.127,0.2698892924,0.0488790708879971,"Stn02"
2019-07-14 22:00:00,65.0513,5.153,62.4852,6.246,65.0513,0.2616703492,0.0431618768057943,"Stn02"
2019-07-14 22:15:00,65.083,5.119,62.4886,6.241,65.083,0.2645561568,0.0451203849261076,"Stn02"
2019-07-14 22:30:00,65.0627,5.087,62.4952,6.238,65.0627,0.261813110000001,0.0432575200606735,"Stn02"
2019-07-14 22:45:00,65.0503,5.033,62.5018,6.233,65.0503,0.259875641999999,0.0419705511365748,"Stn02"
2019-07-14 23:00:00,65.1246,4.975,62.4786,6.216,65.1246,0.269817912,0.0488275702279347,"Stn02"
2019-07-14 23:15:00,65.0948,4.953,62.4808,6.217,65.0948,0.266554808,0.0465078214556054,"Stn02"
2019-07-14 23:30:00,65.0651,4.927,62.4783,6.221,65.0651,0.2637811696,0.0445892281884199,"Stn02"
