"Station","DateTime","Total_hpa","WLTemp_01_c","CO2_ppm","CO2_ppm_adjusted","max_detect_ppm"
"Stn02",2022-06-15 22:30:00,637.2,7.983,3854,8434.0936,10000
"Stn02",2022-06-15 22:15:00,637.09,7.983,3819,8358.75987,10000
"Stn02",2022-06-15 22:00:00,636.86,7.983,3854,8438.02468,10000
"Stn02",2022-06-15 21:45:00,636.66,8.082,3874,8484.13748,10000
"Stn02",2022-06-15 21:30:00,636.55,8.082,3914,8573.0299,10000
"Stn02",2022-06-15 21:15:00,636.35,8.182,3794,8312.4643,10000
"Stn02",2022-06-15 21:00:00,636.27,8.282,3844,8422.93436,10000
"Stn02",2022-06-15 20:45:00,636.27,8.282,3844,8422.93436,10000
"Stn02",2022-06-15 20:30:00,636.18,8.382,3829,8391.10034,10000
"Stn02",2022-06-15 20:15:00,636.1,8.481,3834,8402.9778,10000
"Stn02",2022-06-15 20:00:00,636.25,8.581,3819,8368.38375,10000
"Stn02",2022-06-15 19:45:00,636.05,8.68,3804,8337.7974,10000
"Stn02",2022-06-15 19:30:00,635.73,8.779,3814,8363.37734,10000
"Stn02",2022-06-15 19:15:00,635.65,8.879,3829,8397.18845,10000
"Stn02",2022-06-15 19:00:00,635.68,8.978,3779,8287.19584,10000
"Stn02",2022-06-15 18:45:00,635.6,9.077,3769,8266.1708,10000
"Stn02",2022-06-15 18:30:00,635.4,9.176,3784,8301.3392,10000
"Stn02",2022-06-15 18:15:00,635.57,9.373,3769,8266.51001,10000
"Stn02",2022-06-15 18:00:00,635.69,9.373,3754,8232.25922,10000
"Stn02",2022-06-15 17:45:00,635.72,9.472,3744,8209.99296,10000
"Stn02",2022-06-15 17:30:00,635.49,9.472,3744,8212.57632,10000
"Stn02",2022-06-15 17:15:00,635.46,9.373,3704,8125.16848,10000
"Stn02",2022-06-15 17:00:00,635.57,9.373,3724,8167.81196,10000
"Stn02",2022-06-15 16:45:00,635.61,9.472,3729,8178.33093,10000
"Stn02",2022-06-15 16:30:00,635.75,9.571,3709,8132.90975,10000
"Stn02",2022-06-15 16:15:00,635.44,9.669,3734,8191.20112,10000
"Stn02",2022-06-15 16:00:00,635.44,9.669,3729,8180.23272,10000
"Stn02",2022-06-15 15:45:00,635.55,9.669,3784,8299.6364,10000
"Stn02",2022-06-15 15:30:00,635.58,9.768,3814,8365.09364,10000
"Stn02",2022-06-15 15:15:00,635.58,9.768,3859,8463.79034,10000
"Stn02",2022-06-15 15:00:00,635.7,9.768,3859,8462.4011,10000
"Stn02",2022-06-15 14:45:00,635.61,9.866,3899,8551.16983,10000
"Stn02",2022-06-15 14:30:00,635.73,9.866,3914,8582.65834,10000
"Stn02",2022-06-15 14:15:00,635.87,9.965,3929,8613.90031,10000
"Stn02",2022-06-15 14:00:00,636.02,10.063,3894,8535.41436,10000
"Stn02",2022-06-15 13:45:00,636.16,10.161,3899,8544.73648,10000
"Stn02",2022-06-15 13:30:00,636.28,10.161,3884,8510.46544,10000
"Stn02",2022-06-15 13:15:00,636.71,10.063,3894,8527.35378,10000
"Stn02",2022-06-15 13:00:00,636.53,9.866,3929,8606.12089,10000
"Stn02",2022-06-15 12:45:00,636.52,9.472,3914,8573.38216,10000
"Stn02",2022-06-15 12:30:00,636.32,9.176,3924,8597.64096,10000
"Stn02",2022-06-15 12:15:00,636.31,8.779,3909,8564.89263,10000
"Stn02",2022-06-15 12:00:00,636.33,8.481,3909,8564.65809,10000
"Stn02",2022-06-15 11:45:00,636.27,8.282,3949,8653.00931,10000
"Stn02",2022-06-15 11:30:00,636.29,7.983,3949,8652.77237,10000
"Stn02",2022-06-15 11:15:00,636.11,7.782,3914,8578.19638,10000
"Stn02",2022-06-15 11:00:00,636.27,7.582,3874,8488.67006,10000
"Stn02",2022-06-15 10:45:00,636.12,7.481,3904,8556.16256,10000
"Stn02",2022-06-15 10:30:00,635.83,7.28,3869,8482.82119,10000
"Stn02",2022-06-15 10:15:00,635.91,7.179,3909,8569.58343,10000
"Stn02",2022-06-15 10:00:00,635.88,7.079,3929,8613.78244,10000
"Stn02",2022-06-15 09:45:00,635.84,6.978,3894,8537.51712,10000
"Stn02",2022-06-15 09:30:00,635.78,6.775,3874,8494.36484,10000
"Stn02",2022-06-15 09:15:00,635.51,6.674,3914,8585.24158,10000
"Stn02",2022-06-15 09:00:00,635.48,6.573,3914,8585.59384,10000
"Stn02",2022-06-15 08:45:00,635.45,6.471,3909,8574.97785,10000
"Stn02",2022-06-15 08:30:00,635.22,6.471,3914,8588.64676,10000
"Stn02",2022-06-15 08:15:00,635.1,6.471,3894,8546.1618,10000
"Stn02",2022-06-15 08:00:00,634.99,6.471,3924,8613.29772,10000
"Stn02",2022-06-15 07:45:00,634.99,6.471,3889,8536.47167,10000
"Stn02",2022-06-15 07:30:00,634.87,6.471,3904,8570.80256,10000
"Stn02",2022-06-15 07:15:00,634.9,6.573,3859,8471.6627,10000
"Stn02",2022-06-15 07:00:00,634.68,6.573,3894,8551.06824,10000
"Stn02",2022-06-15 06:45:00,634.45,6.573,3909,8586.70485,10000
"Stn02",2022-06-15 06:30:00,634.59,6.674,3869,8497.21387,10000
"Stn02",2022-06-15 06:15:00,634.48,6.674,3874,8509.47344,10000
"Stn02",2022-06-15 06:00:00,634.63,6.775,3879,8518.71069,10000
"Stn02",2022-06-15 05:45:00,634.4,6.775,3859,8477.4512,10000
"Stn02",2022-06-15 05:30:00,634.4,6.775,3849,8455.4832,10000
"Stn02",2022-06-15 05:15:00,634.4,6.775,3864,8488.4352,10000
"Stn02",2022-06-15 05:00:00,634.43,6.877,3854,8466.12034,10000
"Stn02",2022-06-15 04:45:00,634.66,6.877,3864,8485.42128,10000
"Stn02",2022-06-15 04:30:00,634.81,6.978,3839,8428.79323,10000
"Stn02",2022-06-15 04:15:00,634.73,7.079,3824,8396.77744,10000
"Stn02",2022-06-15 04:00:00,634.73,7.079,3839,8429.71459,10000
"Stn02",2022-06-15 03:45:00,634.76,7.179,3834,8418.39048,10000
"Stn02",2022-06-15 03:30:00,634.76,7.179,3824,8396.43328,10000
"Stn02",2022-06-15 03:15:00,635.11,7.179,3824,8392.41808,10000
"Stn02",2022-06-15 03:00:00,635.11,7.179,3839,8425.33813,10000
"Stn02",2022-06-15 02:45:00,635.25,7.28,3829,8401.78325,10000
"Stn02",2022-06-15 02:30:00,635.25,7.28,3874,8500.5245,10000
"Stn02",2022-06-15 02:15:00,635.17,7.381,3804,8347.83996,10000
"Stn02",2022-06-15 02:00:00,635.29,7.381,3789,8313.55857,10000
"Stn02",2022-06-15 01:45:00,635.43,7.481,3809,8355.84139,10000
"Stn02",2022-06-15 01:30:00,635.66,7.481,3799,8331.28298,10000
"Stn02",2022-06-15 01:15:00,635.7,7.582,3789,8308.8981,10000
"Stn02",2022-06-15 01:00:00,636.04,7.582,3799,8326.95212,10000
"Stn02",2022-06-15 00:45:00,635.93,7.582,3804,8339.16684,10000
"Stn02",2022-06-15 00:30:00,635.96,7.682,3799,8327.86388,10000
"Stn02",2022-06-15 00:15:00,636.04,7.582,3804,8337.91152,10000
NA,2022-06-15,NA,NA,3754,NA,10000
"Stn02",2022-06-14 23:45:00,636.16,7.582,3759,8237.92368,10000
"Stn02",2022-06-14 23:30:00,636.19,7.682,3754,8226.62822,10000
"Stn02",2022-06-14 23:15:00,636.19,7.682,3764,8248.54252,10000
"Stn02",2022-06-14 23:00:00,636.22,7.782,3739,8193.42026,10000
"Stn02",2022-06-14 22:45:00,636.37,7.882,3699,8104.10211,10000
"Stn02",2022-06-14 22:30:00,636.2,8.082,3694,8095.0316,10000
"Stn02",2022-06-14 22:15:00,636.35,8.182,3664,8027.6408,10000
"Stn02",2022-06-14 22:00:00,636.15,8.282,3659,8018.88145,10000
"Stn02",2022-06-14 21:45:00,636.07,8.382,3679,8063.59541,10000
"Stn02",2022-06-14 21:30:00,636.22,8.481,3704,8116.72336,10000
"Stn02",2022-06-14 21:15:00,636.1,8.481,3679,8063.2643,10000
"Stn02",2022-06-14 21:00:00,636.13,8.581,3714,8139.63954,10000
"Stn02",2022-06-14 20:45:00,636.28,8.68,3689,8083.18924,10000
"Stn02",2022-06-14 20:30:00,636.19,8.779,3679,8062.27097,10000
"Stn02",2022-06-14 20:15:00,636.11,8.879,3659,8019.32053,10000
"Stn02",2022-06-14 20:00:00,636.03,8.978,3679,8064.03689,10000
"Stn02",2022-06-14 19:45:00,635.83,9.077,3614,7923.73114,10000
"Stn02",2022-06-14 19:30:00,635.89,9.275,3583,7855.11839,10000
"Stn02",2022-06-14 19:15:00,635.72,9.472,3604,7902.99536,10000
"Stn02",2022-06-14 19:00:00,635.9,9.669,3558,7800.2034,10000
"Stn02",2022-06-14 18:45:00,636.04,9.768,3538,7754.87144,10000
"Stn02",2022-06-14 18:30:00,635.96,9.866,3518,7711.87816,10000
"Stn02",2022-06-14 18:15:00,636.02,10.063,3473,7612.60762,10000
"Stn02",2022-06-14 18:00:00,635.84,10.259,3458,7581.59584,10000
"Stn02",2022-06-14 17:45:00,635.87,10.357,3463,7592.24657,10000
"Stn02",2022-06-14 17:30:00,635.9,10.455,3443,7548.0889,10000
"Stn02",2022-06-14 17:15:00,636.1,10.357,3433,7524.1061,10000
"Stn02",2022-06-14 17:00:00,635.87,10.357,3408,7471.66512,10000
"Stn02",2022-06-14 16:45:00,636.05,10.553,3413,7480.78405,10000
"Stn02",2022-06-14 16:30:00,636.05,10.553,3428,7513.6618,10000
"Stn02",2022-06-14 16:15:00,636.05,10.161,3398,7447.9063,10000
"Stn02",2022-06-14 16:00:00,636.25,10.063,3388,7423.955,10000
"Stn02",2022-06-14 15:45:00,636.33,9.965,3398,7445.05198,10000
"Stn02",2022-06-14 15:30:00,636.56,9.965,3458,7574.12656,10000
"Stn02",2022-06-14 15:15:00,636.59,10.063,3408,7464.30384,10000
"Stn02",2022-06-14 15:00:00,636.56,9.965,3403,7453.65896,10000
"Stn02",2022-06-14 14:45:00,636.56,9.965,3413,7475.56216,10000
"Stn02",2022-06-14 14:30:00,636.56,9.965,3413,7475.56216,10000
"Stn02",2022-06-14 14:15:00,636.79,9.965,3413,7473.20719,10000
"Stn02",2022-06-14 14:00:00,636.76,9.866,3438,7528.25736,10000
"Stn02",2022-06-14 13:45:00,636.76,9.866,3408,7462.56576,10000
"Stn02",2022-06-14 13:30:00,636.9,9.571,3433,7515.8669,10000
"Stn02",2022-06-14 13:15:00,637.07,9.373,3438,7525.06002,10000
"Stn02",2022-06-14 13:00:00,637.24,9.176,3423,7490.48244,10000
"Stn02",2022-06-14 12:45:00,637.03,8.879,3463,7580.19533,10000
"Stn02",2022-06-14 12:30:00,637.2,8.68,3438,7523.7192,10000
"Stn02",2022-06-14 12:15:00,637.08,8.68,3463,7579.67588,10000
"Stn02",2022-06-14 12:00:00,637.05,8.581,3453,7558.09905,10000
"Stn02",2022-06-14 11:45:00,636.94,8.581,3443,7537.34674,10000
"Stn02",2022-06-14 11:30:00,636.87,8.382,3393,7428.60027,10000
"Stn02",2022-06-14 11:15:00,636.92,8.182,3453,7559.44572,10000
"Stn02",2022-06-14 11:00:00,636.97,7.983,3473,7602.70957,10000
"Stn02",2022-06-14 10:45:00,636.83,7.882,3478,7615.11578,10000
"Stn02",2022-06-14 10:30:00,636.68,7.782,3503,7671.42988,10000
"Stn02",2022-06-14 10:15:00,636.76,7.682,3478,7615.84616,10000
"Stn02",2022-06-14 10:00:00,636.7,7.481,3513,7693.1187,10000
"Stn02",2022-06-14 09:45:00,636.66,7.381,3543,7759.24086,10000
"Stn02",2022-06-14 09:30:00,636.55,7.381,3548,7771.3618,10000
"Stn02",2022-06-14 09:15:00,636.52,7.28,3588,7859.29872,10000
"Stn02",2022-06-14 09:00:00,636.48,7.179,3573,7826.87088,10000
"Stn02",2022-06-14 08:45:00,636.34,7.079,3583,7850.28134,10000
"Stn02",2022-06-14 08:30:00,636.22,7.079,3588,7862.52792,10000
"Stn02",2022-06-14 08:15:00,635.99,7.079,3634,7965.83702,10000
"Stn02",2022-06-14 08:00:00,635.88,7.079,3609,7912.22724,10000
"Stn02",2022-06-14 07:45:00,635.76,7.079,3649,8001.23528,10000
"Stn02",2022-06-14 07:30:00,635.65,7.079,3659,8024.36995,10000
"Stn02",2022-06-14 07:15:00,635.65,7.079,3639,7980.50895,10000
"Stn02",2022-06-14 07:00:00,635.57,7.179,3664,8036.21456,10000
"Stn02",2022-06-14 06:45:00,635.45,7.179,3674,8059.4701,10000
"Stn02",2022-06-14 06:30:00,635.57,7.179,3654,8014.28166,10000
"Stn02",2022-06-14 06:15:00,635.34,7.179,3644,7994.86312,10000
"Stn02",2022-06-14 06:00:00,635.37,7.28,3664,8038.41296,10000
"Stn02",2022-06-14 05:45:00,635.37,7.28,3664,8038.41296,10000
"Stn02",2022-06-14 05:30:00,635.37,7.28,3654,8016.47406,10000
"Stn02",2022-06-14 05:15:00,635.37,7.28,3659,8027.44351,10000
"Stn02",2022-06-14 05:00:00,635.48,7.28,3649,8004.30044,10000
"Stn02",2022-06-14 04:45:00,635.25,7.28,3654,8017.7895,10000
"Stn02",2022-06-14 04:30:00,635.48,7.28,3654,8015.26824,10000
"Stn02",2022-06-14 04:15:00,635.6,7.28,3624,7948.1568,10000
"Stn02",2022-06-14 04:00:00,635.48,7.28,3624,7949.46144,10000
"Stn02",2022-06-14 03:45:00,635.63,7.381,3624,7947.83064,10000
"Stn02",2022-06-14 03:30:00,635.75,7.381,3599,7891.70725,10000
"Stn02",2022-06-14 03:15:00,635.75,7.381,3588,7867.587,10000
"Stn02",2022-06-14 03:00:00,635.75,7.381,3588,7867.587,10000
"Stn02",2022-06-14 02:45:00,635.86,7.381,3548,7778.70616,10000
"Stn02",2022-06-14 02:30:00,635.86,7.381,3573,7833.51666,10000
"Stn02",2022-06-14 02:15:00,635.78,7.481,3578,7845.33748,10000
"Stn02",2022-06-14 02:00:00,636.01,7.481,3548,7777.10956,10000
"Stn02",2022-06-14 01:45:00,636.24,7.481,3533,7741.79224,10000
"Stn02",2022-06-14 01:30:00,636.35,7.481,3538,7751.5811,10000
"Stn02",2022-06-14 01:15:00,636.35,7.481,3523,7718.71685,10000
"Stn02",2022-06-14 01:00:00,636.39,7.582,3563,7805.92729,10000
"Stn02",2022-06-14 00:45:00,636.62,7.582,3518,7704.91252,10000
"Stn02",2022-06-14 00:30:00,636.85,7.582,3548,7768.1686,10000
"Stn02",2022-06-14 00:15:00,636.85,7.582,3513,7691.53785,10000
NA,2022-06-14,NA,NA,3498,NA,10000
"Stn02",2022-06-13 23:45:00,636.99,7.682,3513,7690.06239,10000
"Stn02",2022-06-13 23:30:00,637.11,7.682,3493,7645.02431,10000
"Stn02",2022-06-13 23:15:00,637.14,7.782,3458,7568.10964,10000
"Stn02",2022-06-13 23:00:00,637.06,7.882,3443,7536.10726,10000
"Stn02",2022-06-13 22:45:00,637.06,7.882,3463,7579.88366,10000
"Stn02",2022-06-13 22:30:00,637.06,7.882,3433,7514.21906,10000
"Stn02",2022-06-13 22:15:00,637.09,7.983,3418,7481.07914,10000
"Stn02",2022-06-13 22:00:00,636.97,7.983,3398,7438.52782,10000
"Stn02",2022-06-13 21:45:00,636.89,8.082,3418,7483.12994,10000
"Stn02",2022-06-13 21:30:00,636.78,8.082,3343,7320.03338,10000
"Stn02",2022-06-13 21:15:00,636.81,8.182,3358,7352.57606,10000
"Stn02",2022-06-13 21:00:00,636.84,8.282,3363,7363.22124,10000
"Stn02",2022-06-13 20:45:00,636.64,8.382,3343,7321.43744,10000
"Stn02",2022-06-13 20:30:00,636.56,8.481,3303,7234.62696,10000
"Stn02",2022-06-13 20:15:00,636.56,8.481,3293,7212.72376,10000
"Stn02",2022-06-13 20:00:00,636.71,8.581,3283,7189.34321,10000
"Stn02",2022-06-13 19:45:00,636.65,8.779,3318,7266.5859,10000
"Stn02",2022-06-13 19:30:00,636.69,8.879,3303,7233.33879,10000
"Stn02",2022-06-13 19:15:00,636.72,8.978,3263,7145.44792,10000
"Stn02",2022-06-13 19:00:00,636.66,9.176,3253,7124.13506,10000
"Stn02",2022-06-13 18:45:00,636.46,9.275,3243,7104.18066,10000
"Stn02",2022-06-13 18:30:00,636.52,9.472,3193,6994.07492,10000
"Stn02",2022-06-13 18:15:00,636.36,9.669,3147,6894.82524,10000
"Stn02",2022-06-13 18:00:00,636.62,9.768,3122,6837.61708,10000
"Stn02",2022-06-13 17:45:00,636.3,9.866,3092,6774.8812,10000
"Stn02",2022-06-13 17:30:00,636.56,9.965,3102,6794.37264,10000
"Stn02",2022-06-13 17:15:00,636.56,9.965,3077,6739.61464,10000
"Stn02",2022-06-13 17:00:00,636.71,10.063,3047,6672.53389,10000
"Stn02",2022-06-13 16:45:00,636.82,10.063,3047,6671.52838,10000
"Stn02",2022-06-13 16:30:00,636.71,10.063,3022,6617.78714,10000
"Stn02",2022-06-13 16:15:00,636.73,10.161,3022,6617.60582,10000
"Stn02",2022-06-13 16:00:00,636.94,10.063,3017,6604.75606,10000
"Stn02",2022-06-13 15:45:00,636.91,9.965,3017,6605.02759,10000
"Stn02",2022-06-13 15:30:00,637.48,9.965,3007,6577.99292,10000
"Stn02",2022-06-13 15:15:00,637.37,9.965,3022,6611.80358,10000
"Stn02",2022-06-13 15:00:00,637.45,9.866,2992,6545.4488,10000
"Stn02",2022-06-13 14:45:00,637.65,9.768,2972,6499.9126,10000
"Stn02",2022-06-13 14:30:00,637.62,9.669,2982,6522.05148,10000
"Stn02",2022-06-13 14:15:00,637.7,9.571,2982,6521.3358,10000
"Stn02",2022-06-13 14:00:00,637.9,9.472,2992,6541.4096,10000
"Stn02",2022-06-13 13:45:00,637.9,9.472,2972,6497.6836,10000
"Stn02",2022-06-13 13:30:00,638.07,9.275,2972,6496.16788,10000
"Stn02",2022-06-13 13:15:00,638.16,9.176,2987,6528.14824,10000
"Stn02",2022-06-13 13:00:00,637.75,8.978,2977,6509.95475,10000
"Stn02",2022-06-13 12:45:00,638,8.68,2987,6529.582,10000
"Stn02",2022-06-13 12:30:00,638.05,8.481,3002,6561.9217,10000
"Stn02",2022-06-13 12:15:00,638.11,8.282,3002,6561.38134,10000
"Stn02",2022-06-13 12:00:00,638.27,8.082,3017,6592.71823,10000
"Stn02",2022-06-13 11:45:00,638.24,7.983,3017,6592.98976,10000
"Stn02",2022-06-13 11:30:00,638.14,7.682,3007,6572.03906,10000
"Stn02",2022-06-13 11:15:00,638.19,7.481,3042,6648.07806,10000
"Stn02",2022-06-13 11:00:00,638.27,7.381,3022,6603.64418,10000
"Stn02",2022-06-13 10:45:00,637.9,7.28,3077,6727.2451,10000
"Stn02",2022-06-13 10:30:00,637.86,7.179,3082,6738.54644,10000
"Stn02",2022-06-13 10:15:00,637.94,7.079,3107,6792.46126,10000
"Stn02",2022-06-13 10:00:00,637.91,6.978,3087,6749.01549,10000
"Stn02",2022-06-13 09:45:00,637.91,6.978,3107,6792.74089,10000
"Stn02",2022-06-13 09:30:00,637.53,6.877,3092,6763.47172,10000
"Stn02",2022-06-13 09:15:00,637.53,6.877,3087,6752.53467,10000
"Stn02",2022-06-13 09:00:00,637.15,6.775,3077,6734.16835,10000
"Stn02",2022-06-13 08:45:00,637.27,6.775,3112,6809.64728,10000
"Stn02",2022-06-13 08:30:00,637.15,6.775,3142,6876.4241,10000
"Stn02",2022-06-13 08:15:00,637.27,6.775,3157,6908.11583,10000
"Stn02",2022-06-13 08:00:00,636.92,6.775,3188,6979.29712,10000
"Stn02",2022-06-13 07:45:00,636.92,6.775,3188,6979.29712,10000
"Stn02",2022-06-13 07:30:00,636.69,6.775,3243,7101.94299,10000
"Stn02",2022-06-13 07:15:00,636.84,6.877,3218,7045.74664,10000
"Stn02",2022-06-13 07:00:00,636.73,6.877,3243,7101.55383,10000
"Stn02",2022-06-13 06:45:00,636.65,6.978,3258,7135.1829,10000
"Stn02",2022-06-13 06:30:00,636.42,6.978,3283,7192.19942,10000
"Stn02",2022-06-13 06:15:00,636.42,6.978,3298,7225.06052,10000
"Stn02",2022-06-13 06:00:00,636.22,7.079,3293,7216.08262,10000
"Stn02",2022-06-13 05:45:00,636.22,7.079,3283,7194.16922,10000
"Stn02",2022-06-13 05:30:00,636.22,7.079,3303,7237.99602,10000
"Stn02",2022-06-13 05:15:00,635.91,7.179,3308,7252.02916,10000
"Stn02",2022-06-13 05:00:00,635.91,7.179,3303,7241.06781,10000
"Stn02",2022-06-13 04:45:00,635.91,7.179,3293,7219.14511,10000
"Stn02",2022-06-13 04:30:00,636.02,7.179,3303,7239.97782,10000
"Stn02",2022-06-13 04:15:00,636.14,7.179,3308,7249.74664,10000
"Stn02",2022-06-13 04:00:00,636.4,7.28,3268,7159.5344,10000
"Stn02",2022-06-13 03:45:00,636.29,7.28,3303,7237.30239,10000
"Stn02",2022-06-13 03:30:00,636.4,7.28,3278,7181.4424,10000
"Stn02",2022-06-13 03:15:00,636.32,7.381,3268,7160.31872,10000
"Stn02",2022-06-13 03:00:00,636.55,7.381,3248,7114.2568,10000
"Stn02",2022-06-13 02:45:00,636.78,7.381,3248,7112.01568,10000
"Stn02",2022-06-13 02:30:00,636.81,7.481,3213,7035.08841,10000
"Stn02",2022-06-13 02:15:00,637.04,7.481,3238,7087.59344,10000
"Stn02",2022-06-13 02:00:00,636.93,7.481,3218,7044.87778,10000
"Stn02",2022-06-13 01:45:00,637.16,7.481,3218,7042.65736,10000
"Stn02",2022-06-13 01:30:00,637.19,7.582,3223,7053.30989,10000
"Stn02",2022-06-13 01:15:00,637.53,7.582,3188,6973.46308,10000
"Stn02",2022-06-13 01:00:00,637.45,7.682,3218,7039.8577,10000
"Stn02",2022-06-13 00:45:00,637.45,7.682,3188,6974.2282,10000
"Stn02",2022-06-13 00:30:00,637.68,7.682,3167,6926.10232,10000
"Stn02",2022-06-13 00:15:00,637.71,7.782,3173,6938.93851,10000
NA,2022-06-13,NA,NA,3178,NA,10000
"Stn02",2022-06-12 23:45:00,638.21,7.882,3157,6899.21309,10000
"Stn02",2022-06-12 23:30:00,638.09,7.882,3142,6867.56366,10000
"Stn02",2022-06-12 23:15:00,638.09,7.882,3142,6867.56366,10000
"Stn02",2022-06-12 23:00:00,638.24,7.983,3137,6855.22336,10000
"Stn02",2022-06-12 22:45:00,638.24,7.983,3107,6789.66496,10000
"Stn02",2022-06-12 22:30:00,637.93,8.082,3127,6836.27867,10000
"Stn02",2022-06-12 22:15:00,637.96,8.182,3077,6726.69124,10000
